ID;PlaatsVanLading;PlaatsVanLossing;TypeSchip;NationaliteitVlagVanHetSchip;Perioden;TotaalAantalReizen_1;LaadvermogenVanAlleReizen_2;VaartuigkilometersVanAlleReizen_3;VaartuigkilometersInNederland_4;AantalBeladenReizen_5;LaadvermogenVanBeladenReizen_6;VaartuigkilometersVanBeladenReizen_7;VaartuigkilometersBeladenInNederland_8;LaadvermogentonkilometersTotaal_9;LaadvermogentonkilometersInNederland_10;LaadvermogentonkilometersTotaal_11;LaadvermogentonkilometersInNederland_12;LadingtonkilometersTotaal_13;LadingtonkilometersInNederland_14;TotaalVervoerdGewicht_15;LandbouwproductenDieren_16;VoedingsproductenVeevoeder_17;VasteBrandstoffen_18;AardolienAardolieproducten_19;ErtsenEnMetaalresiduen_20;MetalenMetalenHalffabrikaten_21;RuweMineralenEnBouwmaterialen_22;Meststoffen_23;ChemischeProducten_24;OverigeGoederenEnFabrikaten_25;TotaalAantalTEUS_26;TotaalGewicht_27;AantalBeladenTEUS_28;GewichtBeladenContainers_29;AantalLegeTEUS_30;GewichtLegeContainers_31;TotaalAantalTEUS20Ft_32;TotaalGewichtContainers20Ft_33;AantalBeladenTEUS20Ft_34;GewichtBeladenContainers20Ft_35;AantalLegeTEUS20Ft_36;GewichtLegeContainers20Ft_37;TotaalAantalTEUS30Ft_38;TotaalGewichtContainers30Ft_39;AantalBeladenTEUS30Ft_40;GewichtBeladenContainers30Ft_41;AantalLegeTEUS30Ft_42;GewichtLegeContainers30Ft_43;TotaalAantalTEUS40Ft_44;TotaalGewichtContainers40Ft_45;AantalBeladenTEUS40Ft_46;GewichtBeladenContainers40Ft_47;AantalLegeTEUS40Ft_48;GewichtLegeContainers40Ft_49;TotaalAantalContainerklasseOnbekend_50;TotaalGewichtContainerklasseOnbekend_51;AantalBeladenContainerklasseOnbekend_52;GewichtBeladenContainerklasseOnbekend_53;AantalLegeContainerklasseOnbekend_54;GewichtLegeContainerklasseOnbekend_55
10;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Alle vlaggen;2006;479405;754320;103659065;55547713;335452;561881;84502406;40917603;184710016;92590934;155355925;71605287;92628577;43577394;330786;8155;18799;29313;58998;36145;12173;79173;5980;28001;54044;3195132;;;;;;951495;;;;;;38562;;;;;;2031274;;;;;;173801;;;;;
11;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;1996;35764;50750;10474085;4357092;23415;33755;7957615;3082123;15124238;6120631;11390585;4322953;8188429;3244856;25543;1441;1128;2153;5872;2616;1437;5904;899;1226;2865;88587;1284.0;86450.0;1279.0;2137.0;5.0;42328;727.0;41245.0;724.0;1083.0;3.0;255;4.0;255.0;4.0;0.0;0.0;46004;552.0;44950.0;550.0;1054.0;1.0;0;0.0;0.0;0.0;0.0;0.0
12;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;1997;46349;70229;13623658;5805590;32434;50466;10571441;4329953;21014801;8701209;16072597;6511395;9939141;4081937;31039;1296;1236;2583;6604;2906;1014;6708;1403;1296;5996;383769;2993.0;149653.0;2499.0;234116.0;493.0;150674;1390.0;59326.0;1168.0;91348.0;221.0;1083;9.0;421.0;7.0;662.0;1.0;232012;1594.0;89906.0;1324.0;142106.0;271.0;0;0.0;0.0;0.0;0.0;0.0
13;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;1998;39772;60159;11299904;4935263;26913;41226;8657127;3625055;17586048;7473307;13137986;5426820;9612775;4021021;30130;1197;1179;3060;6439;2779;1097;7010;1030;1154;5183;335412;2510.0;124709.0;2073.0;210703.0;438.0;114499;1036.0;43486.0;864.0;71013.0;172.0;975;8.0;325.0;6.0;650.0;1.0;219938;1468.0;80898.0;1202.0;139040.0;265.0;0;0.0;0.0;0.0;0.0;0.0
14;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;1999;39941;59519;11820338;4998389;26778;40430;9084531;3626423;18215317;7565594;13724883;5443826;10024501;3981200;29106;1392;1111;2856;5910;2326;963;6597;1110;1342;5501;433816;3115.0;221206.0;2675.0;212610.0;442.0;136430;1317.0;65806.0;1146.0;70624.0;171.0;3598;27.0;2386.0;25.0;1212.0;3.0;293788;1772.0;153014.0;1504.0;140774.0;268.0;0;0.0;0.0;0.0;0.0;0.0
15;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2000;42680;64064;11616035;5270021;27136;42156;8683552;3654204;18162054;8102081;13618065;5730493;10128098;4163731;29389;1326;989;2900;5516;2154;1367;6938;1063;1535;5603;455146;3701.0;241914.0;3239.0;213232.0;463.0;153571;1563.0;81023.0;1371.0;72548.0;192.0;3827;36.0;1871.0;33.0;1956.0;4.0;297748;2103.0;159020.0;1836.0;138728.0;265.0;0;0.0;0.0;0.0;0.0;0.0
16;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2001;49444;76845;14185831;5835481;30599;48203;10111393;3858334;23183670;9289636;15992156;6125102;12343651;4709367;36617;1540;1318;3979;8122;2725;1716;7184;1265;2002;6765;587610;4724.0;349625.0;4227.0;237985.0;497.0;182064;1887.0;103252.0;1696.0;78812.0;190.0;8530;67.0;5817.0;61.0;2713.0;5.0;397016;2770.0;240556.0;2470.0;156460.0;301.0;0;0.0;0.0;0.0;0.0;0.0
17;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2002;43946;71504;11659517;5198446;28065;47427;8608700;3537223;19948908;8658899;14865016;6032613;10954519;4367737;33616;1299;1054;3302;7553;3256;1211;6044;1280;2224;6390;587792;4620.0;264811.0;3864.0;322981.0;755.0;218824;2175.0;109149.0;1901.0;109675.0;276.0;7260;51.0;3352.0;41.0;3908.0;9.0;361708;2393.0;152310.0;1921.0;209398.0;470.0;0;0.0;0.0;0.0;0.0;0.0
18;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2003;49916;87589;14359290;6293171;34193;62338;11064579;4532543;25296062;11000575;19581605;8170394;12299504;5155659;38323;1380;1096;3310;8412;6996;2081;5840;1136;2158;5913;429158;;;;;;126955;;;;;;8275;;;;;;275546;;;;;;18382;;;;0.0;0.0
19;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2004;44891;77899;11833772;5385598;34109;61288;10004342;4234556;20679394;9280660;17875019;7566384;10950426;4576820;35471;1444;1047;3984;9054;3444;2135;5446;959;2297;5660;408256;;;;;;118070;;;;;;5587;;;;;;270112;;;;;;14487;;;;0.0;0.0
20;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2005;44392;81928;11779357;5340995;34081;65135;10043892;4242637;21868430;9898367;19053216;8158706;11192711;4766316;36509;1160;1096;3701;9223;3591;2482;5078;969;2332;6880;492835;;;;;;148771;;;;;;5673;;;;;;306260;;;;;;32131;;;;;
21;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Belgische;2006;44009;82052;11818901;5341757;34533;66685;10279621;4367207;22160543;9994584;19672253;8456088;11771309;4964573;37580;1459;1098;4002;9116;3131;2587;5220;955;2525;7490;512345;;;;;;153927;;;;;;6323;;;;;;308868;;;;;;43227;;;;;
22;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;1996;37937;70605;15669556;5716656;23117;41715;10758517;3553918;28032661;10520605;18745630;6339864;12952865;4570934;30136;698;982;3469;6843;9984;1056;1817;433;3297;1557;63113;573.0;55378.0;554.0;7735.0;18.0;17946;244.0;15022.0;236.0;2924.0;7.0;167;1.0;98.0;1.0;69.0;0.0;45000;328.0;40258.0;319.0;4742.0;11.0;0;0.0;0.0;0.0;0.0;0.0
23;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;1997;44411;86155;18198648;6789352;30297;60854;12954250;4641446;34184610;12982334;24741368;9163578;15598943;6034218;40569;785;943;4090;9845;14318;984;1647;576;4186;3195;225364;1763.0;96746.0;1498.0;128618.0;264.0;65865;642.0;29590.0;553.0;36275.0;88.0;3819;13.0;328.0;5.0;3491.0;7.0;155680;1108.0;66828.0;939.0;88852.0;169.0;0;0.0;0.0;0.0;0.0;0.0
24;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;1998;39934;75868;15882794;6080932;26346;51357;11158653;4036382;28792130;11337702;20341479;7681436;14580483;5733505;38451;680;1126;4403;8339;14141;1438;1061;502;4158;2606;217359;1816.0;97088.0;1570.0;120271.0;247.0;61169;626.0;27543.0;545.0;33626.0;81.0;606;4.0;187.0;4.0;419.0;1.0;155584;1186.0;69358.0;1021.0;86226.0;164.0;0;0.0;0.0;0.0;0.0;0.0
25;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;1999;36210;68424;14871911;5595037;23249;44955;10261783;3643937;26993568;10378988;18728575;6880350;13720313;5306248;34888;677;947;3572;7860;12531;815;1254;564;4116;2552;257952;2150.0;166147.0;1960.0;91805.0;190.0;83999;924.0;54007.0;852.0;29992.0;72.0;1403;8.0;888.0;7.0;515.0;0.0;172550;1218.0;111252.0;1100.0;61298.0;117.0;0;0.0;0.0;0.0;0.0;0.0
26;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2000;40184;77358;15845629;6214562;23917;46161;10569768;3801124;29384971;11771534;19385223;7156992;14737076;5662552;36671;617;904;5289;8232;11223;891;1493;630;4704;2688;257048;2252.0;169618.0;2070.0;87430.0;182.0;80615;938.0;52789.0;871.0;27826.0;67.0;1533;12.0;871.0;10.0;662.0;1.0;174900;1303.0;115958.0;1189.0;58942.0;114.0;0;0.0;0.0;0.0;0.0;0.0
27;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2001;45209;86842;18509719;6755107;25723;50094;12102511;3943810;34168256;12819844;22166295;7525068;17157943;6011744;40144;751;1415;6356;9134;11711;1477;1725;528;4315;2731;275639;2182.0;164750.0;1951.0;110889.0;230.0;83785;862.0;46929.0;774.0;36856.0;90.0;2908;19.0;1421.0;15.0;1487.0;4.0;188946;1301.0;116400.0;1161.0;72546.0;139.0;0;0.0;0.0;0.0;0.0;0.0
28;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2002;43471;86122;16837413;6532598;24841;49071;11155984;3829912;32130673;12783495;20887675;7429030;15863286;5872727;38825;746;1224;6060;8600;11742;886;1299;592;5514;2161;200715;1486.0;95847.0;1242.0;104868.0;245.0;64943;589.0;31124.0;504.0;33819.0;85.0;1304;8.0;593.0;7.0;711.0;2.0;134468;890.0;64130.0;731.0;70338.0;158.0;0;0.0;0.0;0.0;0.0;0.0
29;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2003;44913;86565;18669982;6750960;25918;48987;12190575;3998275;34821811;12832506;21906571;7407887;13697513;4634365;30306;619;1203;4170;9088;5114;817;1347;530;5035;2379;168962;;;;;;52173;;;;;;1641;;;;;;112560;;;;;;2588;;;;0.0;0.0
30;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2004;43598;84111;17055287;6435285;34509;65553;14980974;5242974;31559547;12284394;27272106;9816474;15578303;5598883;37235;603;1453;4729;10608;8750;1125;1533;563;5116;2757;163127;;;;;;48462;;;;;;372;;;;;;109526;;;;;;4767;;;;0.0;0.0
31;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2005;42924;83957;16781182;6407866;34552;66590;15050780;5295824;31325452;12318968;27764738;10003028;15192374;5475480;36291;711;1402;4236;11381;7737;871;1438;554;5219;2743;152973;;;;;;48107;;;;;;1384;;;;;;97380;;;;;;6102;;;;;
32;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Duitse;2006;43339;85421;16589175;6409564;35635;69395;14970043;5400256;31522767;12456444;28114796;10332197;15448370;5691830;37915;578;1144;4359;12865;6725;941;1757;545;6015;2987;132786;;;;;;43870;;;;;;969;;;;;;80574;;;;;;7373;;;;;
33;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;1996;9498;8891;4145540;1346151;6229;5799;3083195;926109;4315551;1265565;3075433;847430;2255270;619471;4167;594;254;323;38;1320;572;694;140;50;183;3903;59.0;3878.0;59.0;25.0;0.0;2008;36.0;1999.0;36.0;9.0;0.0;7;0.0;7.0;0.0;0.0;0.0;1888;23.0;1872.0;23.0;16.0;0.0;0;0.0;0.0;0.0;0.0;0.0
34;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;1997;6617;8261;2780979;964531;4640;6093;2240228;724175;3583770;1131378;2967752;871746;1990612;595948;4298;268;232;734;22;1932;311;262;76;108;353;3646;28.0;1330.0;23.0;2316.0;5.0;1479;15.0;609.0;12.0;870.0;2.0;183;1.0;31.0;0.0;152.0;0.0;1984;13.0;690.0;11.0;1294.0;3.0;0;0.0;0.0;0.0;0.0;0.0
35;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;1998;7572;6983;3116711;1132395;5277;5037;2505468;844987;3068439;1031212;2446501;773803;1809205;581979;3758;383;287;562;51;1055;370;620;105;76;251;1270;13.0;684.0;12.0;586.0;1.0;503;7.0;267.0;6.0;236.0;1.0;17;0.0;7.0;0.0;10.0;0.0;750;7.0;410.0;6.0;340.0;0.0;0;0.0;0.0;0.0;0.0;0.0
36;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;1999;7511;6359;3115958;1124679;4982;4409;2388939;797844;2762355;946244;2150646;686021;1721933;545915;3485;502;199;581;71;861;286;508;109;93;281;14905;149.0;12479.0;143.0;2426.0;6.0;6387;76.0;5285.0;73.0;1102.0;2.0;0;0.0;0.0;0.0;0.0;0.0;8518;73.0;7194.0;70.0;1324.0;2.0;0;0.0;0.0;0.0;0.0;0.0
37;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2000;7125;6496;2623456;987229;4434;4431;1988054;664096;2545935;919587;2003777;662470;1513775;511475;3367;557;168;457;52;946;308;378;107;122;274;11601;100.0;8423.0;93.0;3178.0;7.0;2459;24.0;1548.0;23.0;911.0;2.0;20;0.0;5.0;0.0;15.0;0.0;9122;75.0;6870.0;69.0;2252.0;6.0;0;0.0;0.0;0.0;0.0;0.0
38;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2001;6010;5861;2094167;753995;3392;3581;1540066;453556;1867799;696390;1401620;449059;1093735;360961;2885;509;84;518;19;1103;265;121;66;41;158;2710;27.0;1712.0;25.0;998.0;2.0;1445;17.0;955.0;16.0;490.0;1.0;45;0.0;21.0;0.0;24.0;0.0;1220;9.0;736.0;8.0;484.0;1.0;0;0.0;0.0;0.0;0.0;0.0
39;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2002;6235;5108;2042258;847801;3480;3132;1473270;515032;1674866;714417;1244330;467035;959429;372234;2469;522;128;536;3;395;230;431;86;53;85;5453;45.0;2745.0;39.0;2708.0;7.0;3018;27.0;1338.0;23.0;1680.0;5.0;19;0.0;5.0;0.0;14.0;0.0;2416;20.0;1402.0;17.0;1014.0;2.0;0;0.0;0.0;0.0;0.0;0.0
40;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2003;6354;8027;2148763;875026;3697;5071;1545867;562293;1990946;964658;1434360;653689;999398;460049;3587;324;119;1683;39;645;310;147;47;23;250;8433;;;;;;2305;;;;;;825;;;;;;5270;;;;;;33;;;;0.0;0.0
41;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2004;5960;7208;1827234;787866;3620;4561;1408988;533944;1869221;842373;1442595;589302;991244;423898;3319;359;124;1316;18;712;359;154;71;26;180;12824;;;;;;2842;;;;;;722;;;;;;9238;;;;;;22;;;;0.0;0.0
42;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2005;4711;6097;1415424;630075;2825;3773;1096694;421876;1507905;719823;1154667;493044;829689;363791;2820;251;117;1238;29;529;322;164;96;16;56;1939;;;;;;682;;;;;;0;;;;;;1174;;;;;;83;;;;;
43;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Franse;2006;4508;5999;1460932;606045;2939;4005;1189626;436155;1607385;725323;1304919;531813;939078;391588;2966;287;169;1167;21;566;388;203;97;17;54;684;;;;;;187;;;;;;0;;;;;;478;;;;;;19;;;;;
44;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;1996;1750;3883;496200;188164;1121;2474;354436;125749;951133;392541;670282;263676;519398;207296;1949;13;12;201;885;329;21;123;94;141;132;1214;19.0;1214.0;19.0;0.0;0.0;658;12.0;658.0;12.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0;556;7.0;556.0;7.0;0.0;0.0;0;0.0;0.0;0.0;0.0;0.0
45;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;1997;1997;4369;708571;251321;1191;2544;435051;150999;1473644;529363;865468;309915;600122;207290;1699;18;12;48;905;237;11;128;32;144;162;8057;76.0;3870.0;68.0;4187.0;9.0;3735;42.0;1917.0;39.0;1818.0;4.0;48;1.0;33.0;1.0;15.0;0.0;4274;33.0;1920.0;28.0;2354.0;4.0;0;0.0;0.0;0.0;0.0;0.0
46;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;1998;3439;8230;994743;391127;2192;5081;632375;247025;2103103;892158;1260006;542053;934057;389239;3622;16;36;244;1813;519;37;174;63;217;501;35370;270.0;13282.0;223.0;22088.0;47.0;14978;136.0;5690.0;114.0;9288.0;22.0;244;3.0;168.0;3.0;76.0;0.0;20148;131.0;7424.0;108.0;12724.0;24.0;0;0.0;0.0;0.0;0.0;0.0
47;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;1999;3514;8285;919109;408197;2184;5107;597894;254719;1865498;900031;1148056;550024;911164;425755;3908;20;46;304;2051;489;39;196;92;213;457;37332;257.0;16645.0;213.0;20687.0;44.0;14305;123.0;5534.0;102.0;8771.0;21.0;69;0.0;3.0;0.0;66.0;0.0;22958;133.0;11108.0;110.0;11850.0;23.0;0;0.0;0.0;0.0;0.0;0.0
48;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2000;4949;10988;1287735;599731;3047;6853;805532;367111;2597525;1265058;1579721;775824;1260271;595293;5124;29;29;626;2577;617;83;180;76;366;539;51636;427.0;26264.0;372.0;25372.0;56.0;20064;201.0;10374.0;176.0;9690.0;26.0;134;2.0;128.0;2.0;6.0;0.0;31438;223.0;15762.0;194.0;15676.0;30.0;0;0.0;0.0;0.0;0.0;0.0
49;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2001;3498;7530;1251525;466132;1870;4019;704437;248001;2533551;960796;1350799;503452;1101434;410841;3228;28;25;226;2155;86;32;174;59;291;152;14199;120.0;8057.0;108.0;6142.0;13.0;5480;64.0;3201.0;58.0;2279.0;6.0;111;1.0;96.0;1.0;15.0;0.0;8608;56.0;4760.0;48.0;3848.0;7.0;0;0.0;0.0;0.0;0.0;0.0
50;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2002;4195;9584;1150107;493939;2337;5307;685160;276643;2466577;1082007;1413406;599961;1145231;485848;4279;54;31;465;2521;650;21;181;51;178;127;1225;15.0;934.0;14.0;291.0;0.0;379;6.0;326.0;6.0;53.0;0.0;0;0.0;0.0;0.0;0.0;0.0;846;8.0;608.0;8.0;238.0;0.0;0;0.0;0.0;0.0;0.0;0.0
51;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2003;3231;6873;1032739;446444;2079;4462;739000;295318;2048637;903485;1465472;604145;860548;369856;2750;17;26;64;2164;9;22;145;27;182;95;169;;;;;;9;;;;;;0;;;;;;160;;;;;;0;;;;0.0;0.0
52;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2004;2784;6101;713240;361571;2411;5536;640842;315371;1398144;745701;1294121;679002;669716;353115;2814;20;18;104;2228;25;14;127;22;119;137;4236;;;;;;801;;;;;;0;;;;;;3332;;;;;;103;;;;0.0;0.0
53;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2005;2163;4710;596567;290700;1889;4303;540921;253618;1153606;590911;1072494;538082;554232;282307;2262;25;16;80;1666;27;18;142;35;90;162;38;;;;;;0;;;;;;0;;;;;;0;;;;;;38;;;;;
54;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Luxemburgse;2006;1910;4199;491183;251384;1646;3828;436504;214978;965522;519956;890633;470930;456884;245748;1982;17;14;54;1449;25;8;174;8;86;149;124;;;;;;56;;;;;;0;;;;;;68;;;;;;0;;;;;
55;0;Totaal gelost, NL + buitenland;Totaal binnenschepen;Nederlandse;1996;378957;454001;75199390;39104233;259603;308329;56770106;27601393;105073071;50204987;77636936;34623396;55462618;25876504;220858;6635;18251;13439;37210;22772;5030;81291;5821;13141;17267;546244;5923.0;432509.0;5648.0;113735.0;275.0;266371;3474.0;219113.0;3330.0;47258.0;142.0;4203;48.0;2600.0;44.0;1603.0;4.0;275670;2402.0;210796.0;2274.0;64874.0;127.0;0;0.0;0.0;0.0;0.0;0.0
