ID;RegioS;AutochtonenAllochtonen;AantalPersonenMet52WekenInkomen_1;GemiddeldBesteedbaarInkomen_2
899;Arnhem;Herkomst: Niet-westers land;11.4;13.2
900;Barneveld;Herkomst (land);30.4;17.3
901;Barneveld;Herkomst: Nederland;28.4;17.4
902;Barneveld;Herkomst: Niet-Nederland;2.0;16.0
903;Barneveld;Herkomst: Westers land;1.4;17.2
904;Barneveld;Herkomst: Niet-westers land;0.7;13.5
905;Bergh;Herkomst (land);12.3;16.2
906;Bergh;Herkomst: Nederland;10.7;16.3
907;Bergh;Herkomst: Niet-Nederland;1.6;15.7
908;Bergh;Herkomst: Westers land;1.4;15.9
909;Bergh;Herkomst: Niet-westers land;;
910;Beuningen;Herkomst (land);16.8;17.4
911;Beuningen;Herkomst: Nederland;15.1;17.5
912;Beuningen;Herkomst: Niet-Nederland;1.7;16.7
913;Beuningen;Herkomst: Westers land;1.3;17.0
914;Beuningen;Herkomst: Niet-westers land;0.4;15.8
915;Borculo;Herkomst (land);7.1;16.0
916;Borculo;Herkomst: Nederland;6.7;16.1
917;Borculo;Herkomst: Niet-Nederland;0.4;15.3
918;Borculo;Herkomst: Westers land;0.3;15.6
919;Borculo;Herkomst: Niet-westers land;;
920;Brummen;Herkomst (land);14.4;17.5
921;Brummen;Herkomst: Nederland;13.1;17.5
922;Brummen;Herkomst: Niet-Nederland;1.3;17.1
923;Brummen;Herkomst: Westers land;0.8;18.5
924;Brummen;Herkomst: Niet-westers land;0.5;14.8
925;Buren;Herkomst (land);16.8;18.1
926;Buren;Herkomst: Nederland;15.9;18.0
927;Buren;Herkomst: Niet-Nederland;0.9;18.8
928;Buren;Herkomst: Westers land;0.7;19.0
929;Buren;Herkomst: Niet-westers land;;
930;Culemborg;Herkomst (land);17.1;18.4
931;Culemborg;Herkomst: Nederland;14.3;18.8
932;Culemborg;Herkomst: Niet-Nederland;2.8;16.1
933;Culemborg;Herkomst: Westers land;1.4;17.9
934;Culemborg;Herkomst: Niet-westers land;1.4;14.4
935;Didam;Herkomst (land);11.4;16.5
936;Didam;Herkomst: Nederland;10.5;16.6
937;Didam;Herkomst: Niet-Nederland;0.9;15.6
938;Didam;Herkomst: Westers land;0.8;16.1
939;Didam;Herkomst: Niet-westers land;;
940;Dinxperlo;Herkomst (land);5.6;16.3
941;Dinxperlo;Herkomst: Nederland;4.8;16.3
942;Dinxperlo;Herkomst: Niet-Nederland;0.8;15.7
943;Dinxperlo;Herkomst: Westers land;0.7;15.9
944;Dinxperlo;Herkomst: Niet-westers land;;
945;Doesburg;Herkomst (land);7.5;16.7
946;Doesburg;Herkomst: Nederland;6.2;17.0
947;Doesburg;Herkomst: Niet-Nederland;1.3;15.3
948;Doesburg;Herkomst: Westers land;0.8;16.3
949;Doesburg;Herkomst: Niet-westers land;0.5;13.6
950;Doetinchem;Herkomst (land);33.5;16.9
951;Doetinchem;Herkomst: Nederland;29.4;17.1
952;Doetinchem;Herkomst: Niet-Nederland;4.1;15.5
953;Doetinchem;Herkomst: Westers land;2.8;16.4
954;Doetinchem;Herkomst: Niet-westers land;1.3;13.7
955;Druten;Herkomst (land);12.0;16.7
956;Druten;Herkomst: Nederland;10.8;16.8
957;Druten;Herkomst: Niet-Nederland;1.1;15.9
958;Druten;Herkomst: Westers land;0.7;17.3
959;Druten;Herkomst: Niet-westers land;0.4;13.5
960;Duiven;Herkomst (land);16.7;17.4
961;Duiven;Herkomst: Nederland;14.8;17.5
962;Duiven;Herkomst: Niet-Nederland;2.0;16.8
963;Duiven;Herkomst: Westers land;1.5;17.5
964;Duiven;Herkomst: Niet-westers land;0.4;14.3
965;Ede;Herkomst (land);68.3;17.5
966;Ede;Herkomst: Nederland;60.1;17.7
967;Ede;Herkomst: Niet-Nederland;8.1;16.1
968;Ede;Herkomst: Westers land;5.1;17.2
969;Ede;Herkomst: Niet-westers land;3.1;14.4
970;Eibergen;Herkomst (land);11.2;15.7
971;Eibergen;Herkomst: Nederland;10.4;15.8
972;Eibergen;Herkomst: Niet-Nederland;0.8;15.2
973;Eibergen;Herkomst: Westers land;0.7;15.7
974;Eibergen;Herkomst: Niet-westers land;;
975;Elburg;Herkomst (land);13.6;17.0
976;Elburg;Herkomst: Nederland;13.0;17.0
977;Elburg;Herkomst: Niet-Nederland;0.7;16.8
978;Elburg;Herkomst: Westers land;0.5;17.4
979;Elburg;Herkomst: Niet-westers land;;
980;Epe;Herkomst (land);22.6;17.1
981;Epe;Herkomst: Nederland;20.2;17.1
982;Epe;Herkomst: Niet-Nederland;2.4;16.5
983;Epe;Herkomst: Westers land;1.6;17.8
984;Epe;Herkomst: Niet-westers land;0.7;13.8
985;Ermelo;Herkomst (land);17.7;17.5
986;Ermelo;Herkomst: Nederland;16.3;17.6
987;Ermelo;Herkomst: Niet-Nederland;1.3;16.4
988;Ermelo;Herkomst: Westers land;0.9;17.5
989;Ermelo;Herkomst: Niet-westers land;0.4;13.6
990;Geldermalsen;Herkomst (land);16.7;18.3
991;Geldermalsen;Herkomst: Nederland;15.6;18.4
992;Geldermalsen;Herkomst: Niet-Nederland;1.1;17.6
993;Geldermalsen;Herkomst: Westers land;0.8;19.8
994;Geldermalsen;Herkomst: Niet-westers land;0.3;12.7
995;Gendringen;Herkomst (land);13.7;15.6
996;Gendringen;Herkomst: Nederland;11.9;15.7
997;Gendringen;Herkomst: Niet-Nederland;1.8;14.9
998;Gendringen;Herkomst: Westers land;1.2;15.9
999;Gendringen;Herkomst: Niet-westers land;0.6;12.7
1000;Gorssel;Herkomst (land);9.3;19.3
1001;Gorssel;Herkomst: Nederland;8.7;19.3
1002;Gorssel;Herkomst: Niet-Nederland;0.6;18.9
1003;Gorssel;Herkomst: Westers land;0.5;19.3
1004;Gorssel;Herkomst: Niet-westers land;;
1005;Groenlo;Herkomst (land);6.7;16.8
1006;Groenlo;Herkomst: Nederland;6.0;17.1
1007;Groenlo;Herkomst: Niet-Nederland;0.7;14.5
1008;Groenlo;Herkomst: Westers land;0.6;14.6
1009;Groenlo;Herkomst: Niet-westers land;;
1010;Groesbeek;Herkomst (land);12.9;16.9
1011;Groesbeek;Herkomst: Nederland;11.5;16.7
1012;Groesbeek;Herkomst: Niet-Nederland;1.5;18.0
1013;Groesbeek;Herkomst: Westers land;1.3;18.4
1014;Groesbeek;Herkomst: Niet-westers land;;
1015;Harderwijk;Herkomst (land);26.5;17.3
1016;Harderwijk;Herkomst: Nederland;23.0;17.6
1017;Harderwijk;Herkomst: Niet-Nederland;3.5;15.5
1018;Harderwijk;Herkomst: Westers land;1.6;17.6
1019;Harderwijk;Herkomst: Niet-westers land;1.9;13.8
1020;Hattem;Herkomst (land);7.8;18.2
1021;Hattem;Herkomst: Nederland;7.4;17.9
1022;Hattem;Herkomst: Niet-Nederland;0.4;23.8
1023;Hattem;Herkomst: Westers land;0.3;24.8
1024;Hattem;Herkomst: Niet-westers land;;
1025;Heerde;Herkomst (land);12.2;17.4
1026;Heerde;Herkomst: Nederland;11.7;17.5
1027;Heerde;Herkomst: Niet-Nederland;0.5;16.4
1028;Heerde;Herkomst: Westers land;0.4;16.4
1029;Heerde;Herkomst: Niet-westers land;;
1030;Hengelo (Gld.);Herkomst (land);5.8;16.5
1031;Hengelo (Gld.);Herkomst: Nederland;5.6;16.5
1032;Hengelo (Gld.);Herkomst: Niet-Nederland;;
1033;Hengelo (Gld.);Herkomst: Westers land;;
1034;Hengelo (Gld.);Herkomst: Niet-westers land;;
1035;Heumen;Herkomst (land);10.9;18.7
1036;Heumen;Herkomst: Nederland;9.8;18.6
1037;Heumen;Herkomst: Niet-Nederland;1.2;19.3
1038;Heumen;Herkomst: Westers land;1.0;19.9
1039;Heumen;Herkomst: Niet-westers land;;
1040;Hummelo en Keppel;Herkomst (land);3.1;18.6
1041;Hummelo en Keppel;Herkomst: Nederland;3.0;18.5
1042;Hummelo en Keppel;Herkomst: Niet-Nederland;;
1043;Hummelo en Keppel;Herkomst: Westers land;;
1044;Hummelo en Keppel;Herkomst: Niet-westers land;;
1045;Lichtenvoorde;Herkomst (land);12.7;16.2
1046;Lichtenvoorde;Herkomst: Nederland;12.0;16.2
1047;Lichtenvoorde;Herkomst: Niet-Nederland;0.8;15.9
1048;Lichtenvoorde;Herkomst: Westers land;0.6;16.9
1049;Lichtenvoorde;Herkomst: Niet-westers land;;
1050;Lochem;Herkomst (land);13.5;17.7
1051;Lochem;Herkomst: Nederland;12.4;17.8
1052;Lochem;Herkomst: Niet-Nederland;1.1;15.8
1053;Lochem;Herkomst: Westers land;0.7;17.2
1054;Lochem;Herkomst: Niet-westers land;0.5;13.8
1055;Maasdriel;Herkomst (land);15.6;17.2
1056;Maasdriel;Herkomst: Nederland;14.7;17.1
1057;Maasdriel;Herkomst: Niet-Nederland;0.9;18.6
1058;Maasdriel;Herkomst: Westers land;0.7;19.6
1059;Maasdriel;Herkomst: Niet-westers land;;
1060;Millingen aan de Rijn;Herkomst (land);3.9;16.1
1061;Millingen aan de Rijn;Herkomst: Nederland;3.4;16.2
1062;Millingen aan de Rijn;Herkomst: Niet-Nederland;0.6;15.4
1063;Millingen aan de Rijn;Herkomst: Westers land;0.5;15.5
1064;Millingen aan de Rijn;Herkomst: Niet-westers land;;
1065;Neede;Herkomst (land);7.6;16.2
1066;Neede;Herkomst: Nederland;7.1;16.1
1067;Neede;Herkomst: Niet-Nederland;0.5;16.2
1068;Neede;Herkomst: Westers land;0.5;16.5
1069;Neede;Herkomst: Niet-westers land;;
1070;Nijkerk;Herkomst (land);24.7;18.0
1071;Nijkerk;Herkomst: Nederland;22.8;18.1
1072;Nijkerk;Herkomst: Niet-Nederland;1.9;16.5
1073;Nijkerk;Herkomst: Westers land;1.0;18.1
1074;Nijkerk;Herkomst: Niet-westers land;0.9;14.7
1075;Nijmegen;Herkomst (land);107.0;16.7
1076;Nijmegen;Herkomst: Nederland;86.3;17.0
1077;Nijmegen;Herkomst: Niet-Nederland;20.8;15.4
1078;Nijmegen;Herkomst: Westers land;12.4;16.8
1079;Nijmegen;Herkomst: Niet-westers land;8.4;13.4
1080;Oldebroek;Herkomst (land);14.4;16.7
1081;Oldebroek;Herkomst: Nederland;13.8;16.6
1082;Oldebroek;Herkomst: Niet-Nederland;0.6;18.8
1083;Oldebroek;Herkomst: Westers land;0.4;19.6
1084;Oldebroek;Herkomst: Niet-westers land;;
1085;Putten;Herkomst (land);14.8;17.8
1086;Putten;Herkomst: Nederland;14.0;17.8
1087;Putten;Herkomst: Niet-Nederland;0.8;17.8
1088;Putten;Herkomst: Westers land;0.6;19.3
1089;Putten;Herkomst: Niet-westers land;0.2;13.8
1090;Renkum;Herkomst (land);22.2;19.7
1091;Renkum;Herkomst: Nederland;19.6;19.7
1092;Renkum;Herkomst: Niet-Nederland;2.6;19.5
1093;Renkum;Herkomst: Westers land;2.1;20.4
1094;Renkum;Herkomst: Niet-westers land;0.5;15.7
1095;Rheden;Herkomst (land);31.8;18.0
1096;Rheden;Herkomst: Nederland;28.1;18.0
1097;Rheden;Herkomst: Niet-Nederland;3.7;18.0
1098;Rheden;Herkomst: Westers land;2.9;18.7
1099;Rheden;Herkomst: Niet-westers land;0.8;15.1
1100;Rozendaal;Herkomst (land);1.0;26.3
1101;Rozendaal;Herkomst: Nederland;0.9;25.9
1102;Rozendaal;Herkomst: Niet-Nederland;;
1103;Rozendaal;Herkomst: Westers land;;
1104;Rozendaal;Herkomst: Niet-westers land;;
1105;Ruurlo;Herkomst (land);6.0;16.1
1106;Ruurlo;Herkomst: Nederland;5.7;16.2
1107;Ruurlo;Herkomst: Niet-Nederland;0.2;14.8
1108;Ruurlo;Herkomst: Westers land;0.2;15.8
1109;Ruurlo;Herkomst: Niet-westers land;;
1110;Scherpenzeel;Herkomst (land);5.8;17.8
1111;Scherpenzeel;Herkomst: Nederland;5.5;17.9
1112;Scherpenzeel;Herkomst: Niet-Nederland;0.3;17.0
1113;Scherpenzeel;Herkomst: Westers land;0.2;17.9
1114;Scherpenzeel;Herkomst: Niet-westers land;;
1115;Steenderen;Herkomst (land);3.4;16.3
1116;Steenderen;Herkomst: Nederland;3.3;16.2
1117;Steenderen;Herkomst: Niet-Nederland;;
1118;Steenderen;Herkomst: Westers land;;
1119;Steenderen;Herkomst: Niet-westers land;;
1120;Tiel;Herkomst (land);26.2;17.1
1121;Tiel;Herkomst: Nederland;21.6;17.4
1122;Tiel;Herkomst: Niet-Nederland;4.6;15.5
1123;Tiel;Herkomst: Westers land;2.4;16.6
1124;Tiel;Herkomst: Niet-westers land;2.3;14.3
1125;Ubbergen;Herkomst (land);6.6;17.7
1126;Ubbergen;Herkomst: Nederland;5.8;17.8
1127;Ubbergen;Herkomst: Niet-Nederland;0.8;17.2
1128;Ubbergen;Herkomst: Westers land;0.7;17.3
1129;Ubbergen;Herkomst: Niet-westers land;;
1130;Voorst;Herkomst (land);16.3;16.7
1131;Voorst;Herkomst: Nederland;15.1;16.8
1132;Voorst;Herkomst: Niet-Nederland;1.2;16.5
1133;Voorst;Herkomst: Westers land;0.9;16.8
1134;Voorst;Herkomst: Niet-westers land;0.2;15.1
1135;Vorden;Herkomst (land);5.9;16.5
1136;Vorden;Herkomst: Nederland;5.6;16.5
1137;Vorden;Herkomst: Niet-Nederland;0.3;16.5
1138;Vorden;Herkomst: Westers land;0.2;16.9
1139;Vorden;Herkomst: Niet-westers land;;
1140;Wageningen;Herkomst (land);22.4;17.5
1141;Wageningen;Herkomst: Nederland;19.2;17.7
1142;Wageningen;Herkomst: Niet-Nederland;3.2;16.7
1143;Wageningen;Herkomst: Westers land;2.2;18.0
1144;Wageningen;Herkomst: Niet-westers land;1.0;13.9
1145;Warnsveld;Herkomst (land);6.2;17.7
1146;Warnsveld;Herkomst: Nederland;5.7;17.8
1147;Warnsveld;Herkomst: Niet-Nederland;0.5;16.4
1148;Warnsveld;Herkomst: Westers land;0.4;16.7
1149;Warnsveld;Herkomst: Niet-westers land;;
1150;Wehl;Herkomst (land);4.5;15.6
1151;Wehl;Herkomst: Nederland;4.2;15.6
1152;Wehl;Herkomst: Niet-Nederland;0.3;15.2
1153;Wehl;Herkomst: Westers land;0.2;16.3
1154;Wehl;Herkomst: Niet-westers land;;
1155;Westervoort;Herkomst (land);10.5;16.7
1156;Westervoort;Herkomst: Nederland;9.1;16.7
1157;Westervoort;Herkomst: Niet-Nederland;1.4;16.6
1158;Westervoort;Herkomst: Westers land;1.1;17.5
1159;Westervoort;Herkomst: Niet-westers land;0.4;13.9
1160;Winterswijk;Herkomst (land);19.9;15.6
1161;Winterswijk;Herkomst: Nederland;17.7;15.6
1162;Winterswijk;Herkomst: Niet-Nederland;2.2;15.0
1163;Winterswijk;Herkomst: Westers land;1.8;15.2
1164;Winterswijk;Herkomst: Niet-westers land;0.5;13.9
1165;Wisch;Herkomst (land);13.3;16.4
1166;Wisch;Herkomst: Nederland;12.0;16.5
1167;Wisch;Herkomst: Niet-Nederland;1.3;14.9
1168;Wisch;Herkomst: Westers land;0.8;15.9
1169;Wisch;Herkomst: Niet-westers land;0.5;13.2
1170;Wijchen;Herkomst (land);26.5;17.5
1171;Wijchen;Herkomst: Nederland;23.9;17.6
1172;Wijchen;Herkomst: Niet-Nederland;2.6;16.7
1173;Wijchen;Herkomst: Westers land;1.9;17.4
1174;Wijchen;Herkomst: Niet-westers land;0.7;14.6
1175;Zaltbommel;Herkomst (land);16.6;17.5
1176;Zaltbommel;Herkomst: Nederland;15.4;17.6
1177;Zaltbommel;Herkomst: Niet-Nederland;1.2;16.5
1178;Zaltbommel;Herkomst: Westers land;0.7;18.7
1179;Zaltbommel;Herkomst: Niet-westers land;0.5;13.2
1180;Zelhem;Herkomst (land);7.5;16.4
1181;Zelhem;Herkomst: Nederland;7.2;16.3
1182;Zelhem;Herkomst: Niet-Nederland;0.4;17.9
1183;Zelhem;Herkomst: Westers land;0.3;19.5
1184;Zelhem;Herkomst: Niet-westers land;;
1185;Zevenaar;Herkomst (land);18.0;17.0
1186;Zevenaar;Herkomst: Nederland;15.4;17.0
1187;Zevenaar;Herkomst: Niet-Nederland;2.6;16.8
1188;Zevenaar;Herkomst: Westers land;2.1;17.4
1189;Zevenaar;Herkomst: Niet-westers land;0.5;14.6
1190;Zutphen;Herkomst (land);24.9;16.8
1191;Zutphen;Herkomst: Nederland;21.3;17.0
1192;Zutphen;Herkomst: Niet-Nederland;3.6;15.1
1193;Zutphen;Herkomst: Westers land;2.2;16.3
1194;Zutphen;Herkomst: Niet-westers land;1.5;13.4
1195;Nunspeet;Herkomst (land);16.6;17.5
1196;Nunspeet;Herkomst: Nederland;15.7;17.5
1197;Nunspeet;Herkomst: Niet-Nederland;0.9;17.5
1198;Nunspeet;Herkomst: Westers land;0.6;18.7
1199;Nunspeet;Herkomst: Niet-westers land;0.3;15.2
1200;Dronten;Herkomst (land);23.3;16.9
1201;Dronten;Herkomst: Nederland;21.1;17.0
1202;Dronten;Herkomst: Niet-Nederland;2.2;16.0
1203;Dronten;Herkomst: Westers land;1.3;17.1
1204;Dronten;Herkomst: Niet-westers land;0.8;14.3
1205;Neerijnen;Herkomst (land);7.4;17.6
1206;Neerijnen;Herkomst: Nederland;6.9;17.6
1207;Neerijnen;Herkomst: Niet-Nederland;0.4;17.5
1208;Neerijnen;Herkomst: Westers land;0.3;18.4
1209;Neerijnen;Herkomst: Niet-westers land;;
1210;Abcoude;Herkomst (land);5.5;24.2
1211;Abcoude;Herkomst: Nederland;4.9;23.9
1212;Abcoude;Herkomst: Niet-Nederland;0.7;26.0
1213;Abcoude;Herkomst: Westers land;0.5;27.6
1214;Abcoude;Herkomst: Niet-westers land;;
1215;Amerongen;Herkomst (land);4.7;18.7
1216;Amerongen;Herkomst: Nederland;4.2;18.4
1217;Amerongen;Herkomst: Niet-Nederland;0.4;22.0
1218;Amerongen;Herkomst: Westers land;0.4;22.9
1219;Amerongen;Herkomst: Niet-westers land;;
1220;Amersfoort;Herkomst (land);87.8;18.9
1221;Amersfoort;Herkomst: Nederland;71.6;19.3
1222;Amersfoort;Herkomst: Niet-Nederland;16.3;17.3
1223;Amersfoort;Herkomst: Westers land;8.0;20.0
1224;Amersfoort;Herkomst: Niet-westers land;8.3;14.7
1225;Baarn;Herkomst (land);17.1;19.5
1226;Baarn;Herkomst: Nederland;14.7;19.6
1227;Baarn;Herkomst: Niet-Nederland;2.3;19.0
1228;Baarn;Herkomst: Westers land;1.6;20.8
1229;Baarn;Herkomst: Niet-westers land;0.7;14.8
1230;De Bilt;Herkomst (land);28.5;21.7
1231;De Bilt;Herkomst: Nederland;24.9;21.8
1232;De Bilt;Herkomst: Niet-Nederland;3.6;21.2
1233;De Bilt;Herkomst: Westers land;2.6;23.2
1234;De Bilt;Herkomst: Niet-westers land;1.0;16.0
1235;Breukelen;Herkomst (land);9.4;19.8
1236;Breukelen;Herkomst: Nederland;8.4;20.0
1237;Breukelen;Herkomst: Niet-Nederland;1.0;18.0
1238;Breukelen;Herkomst: Westers land;0.7;18.1
1239;Breukelen;Herkomst: Niet-westers land;0.2;17.5
1240;Bunnik;Herkomst (land);9.5;21.0
1241;Bunnik;Herkomst: Nederland;8.6;20.8
1242;Bunnik;Herkomst: Niet-Nederland;0.8;23.1
1243;Bunnik;Herkomst: Westers land;0.6;25.1
1244;Bunnik;Herkomst: Niet-westers land;0.2;16.9
1245;Bunschoten;Herkomst (land);12.4;16.9
1246;Bunschoten;Herkomst: Nederland;11.7;17.0
1247;Bunschoten;Herkomst: Niet-Nederland;0.7;16.1
1248;Bunschoten;Herkomst: Westers land;0.3;17.1
1249;Bunschoten;Herkomst: Niet-westers land;0.3;15.1
1250;Doorn;Herkomst (land);7.3;21.3
1251;Doorn;Herkomst: Nederland;6.5;21.5
1252;Doorn;Herkomst: Niet-Nederland;0.8;20.1
1253;Doorn;Herkomst: Westers land;0.7;21.1
1254;Doorn;Herkomst: Niet-westers land;;
1255;Driebergen-Rijsenburg;Herkomst (land);12.6;21.1
1256;Driebergen-Rijsenburg;Herkomst: Nederland;10.9;21.4
1257;Driebergen-Rijsenburg;Herkomst: Niet-Nederland;1.7;19.2
1258;Driebergen-Rijsenburg;Herkomst: Westers land;1.1;22.2
1259;Driebergen-Rijsenburg;Herkomst: Niet-westers land;0.6;14.1
1260;Eemnes;Herkomst (land);5.5;19.7
1261;Eemnes;Herkomst: Nederland;4.9;19.6
1262;Eemnes;Herkomst: Niet-Nederland;0.6;20.5
1263;Eemnes;Herkomst: Westers land;0.5;21.6
1264;Eemnes;Herkomst: Niet-westers land;;
1265;Houten;Herkomst (land);26.9;19.8
1266;Houten;Herkomst: Nederland;24.0;19.9
1267;Houten;Herkomst: Niet-Nederland;2.9;19.0
1268;Houten;Herkomst: Westers land;1.8;21.1
1269;Houten;Herkomst: Niet-westers land;1.2;15.8
1270;Leersum;Herkomst (land);5.0;19.2
1271;Leersum;Herkomst: Nederland;4.5;19.1
1272;Leersum;Herkomst: Niet-Nederland;0.5;20.2
1273;Leersum;Herkomst: Westers land;0.4;21.5
1274;Leersum;Herkomst: Niet-westers land;;
1275;Leusden;Herkomst (land);19.5;20.0
1276;Leusden;Herkomst: Nederland;17.3;20.1
1277;Leusden;Herkomst: Niet-Nederland;2.2;19.5
1278;Leusden;Herkomst: Westers land;1.7;20.1
1279;Leusden;Herkomst: Niet-westers land;0.5;17.9
1280;Loenen;Herkomst (land);5.5;22.5
1281;Loenen;Herkomst: Nederland;5.0;22.4
1282;Loenen;Herkomst: Niet-Nederland;0.6;24.1
1283;Loenen;Herkomst: Westers land;0.5;24.9
1284;Loenen;Herkomst: Niet-westers land;;
1285;Lopik;Herkomst (land);8.7;18.1
1286;Lopik;Herkomst: Nederland;8.3;18.0
1287;Lopik;Herkomst: Niet-Nederland;0.4;19.3
1288;Lopik;Herkomst: Westers land;0.2;21.4
1289;Lopik;Herkomst: Niet-westers land;;
1290;Maarn;Herkomst (land);3.9;22.9
1291;Maarn;Herkomst: Nederland;3.6;22.9
1292;Maarn;Herkomst: Niet-Nederland;0.4;23.3
1293;Maarn;Herkomst: Westers land;0.3;24.3
1294;Maarn;Herkomst: Niet-westers land;;
1295;Maarssen;Herkomst (land);27.1;19.2
1296;Maarssen;Herkomst: Nederland;22.8;19.3
1297;Maarssen;Herkomst: Niet-Nederland;4.3;18.3
1298;Maarssen;Herkomst: Westers land;2.6;19.8
1299;Maarssen;Herkomst: Niet-westers land;1.7;16.0
1300;Montfoort;Herkomst (land);8.6;19.2
1301;Montfoort;Herkomst: Nederland;7.9;19.1
1302;Montfoort;Herkomst: Niet-Nederland;0.6;19.6
1303;Montfoort;Herkomst: Westers land;0.5;20.5
1304;Montfoort;Herkomst: Niet-westers land;;
1305;Renswoude;Herkomst (land);2.6;17.3
1306;Renswoude;Herkomst: Nederland;2.5;17.3
1307;Renswoude;Herkomst: Niet-Nederland;;
1308;Renswoude;Herkomst: Westers land;;
1309;Renswoude;Herkomst: Niet-westers land;;
1310;Rhenen;Herkomst (land);11.7;17.8
1311;Rhenen;Herkomst: Nederland;10.7;17.8
1312;Rhenen;Herkomst: Niet-Nederland;1.0;17.6
1313;Rhenen;Herkomst: Westers land;0.6;19.3
1314;Rhenen;Herkomst: Niet-westers land;0.4;14.6
1315;Soest;Herkomst (land);30.2;19.7
1316;Soest;Herkomst: Nederland;25.4;20.0
1317;Soest;Herkomst: Niet-Nederland;4.8;18.0
1318;Soest;Herkomst: Westers land;2.9;20.0
1319;Soest;Herkomst: Niet-westers land;1.9;14.9
1320;Utrecht (gemeente);Herkomst (land);183.1;17.9
1321;Utrecht (gemeente);Herkomst: Nederland;139.0;18.5
1322;Utrecht (gemeente);Herkomst: Niet-Nederland;44.1;16.0
1323;Utrecht (gemeente);Herkomst: Westers land;17.8;18.3
1324;Utrecht (gemeente);Herkomst: Niet-westers land;26.3;14.4
1325;Veenendaal;Herkomst (land);38.9;17.3
1326;Veenendaal;Herkomst: Nederland;34.1;17.5
1327;Veenendaal;Herkomst: Niet-Nederland;4.9;15.5
1328;Veenendaal;Herkomst: Westers land;2.3;17.1
1329;Veenendaal;Herkomst: Niet-westers land;2.6;14.1
1330;Woudenberg;Herkomst (land);7.2;18.1
1331;Woudenberg;Herkomst: Nederland;6.8;18.2
1332;Woudenberg;Herkomst: Niet-Nederland;0.4;18.0
1333;Woudenberg;Herkomst: Westers land;0.3;21.0
1334;Woudenberg;Herkomst: Niet-westers land;;
1335;Wijk bij Duurstede;Herkomst (land);15.2;18.6
1336;Wijk bij Duurstede;Herkomst: Nederland;13.8;18.7
1337;Wijk bij Duurstede;Herkomst: Niet-Nederland;1.4;17.2
1338;Wijk bij Duurstede;Herkomst: Westers land;1.0;18.1
1339;Wijk bij Duurstede;Herkomst: Niet-westers land;0.4;15.0
1340;IJsselstein;Herkomst (land);21.9;19.0
1341;IJsselstein;Herkomst: Nederland;18.4;19.3
1342;IJsselstein;Herkomst: Niet-Nederland;3.5;17.2
1343;IJsselstein;Herkomst: Westers land;1.5;19.8
1344;IJsselstein;Herkomst: Niet-westers land;2.0;15.2
1345;Zeist;Herkomst (land);41.0;20.4
1346;Zeist;Herkomst: Nederland;33.9;20.8
1347;Zeist;Herkomst: Niet-Nederland;7.0;18.7
1348;Zeist;Herkomst: Westers land;4.1;21.4
1349;Zeist;Herkomst: Niet-westers land;2.9;14.9
1350;Nieuwegein;Herkomst (land);43.0;18.3
1351;Nieuwegein;Herkomst: Nederland;35.1;18.6
1352;Nieuwegein;Herkomst: Niet-Nederland;7.9;16.9
1353;Nieuwegein;Herkomst: Westers land;4.3;18.0
1354;Nieuwegein;Herkomst: Niet-westers land;3.6;15.5
1355;Aalsmeer;Herkomst (land);15.9;18.7
1356;Aalsmeer;Herkomst: Nederland;14.4;18.8
1357;Aalsmeer;Herkomst: Niet-Nederland;1.5;18.2
1358;Aalsmeer;Herkomst: Westers land;1.1;19.3
1359;Aalsmeer;Herkomst: Niet-westers land;0.4;15.3
1360;Alkmaar;Herkomst (land);64.5;17.3
1361;Alkmaar;Herkomst: Nederland;53.1;17.6
1362;Alkmaar;Herkomst: Niet-Nederland;11.4;15.8
1363;Alkmaar;Herkomst: Westers land;6.0;17.2
1364;Alkmaar;Herkomst: Niet-westers land;5.4;14.2
1365;Amstelveen;Herkomst (land);53.3;22.0
1366;Amstelveen;Herkomst: Nederland;41.0;21.3
1367;Amstelveen;Herkomst: Niet-Nederland;12.3;24.2
1368;Amstelveen;Herkomst: Westers land;8.1;26.1
1369;Amstelveen;Herkomst: Niet-westers land;4.2;20.5
1370;Amsterdam;Herkomst (land);481.8;18.4
1371;Amsterdam;Herkomst: Nederland;293.9;19.3
1372;Amsterdam;Herkomst: Niet-Nederland;187.9;16.9
1373;Amsterdam;Herkomst: Westers land;65.4;20.0
1374;Amsterdam;Herkomst: Niet-westers land;122.5;15.3
1375;Andijk;Herkomst (land);4.2;15.8
1376;Andijk;Herkomst: Nederland;4.0;15.8
1377;Andijk;Herkomst: Niet-Nederland;0.2;15.3
1378;Andijk;Herkomst: Westers land;;
1379;Andijk;Herkomst: Niet-westers land;;
1380;Graft-De Rijp;Herkomst (land);4.2;19.4
1381;Graft-De Rijp;Herkomst: Nederland;3.9;19.4
1382;Graft-De Rijp;Herkomst: Niet-Nederland;0.3;19.4
1383;Graft-De Rijp;Herkomst: Westers land;0.2;20.7
1384;Graft-De Rijp;Herkomst: Niet-westers land;;
1385;Anna Paulowna;Herkomst (land);9.0;16.1
1386;Anna Paulowna;Herkomst: Nederland;8.4;16.0
1387;Anna Paulowna;Herkomst: Niet-Nederland;0.7;16.5
1388;Anna Paulowna;Herkomst: Westers land;0.5;16.6
1389;Anna Paulowna;Herkomst: Niet-westers land;;
1390;Beemster;Herkomst (land);5.9;18.5
