ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
25;Totaal over alle leeftijden;Referentiepersonen;2028;8221627.0;3322899.0;4305241.0;538097.0;55390.0
26;Totaal over alle leeftijden;Referentiepersonen;2029;8244295.0;3341105.0;4305845.0;542018.0;55327.0
27;Totaal over alle leeftijden;Referentiepersonen;2030;8263454.0;3357023.0;4305239.0;545928.0;55264.0
28;Totaal over alle leeftijden;Referentiepersonen;2031;8279196.0;3370847.0;4303422.0;549744.0;55183.0
29;Totaal over alle leeftijden;Referentiepersonen;2032;8291767.0;3382692.0;4300485.0;553485.0;55105.0
30;Totaal over alle leeftijden;Referentiepersonen;2033;8301457.0;3392738.0;4296586.0;557097.0;55036.0
31;Totaal over alle leeftijden;Referentiepersonen;2034;8308456.0;3401085.0;4291877.0;560533.0;54961.0
32;Totaal over alle leeftijden;Referentiepersonen;2035;8313087.0;3407859.0;4286541.0;563786.0;54901.0
33;Totaal over alle leeftijden;Referentiepersonen;2036;8315674.0;3413201.0;4280780.0;566829.0;54864.0
34;Totaal over alle leeftijden;Referentiepersonen;2037;8316404.0;3417106.0;4274825.0;569659.0;54814.0
35;Totaal over alle leeftijden;Referentiepersonen;2038;8315666.0;3419812.0;4268825.0;572254.0;54775.0
36;Totaal over alle leeftijden;Referentiepersonen;2039;8313648.0;3421335.0;4262977.0;574615.0;54721.0
37;Totaal over alle leeftijden;Referentiepersonen;2040;8310588.0;3421736.0;4257466.0;576707.0;54679.0
38;Totaal over alle leeftijden;Referentiepersonen;2041;8306790.0;3421192.0;4252377.0;578575.0;54646.0
39;Totaal over alle leeftijden;Referentiepersonen;2042;8302242.0;3419663.0;4247751.0;580213.0;54615.0
40;Totaal over alle leeftijden;Referentiepersonen;2043;8297114.0;3417227.0;4243679.0;581640.0;54568.0
41;Totaal over alle leeftijden;Referentiepersonen;2044;8291467.0;3413882.0;4240195.0;582857.0;54533.0
42;Totaal over alle leeftijden;Referentiepersonen;2045;8285309.0;3409600.0;4237319.0;583893.0;54497.0
43;Totaal over alle leeftijden;Referentiepersonen;2046;8278728.0;3404452.0;4235098.0;584736.0;54442.0
44;Totaal over alle leeftijden;Referentiepersonen;2047;8271762.0;3398434.0;4233534.0;585402.0;54392.0
45;Totaal over alle leeftijden;Referentiepersonen;2048;8264340.0;3391416.0;4232657.0;585934.0;54333.0
46;Totaal over alle leeftijden;Referentiepersonen;2049;8256649.0;3383579.0;4232472.0;586313.0;54285.0
47;Totaal over alle leeftijden;Referentiepersonen;2050;8248694.0;3374906.0;4233018.0;586547.0;54223.0
48;Totaal over alle leeftijden;Ongehuwd;2003;1922162.0;1243778.0;545621.0;90099.0;42664.0
49;Totaal over alle leeftijden;Ongehuwd;2004;1968831.0;1270647.0;562756.0;92603.0;42825.0
50;Totaal over alle leeftijden;Ongehuwd;2005;2014383.0;1296937.0;579434.0;94990.0;43022.0
51;Totaal over alle leeftijden;Ongehuwd;2006;2060803.0;1323818.0;596395.0;97336.0;43254.0
52;Totaal over alle leeftijden;Ongehuwd;2007;2108675.0;1351574.0;613910.0;99660.0;43531.0
53;Totaal over alle leeftijden;Ongehuwd;2008;2158387.0;1380419.0;632111.0;101994.0;43863.0
54;Totaal over alle leeftijden;Ongehuwd;2009;2210295.0;1410537.0;651152.0;104355.0;44251.0
55;Totaal over alle leeftijden;Ongehuwd;2010;2264110.0;1441718.0;670995.0;106746.0;44651.0
56;Totaal over alle leeftijden;Ongehuwd;2011;2319117.0;1473388.0;691510.0;109159.0;45060.0
57;Totaal over alle leeftijden;Ongehuwd;2012;2374559.0;1505144.0;712355.0;111602.0;45458.0
58;Totaal over alle leeftijden;Ongehuwd;2013;2429859.0;1536605.0;733373.0;114049.0;45832.0
59;Totaal over alle leeftijden;Ongehuwd;2014;2484486.0;1567476.0;754329.0;116519.0;46162.0
60;Totaal over alle leeftijden;Ongehuwd;2015;2538026.0;1597509.0;775061.0;118994.0;46462.0
61;Totaal over alle leeftijden;Ongehuwd;2016;2590554.0;1626860.0;795450.0;121487.0;46757.0
62;Totaal over alle leeftijden;Ongehuwd;2017;2642229.0;1655711.0;815461.0;124015.0;47042.0
63;Totaal over alle leeftijden;Ongehuwd;2018;2693188.0;1684106.0;835177.0;126570.0;47335.0
64;Totaal over alle leeftijden;Ongehuwd;2019;2743606.0;1712134.0;854683.0;129168.0;47621.0
65;Totaal over alle leeftijden;Ongehuwd;2020;2793153.0;1739392.0;874076.0;131797.0;47888.0
66;Totaal over alle leeftijden;Ongehuwd;2021;2841814.0;1765818.0;893406.0;134462.0;48128.0
67;Totaal over alle leeftijden;Ongehuwd;2022;2889525.0;1791421.0;912639.0;137146.0;48319.0
68;Totaal over alle leeftijden;Ongehuwd;2023;2936015.0;1815961.0;931707.0;139865.0;48482.0
69;Totaal over alle leeftijden;Ongehuwd;2024;2980927.0;1839238.0;950526.0;142577.0;48586.0
70;Totaal over alle leeftijden;Ongehuwd;2025;3024006.0;1861155.0;968908.0;145291.0;48652.0
71;Totaal over alle leeftijden;Ongehuwd;2026;3064958.0;1881613.0;986710.0;147975.0;48660.0
72;Totaal over alle leeftijden;Ongehuwd;2027;3103742.0;1900610.0;1003852.0;150649.0;48631.0
73;Totaal over alle leeftijden;Ongehuwd;2028;3140337.0;1918232.0;1020278.0;153277.0;48550.0
74;Totaal over alle leeftijden;Ongehuwd;2029;3174753.0;1934309.0;1036133.0;155861.0;48450.0
75;Totaal over alle leeftijden;Ongehuwd;2030;3207195.0;1948807.0;1051649.0;158394.0;48345.0
76;Totaal over alle leeftijden;Ongehuwd;2031;3237894.0;1962539.0;1066252.0;160877.0;48226.0
77;Totaal over alle leeftijden;Ongehuwd;2032;3267181.0;1975190.0;1080567.0;163311.0;48113.0
78;Totaal over alle leeftijden;Ongehuwd;2033;3295339.0;1987294.0;1094348.0;165688.0;48009.0
79;Totaal over alle leeftijden;Ongehuwd;2034;3322580.0;1999026.0;1107626.0;168014.0;47914.0
80;Totaal over alle leeftijden;Ongehuwd;2035;3349120.0;2010117.0;1120896.0;170273.0;47834.0
81;Totaal over alle leeftijden;Ongehuwd;2036;3375115.0;2021089.0;1133773.0;172486.0;47767.0
82;Totaal over alle leeftijden;Ongehuwd;2037;3400659.0;2031749.0;1146557.0;174639.0;47714.0
83;Totaal over alle leeftijden;Ongehuwd;2038;3425800.0;2042196.0;1159219.0;176724.0;47661.0
84;Totaal over alle leeftijden;Ongehuwd;2039;3450477.0;2052365.0;1171749.0;178752.0;47611.0
85;Totaal over alle leeftijden;Ongehuwd;2040;3474615.0;2062231.0;1184094.0;180711.0;47579.0
86;Totaal over alle leeftijden;Ongehuwd;2041;3498149.0;2071968.0;1196015.0;182613.0;47553.0
87;Totaal over alle leeftijden;Ongehuwd;2042;3520994.0;2081111.0;1207902.0;184452.0;47529.0
88;Totaal over alle leeftijden;Ongehuwd;2043;3543074.0;2089832.0;1219534.0;186216.0;47492.0
89;Totaal over alle leeftijden;Ongehuwd;2044;3564283.0;2098263.0;1230623.0;187928.0;47469.0
90;Totaal over alle leeftijden;Ongehuwd;2045;3584526.0;2105952.0;1241557.0;189572.0;47445.0
91;Totaal over alle leeftijden;Ongehuwd;2046;3603667.0;2113459.0;1251644.0;191154.0;47410.0
92;Totaal over alle leeftijden;Ongehuwd;2047;3621650.0;2120490.0;1261101.0;192672.0;47387.0
93;Totaal over alle leeftijden;Ongehuwd;2048;3638430.0;2126462.0;1270486.0;194134.0;47348.0
94;Totaal over alle leeftijden;Ongehuwd;2049;3653946.0;2131776.0;1279329.0;195532.0;47309.0
95;Totaal over alle leeftijden;Ongehuwd;2050;3668109.0;2136229.0;1287771.0;196858.0;47251.0
96;Totaal over alle leeftijden;Gehuwd;2003;3540222.0;77005.0;3425973.0;34719.0;2525.0
97;Totaal over alle leeftijden;Gehuwd;2004;3526541.0;77620.0;3411591.0;34791.0;2539.0
98;Totaal over alle leeftijden;Gehuwd;2005;3513009.0;78227.0;3397413.0;34835.0;2534.0
99;Totaal over alle leeftijden;Gehuwd;2006;3498702.0;78805.0;3382524.0;34832.0;2541.0
100;Totaal over alle leeftijden;Gehuwd;2007;3484568.0;79385.0;3367835.0;34800.0;2548.0
101;Totaal over alle leeftijden;Gehuwd;2008;3470915.0;79977.0;3353616.0;34760.0;2562.0
102;Totaal over alle leeftijden;Gehuwd;2009;3457826.0;80575.0;3339977.0;34701.0;2573.0
103;Totaal over alle leeftijden;Gehuwd;2010;3445370.0;81214.0;3326941.0;34631.0;2584.0
104;Totaal over alle leeftijden;Gehuwd;2011;3433479.0;81858.0;3314482.0;34537.0;2602.0
105;Totaal over alle leeftijden;Gehuwd;2012;3422194.0;82530.0;3302600.0;34441.0;2623.0
106;Totaal over alle leeftijden;Gehuwd;2013;3411307.0;83209.0;3291121.0;34325.0;2652.0
107;Totaal over alle leeftijden;Gehuwd;2014;3400820.0;83917.0;3280012.0;34207.0;2684.0
108;Totaal over alle leeftijden;Gehuwd;2015;3390689.0;84634.0;3269265.0;34074.0;2716.0
109;Totaal over alle leeftijden;Gehuwd;2016;3380888.0;85378.0;3258814.0;33939.0;2757.0
110;Totaal over alle leeftijden;Gehuwd;2017;3371287.0;86140.0;3248541.0;33805.0;2801.0
111;Totaal over alle leeftijden;Gehuwd;2018;3361678.0;86900.0;3238258.0;33676.0;2844.0
112;Totaal over alle leeftijden;Gehuwd;2019;3351907.0;87669.0;3227794.0;33560.0;2884.0
113;Totaal over alle leeftijden;Gehuwd;2020;3341898.0;88454.0;3217083.0;33443.0;2918.0
114;Totaal over alle leeftijden;Gehuwd;2021;3331603.0;89219.0;3206090.0;33336.0;2958.0
115;Totaal over alle leeftijden;Gehuwd;2022;3321071.0;89981.0;3194846.0;33245.0;2999.0
116;Totaal over alle leeftijden;Gehuwd;2023;3310285.0;90724.0;3183354.0;33164.0;3043.0
117;Totaal over alle leeftijden;Gehuwd;2024;3299267.0;91457.0;3171624.0;33095.0;3091.0
118;Totaal over alle leeftijden;Gehuwd;2025;3288080.0;92176.0;3159721.0;33051.0;3132.0
119;Totaal over alle leeftijden;Gehuwd;2026;3276662.0;92880.0;3147588.0;33014.0;3180.0
120;Totaal over alle leeftijden;Gehuwd;2027;3265019.0;93561.0;3135224.0;32998.0;3236.0
121;Totaal over alle leeftijden;Gehuwd;2028;3253005.0;94210.0;3122525.0;32997.0;3273.0
122;Totaal over alle leeftijden;Gehuwd;2029;3240629.0;94965.0;3109325.0;33008.0;3331.0
123;Totaal over alle leeftijden;Gehuwd;2030;3227763.0;96012.0;3095323.0;33036.0;3392.0
124;Totaal over alle leeftijden;Gehuwd;2031;3214403.0;96747.0;3081158.0;33052.0;3446.0
125;Totaal over alle leeftijden;Gehuwd;2032;3200447.0;97646.0;3066219.0;33080.0;3502.0
126;Totaal over alle leeftijden;Gehuwd;2033;3186005.0;98400.0;3050948.0;33108.0;3549.0
127;Totaal over alle leeftijden;Gehuwd;2034;3171103.0;98923.0;3035459.0;33131.0;3590.0
128;Totaal over alle leeftijden;Gehuwd;2035;3155832.0;99624.0;3019415.0;33157.0;3636.0
129;Totaal over alle leeftijden;Gehuwd;2036;3140341.0;100089.0;3003405.0;33170.0;3677.0
130;Totaal over alle leeftijden;Gehuwd;2037;3124757.0;100514.0;2987352.0;33186.0;3705.0
131;Totaal over alle leeftijden;Gehuwd;2038;3109272.0;100910.0;2971436.0;33187.0;3739.0
132;Totaal over alle leeftijden;Gehuwd;2039;3094027.0;101277.0;2955784.0;33198.0;3768.0
133;Totaal over alle leeftijden;Gehuwd;2040;3079184.0;101619.0;2940578.0;33200.0;3787.0
134;Totaal over alle leeftijden;Gehuwd;2041;3064971.0;101744.0;2926222.0;33200.0;3805.0
135;Totaal over alle leeftijden;Gehuwd;2042;3051412.0;102058.0;2912336.0;33190.0;3828.0
136;Totaal over alle leeftijden;Gehuwd;2043;3038601.0;102355.0;2899219.0;33177.0;3850.0
137;Totaal over alle leeftijden;Gehuwd;2044;3026694.0;102441.0;2887226.0;33160.0;3867.0
138;Totaal over alle leeftijden;Gehuwd;2045;3015699.0;102725.0;2875949.0;33143.0;3882.0
139;Totaal over alle leeftijden;Gehuwd;2046;3005808.0;102649.0;2866144.0;33120.0;3895.0
140;Totaal over alle leeftijden;Gehuwd;2047;2996991.0;102413.0;2857571.0;33102.0;3905.0
141;Totaal over alle leeftijden;Gehuwd;2048;2989175.0;102521.0;2849653.0;33080.0;3921.0
142;Totaal over alle leeftijden;Gehuwd;2049;2982535.0;102648.0;2842891.0;33062.0;3934.0
143;Totaal over alle leeftijden;Gehuwd;2050;2977049.0;102894.0;2837155.0;33047.0;3953.0
144;Totaal over alle leeftijden;Verweduwd;2003;758284.0;632799.0;34153.0;90087.0;1245.0
145;Totaal over alle leeftijden;Verweduwd;2004;761825.0;635189.0;34092.0;91265.0;1279.0
146;Totaal over alle leeftijden;Verweduwd;2005;764993.0;637302.0;33967.0;92423.0;1301.0
147;Totaal over alle leeftijden;Verweduwd;2006;767866.0;639211.0;33768.0;93565.0;1322.0
148;Totaal over alle leeftijden;Verweduwd;2007;770541.0;641051.0;33458.0;94682.0;1350.0
149;Totaal over alle leeftijden;Verweduwd;2008;773066.0;642858.0;33035.0;95799.0;1374.0
150;Totaal over alle leeftijden;Verweduwd;2009;775492.0;644679.0;32536.0;96882.0;1395.0
151;Totaal over alle leeftijden;Verweduwd;2010;777834.0;646477.0;32032.0;97902.0;1423.0
152;Totaal over alle leeftijden;Verweduwd;2011;780140.0;648327.0;31534.0;98833.0;1446.0
153;Totaal over alle leeftijden;Verweduwd;2012;782389.0;650213.0;30989.0;99722.0;1465.0
154;Totaal over alle leeftijden;Verweduwd;2013;784708.0;652262.0;30395.0;100567.0;1484.0
155;Totaal over alle leeftijden;Verweduwd;2014;787057.0;654437.0;29750.0;101364.0;1506.0
156;Totaal over alle leeftijden;Verweduwd;2015;789491.0;656786.0;29063.0;102112.0;1530.0
157;Totaal over alle leeftijden;Verweduwd;2016;791966.0;659282.0;28328.0;102812.0;1544.0
158;Totaal over alle leeftijden;Verweduwd;2017;794505.0;661969.0;27551.0;103428.0;1557.0
159;Totaal over alle leeftijden;Verweduwd;2018;797069.0;664797.0;26735.0;103966.0;1571.0
160;Totaal over alle leeftijden;Verweduwd;2019;799610.0;667737.0;25877.0;104413.0;1583.0
161;Totaal over alle leeftijden;Verweduwd;2020;802098.0;670726.0;24987.0;104783.0;1602.0
162;Totaal over alle leeftijden;Verweduwd;2021;804656.0;673878.0;24076.0;105084.0;1618.0
163;Totaal over alle leeftijden;Verweduwd;2022;807416.0;677281.0;23156.0;105344.0;1635.0
164;Totaal over alle leeftijden;Verweduwd;2023;810316.0;680874.0;22225.0;105568.0;1649.0
165;Totaal over alle leeftijden;Verweduwd;2024;813265.0;684566.0;21285.0;105752.0;1662.0
166;Totaal over alle leeftijden;Verweduwd;2025;816158.0;688216.0;20338.0;105923.0;1681.0
167;Totaal over alle leeftijden;Verweduwd;2026;818887.0;691713.0;19399.0;106075.0;1700.0
168;Totaal over alle leeftijden;Verweduwd;2027;821339.0;694959.0;18460.0;106205.0;1715.0
169;Totaal over alle leeftijden;Verweduwd;2028;823420.0;697823.0;17527.0;106333.0;1737.0
170;Totaal over alle leeftijden;Verweduwd;2029;824950.0;700150.0;16609.0;106435.0;1756.0
171;Totaal over alle leeftijden;Verweduwd;2030;825874.0;701852.0;15707.0;106537.0;1778.0
172;Totaal over alle leeftijden;Verweduwd;2031;826066.0;702854.0;14808.0;106607.0;1797.0
173;Totaal over alle leeftijden;Verweduwd;2032;825501.0;703099.0;13928.0;106657.0;1817.0
174;Totaal over alle leeftijden;Verweduwd;2033;824073.0;702487.0;13063.0;106683.0;1840.0
175;Totaal over alle leeftijden;Verweduwd;2034;821726.0;700986.0;12218.0;106664.0;1858.0
176;Totaal over alle leeftijden;Verweduwd;2035;818413.0;698545.0;11380.0;106614.0;1874.0
177;Totaal over alle leeftijden;Verweduwd;2036;814122.0;695144.0;10577.0;106507.0;1894.0
178;Totaal over alle leeftijden;Verweduwd;2037;808817.0;690750.0;9796.0;106367.0;1904.0
179;Totaal over alle leeftijden;Verweduwd;2038;802583.0;685445.0;9043.0;106179.0;1916.0
180;Totaal over alle leeftijden;Verweduwd;2039;795506.0;679275.0;8375.0;105939.0;1917.0
181;Totaal over alle leeftijden;Verweduwd;2040;787712.0;672304.0;7847.0;105639.0;1922.0
182;Totaal over alle leeftijden;Verweduwd;2041;779279.0;664679.0;7391.0;105281.0;1928.0
183;Totaal over alle leeftijden;Verweduwd;2042;770242.0;656430.0;6997.0;104895.0;1920.0
184;Totaal over alle leeftijden;Verweduwd;2043;760689.0;647652.0;6659.0;104462.0;1916.0
185;Totaal over alle leeftijden;Verweduwd;2044;750650.0;638378.0;6368.0;103989.0;1915.0
186;Totaal over alle leeftijden;Verweduwd;2045;740133.0;628626.0;6107.0;103487.0;1913.0
187;Totaal over alle leeftijden;Verweduwd;2046;729177.0;618432.0;5882.0;102957.0;1906.0
188;Totaal over alle leeftijden;Verweduwd;2047;717843.0;607868.0;5690.0;102391.0;1894.0
189;Totaal over alle leeftijden;Verweduwd;2048;706171.0;596945.0;5529.0;101814.0;1883.0
190;Totaal over alle leeftijden;Verweduwd;2049;694173.0;585687.0;5402.0;101208.0;1876.0
191;Totaal over alle leeftijden;Verweduwd;2050;681925.0;574159.0;5301.0;100598.0;1867.0
192;Totaal over alle leeftijden;Gescheiden;2003;780715.0;449345.0;124090.0;204744.0;2536.0
193;Totaal over alle leeftijden;Gescheiden;2004;803922.0;464208.0;128458.0;208724.0;2532.0
194;Totaal over alle leeftijden;Gescheiden;2005;825288.0;478098.0;132265.0;212396.0;2529.0
195;Totaal over alle leeftijden;Gescheiden;2006;845535.0;491366.0;135836.0;215828.0;2505.0
196;Totaal over alle leeftijden;Gescheiden;2007;864044.0;503690.0;138886.0;218980.0;2488.0
197;Totaal over alle leeftijden;Gescheiden;2008;880973.0;515152.0;141465.0;221887.0;2469.0
198;Totaal over alle leeftijden;Gescheiden;2009;896433.0;525814.0;143624.0;224545.0;2450.0
199;Totaal over alle leeftijden;Gescheiden;2010;910536.0;535734.0;145420.0;226956.0;2426.0
200;Totaal over alle leeftijden;Gescheiden;2011;923315.0;544911.0;146877.0;229131.0;2396.0
201;Totaal over alle leeftijden;Gescheiden;2012;934969.0;553488.0;148062.0;231052.0;2367.0
202;Totaal over alle leeftijden;Gescheiden;2013;945544.0;561466.0;149014.0;232725.0;2339.0
203;Totaal over alle leeftijden;Gescheiden;2014;955053.0;568851.0;149730.0;234167.0;2305.0
204;Totaal over alle leeftijden;Gescheiden;2015;963567.0;575662.0;150261.0;235368.0;2276.0
205;Totaal over alle leeftijden;Gescheiden;2016;971165.0;581914.0;150623.0;236380.0;2248.0
206;Totaal over alle leeftijden;Gescheiden;2017;977860.0;587598.0;150841.0;237208.0;2213.0
207;Totaal over alle leeftijden;Gescheiden;2018;983730.0;592741.0;150918.0;237890.0;2181.0
208;Totaal over alle leeftijden;Gescheiden;2019;988811.0;597326.0;150865.0;238472.0;2148.0
209;Totaal over alle leeftijden;Gescheiden;2020;993136.0;601339.0;150665.0;239015.0;2117.0
210;Totaal over alle leeftijden;Gescheiden;2021;996728.0;604784.0;150298.0;239564.0;2082.0
211;Totaal over alle leeftijden;Gescheiden;2022;999640.0;607645.0;149808.0;240134.0;2053.0
212;Totaal over alle leeftijden;Gescheiden;2023;1001934.0;609924.0;149222.0;240781.0;2007.0
213;Totaal over alle leeftijden;Gescheiden;2024;1003623.0;611590.0;148540.0;241510.0;1983.0
214;Totaal over alle leeftijden;Gescheiden;2025;1004719.0;612672.0;147758.0;242342.0;1947.0
215;Totaal over alle leeftijden;Gescheiden;2026;1005260.0;613158.0;146906.0;243288.0;1908.0
216;Totaal over alle leeftijden;Gescheiden;2027;1005306.0;613133.0;145955.0;244347.0;1871.0
217;Totaal over alle leeftijden;Gescheiden;2028;1004865.0;612634.0;144911.0;245490.0;1830.0
218;Totaal over alle leeftijden;Gescheiden;2029;1003963.0;611681.0;143778.0;246714.0;1790.0
219;Totaal over alle leeftijden;Gescheiden;2030;1002622.0;610352.0;142560.0;247961.0;1749.0
220;Totaal over alle leeftijden;Gescheiden;2031;1000833.0;608707.0;141204.0;249208.0;1714.0
221;Totaal over alle leeftijden;Gescheiden;2032;998638.0;606757.0;139771.0;250437.0;1673.0
222;Totaal over alle leeftijden;Gescheiden;2033;996040.0;604557.0;138227.0;251618.0;1638.0
223;Totaal over alle leeftijden;Gescheiden;2034;993047.0;602150.0;136574.0;252724.0;1599.0
224;Totaal over alle leeftijden;Gescheiden;2035;989722.0;599573.0;134850.0;253742.0;1557.0
225;Totaal over alle leeftijden;Gescheiden;2036;986096.0;596879.0;133025.0;254666.0;1526.0
226;Totaal over alle leeftijden;Gescheiden;2037;982171.0;594093.0;131120.0;255467.0;1491.0
227;Totaal over alle leeftijden;Gescheiden;2038;978011.0;591261.0;129127.0;256164.0;1459.0
228;Totaal over alle leeftijden;Gescheiden;2039;973638.0;588418.0;127069.0;256726.0;1425.0
229;Totaal over alle leeftijden;Gescheiden;2040;969077.0;585582.0;124947.0;257157.0;1391.0
230;Totaal over alle leeftijden;Gescheiden;2041;964391.0;582801.0;122749.0;257481.0;1360.0
231;Totaal over alle leeftijden;Gescheiden;2042;959594.0;580064.0;120516.0;257676.0;1338.0
232;Totaal over alle leeftijden;Gescheiden;2043;954750.0;577388.0;118267.0;257785.0;1310.0
233;Totaal over alle leeftijden;Gescheiden;2044;949840.0;574800.0;115978.0;257780.0;1282.0
234;Totaal over alle leeftijden;Gescheiden;2045;944951.0;572297.0;113706.0;257691.0;1257.0
235;Totaal over alle leeftijden;Gescheiden;2046;940076.0;569912.0;111428.0;257505.0;1231.0
236;Totaal over alle leeftijden;Gescheiden;2047;935278.0;567663.0;109172.0;257237.0;1206.0
237;Totaal over alle leeftijden;Gescheiden;2048;930564.0;565488.0;106989.0;256906.0;1181.0
238;Totaal over alle leeftijden;Gescheiden;2049;925995.0;563468.0;104850.0;256511.0;1166.0
239;Totaal over alle leeftijden;Gescheiden;2050;921611.0;561624.0;102791.0;256044.0;1152.0
240;15;Referentiepersonen;2003;1956.0;1715.0;169.0;;72.0
241;15;Referentiepersonen;2004;1953.0;1713.0;169.0;;71.0
242;15;Referentiepersonen;2005;1978.0;1734.0;172.0;;72.0
243;15;Referentiepersonen;2006;2060.0;1807.0;178.0;;75.0
244;15;Referentiepersonen;2007;2060.0;1806.0;179.0;;75.0
245;15;Referentiepersonen;2008;2039.0;1788.0;177.0;;74.0
246;15;Referentiepersonen;2009;2024.0;1774.0;176.0;;74.0
247;15;Referentiepersonen;2010;2036.0;1785.0;177.0;;74.0
248;15;Referentiepersonen;2011;1990.0;1744.0;173.0;;73.0
249;15;Referentiepersonen;2012;1991.0;1746.0;172.0;;73.0
250;15;Referentiepersonen;2013;2012.0;1764.0;175.0;;73.0
251;15;Referentiepersonen;2014;2081.0;1824.0;181.0;;76.0
252;15;Referentiepersonen;2015;2101.0;1842.0;182.0;;77.0
253;15;Referentiepersonen;2016;2150.0;1885.0;187.0;;78.0
254;15;Referentiepersonen;2017;2114.0;1854.0;183.0;;77.0
255;15;Referentiepersonen;2018;2094.0;1836.0;182.0;;76.0
256;15;Referentiepersonen;2019;2084.0;1827.0;181.0;;76.0
257;15;Referentiepersonen;2020;2053.0;1800.0;178.0;;75.0
258;15;Referentiepersonen;2021;2021.0;1772.0;175.0;;74.0
259;15;Referentiepersonen;2022;1992.0;1746.0;173.0;;73.0
260;15;Referentiepersonen;2023;1964.0;1722.0;170.0;;72.0
261;15;Referentiepersonen;2024;1943.0;1703.0;169.0;;71.0
262;15;Referentiepersonen;2025;1924.0;1687.0;167.0;;70.0
263;15;Referentiepersonen;2026;1914.0;1678.0;166.0;;70.0
264;15;Referentiepersonen;2027;1909.0;1673.0;166.0;;70.0
265;15;Referentiepersonen;2028;1908.0;1672.0;166.0;;70.0
266;15;Referentiepersonen;2029;1912.0;1676.0;166.0;;70.0
267;15;Referentiepersonen;2030;1917.0;1681.0;166.0;;70.0
268;15;Referentiepersonen;2031;1925.0;1688.0;167.0;;70.0
269;15;Referentiepersonen;2032;1937.0;1698.0;168.0;;71.0
270;15;Referentiepersonen;2033;1949.0;1709.0;169.0;;71.0
271;15;Referentiepersonen;2034;1962.0;1720.0;170.0;;72.0
272;15;Referentiepersonen;2035;1976.0;1732.0;172.0;;72.0
273;15;Referentiepersonen;2036;1989.0;1743.0;173.0;;73.0
274;15;Referentiepersonen;2037;2000.0;1753.0;174.0;;73.0
275;15;Referentiepersonen;2038;2011.0;1763.0;175.0;;73.0
276;15;Referentiepersonen;2039;2021.0;1771.0;176.0;;74.0
