ID;RegioVanVestiging;RegioVanVertrek;Perioden;TussenGemeentenVerhuisdePersonen_1
2856;Nederland;Hellendoorn;2020;905.0
2857;Nederland;Hellendoorn;2021;851.0
2858;Nederland;Hellendoorn;2022;788.0
2859;Nederland;Hellendoorn;2023;894.0
2860;Nederland;Hellevoetsluis;2011;1311.0
2861;Nederland;Hellevoetsluis;2012;1173.0
2862;Nederland;Hellevoetsluis;2013;1233.0
2863;Nederland;Hellevoetsluis;2014;1185.0
2864;Nederland;Hellevoetsluis;2015;1403.0
2865;Nederland;Hellevoetsluis;2016;1343.0
2866;Nederland;Hellevoetsluis;2017;1425.0
2867;Nederland;Hellevoetsluis;2018;1508.0
2868;Nederland;Hellevoetsluis;2019;1553.0
2869;Nederland;Hellevoetsluis;2020;1476.0
2870;Nederland;Hellevoetsluis;2021;1355.0
2871;Nederland;Hellevoetsluis;2022;1523.0
2872;Nederland;Hellevoetsluis;2023;
2873;Nederland;Helmond;2011;2497.0
2874;Nederland;Helmond;2012;2562.0
2875;Nederland;Helmond;2013;2665.0
2876;Nederland;Helmond;2014;2656.0
2877;Nederland;Helmond;2015;2628.0
2878;Nederland;Helmond;2016;2886.0
2879;Nederland;Helmond;2017;3366.0
2880;Nederland;Helmond;2018;3254.0
2881;Nederland;Helmond;2019;3117.0
2882;Nederland;Helmond;2020;3436.0
2883;Nederland;Helmond;2021;3325.0
2884;Nederland;Helmond;2022;3198.0
2885;Nederland;Helmond;2023;3168.0
2886;Nederland;Hendrik-Ido-Ambacht;2011;879.0
2887;Nederland;Hendrik-Ido-Ambacht;2012;932.0
2888;Nederland;Hendrik-Ido-Ambacht;2013;1035.0
2889;Nederland;Hendrik-Ido-Ambacht;2014;1070.0
2890;Nederland;Hendrik-Ido-Ambacht;2015;1117.0
2891;Nederland;Hendrik-Ido-Ambacht;2016;1262.0
2892;Nederland;Hendrik-Ido-Ambacht;2017;1265.0
2893;Nederland;Hendrik-Ido-Ambacht;2018;1301.0
2894;Nederland;Hendrik-Ido-Ambacht;2019;1403.0
2895;Nederland;Hendrik-Ido-Ambacht;2020;1312.0
2896;Nederland;Hendrik-Ido-Ambacht;2021;1399.0
2897;Nederland;Hendrik-Ido-Ambacht;2022;1267.0
2898;Nederland;Hendrik-Ido-Ambacht;2023;1356.0
2899;Nederland;Hengelo (O.);2011;2326.0
2900;Nederland;Hengelo (O.);2012;2605.0
2901;Nederland;Hengelo (O.);2013;2553.0
2902;Nederland;Hengelo (O.);2014;2548.0
2903;Nederland;Hengelo (O.);2015;2746.0
2904;Nederland;Hengelo (O.);2016;3544.0
2905;Nederland;Hengelo (O.);2017;3196.0
2906;Nederland;Hengelo (O.);2018;2915.0
2907;Nederland;Hengelo (O.);2019;2767.0
2908;Nederland;Hengelo (O.);2020;3350.0
2909;Nederland;Hengelo (O.);2021;3117.0
2910;Nederland;Hengelo (O.);2022;3134.0
2911;Nederland;Hengelo (O.);2023;3290.0
2912;Nederland;'s-Hertogenbosch;2011;5160.0
2913;Nederland;'s-Hertogenbosch;2012;5143.0
2914;Nederland;'s-Hertogenbosch;2013;5438.0
2915;Nederland;'s-Hertogenbosch;2014;6047.0
2916;Nederland;'s-Hertogenbosch;2015;6424.0
2917;Nederland;'s-Hertogenbosch;2016;7263.0
2918;Nederland;'s-Hertogenbosch;2017;7027.0
2919;Nederland;'s-Hertogenbosch;2018;6558.0
2920;Nederland;'s-Hertogenbosch;2019;6840.0
2921;Nederland;'s-Hertogenbosch;2020;7275.0
2922;Nederland;'s-Hertogenbosch;2021;6971.0
2923;Nederland;'s-Hertogenbosch;2022;6779.0
2924;Nederland;'s-Hertogenbosch;2023;7063.0
2925;Nederland;Heumen;2011;704.0
2926;Nederland;Heumen;2012;671.0
2927;Nederland;Heumen;2013;680.0
2928;Nederland;Heumen;2014;757.0
2929;Nederland;Heumen;2015;756.0
2930;Nederland;Heumen;2016;1368.0
2931;Nederland;Heumen;2017;887.0
2932;Nederland;Heumen;2018;887.0
2933;Nederland;Heumen;2019;902.0
2934;Nederland;Heumen;2020;816.0
2935;Nederland;Heumen;2021;783.0
2936;Nederland;Heumen;2022;1354.0
2937;Nederland;Heumen;2023;932.0
2938;Nederland;Heusden;2011;1249.0
2939;Nederland;Heusden;2012;1341.0
2940;Nederland;Heusden;2013;1357.0
2941;Nederland;Heusden;2014;1442.0
2942;Nederland;Heusden;2015;1508.0
2943;Nederland;Heusden;2016;1437.0
2944;Nederland;Heusden;2017;1564.0
2945;Nederland;Heusden;2018;1545.0
2946;Nederland;Heusden;2019;1529.0
2947;Nederland;Heusden;2020;1612.0
2948;Nederland;Heusden;2021;1645.0
2949;Nederland;Heusden;2022;1543.0
2950;Nederland;Heusden;2023;1704.0
2951;Nederland;Hillegom;2011;745.0
2952;Nederland;Hillegom;2012;746.0
2953;Nederland;Hillegom;2013;792.0
2954;Nederland;Hillegom;2014;784.0
2955;Nederland;Hillegom;2015;917.0
2956;Nederland;Hillegom;2016;891.0
2957;Nederland;Hillegom;2017;967.0
2958;Nederland;Hillegom;2018;986.0
2959;Nederland;Hillegom;2019;898.0
2960;Nederland;Hillegom;2020;1064.0
2961;Nederland;Hillegom;2021;987.0
2962;Nederland;Hillegom;2022;1107.0
2963;Nederland;Hillegom;2023;1001.0
2964;Nederland;Hilvarenbeek;2011;372.0
2965;Nederland;Hilvarenbeek;2012;380.0
2966;Nederland;Hilvarenbeek;2013;435.0
2967;Nederland;Hilvarenbeek;2014;440.0
2968;Nederland;Hilvarenbeek;2015;452.0
2969;Nederland;Hilvarenbeek;2016;463.0
2970;Nederland;Hilvarenbeek;2017;564.0
2971;Nederland;Hilvarenbeek;2018;517.0
2972;Nederland;Hilvarenbeek;2019;459.0
2973;Nederland;Hilvarenbeek;2020;549.0
2974;Nederland;Hilvarenbeek;2021;469.0
2975;Nederland;Hilvarenbeek;2022;500.0
2976;Nederland;Hilvarenbeek;2023;497.0
2977;Nederland;Hilversum;2011;3622.0
2978;Nederland;Hilversum;2012;3904.0
2979;Nederland;Hilversum;2013;3734.0
2980;Nederland;Hilversum;2014;4205.0
2981;Nederland;Hilversum;2015;4580.0
2982;Nederland;Hilversum;2016;4801.0
2983;Nederland;Hilversum;2017;5184.0
2984;Nederland;Hilversum;2018;5004.0
2985;Nederland;Hilversum;2019;5451.0
2986;Nederland;Hilversum;2020;5256.0
2987;Nederland;Hilversum;2021;5364.0
2988;Nederland;Hilversum;2022;5465.0
2989;Nederland;Hilversum;2023;5169.0
2990;Nederland;Hoeksche Waard;2011;
2991;Nederland;Hoeksche Waard;2012;
2992;Nederland;Hoeksche Waard;2013;
2993;Nederland;Hoeksche Waard;2014;
2994;Nederland;Hoeksche Waard;2015;
2995;Nederland;Hoeksche Waard;2016;
2996;Nederland;Hoeksche Waard;2017;
2997;Nederland;Hoeksche Waard;2018;
2998;Nederland;Hoeksche Waard;2019;1920.0
2999;Nederland;Hoeksche Waard;2020;1993.0
3000;Nederland;Hoeksche Waard;2021;2202.0
3001;Nederland;Hoeksche Waard;2022;2278.0
3002;Nederland;Hoeksche Waard;2023;2425.0
3003;Nederland;Hof van Twente;2011;1129.0
3004;Nederland;Hof van Twente;2012;1258.0
3005;Nederland;Hof van Twente;2013;954.0
3006;Nederland;Hof van Twente;2014;964.0
3007;Nederland;Hof van Twente;2015;913.0
3008;Nederland;Hof van Twente;2016;1038.0
3009;Nederland;Hof van Twente;2017;1100.0
3010;Nederland;Hof van Twente;2018;1093.0
3011;Nederland;Hof van Twente;2019;1021.0
3012;Nederland;Hof van Twente;2020;1077.0
3013;Nederland;Hof van Twente;2021;1019.0
3014;Nederland;Hof van Twente;2022;978.0
3015;Nederland;Hof van Twente;2023;1170.0
3016;Nederland;Het Hogeland;2011;
3017;Nederland;Het Hogeland;2012;
3018;Nederland;Het Hogeland;2013;
3019;Nederland;Het Hogeland;2014;
3020;Nederland;Het Hogeland;2015;
3021;Nederland;Het Hogeland;2016;
3022;Nederland;Het Hogeland;2017;
3023;Nederland;Het Hogeland;2018;
3024;Nederland;Het Hogeland;2019;1718.0
3025;Nederland;Het Hogeland;2020;1659.0
3026;Nederland;Het Hogeland;2021;1570.0
3027;Nederland;Het Hogeland;2022;1950.0
3028;Nederland;Het Hogeland;2023;2215.0
3029;Nederland;Hollands Kroon;2011;
3030;Nederland;Hollands Kroon;2012;1390.0
3031;Nederland;Hollands Kroon;2013;1455.0
3032;Nederland;Hollands Kroon;2014;1425.0
3033;Nederland;Hollands Kroon;2015;1579.0
3034;Nederland;Hollands Kroon;2016;1697.0
3035;Nederland;Hollands Kroon;2017;1882.0
3036;Nederland;Hollands Kroon;2018;1800.0
3037;Nederland;Hollands Kroon;2019;1753.0
3038;Nederland;Hollands Kroon;2020;1790.0
3039;Nederland;Hollands Kroon;2021;1654.0
3040;Nederland;Hollands Kroon;2022;1754.0
3041;Nederland;Hollands Kroon;2023;1745.0
3042;Nederland;Hoogeveen;2011;1463.0
3043;Nederland;Hoogeveen;2012;1561.0
3044;Nederland;Hoogeveen;2013;1556.0
3045;Nederland;Hoogeveen;2014;1481.0
3046;Nederland;Hoogeveen;2015;2004.0
3047;Nederland;Hoogeveen;2016;2422.0
3048;Nederland;Hoogeveen;2017;1974.0
3049;Nederland;Hoogeveen;2018;2158.0
3050;Nederland;Hoogeveen;2019;2061.0
3051;Nederland;Hoogeveen;2020;2026.0
3052;Nederland;Hoogeveen;2021;2087.0
3053;Nederland;Hoogeveen;2022;2238.0
3054;Nederland;Hoogeveen;2023;2130.0
3055;Nederland;Hoogezand-Sappemeer;2011;1191.0
3056;Nederland;Hoogezand-Sappemeer;2012;1317.0
3057;Nederland;Hoogezand-Sappemeer;2013;1231.0
3058;Nederland;Hoogezand-Sappemeer;2014;1157.0
3059;Nederland;Hoogezand-Sappemeer;2015;1342.0
3060;Nederland;Hoogezand-Sappemeer;2016;1371.0
3061;Nederland;Hoogezand-Sappemeer;2017;1540.0
3062;Nederland;Hoogezand-Sappemeer;2018;
3063;Nederland;Hoogezand-Sappemeer;2019;
3064;Nederland;Hoogezand-Sappemeer;2020;
3065;Nederland;Hoogezand-Sappemeer;2021;
3066;Nederland;Hoogezand-Sappemeer;2022;
3067;Nederland;Hoogezand-Sappemeer;2023;
3068;Nederland;Hoorn;2011;2150.0
3069;Nederland;Hoorn;2012;2292.0
3070;Nederland;Hoorn;2013;2207.0
3071;Nederland;Hoorn;2014;2282.0
3072;Nederland;Hoorn;2015;2612.0
3073;Nederland;Hoorn;2016;2672.0
3074;Nederland;Hoorn;2017;2744.0
3075;Nederland;Hoorn;2018;2803.0
3076;Nederland;Hoorn;2019;2638.0
3077;Nederland;Hoorn;2020;2797.0
3078;Nederland;Hoorn;2021;2707.0
3079;Nederland;Hoorn;2022;2693.0
3080;Nederland;Hoorn;2023;2673.0
3081;Nederland;Horst aan de Maas;2011;1084.0
3082;Nederland;Horst aan de Maas;2012;1110.0
3083;Nederland;Horst aan de Maas;2013;1100.0
3084;Nederland;Horst aan de Maas;2014;1262.0
3085;Nederland;Horst aan de Maas;2015;1131.0
3086;Nederland;Horst aan de Maas;2016;1111.0
3087;Nederland;Horst aan de Maas;2017;1261.0
3088;Nederland;Horst aan de Maas;2018;1308.0
3089;Nederland;Horst aan de Maas;2019;1282.0
3090;Nederland;Horst aan de Maas;2020;1185.0
3091;Nederland;Horst aan de Maas;2021;1141.0
3092;Nederland;Horst aan de Maas;2022;1221.0
3093;Nederland;Horst aan de Maas;2023;1372.0
3094;Nederland;Houten;2011;1709.0
3095;Nederland;Houten;2012;1707.0
3096;Nederland;Houten;2013;1715.0
3097;Nederland;Houten;2014;1799.0
3098;Nederland;Houten;2015;1991.0
3099;Nederland;Houten;2016;2015.0
3100;Nederland;Houten;2017;2093.0
3101;Nederland;Houten;2018;1956.0
3102;Nederland;Houten;2019;1939.0
3103;Nederland;Houten;2020;2146.0
3104;Nederland;Houten;2021;2125.0
3105;Nederland;Houten;2022;2054.0
3106;Nederland;Houten;2023;2138.0
3107;Nederland;Huizen;2011;1564.0
3108;Nederland;Huizen;2012;1517.0
3109;Nederland;Huizen;2013;1539.0
3110;Nederland;Huizen;2014;1565.0
3111;Nederland;Huizen;2015;1674.0
3112;Nederland;Huizen;2016;1861.0
3113;Nederland;Huizen;2017;2056.0
3114;Nederland;Huizen;2018;1757.0
3115;Nederland;Huizen;2019;1743.0
3116;Nederland;Huizen;2020;2009.0
3117;Nederland;Huizen;2021;2063.0
3118;Nederland;Huizen;2022;1688.0
3119;Nederland;Huizen;2023;1832.0
3120;Nederland;Hulst;2011;677.0
3121;Nederland;Hulst;2012;764.0
3122;Nederland;Hulst;2013;716.0
3123;Nederland;Hulst;2014;690.0
3124;Nederland;Hulst;2015;566.0
3125;Nederland;Hulst;2016;666.0
3126;Nederland;Hulst;2017;732.0
3127;Nederland;Hulst;2018;703.0
3128;Nederland;Hulst;2019;692.0
3129;Nederland;Hulst;2020;698.0
3130;Nederland;Hulst;2021;662.0
3131;Nederland;Hulst;2022;645.0
3132;Nederland;Hulst;2023;797.0
3133;Nederland;IJsselstein;2011;1395.0
3134;Nederland;IJsselstein;2012;1401.0
3135;Nederland;IJsselstein;2013;1370.0
3136;Nederland;IJsselstein;2014;1583.0
3137;Nederland;IJsselstein;2015;1540.0
3138;Nederland;IJsselstein;2016;1531.0
3139;Nederland;IJsselstein;2017;1569.0
3140;Nederland;IJsselstein;2018;1549.0
3141;Nederland;IJsselstein;2019;1404.0
3142;Nederland;IJsselstein;2020;1684.0
3143;Nederland;IJsselstein;2021;1676.0
3144;Nederland;IJsselstein;2022;1373.0
3145;Nederland;IJsselstein;2023;1487.0
3146;Nederland;Kaag en Braassem;2011;749.0
3147;Nederland;Kaag en Braassem;2012;702.0
3148;Nederland;Kaag en Braassem;2013;767.0
3149;Nederland;Kaag en Braassem;2014;841.0
3150;Nederland;Kaag en Braassem;2015;885.0
3151;Nederland;Kaag en Braassem;2016;954.0
3152;Nederland;Kaag en Braassem;2017;931.0
3153;Nederland;Kaag en Braassem;2018;948.0
3154;Nederland;Kaag en Braassem;2019;931.0
3155;Nederland;Kaag en Braassem;2020;1073.0
3156;Nederland;Kaag en Braassem;2021;1047.0
3157;Nederland;Kaag en Braassem;2022;990.0
3158;Nederland;Kaag en Braassem;2023;1027.0
3159;Nederland;Kampen;2011;1164.0
3160;Nederland;Kampen;2012;1278.0
3161;Nederland;Kampen;2013;1290.0
3162;Nederland;Kampen;2014;1336.0
3163;Nederland;Kampen;2015;1300.0
3164;Nederland;Kampen;2016;1476.0
3165;Nederland;Kampen;2017;1404.0
3166;Nederland;Kampen;2018;1588.0
3167;Nederland;Kampen;2019;1449.0
3168;Nederland;Kampen;2020;1631.0
3169;Nederland;Kampen;2021;1516.0
3170;Nederland;Kampen;2022;1626.0
3171;Nederland;Kampen;2023;1768.0
3172;Nederland;Kapelle;2011;469.0
3173;Nederland;Kapelle;2012;444.0
3174;Nederland;Kapelle;2013;485.0
3175;Nederland;Kapelle;2014;476.0
3176;Nederland;Kapelle;2015;483.0
3177;Nederland;Kapelle;2016;577.0
3178;Nederland;Kapelle;2017;598.0
3179;Nederland;Kapelle;2018;529.0
3180;Nederland;Kapelle;2019;689.0
3181;Nederland;Kapelle;2020;528.0
3182;Nederland;Kapelle;2021;515.0
3183;Nederland;Kapelle;2022;617.0
3184;Nederland;Kapelle;2023;585.0
3185;Nederland;Katwijk;2011;1616.0
3186;Nederland;Katwijk;2012;1482.0
3187;Nederland;Katwijk;2013;1468.0
3188;Nederland;Katwijk;2014;1300.0
3189;Nederland;Katwijk;2015;2138.0
3190;Nederland;Katwijk;2016;2305.0
3191;Nederland;Katwijk;2017;1760.0
3192;Nederland;Katwijk;2018;1612.0
3193;Nederland;Katwijk;2019;1630.0
3194;Nederland;Katwijk;2020;1814.0
3195;Nederland;Katwijk;2021;1914.0
3196;Nederland;Katwijk;2022;1891.0
3197;Nederland;Katwijk;2023;2001.0
3198;Nederland;Kerkrade;2011;1709.0
3199;Nederland;Kerkrade;2012;1737.0
3200;Nederland;Kerkrade;2013;1740.0
3201;Nederland;Kerkrade;2014;1850.0
3202;Nederland;Kerkrade;2015;1920.0
3203;Nederland;Kerkrade;2016;1784.0
3204;Nederland;Kerkrade;2017;1868.0
3205;Nederland;Kerkrade;2018;1989.0
3206;Nederland;Kerkrade;2019;1921.0
3207;Nederland;Kerkrade;2020;2104.0
3208;Nederland;Kerkrade;2021;2155.0
3209;Nederland;Kerkrade;2022;1885.0
3210;Nederland;Kerkrade;2023;2003.0
3211;Nederland;Koggenland;2011;629.0
3212;Nederland;Koggenland;2012;702.0
3213;Nederland;Koggenland;2013;722.0
3214;Nederland;Koggenland;2014;783.0
3215;Nederland;Koggenland;2015;811.0
3216;Nederland;Koggenland;2016;917.0
3217;Nederland;Koggenland;2017;895.0
3218;Nederland;Koggenland;2018;918.0
3219;Nederland;Koggenland;2019;907.0
3220;Nederland;Koggenland;2020;907.0
3221;Nederland;Koggenland;2021;916.0
3222;Nederland;Koggenland;2022;852.0
3223;Nederland;Koggenland;2023;1068.0
3224;Nederland;Kollumerland en Nieuwkruisland;2011;481.0
3225;Nederland;Kollumerland en Nieuwkruisland;2012;458.0
3226;Nederland;Kollumerland en Nieuwkruisland;2013;398.0
3227;Nederland;Kollumerland en Nieuwkruisland;2014;512.0
3228;Nederland;Kollumerland en Nieuwkruisland;2015;508.0
3229;Nederland;Kollumerland en Nieuwkruisland;2016;508.0
3230;Nederland;Kollumerland en Nieuwkruisland;2017;578.0
3231;Nederland;Kollumerland en Nieuwkruisland;2018;574.0
3232;Nederland;Kollumerland en Nieuwkruisland;2019;
3233;Nederland;Kollumerland en Nieuwkruisland;2020;
3234;Nederland;Kollumerland en Nieuwkruisland;2021;
3235;Nederland;Kollumerland en Nieuwkruisland;2022;
3236;Nederland;Kollumerland en Nieuwkruisland;2023;
3237;Nederland;Korendijk;2011;391.0
3238;Nederland;Korendijk;2012;392.0
3239;Nederland;Korendijk;2013;375.0
3240;Nederland;Korendijk;2014;341.0
3241;Nederland;Korendijk;2015;426.0
3242;Nederland;Korendijk;2016;397.0
3243;Nederland;Korendijk;2017;498.0
3244;Nederland;Korendijk;2018;425.0
3245;Nederland;Korendijk;2019;
3246;Nederland;Korendijk;2020;
3247;Nederland;Korendijk;2021;
3248;Nederland;Korendijk;2022;
3249;Nederland;Korendijk;2023;
3250;Nederland;Krimpen aan den IJssel;2011;932.0
3251;Nederland;Krimpen aan den IJssel;2012;987.0
3252;Nederland;Krimpen aan den IJssel;2013;1056.0
3253;Nederland;Krimpen aan den IJssel;2014;945.0
3254;Nederland;Krimpen aan den IJssel;2015;1060.0
3255;Nederland;Krimpen aan den IJssel;2016;1173.0
3256;Nederland;Krimpen aan den IJssel;2017;1220.0
3257;Nederland;Krimpen aan den IJssel;2018;1119.0
3258;Nederland;Krimpen aan den IJssel;2019;1091.0
3259;Nederland;Krimpen aan den IJssel;2020;1303.0
3260;Nederland;Krimpen aan den IJssel;2021;1225.0
3261;Nederland;Krimpen aan den IJssel;2022;1104.0
3262;Nederland;Krimpen aan den IJssel;2023;1178.0
3263;Nederland;Krimpenerwaard;2011;
3264;Nederland;Krimpenerwaard;2012;
3265;Nederland;Krimpenerwaard;2013;
3266;Nederland;Krimpenerwaard;2014;
3267;Nederland;Krimpenerwaard;2015;1514.0
3268;Nederland;Krimpenerwaard;2016;1619.0
3269;Nederland;Krimpenerwaard;2017;1871.0
3270;Nederland;Krimpenerwaard;2018;1779.0
3271;Nederland;Krimpenerwaard;2019;1778.0
3272;Nederland;Krimpenerwaard;2020;1861.0
3273;Nederland;Krimpenerwaard;2021;1736.0
3274;Nederland;Krimpenerwaard;2022;1706.0
3275;Nederland;Krimpenerwaard;2023;1833.0
3276;Nederland;Laarbeek;2011;517.0
3277;Nederland;Laarbeek;2012;574.0
3278;Nederland;Laarbeek;2013;550.0
3279;Nederland;Laarbeek;2014;598.0
3280;Nederland;Laarbeek;2015;627.0
3281;Nederland;Laarbeek;2016;698.0
3282;Nederland;Laarbeek;2017;740.0
3283;Nederland;Laarbeek;2018;724.0
3284;Nederland;Laarbeek;2019;779.0
3285;Nederland;Laarbeek;2020;719.0
3286;Nederland;Laarbeek;2021;755.0
3287;Nederland;Laarbeek;2022;723.0
3288;Nederland;Laarbeek;2023;776.0
3289;Nederland;Land van Cuijk;2011;
3290;Nederland;Land van Cuijk;2012;
3291;Nederland;Land van Cuijk;2013;
3292;Nederland;Land van Cuijk;2014;
3293;Nederland;Land van Cuijk;2015;
3294;Nederland;Land van Cuijk;2016;
3295;Nederland;Land van Cuijk;2017;
3296;Nederland;Land van Cuijk;2018;
3297;Nederland;Land van Cuijk;2019;
3298;Nederland;Land van Cuijk;2020;
3299;Nederland;Land van Cuijk;2021;
3300;Nederland;Land van Cuijk;2022;3204.0
3301;Nederland;Land van Cuijk;2023;2785.0
3302;Nederland;Landerd;2011;426.0
3303;Nederland;Landerd;2012;438.0
3304;Nederland;Landerd;2013;551.0
3305;Nederland;Landerd;2014;558.0
3306;Nederland;Landerd;2015;489.0
3307;Nederland;Landerd;2016;624.0
3308;Nederland;Landerd;2017;609.0
3309;Nederland;Landerd;2018;576.0
3310;Nederland;Landerd;2019;556.0
3311;Nederland;Landerd;2020;576.0
3312;Nederland;Landerd;2021;530.0
3313;Nederland;Landerd;2022;
3314;Nederland;Landerd;2023;
3315;Nederland;Landgraaf;2011;1565.0
3316;Nederland;Landgraaf;2012;1581.0
3317;Nederland;Landgraaf;2013;1580.0
3318;Nederland;Landgraaf;2014;1655.0
3319;Nederland;Landgraaf;2015;1610.0
3320;Nederland;Landgraaf;2016;1670.0
3321;Nederland;Landgraaf;2017;1744.0
3322;Nederland;Landgraaf;2018;1775.0
3323;Nederland;Landgraaf;2019;1753.0
3324;Nederland;Landgraaf;2020;1765.0
3325;Nederland;Landgraaf;2021;1782.0
3326;Nederland;Landgraaf;2022;1534.0
3327;Nederland;Landgraaf;2023;1512.0
3328;Nederland;Landsmeer;2011;362.0
3329;Nederland;Landsmeer;2012;327.0
3330;Nederland;Landsmeer;2013;354.0
3331;Nederland;Landsmeer;2014;399.0
3332;Nederland;Landsmeer;2015;396.0
3333;Nederland;Landsmeer;2016;500.0
3334;Nederland;Landsmeer;2017;502.0
3335;Nederland;Landsmeer;2018;526.0
3336;Nederland;Landsmeer;2019;505.0
3337;Nederland;Landsmeer;2020;544.0
3338;Nederland;Landsmeer;2021;566.0
3339;Nederland;Landsmeer;2022;482.0
3340;Nederland;Landsmeer;2023;541.0
3341;Nederland;Langedijk;2011;1025.0
3342;Nederland;Langedijk;2012;1057.0
3343;Nederland;Langedijk;2013;1120.0
3344;Nederland;Langedijk;2014;1002.0
3345;Nederland;Langedijk;2015;1296.0
3346;Nederland;Langedijk;2016;1313.0
3347;Nederland;Langedijk;2017;1454.0
3348;Nederland;Langedijk;2018;1307.0
3349;Nederland;Langedijk;2019;1371.0
3350;Nederland;Langedijk;2020;1378.0
3351;Nederland;Langedijk;2021;1267.0
3352;Nederland;Langedijk;2022;
3353;Nederland;Langedijk;2023;
3354;Nederland;Lansingerland;2011;1478.0
3355;Nederland;Lansingerland;2012;1434.0
3356;Nederland;Lansingerland;2013;1629.0
3357;Nederland;Lansingerland;2014;1713.0
3358;Nederland;Lansingerland;2015;1904.0
3359;Nederland;Lansingerland;2016;2160.0
3360;Nederland;Lansingerland;2017;2194.0
3361;Nederland;Lansingerland;2018;2289.0
3362;Nederland;Lansingerland;2019;2193.0
3363;Nederland;Lansingerland;2020;2279.0
3364;Nederland;Lansingerland;2021;2398.0
3365;Nederland;Lansingerland;2022;2382.0
3366;Nederland;Lansingerland;2023;2291.0
3367;Nederland;Laren (NH.);2011;971.0
3368;Nederland;Laren (NH.);2012;935.0
3369;Nederland;Laren (NH.);2013;548.0
3370;Nederland;Laren (NH.);2014;608.0
3371;Nederland;Laren (NH.);2015;654.0
3372;Nederland;Laren (NH.);2016;731.0
3373;Nederland;Laren (NH.);2017;757.0
3374;Nederland;Laren (NH.);2018;666.0
3375;Nederland;Laren (NH.);2019;679.0
3376;Nederland;Laren (NH.);2020;733.0
3377;Nederland;Laren (NH.);2021;749.0
3378;Nederland;Laren (NH.);2022;747.0
3379;Nederland;Laren (NH.);2023;899.0
3380;Nederland;Leek;2011;871.0
3381;Nederland;Leek;2012;779.0
3382;Nederland;Leek;2013;798.0
3383;Nederland;Leek;2014;982.0
3384;Nederland;Leek;2015;932.0
3385;Nederland;Leek;2016;1048.0
3386;Nederland;Leek;2017;1017.0
3387;Nederland;Leek;2018;1054.0
3388;Nederland;Leek;2019;
3389;Nederland;Leek;2020;
3390;Nederland;Leek;2021;
3391;Nederland;Leek;2022;
3392;Nederland;Leek;2023;
3393;Nederland;Leerdam;2011;607.0
3394;Nederland;Leerdam;2012;559.0
3395;Nederland;Leerdam;2013;632.0
3396;Nederland;Leerdam;2014;602.0
3397;Nederland;Leerdam;2015;675.0
3398;Nederland;Leerdam;2016;740.0
3399;Nederland;Leerdam;2017;898.0
3400;Nederland;Leerdam;2018;799.0
3401;Nederland;Leerdam;2019;
3402;Nederland;Leerdam;2020;
3403;Nederland;Leerdam;2021;
3404;Nederland;Leerdam;2022;
3405;Nederland;Leerdam;2023;
3406;Nederland;Leeuwarden;2011;4977.0
3407;Nederland;Leeuwarden;2012;4850.0
3408;Nederland;Leeuwarden;2013;5185.0
3409;Nederland;Leeuwarden;2014;5661.0
3410;Nederland;Leeuwarden;2015;5757.0
3411;Nederland;Leeuwarden;2016;6032.0
3412;Nederland;Leeuwarden;2017;6137.0
3413;Nederland;Leeuwarden;2018;6001.0
3414;Nederland;Leeuwarden;2019;5946.0
3415;Nederland;Leeuwarden;2020;6142.0
3416;Nederland;Leeuwarden;2021;5710.0
3417;Nederland;Leeuwarden;2022;5588.0
3418;Nederland;Leeuwarden;2023;6178.0
3419;Nederland;Leeuwarderadeel;2011;450.0
3420;Nederland;Leeuwarderadeel;2012;394.0
3421;Nederland;Leeuwarderadeel;2013;475.0
3422;Nederland;Leeuwarderadeel;2014;473.0
3423;Nederland;Leeuwarderadeel;2015;449.0
3424;Nederland;Leeuwarderadeel;2016;526.0
3425;Nederland;Leeuwarderadeel;2017;488.0
3426;Nederland;Leeuwarderadeel;2018;
3427;Nederland;Leeuwarderadeel;2019;
3428;Nederland;Leeuwarderadeel;2020;
3429;Nederland;Leeuwarderadeel;2021;
3430;Nederland;Leeuwarderadeel;2022;
3431;Nederland;Leeuwarderadeel;2023;
3432;Nederland;Leiden;2011;6252.0
3433;Nederland;Leiden;2012;6429.0
3434;Nederland;Leiden;2013;6284.0
3435;Nederland;Leiden;2014;7144.0
3436;Nederland;Leiden;2015;7406.0
3437;Nederland;Leiden;2016;7731.0
3438;Nederland;Leiden;2017;8032.0
3439;Nederland;Leiden;2018;8026.0
3440;Nederland;Leiden;2019;8462.0
3441;Nederland;Leiden;2020;9181.0
3442;Nederland;Leiden;2021;8580.0
3443;Nederland;Leiden;2022;8345.0
3444;Nederland;Leiden;2023;8777.0
3445;Nederland;Leiderdorp;2011;1124.0
3446;Nederland;Leiderdorp;2012;1211.0
3447;Nederland;Leiderdorp;2013;1088.0
3448;Nederland;Leiderdorp;2014;1195.0
3449;Nederland;Leiderdorp;2015;1299.0
3450;Nederland;Leiderdorp;2016;1556.0
3451;Nederland;Leiderdorp;2017;1439.0
3452;Nederland;Leiderdorp;2018;1319.0
3453;Nederland;Leiderdorp;2019;1395.0
3454;Nederland;Leiderdorp;2020;1395.0
3455;Nederland;Leiderdorp;2021;1440.0
3456;Nederland;Leiderdorp;2022;1314.0
3457;Nederland;Leiderdorp;2023;1510.0
3458;Nederland;Leidschendam-Voorburg;2011;3370.0
