ID;VorderingenEnSchulden;BalansstandenEnTransacties;Perioden;Totaal_1;ChartaalGeldEnDepositoS_2;TotaalEffectenBehalveAandelen_3;KortlopendeEffecten_4;LanglopendeEffecten_5;FinancieleDerivaten_6;TotaalLeningen_7;KortlopendeLeningen_8;LanglopendeLeningen_9;TotaalAandelenEnOverigeDeelnemingen_10;BeursgenoteerdeAandelen_11;OverigeAandelenEnDeelnemingen_12;HandelskredietenTransitorischePosten_13
187;Vorderingen;Eindbalans;1999 2e kwartaal;58670;1614;0;0;0;0.0;8842;1949;6893;37293.0;14568.0;22725.0;10921
188;Vorderingen;Eindbalans;1999 3e kwartaal;58996;2347;0;0;0;0.0;8518;1642;6876;37904.0;14238.0;23666.0;10227
189;Vorderingen;Eindbalans;1999 4e kwartaal;74720;3647;0;0;0;0.0;8305;1446;6859;51122.0;26664.0;24458.0;11646
190;Vorderingen;Eindbalans;1999;74720;3647;0;0;0;0.0;8305;1446;6859;51122.0;26664.0;24458.0;11646
191;Vorderingen;Eindbalans;2000 1e kwartaal;80797;7217;0;0;0;0.0;7959;1084;6875;55243.0;30382.0;24861.0;10378
192;Vorderingen;Eindbalans;2000 2e kwartaal;70120;350;0;0;0;0.0;7614;723;6891;50952.0;25720.0;25232.0;11204
193;Vorderingen;Eindbalans;2000 3e kwartaal;64637;4285;0;0;0;0.0;7268;361;6907;41838.0;16167.0;25671.0;11246
194;Vorderingen;Eindbalans;2000 4e kwartaal;57890;330;0;0;0;0.0;6923;0;6923;38037.0;11021.0;27016.0;12600
195;Vorderingen;Eindbalans;2000;57890;330;0;0;0;0.0;6923;0;6923;38037.0;11021.0;27016.0;12600
196;Vorderingen;Eindbalans;2001 1e kwartaal;54942;130;0;0;0;0.0;7414;53;7361;35677.0;9016.0;26661.0;11721
197;Vorderingen;Eindbalans;2001 2e kwartaal;59162;3132;0;0;0;0.0;7800;1;7799;35620.0;7326.0;28294.0;12610
198;Vorderingen;Eindbalans;2001 3e kwartaal;56695;4208;44;0;0;44.0;8239;2;8237;32772.0;5023.0;27749.0;11432
199;Vorderingen;Eindbalans;2001 4e kwartaal;60979;509;69;0;0;69.0;8376;0;8376;38555.0;8788.0;29767.0;13470
200;Vorderingen;Eindbalans;2001;60979;509;69;0;0;69.0;8376;0;8376;38555.0;8788.0;29767.0;13470
201;Vorderingen;Eindbalans;2002 1e kwartaal;60821;747;29;0;0;29.0;8511;16;8495;38974.0;8831.0;30143.0;12560
202;Vorderingen;Eindbalans;2002 2e kwartaal;62161;2875;92;0;0;92.0;9367;590;8777;37310.0;7574.0;29736.0;12517
203;Vorderingen;Eindbalans;2002 3e kwartaal;59841;1050;233;0;0;233.0;10671;1571;9100;36684.0;6964.0;29720.0;11203
204;Vorderingen;Eindbalans;2002 4e kwartaal;63738;346;293;0;0;293.0;13348;2454;10894;36953.0;7463.0;29490.0;12798
205;Vorderingen;Eindbalans;2002;63738;346;293;0;0;293.0;13348;2454;10894;36953.0;7463.0;29490.0;12798
206;Vorderingen;Eindbalans;2003 1e kwartaal;62888;2458;371;0;0;371.0;12085;1724;10361;36628.0;6956.0;29672.0;11346
207;Vorderingen;Eindbalans;2003 2e kwartaal;62875;371;485;0;0;485.0;12551;1926;10625;37068.0;7396.0;29672.0;12400
208;Vorderingen;Eindbalans;2003 3e kwartaal;63864;1810;394;0;0;394.0;13788;2641;11147;35541.0;5891.0;29650.0;12331
209;Vorderingen;Eindbalans;2003 4e kwartaal;66904;783;338;0;0;338.0;15364;4626;10738;36111.0;6170.0;29941.0;14308
210;Vorderingen;Eindbalans;2003;66904;783;338;0;0;338.0;15364;4626;10738;36111.0;6170.0;29941.0;14308
211;Vorderingen;Eindbalans;2004 1e kwartaal;67637;2121;479;0;0;479.0;17357;6417;10940;35347.0;6000.0;29347.0;12333
212;Vorderingen;Eindbalans;2004 2e kwartaal;70709;1633;349;0;0;349.0;20834;9537;11297;35562.0;6216.0;29346.0;12331
213;Vorderingen;Eindbalans;2004 3e kwartaal;68976;3624;474;0;0;474.0;17922;6370;11552;35602.0;6251.0;29351.0;11354
214;Vorderingen;Eindbalans;2004 4e kwartaal;65708;1073;619;0;0;619.0;15600;3706;11894;33943.0;5221.0;28722.0;14473
215;Vorderingen;Eindbalans;2004;65708;1073;619;0;0;619.0;15600;3706;11894;33943.0;5221.0;28722.0;14473
216;Vorderingen;Eindbalans;2005 1e kwartaal;65725;1765;673;0;0;673.0;16961;5223;11738;33462.0;4252.0;29210.0;12864
217;Vorderingen;Eindbalans;2005 2e kwartaal;80350;11566;801;0;0;801.0;19112;6818;12294;34840.0;4176.0;30664.0;14031
218;Vorderingen;Eindbalans;2005 3e kwartaal;78062;5183;844;0;0;844.0;18050;5202;12848;40623.0;3427.0;37196.0;13362
219;Vorderingen;Eindbalans;2005 4e kwartaal;77912;6016;803;0;0;803.0;18078;3457;14621;37368.0;2628.0;34740.0;15647
220;Vorderingen;Eindbalans;2005;77912;6016;803;0;0;803.0;18078;3457;14621;37368.0;2628.0;34740.0;15647
221;Vorderingen;Eindbalans;2006 1e kwartaal;82885;3297;693;0;0;693.0;22026;7373;14653;40907.0;2866.0;38041.0;15962
222;Vorderingen;Eindbalans;2006 2e kwartaal;85162;5368;517;0;0;517.0;21214;6078;15136;40795.0;2754.0;38041.0;17268
223;Vorderingen;Eindbalans;2006 3e kwartaal;84346;4157;452;0;0;452.0;21290;5147;16143;40689.0;1374.0;39315.0;17758
224;Vorderingen;Eindbalans;2006 4e kwartaal;76303;371;315;0;0;315.0;20345;4567;15778;36341.0;0.0;36341.0;18931
225;Vorderingen;Eindbalans;2006;76303;371;315;0;0;315.0;20345;4567;15778;36341.0;0.0;36341.0;18931
226;Vorderingen;Eindbalans;2007 1e kwartaal;80019;1326;-815;0;0;-815.0;23813;8285;15528;37356.0;0.0;37356.0;18339
227;Vorderingen;Eindbalans;2007 2e kwartaal;85406;6043;-900;0;0;-900.0;25221;9135;16086;37406.0;0.0;37406.0;17636
228;Vorderingen;Eindbalans;2007 3e kwartaal;80771;1671;-830;0;0;-830.0;25585;8842;16743;37406.0;0.0;37406.0;16939
229;Vorderingen;Eindbalans;2007 4e kwartaal;90756;4105;-932;0;0;-932.0;24875;6606;18269;43293.0;0.0;43293.0;19415
230;Vorderingen;Eindbalans;2007;90756;4105;-932;0;0;-932.0;24875;6606;18269;43293.0;0.0;43293.0;19415
231;Vorderingen;Eindbalans;2008 1e kwartaal*;88560;1469;-690;0;0;-690.0;23214;6679;16535;46003.0;0.0;46003.0;18564
232;Vorderingen;Eindbalans;2008 2e kwartaal*;99896;6839;-981;0;0;-981.0;23594;6090;17504;51383.0;0.0;51383.0;19061
233;Vorderingen;Eindbalans;2008 3e kwartaal*;110456;15914;116;0;0;116.0;24245;6100;18145;51225.0;0.0;51225.0;18956
234;Vorderingen;Eindbalans;2008 4e kwartaal*;186240;4112;1935;0;0;1935.0;75436;45835;29601;82165.0;0.0;82165.0;22592
235;Vorderingen;Eindbalans;2008*;186240;4112;1935;0;0;1935.0;75436;45835;29601;82165.0;0.0;82165.0;22592
236;Vorderingen;Eindbalans;2009 1e kwartaal*;185042;953;584;0;16;568.0;73918;44755;29163;89120.0;0.0;89120.0;20467
237;Vorderingen;Eindbalans;2009 2e kwartaal*;200294;19272;18667;0;19568;-901.0;51547;22017;29530;89037.0;0.0;89037.0;21771
238;Vorderingen;Eindbalans;2009 3e kwartaal*;179496;4539;18160;0;18287;-127.0;46864;17366;29498;88017.0;0.0;88017.0;21916
239;Vorderingen;Eindbalans;2009 4e kwartaal*;169745;389;16118;0;16338;-220.0;48084;19055;29029;79542.0;0.0;79542.0;25612
240;Vorderingen;Eindbalans;2009*;169745;389;16118;0;16338;-220.0;48084;19055;29029;79542.0;0.0;79542.0;25612
241;Vorderingen;Eindbalans;2010 1e kwartaal*;168669;846;16625;0;16610;15.0;51233;22964;28269;78161.0;0.0;78161.0;21804
242;Vorderingen;Eindbalans;2010 2e kwartaal*;182992;2246;19337;0;17201;2136.0;56718;27781;28937;77774.0;0.0;77774.0;26917
243;Vorderingen;Eindbalans;2010 3e kwartaal*;170952;1387;20864;0;14641;6223.0;47381;20355;27026;76272.0;0.0;76272.0;25048
244;Vorderingen;Eindbalans;2010 4e kwartaal*;169239;170;15556;0;13505;2051.0;44971;15983;28988;79179.0;0.0;79179.0;29363
245;Vorderingen;Eindbalans;2010*;169239;170;15556;0;13505;2051.0;44971;15983;28988;79179.0;0.0;79179.0;29363
246;Vorderingen;Eindbalans;2011 1e kwartaal*;168350;466;13042;0;11930;1112.0;48302;18605;29697;75507.0;0.0;75507.0;31033
247;Vorderingen;Eindbalans;2011 2e kwartaal*;178121;6111;12084;0;11099;985.0;56093;25173;30920;74790.0;0.0;74790.0;29043
248;Schulden;Beginbalans;1999 1e kwartaal;228471;1268;195017;6765;188252;;21410;2405;19005;;;;10776
249;Schulden;Beginbalans;1999 2e kwartaal;229418;1249;197901;9286;188615;;19492;3846;15646;;;;10776
250;Schulden;Beginbalans;1999 3e kwartaal;225667;1268;196464;10959;185505;;17012;3610;13402;;;;10923
251;Schulden;Beginbalans;1999 4e kwartaal;218473;1267;189756;8695;181061;;16379;4625;11754;;;;11071
252;Schulden;Beginbalans;1999;228471;1268;195017;6765;188252;;21410;2405;19005;;;;10776
253;Schulden;Beginbalans;2000 1e kwartaal;215663;1267;185265;5053;180212;;17911;6220;11691;;;;11220
254;Schulden;Beginbalans;2000 2e kwartaal;226266;1261;195813;13552;182261;;17674;7222;10452;;;;11518
255;Schulden;Beginbalans;2000 3e kwartaal;215933;1290;187614;10330;177284;;15730;7176;8554;;;;11299
256;Schulden;Beginbalans;2000 4e kwartaal;216097;1285;187230;11514;175716;;16354;8411;7943;;;;11228
257;Schulden;Beginbalans;2000;215663;1267;185265;5053;180212;;17911;6220;11691;;;;11220
258;Schulden;Beginbalans;2001 1e kwartaal;212364;1296;181242;5469;175773;;18668;12904;5764;;;;11158
259;Schulden;Beginbalans;2001 2e kwartaal;218124;1262;184505;14164;170341;;21269;16327;4942;;;;11088
260;Schulden;Beginbalans;2001 3e kwartaal;218408;1270;189604;14700;174904;;17253;12708;4545;;;;10281
261;Schulden;Beginbalans;2001 4e kwartaal;216351;1208;188797;13306;175491;;16870;12585;4285;;;;9476
262;Schulden;Beginbalans;2001;212364;1296;181242;5469;175773;;18668;12904;5764;;;;11158
263;Schulden;Beginbalans;2002 1e kwartaal;214874;1258;184223;5708;178515;;20721;17690;3031;;;;8672
264;Schulden;Beginbalans;2002 2e kwartaal;219228;715;184074;16819;167255;;25608;21785;3823;;;;8831
265;Schulden;Beginbalans;2002 3e kwartaal;218839;703;189909;16884;173025;;21590;18019;3571;;;;6637
266;Schulden;Beginbalans;2002 4e kwartaal;227170;680;197265;20827;176438;;21677;18522;3155;;;;7548
267;Schulden;Beginbalans;2002;214874;1258;184223;5708;178515;;20721;17690;3031;;;;8672
268;Schulden;Beginbalans;2003 1e kwartaal;229155;684;198310;15982;182328;;21367;18891;2476;;;;8794
269;Schulden;Beginbalans;2003 2e kwartaal;235470;667;206532;25527;181005;;21021;18362;2659;;;;7250
270;Schulden;Beginbalans;2003 3e kwartaal;240895;700;207783;26518;181265;;23099;20646;2453;;;;9313
271;Schulden;Beginbalans;2003 4e kwartaal;242709;702;214648;24950;189698;;18968;16634;2334;;;;8391
272;Schulden;Beginbalans;2003;229155;684;198310;15982;182328;;21367;18891;2476;;;;8794
273;Schulden;Beginbalans;2004 1e kwartaal;242591;719;210657;20239;190418;;19991;17762;2229;;;;11224
274;Schulden;Beginbalans;2004 2e kwartaal;252124;694;219882;25746;194136;;21606;19335;2271;;;;9942
275;Schulden;Beginbalans;2004 3e kwartaal;258469;706;220699;25668;195031;;24838;22638;2200;;;;12226
276;Schulden;Beginbalans;2004 4e kwartaal;254772;690;227887;25498;202389;;19642;17458;2184;;;;6553
277;Schulden;Beginbalans;2004;242591;719;210657;20239;190418;;19991;17762;2229;;;;11224
278;Schulden;Beginbalans;2005 1e kwartaal;253972;701;225811;17685;208126;;17241;15151;2090;;;;10219
279;Schulden;Beginbalans;2005 2e kwartaal;253141;660;224270;19836;204434;;19447;17488;1959;;;;8764
280;Schulden;Beginbalans;2005 3e kwartaal;274657;675;243246;17265;225981;;22133;20175;1958;;;;8603
281;Schulden;Beginbalans;2005 4e kwartaal;263928;663;237092;21130;215962;;20603;18415;2188;;;;5570
282;Schulden;Beginbalans;2005;253972;701;225811;17685;208126;;17241;15151;2090;;;;10219
283;Schulden;Beginbalans;2006 1e kwartaal;261521;639;232131;17929;214202;;18951;16938;2013;;;;9800
284;Schulden;Beginbalans;2006 2e kwartaal;254200;625;226059;22215;203844;;19787;17694;2093;;;;7729
285;Schulden;Beginbalans;2006 3e kwartaal;252064;640;223862;20614;203248;;19516;17480;2036;;;;8046
286;Schulden;Beginbalans;2006 4e kwartaal;251527;633;226069;25176;200893;;18971;17157;1814;;;;5854
287;Schulden;Beginbalans;2006;261521;639;232131;17929;214202;;18951;16938;2013;;;;9800
288;Schulden;Beginbalans;2007 1e kwartaal;244447;625;214289;13818;200471;;17511;15719;1792;;;;12022
289;Schulden;Beginbalans;2007 2e kwartaal;248176;593;216885;27369;189516;;18563;16765;1798;;;;12135
290;Schulden;Beginbalans;2007 3e kwartaal;248572;609;219404;29878;189526;;20736;18986;1750;;;;7823
291;Schulden;Beginbalans;2007 4e kwartaal;247533;594;218984;30380;188604;;21251;19509;1742;;;;6704
292;Schulden;Beginbalans;2007;244447;625;214289;13818;200471;;17511;15719;1792;;;;12022
293;Schulden;Beginbalans;2008 1e kwartaal*;245205;620;207674;16587;191087;;24762;23043;1719;;;;12149
294;Schulden;Beginbalans;2008 2e kwartaal*;248658;590;215966;23200;192766;;21875;20328;1547;;;;10227
295;Schulden;Beginbalans;2008 3e kwartaal*;246701;594;214596;23508;191088;;24535;23038;1497;;;;6976
296;Schulden;Beginbalans;2008 4e kwartaal*;261893;594;221316;31782;189534;;31281;29800;1481;;;;8702
297;Schulden;Beginbalans;2008*;245205;620;207674;16587;191087;;24762;23043;1719;;;;12149
298;Schulden;Beginbalans;2009 1e kwartaal*;342935;614;293138;83735;209403;;36179;24524;11655;;;;13004
299;Schulden;Beginbalans;2009 2e kwartaal*;333672;614;284399;68428;215971;;42122;30500;11622;;;;6537
300;Schulden;Beginbalans;2009 3e kwartaal*;370938;614;269524;54007;215517;;68484;37330;31154;;;;32316
301;Schulden;Beginbalans;2009 4e kwartaal*;346200;614;283868;67531;216337;;58212;29144;29068;;;;3506
302;Schulden;Beginbalans;2009*;342935;614;293138;83735;209403;;36179;24524;11655;;;;13004
303;Schulden;Beginbalans;2010 1e kwartaal*;343866;526;281000;57565;223435;;47683;20504;27179;;;;14657
304;Schulden;Beginbalans;2010 2e kwartaal*;352926;523;290401;55728;234673;;50667;21588;29079;;;;11335
305;Schulden;Beginbalans;2010 3e kwartaal*;377281;526;304815;44303;260512;;50946;23428;27518;;;;20994
306;Schulden;Beginbalans;2010 4e kwartaal*;373779;526;313504;54738;258766;;48736;26731;22005;;;;11013
307;Schulden;Beginbalans;2010*;343866;526;281000;57565;223435;;47683;20504;27179;;;;14657
308;Schulden;Beginbalans;2011 1e kwartaal*;370838;451;312640;53228;259412;;41632;20356;21276;;;;16115
309;Schulden;Beginbalans;2011 2e kwartaal*;366228;457;304463;50114;254349;;44866;25075;19791;;;;16442
310;Schulden;Financiële transacties;1999 1e kwartaal;2227;-20;4288;2517;1771;;-1911;1426;-3337;;;;-130
311;Schulden;Financiële transacties;1999 2e kwartaal;1398;19;3990;1669;2321;;-2482;-231;-2251;;;;-129
312;Schulden;Financiële transacties;1999 3e kwartaal;-1789;-1;-1025;-2268;1243;;-635;1020;-1655;;;;-128
313;Schulden;Financiële transacties;1999 4e kwartaal;-536;0;-2106;-3647;1541;;1528;1599;-71;;;;42
314;Schulden;Financiële transacties;1999;1300;-2;5147;-1729;6876;;-3500;3814;-7314;;;;-345
315;Schulden;Financiële transacties;2000 1e kwartaal;9716;-7;10246;8553;1693;;-247;1002;-1249;;;;-276
316;Schulden;Financiële transacties;2000 2e kwartaal;-9217;34;-7168;-3226;-3942;;-1955;-46;-1909;;;;-128
317;Schulden;Financiële transacties;2000 3e kwartaal;839;-4;357;1180;-823;;613;1235;-622;;;;-127
318;Schulden;Financiële transacties;2000 4e kwartaal;-6964;10;-9114;-6045;-3069;;2302;4493;-2191;;;;-162
319;Schulden;Financiële transacties;2000;-5626;33;-5679;462;-6141;;713;6684;-5971;;;;-693
320;Schulden;Financiële transacties;2001 1e kwartaal;4818;-34;2643;8704;-6061;;2593;3423;-830;;;;-384
321;Schulden;Financiële transacties;2001 2e kwartaal;2489;8;6880;539;6341;;-4017;-3619;-398;;;;-382
322;Schulden;Financiële transacties;2001 3e kwartaal;-3815;-62;-2989;-1391;-1598;;-383;-123;-260;;;;-381
323;Schulden;Financiële transacties;2001 4e kwartaal;1265;50;-3187;-7590;4403;;3820;5104;-1284;;;;582
324;Schulden;Financiële transacties;2001;4757;-38;3347;262;3085;;2013;4785;-2772;;;;-565
325;Schulden;Financiële transacties;2002 1e kwartaal;5564;0;2760;11111;-8351;;4887;4095;792;;;;-2083
326;Schulden;Financiële transacties;2002 2e kwartaal;646;-12;3655;65;3590;;-4018;-3766;-252;;;;1021
327;Schulden;Financiële transacties;2002 3e kwartaal;1353;-23;2189;3943;-1754;;87;503;-416;;;;-900
328;Schulden;Financiële transacties;2002 4e kwartaal;899;4;-189;-4845;4656;;-283;419;-702;;;;1367
329;Schulden;Financiële transacties;2002;8462;-31;8415;10274;-1859;;673;1251;-578;;;;-595
330;Schulden;Financiële transacties;2003 1e kwartaal;5418;-15;7226;9546;-2320;;-334;-529;195;;;;-1459
331;Schulden;Financiële transacties;2003 2e kwartaal;3793;33;-381;991;-1372;;2078;2284;-206;;;;2063
332;Schulden;Financiële transacties;2003 3e kwartaal;3756;2;8807;-1568;10375;;-4131;-4012;-119;;;;-922
333;Schulden;Financiële transacties;2003 4e kwartaal;2832;17;-904;-4711;3807;;1015;1132;-117;;;;2704
334;Schulden;Financiële transacties;2003;15799;37;14748;4258;10490;;-1372;-1125;-247;;;;2386
335;Schulden;Financiële transacties;2004 1e kwartaal;7430;-25;6743;5507;1236;;2588;2546;42;;;;-1876
336;Schulden;Financiële transacties;2004 2e kwartaal;10539;12;4801;-78;4879;;3231;3302;-71;;;;2495
337;Schulden;Financiële transacties;2004 3e kwartaal;-5192;-16;5170;-170;5340;;-5197;-5181;-16;;;;-5149
338;Schulden;Financiële transacties;2004 4e kwartaal;-4006;1;-4451;-7813;3362;;-3369;-3275;-94;;;;3813
339;Schulden;Financiële transacties;2004;8771;-28;12263;-2554;14817;;-2747;-2608;-139;;;;-717
340;Schulden;Financiële transacties;2005 1e kwartaal;671;-54;-1452;2151;-3603;;3267;3227;40;;;;-1090
341;Schulden;Financiële transacties;2005 2e kwartaal;15436;15;14328;-2571;16899;;1093;1094;-1;;;;0
342;Schulden;Financiële transacties;2005 3e kwartaal;-9883;-12;-4830;3865;-8695;;-2008;-1760;-248;;;;-3033
343;Schulden;Financiële transacties;2005 4e kwartaal;621;-11;-2474;-3201;727;;-642;-774;132;;;;3748
344;Schulden;Financiële transacties;2005;6845;-62;5572;244;5328;;1710;1787;-77;;;;-375
345;Schulden;Financiële transacties;2006 1e kwartaal;-874;-14;-857;4286;-5143;;836;756;80;;;;-839
346;Schulden;Financiële transacties;2006 2e kwartaal;1580;15;2319;-1601;3920;;-271;-214;-57;;;;-483
347;Schulden;Financiële transacties;2006 3e kwartaal;-3791;-7;-1047;4562;-5609;;-545;-323;-222;;;;-2192
348;Schulden;Financiële transacties;2006 4e kwartaal;-6396;-8;-9871;-11358;1487;;-1460;-1438;-22;;;;4943
349;Schulden;Financiële transacties;2006;-9481;-14;-9456;-4111;-5345;;-1440;-1219;-221;;;;1429
350;Schulden;Financiële transacties;2007 1e kwartaal;7143;-32;4148;13551;-9403;;1052;1046;6;;;;1975
351;Schulden;Financiële transacties;2007 2e kwartaal;5074;16;7197;2509;4688;;2173;2221;-48;;;;-4312
352;Schulden;Financiële transacties;2007 3e kwartaal;-3287;-15;-2668;502;-3170;;515;523;-8;;;;-1119
353;Schulden;Financiële transacties;2007 4e kwartaal;-4073;26;-11244;-13793;2549;;3562;3585;-23;;;;3583
354;Schulden;Financiële transacties;2007;4857;-5;-2567;2769;-5336;;7302;7375;-73;;;;127
355;Schulden;Financiële transacties;2008 1e kwartaal*;-920;-30;6173;6613;-440;;-2732;-2713;-19;;;;-4331
356;Schulden;Financiële transacties;2008 2e kwartaal*;4889;4;5476;308;5168;;2660;2710;-50;;;;-3251
357;Schulden;Financiële transacties;2008 3e kwartaal*;9753;0;1281;8274;-6993;;6746;6762;-16;;;;1726
358;Schulden;Financiële transacties;2008 4e kwartaal*;73735;20;62061;51953;10108;;4743;-5278;10021;;;;6911
359;Schulden;Financiële transacties;2008*;87457;-6;74991;67148;7843;;11417;1481;9936;;;;1055
360;Schulden;Financiële transacties;2009 1e kwartaal*;-1278;0;-8353;-15307;6954;;6118;5928;190;;;;957
361;Schulden;Financiële transacties;2009 2e kwartaal*;18113;0;-14073;-14421;348;;6799;6830;-31;;;;25387
362;Schulden;Financiële transacties;2009 3e kwartaal*;-8208;0;11666;13524;-1858;;-8986;-8186;-800;;;;-10888
363;Schulden;Financiële transacties;2009 4e kwartaal*;-5428;-88;-1429;-9966;8537;;9892;-8592;18484;;;;-13803
364;Schulden;Financiële transacties;2009*;3199;-88;-12189;-26170;13981;;13823;-4020;17843;;;;1653
365;Schulden;Financiële transacties;2010 1e kwartaal*;8785;-3;6700;-1836;8536;;205;1069;-864;;;;1883
366;Schulden;Financiële transacties;2010 2e kwartaal*;13186;3;6851;-11426;18277;;817;1840;-1023;;;;5515
367;Schulden;Financiële transacties;2010 3e kwartaal*;-4129;0;6505;10435;-3930;;-653;3303;-3956;;;;-9981
368;Schulden;Financiële transacties;2010 4e kwartaal*;3767;-75;6996;-1510;8506;;-7223;-6376;-847;;;;4069
369;Schulden;Financiële transacties;2010*;21609;-75;27052;-4337;31389;;-6854;-164;-6690;;;;1486
370;Schulden;Financiële transacties;2011 1e kwartaal*;6516;6;2228;-3114;5342;;3955;4719;-764;;;;327
371;Schulden;Financiële transacties;2011 2e kwartaal*;10928;-6;14430;-2540;16970;;-6794;-6396;-398;;;;3298
372;Schulden;Overige mutaties;1999 1e kwartaal;-1280;1;-1404;4;-1408;;-7;15;-22;;;;130
373;Schulden;Overige mutaties;1999 2e kwartaal;-5148;0;-5427;4;-5431;;2;-5;7;;;;277
374;Schulden;Overige mutaties;1999 3e kwartaal;-5405;0;-5683;4;-5687;;2;-5;7;;;;276
375;Schulden;Overige mutaties;1999 4e kwartaal;-2274;0;-2385;5;-2390;;4;-4;8;;;;107
376;Schulden;Overige mutaties;1999;-14107;1;-14899;17;-14916;;1;1;0;;;;790
377;Schulden;Overige mutaties;2000 1e kwartaal;887;1;302;-54;356;;10;0;10;;;;574
378;Schulden;Overige mutaties;2000 2e kwartaal;-1116;-5;-1031;4;-1035;;11;0;11;;;;-91
379;Schulden;Overige mutaties;2000 3e kwartaal;-675;-1;-741;4;-745;;11;0;11;;;;56
380;Schulden;Overige mutaties;2000 4e kwartaal;3231;1;3126;0;3126;;12;0;12;;;;92
381;Schulden;Overige mutaties;2000;2327;-4;1656;-46;1702;;44;0;44;;;;631
382;Schulden;Overige mutaties;2001 1e kwartaal;942;0;620;-9;629;;8;0;8;;;;314
383;Schulden;Overige mutaties;2001 2e kwartaal;-2205;0;-1781;-3;-1778;;1;0;1;;;;-425
384;Schulden;Overige mutaties;2001 3e kwartaal;1758;0;2182;-3;2185;;0;0;0;;;;-424
385;Schulden;Overige mutaties;2001 4e kwartaal;-2742;0;-1387;-8;-1379;;31;1;30;;;;-1386
386;Schulden;Overige mutaties;2001;-2247;0;-366;-23;-343;;40;1;39;;;;-1921
387;Schulden;Overige mutaties;2002 1e kwartaal;-1210;-543;-2909;0;-2909;;0;0;0;;;;2242
388;Schulden;Overige mutaties;2002 2e kwartaal;-1035;0;2180;0;2180;;0;0;0;;;;-3215
389;Schulden;Overige mutaties;2002 3e kwartaal;6978;0;5167;0;5167;;0;0;0;;;;1811
390;Schulden;Overige mutaties;2002 4e kwartaal;1086;0;1234;0;1234;;-27;-50;23;;;;-121
391;Schulden;Overige mutaties;2002;5819;-543;5672;0;5672;;-27;-50;23;;;;717
392;Schulden;Overige mutaties;2003 1e kwartaal;897;-2;996;-1;997;;-12;0;-12;;;;-85
393;Schulden;Overige mutaties;2003 2e kwartaal;1632;0;1632;0;1632;;0;0;0;;;;0
394;Schulden;Overige mutaties;2003 3e kwartaal;-1942;0;-1942;0;-1942;;0;0;0;;;;0
395;Schulden;Overige mutaties;2003 4e kwartaal;-2950;0;-3087;0;-3087;;8;-4;12;;;;129
396;Schulden;Overige mutaties;2003;-2363;-2;-2401;-1;-2400;;-4;-4;0;;;;44
397;Schulden;Overige mutaties;2004 1e kwartaal;2103;0;2482;0;2482;;-973;-973;0;;;;594
398;Schulden;Overige mutaties;2004 2e kwartaal;-4194;0;-3984;0;-3984;;1;1;0;;;;-211
399;Schulden;Overige mutaties;2004 3e kwartaal;1495;0;2018;0;2018;;1;1;0;;;;-524
400;Schulden;Overige mutaties;2004 4e kwartaal;3206;10;2375;0;2375;;968;968;0;;;;-147
401;Schulden;Overige mutaties;2004;2610;10;2891;0;2891;;-3;-3;0;;;;-288
402;Schulden;Overige mutaties;2005 1e kwartaal;-1502;13;-89;0;-89;;-1061;-890;-171;;;;-365
403;Schulden;Overige mutaties;2005 2e kwartaal;6080;0;4648;0;4648;;1593;1593;0;;;;-161
404;Schulden;Overige mutaties;2005 3e kwartaal;-846;0;-1324;0;-1324;;478;0;478;;;;0
405;Schulden;Overige mutaties;2005 4e kwartaal;-3028;-13;-2487;0;-2487;;-1010;-703;-307;;;;482
406;Schulden;Overige mutaties;2005;704;0;748;0;748;;0;0;0;;;;-44
407;Schulden;Overige mutaties;2006 1e kwartaal;-6447;0;-5215;0;-5215;;0;0;0;;;;-1232
408;Schulden;Overige mutaties;2006 2e kwartaal;-3716;0;-4516;0;-4516;;0;0;0;;;;800
409;Schulden;Overige mutaties;2006 3e kwartaal;3254;0;3254;0;3254;;0;0;0;;;;0
410;Schulden;Overige mutaties;2006 4e kwartaal;-684;0;-1909;0;-1909;;0;0;0;;;;1225
411;Schulden;Overige mutaties;2006;-7593;0;-8386;0;-8386;;0;0;0;;;;793
412;Schulden;Overige mutaties;2007 1e kwartaal;-3414;0;-1552;0;-1552;;0;0;0;;;;-1862
413;Schulden;Overige mutaties;2007 2e kwartaal;-4678;0;-4678;0;-4678;;0;0;0;;;;0
414;Schulden;Overige mutaties;2007 3e kwartaal;2248;0;2248;0;2248;;0;0;0;;;;0
415;Schulden;Overige mutaties;2007 4e kwartaal;1745;0;-66;0;-66;;-51;-51;0;;;;1862
416;Schulden;Overige mutaties;2007;-4099;0;-4048;0;-4048;;-51;-51;0;;;;0
417;Schulden;Overige mutaties;2008 1e kwartaal*;4373;0;2119;0;2119;;-155;-2;-153;;;;2409
418;Schulden;Overige mutaties;2008 2e kwartaal*;-6846;0;-6846;0;-6846;;0;0;0;;;;0
419;Schulden;Overige mutaties;2008 3e kwartaal*;5439;0;5439;0;5439;;0;0;0;;;;0
420;Schulden;Overige mutaties;2008 4e kwartaal*;7307;0;9761;0;9761;;155;2;153;;;;-2609
421;Schulden;Overige mutaties;2008*;10273;0;10473;0;10473;;0;0;0;;;;-200
422;Schulden;Overige mutaties;2009 1e kwartaal*;-7985;0;-386;0;-386;;-175;48;-223;;;;-7424
