ID;PrognoseInterval;Perioden;BevolkingOp1Januari_1;k_0Tot20Jaar_2;k_20Tot65Jaar_3;k_65JaarEnOuder_4;k_0Tot20Jaar_5;k_20Tot65Jaar_6;k_65JaarEnOuder_7;TotaleDruk_8;GroeneDruk_9;GrijzeDruk_10;LevendGeborenKinderen_11;TotaalVruchtbaarheidscijfer_12;Overledenen_13;Totaal_14;Mannen_15;Vrouwen_16;Totaal_17;Mannen_18;Vrouwen_19;Immigratie_20;EmigratieInclusiefCorrecties_21;MigratiesaldoInclusiefCorrecties_22
20;Prognose;2041;19263513.0;4091999.0;10339676.0;4831838.0;21.2;53.7;25.1;86.3;39.6;46.7;194821;1.7;198670;85.51;83.82;87.2;22.55;21.26;23.82;293030;239849;53181
21;Prognose;2042;19312846.0;4108510.0;10368676.0;4835660.0;21.3;53.7;25.0;86.3;39.6;46.6;193622;1.7;200076;85.66;83.97;87.35;22.66;21.36;23.94;293021;240043;52978
22;Prognose;2043;19359369.0;4124914.0;10397826.0;4836630.0;21.3;53.7;25.0;86.2;39.7;46.5;192575;1.7;201334;85.8;84.11;87.5;22.77;21.47;24.06;293019;240270;52749
23;Prognose;2044;19403360.0;4135865.0;10428430.0;4839064.0;21.3;53.7;24.9;86.1;39.7;46.4;191696;1.7;202451;85.95;84.25;87.65;22.88;21.57;24.17;293026;240538;52488
24;Prognose;2045;19445093.0;4141825.0;10462776.0;4840493.0;21.3;53.8;24.9;85.9;39.6;46.3;190940;1.7;203510;86.09;84.39;87.8;22.99;21.68;24.29;293031;240799;52232
25;Prognose;2046;19484754.0;4143975.0;10493260.0;4847519.0;21.3;53.9;24.9;85.7;39.5;46.2;190340;1.7;204429;86.24;84.53;87.95;23.1;21.78;24.4;293043;241055;51988
26;Prognose;2047;19522654.0;4141990.0;10529199.0;4851465.0;21.2;53.9;24.9;85.4;39.3;46.1;189925;1.7;205304;86.38;84.67;88.09;23.21;21.89;24.51;293046;241297;51749
27;Prognose;2048;19559025.0;4137421.0;10570926.0;4850679.0;21.2;54.0;24.8;85.0;39.1;45.9;189738;1.7;206184;86.52;84.8;88.23;23.32;21.99;24.63;293071;241544;51527
28;Prognose;2049;19594106.0;4130118.0;10615573.0;4848415.0;21.1;54.2;24.7;84.6;38.9;45.7;189811;1.7;207066;86.66;84.94;88.38;23.42;22.09;24.74;293120;241808;51312
29;Prognose;2050;19628162.0;4120764.0;10656503.0;4850894.0;21.0;54.3;24.7;84.2;38.7;45.5;190156;1.7;207918;86.8;85.08;88.52;23.53;22.2;24.85;293201;242041;51160
30;Prognose;2051;19661560.0;4110252.0;10695058.0;4856250.0;20.9;54.4;24.7;83.8;38.4;45.4;190790;1.7;208704;86.93;85.21;88.65;23.64;22.3;24.95;293315;242405;50910
31;Prognose;2052;19694556.0;4099185.0;10728754.0;4866618.0;20.8;54.5;24.7;83.6;38.2;45.4;191718;1.7;209371;87.07;85.34;88.79;23.74;22.4;25.06;293393;242729;50664
32;Prognose;2053;19727566.0;4088575.0;10760868.0;4878124.0;20.7;54.5;24.7;83.3;38.0;45.3;192944;1.7;209894;87.2;85.47;88.92;23.84;22.5;25.17;293475;242987;50488
33;Prognose;2054;19761104.0;4078869.0;10792633.0;4889603.0;20.6;54.6;24.7;83.1;37.8;45.3;194439;1.7;210234;87.33;85.6;89.06;23.95;22.6;25.27;293590;243229;50361
34;Prognose;2055;19795671.0;4070818.0;10820882.0;4903970.0;20.6;54.7;24.8;82.9;37.6;45.3;196165;1.7;210361;87.47;85.73;89.19;24.05;22.7;25.38;293682;243463;50219
35;Prognose;2056;19831694.0;4065067.0;10840146.0;4926481.0;20.5;54.7;24.8;82.9;37.5;45.4;198052;1.7;210247;87.6;85.86;89.32;24.15;22.8;25.48;293780;243669;50111
36;Prognose;2057;19869610.0;4062210.0;10857525.0;4949875.0;20.4;54.6;24.9;83.0;37.4;45.6;200033;1.7;209875;87.72;85.99;89.45;24.25;22.9;25.59;293909;243876;50033
37;Prognose;2058;19909801.0;4062750.0;10874531.0;4972521.0;20.4;54.6;25.0;83.1;37.4;45.7;202034;1.7;209240;87.85;86.12;89.57;24.35;22.99;25.69;293996;244059;49937
38;Prognose;2059;19952531.0;4066670.0;10890589.0;4995272.0;20.4;54.6;25.0;83.2;37.3;45.9;203981;1.7;208337;87.98;86.24;89.7;24.45;23.09;25.79;294077;244237;49840
39;Prognose;2060;19998015.0;4073732.0;10903661.0;5020622.0;20.4;54.5;25.1;83.4;37.4;46.0;205799;1.7;207188;88.1;86.37;89.82;24.55;23.19;25.89;294215;244392;49823
40;Prognose;2061;20046448.0;4083859.0;10919154.0;5043435.0;20.4;54.5;25.2;83.6;37.4;46.2;207424;1.7;205801;88.23;86.49;89.95;24.64;23.28;25.99;294306;244531;49775
41;Prognose;2062;20097847.0;4096843.0;10932434.0;5068569.0;20.4;54.4;25.2;83.8;37.5;46.4;208816;1.7;204211;88.35;86.61;90.07;24.74;23.38;26.09;294422;244684;49738
42;Prognose;2063;20152189.0;4112360.0;10941444.0;5098385.0;20.4;54.3;25.3;84.2;37.6;46.6;209949;1.7;202462;88.47;86.73;90.19;24.84;23.47;26.18;294504;244823;49681
43;Prognose;2064;20209356.0;4130010.0;10942610.0;5136737.0;20.4;54.1;25.4;84.7;37.7;46.9;210814;1.7;200607;88.59;86.85;90.31;24.93;23.57;26.28;294584;244927;49657
44;Prognose;2065;20269220.0;4149369.0;10941094.0;5178758.0;20.5;54.0;25.5;85.3;37.9;47.3;211411;1.7;198723;88.71;86.97;90.43;25.03;23.66;26.38;294666;245046;49620
45;Prognose;2066;20331528.0;4170036.0;10935244.0;5226248.0;20.5;53.8;25.7;85.9;38.1;47.8;211753;1.7;196879;88.82;87.09;90.54;25.12;23.76;26.47;294757;245142;49615
46;Prognose;2067;20396016.0;4191641.0;10932965.0;5271411.0;20.6;53.6;25.8;86.6;38.3;48.2;211866;1.7;195127;88.94;87.21;90.66;25.22;23.85;26.56;294834;245237;49597
47;Prognose;2068;20462352.0;4213774.0;10933314.0;5315264.0;20.6;53.4;26.0;87.2;38.5;48.6;211784;1.7;193532;89.05;87.33;90.77;25.31;23.94;26.66;294897;245315;49582
48;Prognose;2069;20530187.0;4236041.0;10935604.0;5358541.0;20.6;53.3;26.1;87.7;38.7;49.0;211544;1.7;192133;89.17;87.44;90.88;25.4;24.03;26.75;294968;245380;49588
49;Prognose;2070;20599185.0;4258034.0;10944229.0;5396922.0;20.7;53.1;26.2;88.2;38.9;49.3;211187;1.7;191022;89.28;87.56;90.99;25.49;24.12;26.84;294968;245615;49353
50;Ondergrens 95%-prognose-interval;2021;;;;;;;;;;;171073;1.55;155101;80.78;79.12;82.42;19.11;17.85;20.3;211888;124884;70296
51;Ondergrens 95%-prognose-interval;2022;17552104.0;3721005.0;10304257.0;3516135.0;21.2;58.7;20.0;70.1;36.0;34.0;166750;1.48;141908;81.24;79.59;82.86;19.43;18.18;20.61;231803;139068;70331
52;Ondergrens 95%-prognose-interval;2023;17645729.0;3698827.0;10333878.0;3585108.0;20.9;58.5;20.2;70.1;35.6;34.4;168797;1.48;137829;81.33;79.7;82.93;19.48;18.25;20.64;229582;156548;44895
53;Ondergrens 95%-prognose-interval;2024;17717886.0;3678885.0;10340278.0;3654499.0;20.7;58.3;20.4;70.2;35.2;34.8;170357;1.47;137424;81.28;79.66;82.89;19.43;18.21;20.58;225050;174805;18881
54;Ondergrens 95%-prognose-interval;2025;17767898.0;3665011.0;10319726.0;3724067.0;20.5;57.9;20.7;70.6;35.0;35.4;171109;1.46;137840;81.26;79.64;82.86;19.4;18.19;20.55;224231;180257;10418
55;Ondergrens 95%-prognose-interval;2026;17825189.0;3656748.0;10290862.0;3791397.0;20.3;57.5;20.9;71.2;34.9;35.9;172539;1.46;139045;81.26;79.65;82.85;19.38;18.19;20.52;221689;183431;2908
56;Ondergrens 95%-prognose-interval;2027;17864353.0;3650964.0;10236468.0;3857439.0;20.2;57.1;21.2;71.8;34.9;36.5;171870;1.45;140194;81.27;79.66;82.86;19.37;18.19;20.51;219404;185947;-3079
57;Ondergrens 95%-prognose-interval;2028;17894735.0;3646779.0;10185943.0;3922725.0;20.1;56.7;21.5;72.6;34.9;37.1;172104;1.45;141194;81.29;79.68;82.88;19.37;18.2;20.51;218360;188265;-6333
58;Ondergrens 95%-prognose-interval;2029;17926009.0;3637281.0;10133724.0;3987419.0;20.0;56.2;21.7;73.3;34.8;37.8;172127;1.44;141997;81.31;79.71;82.92;19.38;18.21;20.52;216040;189072;-9239
59;Ondergrens 95%-prognose-interval;2030;17952153.0;3627375.0;10059564.0;4056139.0;19.9;55.7;22.0;74.1;34.9;38.4;171574;1.44;143954;81.35;79.74;82.96;19.39;18.23;20.53;214892;189525;-10864
60;Ondergrens 95%-prognose-interval;2031;17976078.0;3618407.0;10007451.0;4118690.0;19.8;55.3;22.2;74.7;34.8;38.9;170446;1.43;146133;81.39;79.78;83.01;19.41;18.24;20.56;214099;189563;-12562
61;Ondergrens 95%-prognose-interval;2032;18003105.0;3608002.0;9969835.0;4167226.0;19.7;54.9;22.4;75.5;34.8;39.4;168790;1.43;148097;81.44;79.82;83.06;19.44;18.26;20.59;210717;188805;-14170
62;Ondergrens 95%-prognose-interval;2033;18022763.0;3599904.0;9930785.0;4213272.0;19.6;54.5;22.5;76.2;34.8;39.9;167453;1.42;149332;81.49;79.86;83.12;19.47;18.29;20.63;206976;187859;-15772
63;Ondergrens 95%-prognose-interval;2034;18031212.0;3596418.0;9881207.0;4260496.0;19.6;54.0;22.6;77.0;34.9;40.3;165551;1.42;150526;81.54;79.91;83.19;19.5;18.32;20.66;203409;187699;-17629
64;Ondergrens 95%-prognose-interval;2035;18034780.0;3593513.0;9810666.0;4313958.0;19.5;53.6;22.8;77.9;35.1;40.9;163351;1.41;151743;81.6;79.96;83.25;19.53;18.34;20.71;201397;187136;-20710
65;Ondergrens 95%-prognose-interval;2036;18032112.0;3588694.0;9752166.0;4356109.0;19.4;53.1;23.0;78.5;35.1;41.4;160684;1.4;153236;81.66;80.01;83.32;19.57;18.38;20.75;200750;187119;-21951
66;Ondergrens 95%-prognose-interval;2037;18016489.0;3576516.0;9704047.0;4380987.0;19.4;52.8;23.1;79.1;35.1;41.6;157882;1.39;154745;81.72;80.06;83.39;19.61;18.41;20.79;199785;187237;-23852
67;Ondergrens 95%-prognose-interval;2038;18030335.0;3556568.0;9687548.0;4407942.0;19.3;52.4;23.1;79.3;35.2;41.9;156009;1.38;156124;81.78;80.12;83.46;19.64;18.44;20.84;199914;187045;-25066
68;Ondergrens 95%-prognose-interval;2039;18048126.0;3545573.0;9652884.0;4409635.0;19.3;52.2;23.0;79.5;35.1;41.7;153874;1.37;157502;81.85;80.18;83.53;19.68;18.48;20.88;198354;186026;-26309
69;Ondergrens 95%-prognose-interval;2040;18025003.0;3526718.0;9619747.0;4388732.0;19.2;52.0;23.0;79.4;35.1;41.6;151681;1.36;158652;81.91;80.24;83.6;19.73;18.51;20.92;197088;185293;-27772
70;Ondergrens 95%-prognose-interval;2041;17980076.0;3509788.0;9623000.0;4365125.0;19.2;51.9;22.8;79.2;34.9;41.5;149789;1.35;159936;81.98;80.29;83.67;19.77;18.55;20.97;195816;183958;-29220
71;Ondergrens 95%-prognose-interval;2042;17970828.0;3487789.0;9628028.0;4340418.0;19.0;51.8;22.7;78.9;34.7;41.1;148291;1.35;161114;82.04;80.35;83.74;19.81;18.59;21.01;195405;183337;-29072
72;Ondergrens 95%-prognose-interval;2043;17947179.0;3471614.0;9619909.0;4316807.0;18.9;51.8;22.5;78.4;34.4;40.6;147091;1.34;162221;82.11;80.42;83.81;19.85;18.63;21.06;194987;182294;-29716
73;Ondergrens 95%-prognose-interval;2044;17937286.0;3454869.0;9607048.0;4288221.0;18.8;51.8;22.3;78.0;34.1;40.4;144873;1.33;163164;82.18;80.48;83.88;19.89;18.67;21.1;194586;181648;-30235
74;Ondergrens 95%-prognose-interval;2045;17923843.0;3422431.0;9593271.0;4268042.0;18.7;51.7;22.2;77.6;33.9;40.0;143667;1.32;164323;82.24;80.54;83.95;19.93;18.71;21.15;193745;180922;-29862
75;Ondergrens 95%-prognose-interval;2046;17914251.0;3403846.0;9567326.0;4259071.0;18.5;51.7;22.0;77.4;33.5;39.7;142439;1.32;164601;82.31;80.6;84.02;19.98;18.75;21.19;193180;180698;-29839
76;Ondergrens 95%-prognose-interval;2047;17886852.0;3380865.0;9567672.0;4247400.0;18.4;51.7;22.0;76.9;33.2;39.6;141487;1.31;164957;82.38;80.67;84.09;20.02;18.79;21.24;192384;179938;-30224
77;Ondergrens 95%-prognose-interval;2048;17849471.0;3357774.0;9592890.0;4225303.0;18.2;51.8;21.8;76.2;33.0;39.3;140494;1.3;165545;82.45;80.73;84.16;20.07;18.83;21.28;191707;179863;-30078
78;Ondergrens 95%-prognose-interval;2049;17820158.0;3318265.0;9606788.0;4204151.0;18.1;51.9;21.7;75.8;32.6;39.0;139680;1.29;166842;82.51;80.79;84.23;20.11;18.87;21.33;190836;179838;-29890
79;Ondergrens 95%-prognose-interval;2050;17785961.0;3290004.0;9616458.0;4164131.0;18.0;52.0;21.6;75.3;32.2;38.8;138922;1.29;167753;82.58;80.86;84.3;20.15;18.91;21.37;189886;179727;-29681
80;Ondergrens 95%-prognose-interval;2051;17772192.0;3261729.0;9623122.0;4138922.0;17.8;52.0;21.5;74.8;32.0;38.4;138229;1.28;167559;82.65;80.92;84.36;20.2;18.96;21.42;190322;179857;-29820
81;Ondergrens 95%-prognose-interval;2052;17696672.0;3235884.0;9599696.0;4108936.0;17.7;52.1;21.4;74.5;31.6;38.1;137552;1.27;167494;82.71;80.99;84.43;20.24;19.0;21.46;190639;179906;-29899
82;Ondergrens 95%-prognose-interval;2053;17657329.0;3211624.0;9593613.0;4102939.0;17.5;52.1;21.3;74.0;31.3;37.8;136759;1.27;167868;82.78;81.05;84.5;20.28;19.04;21.51;191123;179556;-30125
83;Ondergrens 95%-prognose-interval;2054;17585906.0;3184510.0;9576354.0;4097131.0;17.4;52.1;21.2;73.7;31.0;37.7;136642;1.26;168656;82.84;81.11;84.57;20.33;19.08;21.55;190251;178908;-30595
84;Ondergrens 95%-prognose-interval;2055;17539597.0;3170781.0;9563316.0;4093697.0;17.3;52.1;21.2;73.4;30.8;37.6;136954;1.25;169387;82.91;81.18;84.63;20.37;19.12;21.59;190898;178212;-31344
85;Ondergrens 95%-prognose-interval;2056;17530353.0;3138939.0;9538294.0;4102409.0;17.1;52.1;21.2;73.2;30.6;37.5;137947;1.25;170288;82.97;81.24;84.7;20.41;19.17;21.64;191835;177435;-32464
86;Ondergrens 95%-prognose-interval;2057;17516167.0;3119916.0;9545486.0;4112105.0;17.0;52.0;21.2;73.3;30.3;37.5;137643;1.24;170855;83.04;81.3;84.76;20.45;19.21;21.68;192098;177023;-33665
87;Ondergrens 95%-prognose-interval;2058;17508214.0;3087973.0;9534058.0;4116992.0;16.8;51.9;21.1;73.3;30.0;37.6;137348;1.23;171145;83.1;81.37;84.83;20.5;19.25;21.72;191689;176361;-33635
88;Ondergrens 95%-prognose-interval;2059;17437873.0;3058183.0;9514119.0;4137315.0;16.8;51.8;21.1;73.3;29.9;37.5;136575;1.23;170941;83.17;81.43;84.89;20.54;19.3;21.76;189940;175765;-33656
89;Ondergrens 95%-prognose-interval;2060;17372231.0;3047933.0;9504628.0;4145744.0;16.7;51.7;21.1;73.6;29.7;37.4;136809;1.22;169910;83.23;81.5;84.95;20.58;19.34;21.8;188854;175221;-33581
90;Ondergrens 95%-prognose-interval;2061;17349727.0;3008845.0;9477748.0;4149763.0;16.6;51.7;21.1;73.5;29.6;37.4;136987;1.22;168392;83.29;81.56;85.02;20.62;19.38;21.85;187986;175302;-33307
91;Ondergrens 95%-prognose-interval;2062;17381837.0;2996062.0;9465936.0;4147534.0;16.6;51.6;21.1;73.4;29.5;37.5;137707;1.21;166427;83.36;81.62;85.08;20.66;19.42;21.89;189532;175316;-33293
92;Ondergrens 95%-prognose-interval;2063;17393082.0;2994200.0;9435478.0;4160150.0;16.5;51.5;21.0;73.5;29.4;37.5;137454;1.2;165042;83.42;81.68;85.14;20.71;19.46;21.93;191752;175260;-33538
93;Ondergrens 95%-prognose-interval;2064;17372286.0;2986159.0;9391813.0;4183483.0;16.5;51.3;21.1;73.7;29.4;37.6;137044;1.2;163647;83.48;81.75;85.2;20.75;19.51;21.97;193175;175709;-33396
94;Ondergrens 95%-prognose-interval;2065;17363399.0;2982188.0;9397081.0;4205484.0;16.5;51.0;21.1;74.3;29.5;38.0;135989;1.19;162460;83.54;81.81;85.26;20.79;19.55;22.01;194129;175882;-31682
95;Ondergrens 95%-prognose-interval;2066;17328420.0;2963384.0;9353116.0;4238195.0;16.5;50.8;21.1;74.8;29.5;38.3;135263;1.19;160917;83.6;81.87;85.32;20.83;19.59;22.05;194871;174902;-31209
96;Ondergrens 95%-prognose-interval;2067;17296374.0;2966239.0;9314317.0;4266800.0;16.5;50.5;21.2;75.4;29.6;38.5;133851;1.18;159754;83.66;81.93;85.38;20.87;19.63;22.09;195659;175115;-30363
97;Ondergrens 95%-prognose-interval;2068;17331014.0;2952450.0;9297767.0;4295469.0;16.4;50.3;21.2;75.6;29.8;38.7;132227;1.18;158007;83.72;81.99;85.43;20.91;19.67;22.12;195811;175080;-30069
98;Ondergrens 95%-prognose-interval;2069;17328633.0;2934087.0;9255137.0;4339779.0;16.3;50.2;21.3;76.2;29.9;38.9;130778;1.17;156883;83.78;82.05;85.49;20.95;19.71;22.16;195803;174740;-29903
99;Ondergrens 95%-prognose-interval;2070;17315044.0;2918680.0;9237432.0;4370473.0;16.2;50.0;21.2;76.2;29.9;39.0;129888;1.17;155568;83.83;82.11;85.54;20.99;19.76;22.2;195890;176069;-30635
100;Bovengrens 95%-prognose-interval;2021;;;;;;;;;;;187895;1.7;182016;82.32;80.66;83.96;20.27;18.98;21.49;288950;155819;151001
101;Bovengrens 95%-prognose-interval;2022;17637685.0;3743127.0;10367576.0;3539705.0;21.3;58.8;20.1;70.4;36.2;34.3;189984;1.7;177072;83.42;81.77;85.03;21.1;19.81;22.32;339577;184363;179426
102;Bovengrens 95%-prognose-interval;2023;17834003.0;3749229.0;10474079.0;3634007.0;21.1;58.8;20.5;70.9;36.0;35.0;197992;1.74;180004;84.0;82.37;85.6;21.55;20.27;22.75;358476;215737;172708
103;Bovengrens 95%-prognose-interval;2024;18026274.0;3759983.0;10571196.0;3735727.0;21.0;58.7;20.9;71.6;35.9;35.9;204844;1.77;186054;84.36;82.74;85.97;21.82;20.54;23.04;365631;244136;153952
104;Bovengrens 95%-prognose-interval;2025;18196561.0;3782236.0;10633588.0;3839472.0;20.9;58.6;21.4;72.6;36.0;36.9;210376;1.8;191041;84.71;83.09;86.31;22.08;20.81;23.3;374786;260213;151438
105;Bovengrens 95%-prognose-interval;2026;18369251.0;3812907.0;10696240.0;3946579.0;20.9;58.4;21.8;73.8;36.3;37.9;216442;1.83;195634;85.03;83.42;86.63;22.33;21.06;23.54;379711;270951;147418
106;Bovengrens 95%-prognose-interval;2027;18536857.0;3849806.0;10737553.0;4055060.0;21.0;58.2;22.3;75.0;36.6;39.0;221098;1.85;198689;85.34;83.74;86.94;22.56;21.3;23.78;384184;279558;145125
107;Bovengrens 95%-prognose-interval;2028;18695173.0;3894469.0;10764916.0;4163642.0;21.1;57.9;22.8;76.5;37.0;40.1;226204;1.87;202334;85.64;84.04;87.24;22.8;21.54;24.02;387937;287434;142729
108;Bovengrens 95%-prognose-interval;2029;18875066.0;3934355.0;10799206.0;4271788.0;21.1;57.7;23.2;77.9;37.3;41.3;231116;1.9;206133;85.93;84.33;87.54;23.02;21.76;24.25;390727;292571;141117
109;Bovengrens 95%-prognose-interval;2030;19059377.0;3982442.0;10836962.0;4380813.0;21.2;57.4;23.8;79.4;37.8;42.4;234844;1.92;210766;86.22;84.61;87.83;23.25;21.98;24.49;395217;295386;139659
110;Bovengrens 95%-prognose-interval;2031;19245381.0;4033050.0;10883470.0;4487408.0;21.3;57.2;24.2;80.8;38.2;43.6;238420;1.93;214296;86.5;84.89;88.12;23.46;22.19;24.72;399134;299270;139906
111;Bovengrens 95%-prognose-interval;2032;19427609.0;4090490.0;10900008.0;4588762.0;21.5;57.0;24.6;82.1;38.7;44.7;240903;1.95;217597;86.77;85.15;88.4;23.68;22.4;24.94;401791;302879;139083
112;Bovengrens 95%-prognose-interval;2033;19581610.0;4146163.0;10924422.0;4683924.0;21.7;56.8;25.0;83.6;39.3;45.7;243640;1.97;220329;87.04;85.41;88.68;23.9;22.6;25.17;403551;304619;140570
113;Bovengrens 95%-prognose-interval;2034;19728231.0;4215443.0;10952686.0;4785737.0;21.9;56.5;25.3;85.0;40.0;46.7;244353;1.98;224145;87.3;85.67;88.95;24.11;22.81;25.4;405393;306737;140723
114;Bovengrens 95%-prognose-interval;2035;19875681.0;4270557.0;10970560.0;4884890.0;22.1;56.2;25.8;86.6;40.6;48.0;245056;1.99;228207;87.56;85.92;89.22;24.32;23.01;25.62;408667;309399;141415
115;Bovengrens 95%-prognose-interval;2036;20018872.0;4352916.0;10984157.0;4982602.0;22.3;56.0;26.2;88.3;41.3;49.1;244966;2.0;231644;87.82;86.17;89.48;24.53;23.2;25.84;408914;311242;140863
116;Bovengrens 95%-prognose-interval;2037;20140585.0;4421985.0;11005325.0;5067997.0;22.5;55.8;26.5;89.6;41.9;50.1;245098;2.01;235006;88.07;86.41;89.74;24.73;23.4;26.05;408526;312146;139762
117;Bovengrens 95%-prognose-interval;2038;20270954.0;4492292.0;11048432.0;5140266.0;22.7;55.8;26.8;90.7;42.5;50.9;245480;2.02;237329;88.32;86.65;90.0;24.93;23.59;26.26;408000;313550;138604
118;Bovengrens 95%-prognose-interval;2039;20405800.0;4564012.0;11090490.0;5188360.0;22.9;55.7;27.0;91.5;43.0;51.4;245195;2.03;239955;88.56;86.89;90.24;25.13;23.78;26.47;408235;314900;137213
119;Bovengrens 95%-prognose-interval;2040;20542046.0;4621321.0;11132349.0;5224297.0;23.1;55.7;27.1;92.2;43.4;51.7;244795;2.04;240855;88.8;87.12;90.49;25.33;23.97;26.68;410680;316388;138078
120;Bovengrens 95%-prognose-interval;2041;20663014.0;4689485.0;11209984.0;5252325.0;23.3;55.8;27.2;92.7;44.0;51.9;244094;2.05;242406;89.04;87.35;90.73;25.52;24.15;26.88;409490;317218;139011
121;Bovengrens 95%-prognose-interval;2042;20794051.0;4754309.0;11280565.0;5284248.0;23.5;55.9;27.3;93.0;44.4;52.1;243546;2.05;244760;89.27;87.58;90.96;25.72;24.34;27.08;410607;318368;139430
122;Bovengrens 95%-prognose-interval;2043;20957390.0;4819622.0;11352055.0;5310133.0;23.6;56.0;27.3;93.1;44.7;52.1;244247;2.06;246254;89.5;87.8;91.2;25.91;24.52;27.28;409463;320365;139777
123;Bovengrens 95%-prognose-interval;2044;21091257.0;4867086.0;11426991.0;5332652.0;23.7;56.2;27.4;93.2;45.0;52.1;243965;2.07;247972;89.72;88.02;91.43;26.09;24.7;27.47;410628;321425;140763
