ID;Landen;Perioden;Totaal_1;PlantaardigeProducten_2;Totaal_3;Dieren_4;DierlijkeProducten_5;Landbouwdiensten_6;NietTotDeLandbouwBehorendeNevena_7;IntermediairVerbruik_8;BrutoToegevoegdeWaardeBasisprijzen_9;BrutoToegevoegdeWaardeBasisprijzen_10;VerbruikVanVasteActiva_11;NietProductgebondenBelastingen_12;NietProductgebondenSubsidies_13;Landbouwinkomen_14;Arbeidsvolume_15;Inkomensindex2021100_16;MutatieTOVVoorafgaandJaar_17
219;Finland;2011;4580.0;1456.0;2422.0;806.0;1616.0;100.0;602.0;3320.0;1260.0;1260.0;1141.0;0.0;1781.0;1900.0;80.0;107.1;-12.3
220;Finland;2012;5029.0;1761.0;2563.0;853.0;1709.0;178.0;528.0;3782.0;1247.0;1247.0;1142.0;0.0;1743.0;1848.0;78.0;103.8;-3.0
221;Finland;2013;5019.0;1843.0;2468.0;917.0;1551.0;271.0;438.0;3847.0;1173.0;1173.0;1143.0;0.0;1738.0;1768.0;76.0;99.5;-4.2
222;Finland;2014;4872.0;1698.0;2515.0;877.0;1639.0;295.0;364.0;3643.0;1229.0;1229.0;1144.0;0.0;1711.0;1796.0;74.0;101.4;1.9
223;Finland;2015;4594.0;1669.0;2251.0;871.0;1380.0;275.0;399.0;3527.0;1068.0;1068.0;1201.0;0.0;1591.0;1458.0;73.0;82.6;-18.5
224;Finland;2016;4590.0;1658.0;2266.0;860.0;1406.0;255.0;411.0;3464.0;1126.0;1126.0;1189.0;0.0;1552.0;1489.0;72.0;86.1;4.2
225;Finland;2017;4524.0;1595.0;2267.0;878.0;1389.0;267.0;394.0;3359.0;1164.0;1164.0;1194.0;0.0;1554.0;1524.0;70.0;88.9;3.3
226;Finland;2018;4647.0;1652.0;2283.0;885.0;1398.0;282.0;430.0;3520.0;1127.0;1127.0;1204.0;0.0;1549.0;1472.0;69.0;85.6;-3.7
227;Finland;2019;5212.0;2228.0;2250.0;931.0;1318.0;306.0;428.0;3785.0;1426.0;1426.0;1220.0;0.0;1564.0;1770.0;68.0;103.2;20.6
228;Finland;2020;4880.0;1924.0;2287.0;949.0;1338.0;176.0;493.0;3359.0;1521.0;1521.0;1240.0;0.0;1554.0;1835.0;66.0;109.0;5.6
229;Finland;2021;4733.0;1795.0;2232.0;930.0;1302.0;151.0;556.0;3346.0;1387.0;1387.0;1249.0;0.0;1560.0;1698.0;65.0;100.0;-8.2
230;Finland;2022;5891.0;2543.0;2587.0;1110.0;1477.0;287.0;474.0;4150.0;1741.0;1741.0;1334.0;0.0;1734.0;2141.0;64.0;120.9;20.9
231;Finland;2023;5596.0;2142.0;2727.0;1175.0;1552.0;299.0;428.0;3815.0;1781.0;1781.0;1374.0;0.0;1421.0;1828.0;57.0;111.8;-7.5
232;Frankrijk;1995;60553.0;33652.0;23282.0;15021.0;8261.0;2341.0;1277.0;30712.0;29841.0;29841.0;6871.0;1285.0;2118.0;23803.0;1138.0;75.8;
233;Frankrijk;1996;62359.0;35007.0;23702.0;15238.0;8464.0;2428.0;1222.0;32402.0;29957.0;29957.0;7012.0;1284.0;2189.0;23849.0;1109.0;76.5;0.9
234;Frankrijk;1997;62355.0;35001.0;23713.0;15517.0;8196.0;2469.0;1172.0;32574.0;29781.0;29781.0;7007.0;1200.0;2025.0;23599.0;1081.0;78.4;2.4
235;Frankrijk;1998;63497.0;36466.0;23229.0;14942.0;8287.0;2594.0;1209.0;32343.0;31154.0;31154.0;7147.0;1280.0;1714.0;24440.0;1061.0;81.7;4.2
236;Frankrijk;1999;62546.0;35982.0;22462.0;14287.0;8176.0;2698.0;1404.0;32366.0;30180.0;30180.0;7374.0;1370.0;1766.0;23203.0;1044.0;78.2;-4.2
237;Frankrijk;2000;63659.0;35636.0;23839.0;15308.0;8531.0;2844.0;1340.0;33099.0;30560.0;30560.0;7790.0;1428.0;1587.0;22929.0;1028.0;77.2;-1.3
238;Frankrijk;2001;64511.0;35621.0;24597.0;15817.0;8780.0;2917.0;1376.0;34258.0;30253.0;30253.0;8164.0;1417.0;1919.0;22591.0;1001.0;76.6;-0.8
239;Frankrijk;2002;64227.0;36097.0;23713.0;15068.0;8645.0;3008.0;1409.0;34155.0;30072.0;30072.0;8320.0;1383.0;2014.0;22383.0;977.0;76.2;-0.5
240;Frankrijk;2003;62920.0;35010.0;23485.0;14904.0;8581.0;2944.0;1480.0;34105.0;28815.0;28815.0;8526.0;1227.0;2835.0;21897.0;953.0;75.0;-1.6
241;Frankrijk;2004;65289.0;36680.0;23901.0;15485.0;8416.0;3149.0;1559.0;34862.0;30426.0;30426.0;8912.0;1468.0;1817.0;21864.0;930.0;75.5;0.7
242;Frankrijk;2005;64026.0;34947.0;24192.0;15601.0;8591.0;3248.0;1639.0;35213.0;28813.0;28813.0;9304.0;1386.0;2186.0;20309.0;908.0;70.5;-6.7
243;Frankrijk;2006;61227.0;33362.0;22811.0;15098.0;7713.0;3295.0;1760.0;35374.0;25854.0;25854.0;9509.0;1321.0;7443.0;22467.0;886.0;78.2;10.9
244;Frankrijk;2007;67125.0;38155.0;23667.0;15319.0;8348.0;3468.0;1836.0;37901.0;29224.0;29224.0;9718.0;1358.0;7247.0;25395.0;867.0;88.1;12.6
245;Frankrijk;2008;68955.0;37803.0;25528.0;15730.0;9798.0;3694.0;1930.0;42325.0;26630.0;26630.0;10521.0;1439.0;7270.0;21940.0;848.0;76.1;-13.7
246;Frankrijk;2009;63769.0;35463.0;22571.0;14440.0;8131.0;3817.0;1917.0;41525.0;22244.0;22244.0;10263.0;1453.0;7150.0;17677.0;828.0;62.7;-17.5
247;Frankrijk;2010;68125.0;39164.0;23151.0;14430.0;8721.0;3849.0;1962.0;40263.0;27862.0;27862.0;10270.0;1468.0;8545.0;24669.0;809.0;88.6;41.2
248;Frankrijk;2011;73039.0;41712.0;25321.0;15567.0;9755.0;3962.0;2045.0;43925.0;29114.0;29114.0;10623.0;1433.0;8677.0;25735.0;800.0;92.7;4.6
249;Frankrijk;2012;76578.0;44407.0;25988.0;16298.0;9690.0;4188.0;1996.0;46573.0;30005.0;30005.0;10965.0;1585.0;8379.0;25835.0;788.0;93.3;0.7
250;Frankrijk;2013;74185.0;41284.0;26598.0;16738.0;9860.0;4240.0;2062.0;47803.0;26381.0;26381.0;11139.0;1572.0;8274.0;21944.0;781.0;79.3;-14.9
251;Frankrijk;2014;75335.0;41629.0;27088.0;16155.0;10933.0;4398.0;2221.0;46356.0;28979.0;28979.0;10571.0;1564.0;8045.0;24889.0;775.0;90.2;13.7
252;Frankrijk;2015;75213.0;42523.0;26002.0;15971.0;10031.0;4337.0;2350.0;45598.0;29615.0;29615.0;10372.0;1652.0;8458.0;26050.0;762.0;95.0;5.2
253;Frankrijk;2016;70486.0;39253.0;24667.0;15478.0;9189.0;4435.0;2131.0;44202.0;26284.0;26284.0;10350.0;1485.0;8120.0;22569.0;753.0;82.8;-12.8
254;Frankrijk;2017;73152.0;40542.0;26057.0;15486.0;10571.0;4477.0;2077.0;43329.0;29823.0;29823.0;10397.0;1622.0;8374.0;26179.0;746.0;96.5;16.5
255;Frankrijk;2018;78140.0;44954.0;26022.0;15357.0;10665.0;4643.0;2521.0;44564.0;33576.0;33576.0;10595.0;1613.0;8263.0;29631.0;741.0;108.8;12.8
256;Frankrijk;2019;77793.0;43987.0;26631.0;15704.0;10928.0;4886.0;2289.0;46132.0;31660.0;31660.0;10776.0;1667.0;8265.0;27482.0;735.0;100.4;-7.7
257;Frankrijk;2020;76769.0;42746.0;26460.0;15471.0;10990.0;5030.0;2533.0;45730.0;31040.0;31040.0;10897.0;1579.0;8100.0;26663.0;710.0;98.0;-2.5
258;Frankrijk;2021;81310.0;45488.0;27205.0;15573.0;11632.0;5833.0;2784.0;49492.0;31818.0;31818.0;12010.0;1101.0;8992.0;27699.0;715.0;100.0;2.0
259;Frankrijk;2022;97345.0;54338.0;32679.0;18276.0;14404.0;6383.0;3944.0;57185.0;40160.0;40160.0;12639.0;1143.0;8533.0;34911.0;722.0;120.8;20.8
260;Frankrijk;2023;95776.0;50501.0;34175.0;19342.0;14832.0;6518.0;4583.0;57897.0;37879.0;37879.0;13931.0;1265.0;8485.0;31167.0;722.0;102.5;-15.2
261;Griekenland;1995;11589.0;8151.0;2663.0;1569.0;1094.0;393.0;382.0;3630.0;7959.0;7959.0;673.0;267.0;348.0;7367.0;645.0;87.6;
262;Griekenland;1996;11516.0;8294.0;2426.0;1538.0;888.0;378.0;418.0;3815.0;7701.0;7701.0;721.0;269.0;498.0;7210.0;624.0;83.2;-5.1
263;Griekenland;1997;11802.0;8412.0;2531.0;1535.0;996.0;413.0;445.0;3873.0;7929.0;7929.0;763.0;278.0;417.0;7305.0;605.0;82.5;-0.8
264;Griekenland;1998;11281.0;8005.0;2486.0;1490.0;996.0;388.0;402.0;3607.0;7674.0;7674.0;803.0;255.0;458.0;7075.0;599.0;82.0;-0.6
265;Griekenland;1999;11550.0;8066.0;2626.0;1522.0;1104.0;401.0;456.0;3688.0;7861.0;7861.0;884.0;282.0;554.0;7249.0;594.0;81.0;-1.2
266;Griekenland;2000;11640.0;8087.0;2700.0;1577.0;1123.0;396.0;456.0;3927.0;7714.0;7714.0;931.0;232.0;556.0;7107.0;586.0;80.5;-0.7
267;Griekenland;2001;11642.0;8109.0;2751.0;1553.0;1198.0;361.0;422.0;3857.0;7786.0;7786.0;986.0;222.0;595.0;7173.0;578.0;80.5;0.0
268;Griekenland;2002;11653.0;8102.0;2742.0;1583.0;1159.0;407.0;402.0;3972.0;7681.0;7681.0;1058.0;195.0;731.0;7158.0;571.0;78.7;-2.3
269;Griekenland;2003;11988.0;8391.0;2817.0;1634.0;1183.0;372.0;409.0;4173.0;7815.0;7815.0;1115.0;215.0;771.0;7256.0;620.0;71.0;-9.8
270;Griekenland;2004;11996.0;8361.0;2827.0;1634.0;1193.0;375.0;434.0;4256.0;7740.0;7740.0;1167.0;232.0;878.0;7220.0;613.0;69.3;-2.3
271;Griekenland;2005;12085.0;8232.0;2980.0;1722.0;1257.0;430.0;442.0;4495.0;7589.0;7589.0;1204.0;264.0;979.0;7101.0;607.0;67.4;-2.7
272;Griekenland;2006;10430.0;6799.0;2789.0;1500.0;1290.0;376.0;466.0;4464.0;5966.0;5966.0;1273.0;181.0;2329.0;6841.0;591.0;64.5;-4.4
273;Griekenland;2007;10929.0;7418.0;2676.0;1423.0;1252.0;373.0;462.0;4861.0;6068.0;6068.0;1337.0;168.0;2835.0;7398.0;575.0;69.2;7.4
274;Griekenland;2008;10745.0;6989.0;2806.0;1524.0;1281.0;434.0;517.0;5277.0;5468.0;5468.0;1459.0;205.0;2906.0;6711.0;499.0;69.3;0.0
275;Griekenland;2009;10388.0;6564.0;2870.0;1472.0;1398.0;401.0;554.0;4744.0;5644.0;5644.0;1529.0;137.0;2859.0;6837.0;434.0;79.2;14.3
276;Griekenland;2010;10715.0;7166.0;2573.0;1088.0;1484.0;312.0;665.0;4971.0;5744.0;5744.0;1566.0;95.0;2913.0;6996.0;441.0;79.8;0.8
277;Griekenland;2011;10487.0;6879.0;2551.0;1178.0;1373.0;289.0;769.0;5132.0;5355.0;5355.0;1493.0;142.0;2756.0;6477.0;449.0;71.9;-9.9
278;Griekenland;2012;10699.0;7203.0;2534.0;1183.0;1352.0;267.0;695.0;5130.0;5570.0;5570.0;1372.0;139.0;2684.0;6743.0;458.0;73.6;2.5
279;Griekenland;2013;10569.0;7038.0;2604.0;1201.0;1403.0;252.0;675.0;5334.0;5234.0;5234.0;1318.0;268.0;2558.0;6206.0;467.0;67.9;-7.9
280;Griekenland;2014;10755.0;7181.0;2556.0;1145.0;1411.0;287.0;732.0;5312.0;5443.0;5443.0;1269.0;267.0;2502.0;6409.0;461.0;72.3;6.6
281;Griekenland;2015;11466.0;7779.0;2616.0;1208.0;1408.0;308.0;764.0;5475.0;5991.0;5991.0;1230.0;365.0;2398.0;6794.0;456.0;77.7;7.5
282;Griekenland;2016;10891.0;7338.0;2530.0;1161.0;1369.0;298.0;724.0;5544.0;5347.0;5347.0;1205.0;508.0;2312.0;5945.0;452.0;69.1;-11.1
283;Griekenland;2017;11575.0;8072.0;2641.0;1176.0;1466.0;324.0;538.0;5639.0;5936.0;5936.0;1201.0;422.0;2294.0;6607.0;422.0;81.9;18.5
284;Griekenland;2018;11312.0;7852.0;2597.0;1141.0;1456.0;322.0;541.0;5698.0;5614.0;5614.0;1197.0;371.0;2228.0;6274.0;395.0;83.3;1.7
285;Griekenland;2019;11717.0;8146.0;2517.0;1125.0;1392.0;348.0;706.0;5718.0;5998.0;5998.0;1195.0;389.0;2353.0;6768.0;369.0;95.9;15.1
286;Griekenland;2020;11677.0;8207.0;2480.0;1063.0;1418.0;336.0;654.0;5865.0;5813.0;5813.0;1200.0;388.0;2493.0;6719.0;345.0;102.6;7.0
287;Griekenland;2021;12121.0;8544.0;2586.0;1088.0;1498.0;350.0;641.0;6382.0;5739.0;5739.0;1238.0;460.0;2443.0;6484.0;337.0;100.0;-2.5
288;Griekenland;2022;14601.0;10625.0;2964.0;1171.0;1793.0;423.0;588.0;7889.0;6712.0;6712.0;1313.0;547.0;2721.0;7573.0;329.0;111.0;11.0
289;Griekenland;2023;14247.0;9772.0;3371.0;1206.0;2165.0;449.0;655.0;7878.0;6369.0;6369.0;1370.0;560.0;2663.0;7102.0;321.0;102.1;-8.0
290;Hongarije;1995;;;;;;;;;;;;;;;780.0;;
291;Hongarije;1996;;;;;;;;;;;;;;;772.0;;
292;Hongarije;1997;4992.0;2580.0;1968.0;1367.0;601.0;241.0;202.0;2918.0;2074.0;2074.0;406.0;12.0;120.0;1777.0;769.0;37.9;
293;Hongarije;1998;4811.0;2306.0;2073.0;1374.0;700.0;243.0;190.0;2721.0;2091.0;2091.0;419.0;7.0;117.0;1782.0;745.0;39.3;3.6
294;Hongarije;1999;4611.0;2351.0;1826.0;1189.0;637.0;270.0;164.0;2661.0;1950.0;1950.0;544.0;8.0;75.0;1473.0;723.0;32.5;-17.1
295;Hongarije;2000;4933.0;2404.0;2090.0;1358.0;731.0;244.0;196.0;3011.0;1922.0;1922.0;581.0;8.0;91.0;1424.0;676.0;31.6;-3.0
296;Hongarije;2001;5780.0;2679.0;2572.0;1741.0;831.0;305.0;224.0;3658.0;2122.0;2122.0;631.0;9.0;124.0;1606.0;643.0;33.3;5.4
297;Hongarije;2002;6100.0;2828.0;2711.0;1790.0;921.0;341.0;220.0;4063.0;2037.0;2037.0;687.0;10.0;125.0;1466.0;647.0;26.4;-20.5
298;Hongarije;2003;5582.0;2772.0;2302.0;1444.0;858.0;303.0;205.0;3677.0;1904.0;1904.0;682.0;11.0;163.0;1374.0;582.0;27.2;3.1
299;Hongarije;2004;6557.0;3804.0;2169.0;1458.0;711.0;383.0;201.0;4165.0;2392.0;2392.0;764.0;13.0;483.0;2098.0;554.0;41.3;51.6
300;Hongarije;2005;6116.0;3316.0;2233.0;1486.0;747.0;407.0;161.0;3901.0;2215.0;2215.0;798.0;14.0;673.0;2077.0;522.0;41.6;0.8
301;Hongarije;2006;6011.0;3333.0;2151.0;1417.0;734.0;360.0;167.0;3823.0;2189.0;2189.0;798.0;14.0;713.0;2090.0;504.0;44.6;7.1
302;Hongarije;2007;6687.0;3896.0;2260.0;1494.0;766.0;344.0;187.0;4414.0;2273.0;2273.0;884.0;34.0;901.0;2256.0;459.0;47.7;6.9
303;Hongarije;2008;7843.0;4656.0;2564.0;1692.0;872.0;438.0;186.0;5158.0;2685.0;2685.0;942.0;17.0;1208.0;2934.0;435.0;62.5;31.1
304;Hongarije;2009;5839.0;3202.0;2137.0;1486.0;651.0;356.0;145.0;4164.0;1676.0;1676.0;873.0;17.0;1120.0;1906.0;447.0;42.3;-32.3
305;Hongarije;2010;6122.0;3476.0;2178.0;1481.0;697.0;341.0;128.0;4152.0;1970.0;1970.0;910.0;20.0;1288.0;2328.0;444.0;49.8;17.7
306;Hongarije;2011;7753.0;4676.0;2526.0;1732.0;794.0;379.0;172.0;4862.0;2891.0;2891.0;925.0;24.0;1494.0;3436.0;437.0;74.3;49.3
307;Hongarije;2012;7499.0;4339.0;2638.0;1810.0;827.0;350.0;172.0;4927.0;2572.0;2572.0;922.0;29.0;1505.0;3125.0;433.0;68.6;-7.7
308;Hongarije;2013;7811.0;4596.0;2671.0;1824.0;847.0;365.0;178.0;4915.0;2896.0;2896.0;911.0;23.0;1574.0;3535.0;444.0;75.5;10.1
309;Hongarije;2014;7957.0;4712.0;2708.0;1801.0;907.0;381.0;157.0;4738.0;3219.0;3219.0;912.0;26.0;1617.0;3898.0;463.0;80.2;6.2
310;Hongarije;2015;8008.0;4668.0;2760.0;1941.0;819.0;408.0;172.0;4784.0;3224.0;3224.0;925.0;26.0;1318.0;3592.0;442.0;75.6;-5.7
311;Hongarije;2016;8300.0;5006.0;2693.0;1938.0;755.0;422.0;179.0;4871.0;3429.0;3429.0;927.0;28.0;1334.0;3808.0;434.0;80.9;7.0
312;Hongarije;2017;8387.0;4862.0;2939.0;1998.0;941.0;433.0;153.0;4829.0;3558.0;3558.0;966.0;32.0;1371.0;3930.0;421.0;82.1;1.5
313;Hongarije;2018;8428.0;4873.0;2967.0;2059.0;908.0;447.0;141.0;4978.0;3450.0;3450.0;1006.0;29.0;1396.0;3810.0;392.0;84.2;2.6
314;Hongarije;2019;8669.0;4968.0;3070.0;2172.0;898.0;476.0;155.0;5136.0;3533.0;3533.0;1061.0;34.0;1387.0;3825.0;359.0;89.8;6.6
315;Hongarije;2020;8398.0;4939.0;2858.0;2015.0;844.0;470.0;131.0;4978.0;3420.0;3420.0;1071.0;32.0;1366.0;3682.0;327.0;96.3;7.3
316;Hongarije;2021;9521.0;5821.0;3057.0;2141.0;916.0;511.0;132.0;5706.0;3815.0;3815.0;1197.0;36.0;1307.0;3889.0;319.0;100.0;3.8
317;Hongarije;2022;10398.0;5917.0;3755.0;2475.0;1280.0;582.0;144.0;6948.0;3451.0;3451.0;1350.0;28.0;1711.0;3784.0;290.0;102.4;2.4
318;Hongarije;2023;11548.0;6449.0;4276.0;2935.0;1341.0;669.0;153.0;7416.0;4132.0;4132.0;1650.0;32.0;1721.0;4171.0;274.0;101.4;-1.0
319;Ierland;1995;5829.0;1259.0;4364.0;2870.0;1495.0;205.0;;2827.0;3002.0;3002.0;479.0;79.0;201.0;2644.0;232.0;68.7;
320;Ierland;1996;6089.0;1357.0;4513.0;2986.0;1527.0;219.0;;3076.0;3013.0;3013.0;513.0;87.0;333.0;2746.0;232.0;69.2;0.7
321;Ierland;1997;6061.0;1278.0;4546.0;3044.0;1502.0;237.0;;3087.0;2974.0;2974.0;561.0;85.0;391.0;2720.0;214.0;67.4;-2.6
322;Ierland;1998;5842.0;1253.0;4362.0;2919.0;1444.0;226.0;;3020.0;2821.0;2821.0;548.0;79.0;398.0;2593.0;209.0;65.3;-3.0
323;Ierland;1999;5651.0;1307.0;4099.0;2672.0;1428.0;245.0;;3111.0;2540.0;2540.0;567.0;66.0;398.0;2305.0;192.0;61.1;-6.5
324;Ierland;2000;5986.0;1332.0;4396.0;2926.0;1470.0;258.0;;3207.0;2778.0;2778.0;590.0;51.0;407.0;2545.0;172.0;71.5;17.0
325;Ierland;2001;6067.0;1435.0;4353.0;2759.0;1593.0;279.0;;3469.0;2597.0;2597.0;618.0;60.0;629.0;2549.0;153.0;75.0;5.0
326;Ierland;2002;5836.0;1362.0;4226.0;2789.0;1437.0;248.0;;3413.0;2423.0;2423.0;636.0;74.0;690.0;2403.0;158.0;65.1;-13.2
327;Ierland;2003;5979.0;1423.0;4307.0;2854.0;1454.0;248.0;;3465.0;2514.0;2514.0;640.0;82.0;659.0;2451.0;164.0;61.6;-5.4
328;Ierland;2004;6157.0;1467.0;4429.0;2932.0;1497.0;261.0;;3516.0;2641.0;2641.0;652.0;83.0;675.0;2581.0;160.0;66.3;7.5
329;Ierland;2005;5711.0;1377.0;4064.0;2709.0;1355.0;270.0;;3745.0;1966.0;1966.0;648.0;91.0;1772.0;2999.0;156.0;76.7;15.8
330;Ierland;2006;5467.0;1461.0;3734.0;2374.0;1360.0;272.0;;4015.0;1452.0;1452.0;668.0;99.0;1926.0;2611.0;153.0;65.8;-14.3
331;Ierland;2007;5975.0;1633.0;4054.0;2356.0;1698.0;288.0;;4226.0;1750.0;1750.0;704.0;84.0;1928.0;2891.0;150.0;73.3;11.4
332;Ierland;2008;6143.0;1657.0;4205.0;2552.0;1652.0;281.0;;4700.0;1443.0;1443.0;769.0;85.0;1966.0;2555.0;148.0;66.1;-9.8
333;Ierland;2009;5014.0;1378.0;3367.0;2231.0;1136.0;269.0;;4191.0;823.0;823.0;780.0;82.0;1894.0;1857.0;147.0;50.8;-23.1
334;Ierland;2010;5822.0;1670.0;3833.0;2268.0;1565.0;319.0;;4433.0;1389.0;1389.0;734.0;43.0;1695.0;2306.0;165.0;57.6;13.3
335;Ierland;2011;6576.0;1716.0;4525.0;2654.0;1871.0;335.0;;4707.0;1869.0;1869.0;710.0;33.0;1865.0;2991.0;165.0;73.7;28.0
336;Ierland;2012;6838.0;1785.0;4729.0;3073.0;1656.0;324.0;;5054.0;1784.0;1784.0;717.0;78.0;1760.0;2749.0;165.0;66.3;-10.0
337;Ierland;2013;7672.0;2066.0;5239.0;3127.0;2112.0;366.0;;5670.0;2002.0;2002.0;712.0;82.0;1640.0;2847.0;164.0;68.7;3.6
338;Ierland;2014;7294.0;1747.0;5188.0;3068.0;2120.0;359.0;;5120.0;2174.0;2174.0;763.0;77.0;1603.0;2937.0;164.0;70.7;3.0
339;Ierland;2015;7404.0;1737.0;5319.0;3465.0;1854.0;348.0;;4933.0;2472.0;2472.0;805.0;62.0;1472.0;3076.0;164.0;68.4;-3.3
340;Ierland;2016;7444.0;1767.0;5305.0;3465.0;1840.0;372.0;;5085.0;2359.0;2359.0;813.0;74.0;1667.0;3139.0;161.0;70.7;3.3
341;Ierland;2017;8533.0;1890.0;6268.0;3616.0;2652.0;376.0;;5332.0;3202.0;3202.0;849.0;40.0;1679.0;3991.0;159.0;89.5;26.7
342;Ierland;2018;8658.0;2125.0;6088.0;3467.0;2622.0;444.0;;6025.0;2632.0;2632.0;914.0;37.0;1720.0;3402.0;158.0;75.9;-15.3
343;Ierland;2019;8498.0;1885.0;6169.0;3498.0;2671.0;444.0;;5597.0;2901.0;2901.0;973.0;65.0;1701.0;3564.0;158.0;77.2;1.8
344;Ierland;2020;8931.0;1957.0;6543.0;3733.0;2810.0;431.0;;5583.0;3348.0;3348.0;992.0;38.0;1706.0;4024.0;157.0;88.2;15.7
345;Ierland;2021;10133.0;2151.0;7518.0;4064.0;3454.0;464.0;;6114.0;4019.0;4019.0;1088.0;38.0;1719.0;4612.0;157.0;100.0;13.4
346;Ierland;2022;12922.0;2656.0;9693.0;4601.0;5092.0;573.0;;7880.0;5042.0;5042.0;1217.0;38.0;1954.0;5740.0;157.0;116.6;16.6
347;Ierland;2023;11299.0;2491.0;8212.0;4604.0;3608.0;597.0;;7754.0;3546.0;3546.0;1262.0;38.0;1646.0;3892.0;157.0;76.3;-34.6
348;Italië;1995;39593.0;23820.0;11969.0;7669.0;4300.0;2472.0;1333.0;14734.0;24859.0;24859.0;6132.0;709.0;1197.0;19215.0;1605.0;90.5;
349;Italië;1996;45371.0;27420.0;13658.0;8562.0;5096.0;2740.0;1553.0;16607.0;28764.0;28764.0;6565.0;807.0;1119.0;22511.0;1568.0;95.2;5.2
350;Italië;1997;46176.0;28069.0;13637.0;8452.0;5185.0;2902.0;1568.0;16593.0;29583.0;29583.0;6873.0;861.0;1203.0;23052.0;1547.0;94.9;-0.3
351;Italië;1998;46056.0;28385.0;13086.0;8096.0;4990.0;2993.0;1591.0;16338.0;29718.0;29718.0;7008.0;1095.0;1063.0;22677.0;1504.0;94.3;-0.7
352;Italië;1999;46675.0;28930.0;13129.0;8124.0;5004.0;2973.0;1643.0;16542.0;30133.0;30133.0;7141.0;1084.0;1505.0;23413.0;1434.0;99.9;5.9
353;Italië;2000;46577.0;27856.0;13650.0;8598.0;5052.0;3163.0;1908.0;16978.0;29598.0;29598.0;7466.0;1112.0;1710.0;22730.0;1398.0;97.6;-2.3
354;Italië;2001;48546.0;28709.0;14603.0;9410.0;5193.0;3205.0;2030.0;17713.0;30832.0;30832.0;7760.0;1157.0;2250.0;24166.0;1409.0;99.9;2.4
355;Italië;2002;48128.0;28824.0;13974.0;8785.0;5188.0;3321.0;2009.0;17982.0;30146.0;30146.0;8046.0;1221.0;2649.0;23528.0;1356.0;97.9;-2.1
356;Italië;2003;48871.0;28914.0;14449.0;9128.0;5322.0;3428.0;2079.0;18133.0;30738.0;30738.0;8264.0;1248.0;2113.0;23339.0;1314.0;97.1;-0.8
357;Italië;2004;51493.0;31635.0;14178.0;8918.0;5260.0;3574.0;2106.0;19171.0;32321.0;32321.0;8648.0;1260.0;1801.0;24214.0;1299.0;99.2;2.2
358;Italië;2005;46814.0;27564.0;13658.0;8374.0;5284.0;3546.0;2046.0;18547.0;28267.0;28267.0;9000.0;1544.0;2753.0;20475.0;1240.0;86.2;-13.2
359;Italië;2006;46678.0;26823.0;13950.0;8677.0;5274.0;3648.0;2257.0;18904.0;27774.0;27774.0;9391.0;1835.0;3837.0;20386.0;1263.0;82.5;-4.2
360;Italië;2007;48261.0;27531.0;14437.0;9042.0;5395.0;3737.0;2555.0;20372.0;27889.0;27889.0;9783.0;1962.0;3764.0;19909.0;1221.0;81.4;-1.4
361;Italië;2008;51369.0;29391.0;15378.0;9314.0;6064.0;3865.0;2736.0;22840.0;28530.0;28530.0;10120.0;1825.0;3887.0;20472.0;1188.0;83.9;3.2
362;Italië;2009;47505.0;26283.0;14506.0;8949.0;5557.0;3967.0;2749.0;21344.0;26161.0;26161.0;10270.0;1743.0;5903.0;20050.0;1167.0;82.3;-1.9
363;Italië;2010;48054.0;26566.0;14358.0;8842.0;5516.0;4242.0;2888.0;21817.0;26237.0;26237.0;10484.0;1706.0;4406.0;18453.0;1179.0;74.6;-9.3
364;Italië;2011;52407.0;28452.0;15833.0;9808.0;6025.0;4399.0;3722.0;23649.0;28757.0;28757.0;10746.0;1738.0;5085.0;21358.0;1147.0;87.4;17.1
365;Italië;2012;54385.0;28563.0;16838.0;10337.0;6501.0;4598.0;4386.0;24426.0;29959.0;29959.0;10801.0;1025.0;4493.0;22626.0;1122.0;93.2;6.7
366;Italië;2013;58086.0;31526.0;16873.0;10341.0;6532.0;4673.0;5014.0;24675.0;33410.0;33410.0;10560.0;630.0;4797.0;27017.0;1110.0;111.2;19.3
367;Italië;2014;54892.0;28709.0;16446.0;9941.0;6505.0;4767.0;4971.0;23990.0;30902.0;30902.0;10411.0;995.0;5918.0;25413.0;1132.0;101.7;-8.6
368;Italië;2015;56375.0;31009.0;15683.0;9540.0;6143.0;4796.0;4887.0;23525.0;32851.0;32851.0;10297.0;1236.0;4021.0;25338.0;1153.0;98.7;-3.0
369;Italië;2016;54403.0;29447.0;15106.0;9421.0;5685.0;4945.0;4905.0;23053.0;31350.0;31350.0;10153.0;711.0;5200.0;25686.0;1185.0;96.2;-2.5
370;Italië;2017;56085.0;29535.0;16188.0;10021.0;6167.0;4990.0;5372.0;23648.0;32437.0;32437.0;10175.0;572.0;4202.0;25892.0;1159.0;98.4;2.3
371;Italië;2018;58632.0;32465.0;15717.0;9494.0;6224.0;5011.0;5438.0;24617.0;34015.0;34015.0;10286.0;607.0;4921.0;28043.0;1177.0;103.9;5.5
372;Italië;2019;58241.0;31712.0;15835.0;9386.0;6449.0;5144.0;5550.0;24856.0;33385.0;33385.0;10361.0;679.0;4986.0;27331.0;1156.0;102.1;-1.7
