ID;LeeftijdReferentiepersoon;BurgerlijkeStaatReferentiepersoon;Perioden;Huishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouders_4;OverigeHuishoudens_5
41;Totaal over alle leeftijden;Referentiepersonen;2046;8108079.0;3475811.0;3898422.0;684735.0;49111.0
42;Totaal over alle leeftijden;Referentiepersonen;2047;8102913.0;3472524.0;3892892.0;688529.0;48968.0
43;Totaal over alle leeftijden;Referentiepersonen;2048;8097865.0;3468388.0;3888235.0;692407.0;48835.0
44;Totaal over alle leeftijden;Referentiepersonen;2049;8092948.0;3463421.0;3884451.0;696361.0;48715.0
45;Totaal over alle leeftijden;Referentiepersonen;2050;8088132.0;3457624.0;3881494.0;700439.0;48575.0
46;Totaal over alle leeftijden;Ongehuwd;2005;2019482.0;1290191.0;581034.0;105158.0;43099.0
47;Totaal over alle leeftijden;Ongehuwd;2006;2070978.0;1319744.0;599264.0;108709.0;43261.0
48;Totaal over alle leeftijden;Ongehuwd;2007;2122612.0;1349638.0;617310.0;112188.0;43476.0
49;Totaal over alle leeftijden;Ongehuwd;2008;2174914.0;1380067.0;635475.0;115630.0;43742.0
50;Totaal over alle leeftijden;Ongehuwd;2009;2228483.0;1411432.0;653952.0;119059.0;44040.0
51;Totaal over alle leeftijden;Ongehuwd;2010;2282812.0;1443475.0;672513.0;122468.0;44356.0
52;Totaal over alle leeftijden;Ongehuwd;2011;2337507.0;1475663.0;691289.0;125886.0;44669.0
53;Totaal over alle leeftijden;Ongehuwd;2012;2391989.0;1507668.0;710067.0;129306.0;44948.0
54;Totaal over alle leeftijden;Ongehuwd;2013;2445803.0;1539196.0;728700.0;132715.0;45192.0
55;Totaal over alle leeftijden;Ongehuwd;2014;2498215.0;1569833.0;746865.0;136132.0;45385.0
56;Totaal over alle leeftijden;Ongehuwd;2015;2549017.0;1599374.0;764564.0;139544.0;45535.0
57;Totaal over alle leeftijden;Ongehuwd;2016;2598497.0;1628150.0;781722.0;142969.0;45656.0
58;Totaal over alle leeftijden;Ongehuwd;2017;2647357.0;1656659.0;798517.0;146402.0;45779.0
59;Totaal over alle leeftijden;Ongehuwd;2018;2695696.0;1684992.0;814925.0;149861.0;45918.0
60;Totaal over alle leeftijden;Ongehuwd;2019;2743718.0;1713235.0;831075.0;153360.0;46048.0
61;Totaal over alle leeftijden;Ongehuwd;2020;2791002.0;1740939.0;847005.0;156893.0;46165.0
62;Totaal over alle leeftijden;Ongehuwd;2021;2837468.0;1768008.0;862766.0;160460.0;46234.0
63;Totaal over alle leeftijden;Ongehuwd;2022;2883110.0;1794367.0;878425.0;164055.0;46263.0
64;Totaal over alle leeftijden;Ongehuwd;2023;2927577.0;1819784.0;893891.0;167661.0;46241.0
65;Totaal over alle leeftijden;Ongehuwd;2024;2970655.0;1844168.0;909039.0;171283.0;46165.0
66;Totaal over alle leeftijden;Ongehuwd;2025;3012107.0;1867448.0;923708.0;174907.0;46044.0
67;Totaal over alle leeftijden;Ongehuwd;2026;3051784.0;1889612.0;937801.0;178513.0;45858.0
68;Totaal over alle leeftijden;Ongehuwd;2027;3089603.0;1910661.0;951180.0;182113.0;45649.0
69;Totaal over alle leeftijden;Ongehuwd;2028;3125605.0;1930643.0;963845.0;185700.0;45417.0
70;Totaal over alle leeftijden;Ongehuwd;2029;3159868.0;1949639.0;975806.0;189261.0;45162.0
71;Totaal over alle leeftijden;Ongehuwd;2030;3192521.0;1967731.0;987095.0;192789.0;44906.0
72;Totaal over alle leeftijden;Ongehuwd;2031;3223734.0;1984991.0;997793.0;196294.0;44656.0
73;Totaal over alle leeftijden;Ongehuwd;2032;3253883.0;2001685.0;1008018.0;199749.0;44431.0
74;Totaal over alle leeftijden;Ongehuwd;2033;3283155.0;2017918.0;1017867.0;203161.0;44209.0
75;Totaal over alle leeftijden;Ongehuwd;2034;3311766.0;2033824.0;1027394.0;206535.0;44013.0
76;Totaal over alle leeftijden;Ongehuwd;2035;3339959.0;2049586.0;1036689.0;209847.0;43837.0
77;Totaal over alle leeftijden;Ongehuwd;2036;3367739.0;2065262.0;1045708.0;213105.0;43664.0
78;Totaal over alle leeftijden;Ongehuwd;2037;3395267.0;2080899.0;1054542.0;216299.0;43527.0
79;Totaal over alle leeftijden;Ongehuwd;2038;3422534.0;2096511.0;1063194.0;219434.0;43395.0
80;Totaal over alle leeftijden;Ongehuwd;2039;3449518.0;2112129.0;1071627.0;222488.0;43274.0
81;Totaal over alle leeftijden;Ongehuwd;2040;3476177.0;2127701.0;1079853.0;225473.0;43150.0
82;Totaal over alle leeftijden;Ongehuwd;2041;3502507.0;2143233.0;1087848.0;228375.0;43051.0
83;Totaal over alle leeftijden;Ongehuwd;2042;3528342.0;2158646.0;1095557.0;231201.0;42938.0
84;Totaal over alle leeftijden;Ongehuwd;2043;3553589.0;2173874.0;1102945.0;233941.0;42829.0
85;Totaal over alle leeftijden;Ongehuwd;2044;3578168.0;2188894.0;1109945.0;236601.0;42728.0
86;Totaal over alle leeftijden;Ongehuwd;2045;3601992.0;2203670.0;1116517.0;239183.0;42622.0
87;Totaal over alle leeftijden;Ongehuwd;2046;3625018.0;2218180.0;1122641.0;241676.0;42521.0
88;Totaal over alle leeftijden;Ongehuwd;2047;3647084.0;2232369.0;1128237.0;244076.0;42402.0
89;Totaal over alle leeftijden;Ongehuwd;2048;3668094.0;2246159.0;1133248.0;246410.0;42277.0
90;Totaal over alle leeftijden;Ongehuwd;2049;3687971.0;2259525.0;1137632.0;248646.0;42168.0
91;Totaal over alle leeftijden;Ongehuwd;2050;3706649.0;2272491.0;1141335.0;250783.0;42040.0
92;Totaal over alle leeftijden;Gehuwd;2005;3515261.0;80121.0;3395355.0;37221.0;2564.0
93;Totaal over alle leeftijden;Gehuwd;2006;3488575.0;80013.0;3368875.0;37166.0;2521.0
94;Totaal over alle leeftijden;Gehuwd;2007;3464115.0;79997.0;3344544.0;37085.0;2489.0
95;Totaal over alle leeftijden;Gehuwd;2008;3441215.0;80072.0;3321707.0;36968.0;2468.0
96;Totaal over alle leeftijden;Gehuwd;2009;3420222.0;80256.0;3300666.0;36845.0;2455.0
97;Totaal over alle leeftijden;Gehuwd;2010;3401143.0;80491.0;3281503.0;36696.0;2453.0
98;Totaal over alle leeftijden;Gehuwd;2011;3383699.0;80832.0;3263862.0;36535.0;2470.0
99;Totaal over alle leeftijden;Gehuwd;2012;3367803.0;81224.0;3247730.0;36352.0;2497.0
100;Totaal over alle leeftijden;Gehuwd;2013;3353365.0;81735.0;3232944.0;36158.0;2528.0
101;Totaal over alle leeftijden;Gehuwd;2014;3339809.0;82290.0;3219001.0;35963.0;2555.0
102;Totaal over alle leeftijden;Gehuwd;2015;3327336.0;82930.0;3206038.0;35760.0;2608.0
103;Totaal over alle leeftijden;Gehuwd;2016;3315473.0;83640.0;3193633.0;35558.0;2642.0
104;Totaal over alle leeftijden;Gehuwd;2017;3303721.0;84388.0;3181288.0;35366.0;2679.0
105;Totaal over alle leeftijden;Gehuwd;2018;3291860.0;85092.0;3168865.0;35176.0;2727.0
106;Totaal over alle leeftijden;Gehuwd;2019;3279729.0;85799.0;3156155.0;35000.0;2775.0
107;Totaal over alle leeftijden;Gehuwd;2020;3267172.0;86479.0;3143037.0;34831.0;2825.0
108;Totaal over alle leeftijden;Gehuwd;2021;3254175.0;87150.0;3129487.0;34666.0;2872.0
109;Totaal over alle leeftijden;Gehuwd;2022;3240749.0;87775.0;3115527.0;34520.0;2927.0
110;Totaal over alle leeftijden;Gehuwd;2023;3226888.0;88306.0;3101181.0;34387.0;3014.0
111;Totaal over alle leeftijden;Gehuwd;2024;3212714.0;88993.0;3086425.0;34274.0;3022.0
112;Totaal over alle leeftijden;Gehuwd;2025;3198125.0;89573.0;3071322.0;34174.0;3056.0
113;Totaal over alle leeftijden;Gehuwd;2026;3183288.0;90243.0;3055844.0;34107.0;3094.0
114;Totaal over alle leeftijden;Gehuwd;2027;3168009.0;90812.0;3040005.0;34054.0;3138.0
115;Totaal over alle leeftijden;Gehuwd;2028;3152287.0;91364.0;3023717.0;34015.0;3191.0
116;Totaal over alle leeftijden;Gehuwd;2029;3136159.0;91896.0;3007027.0;34003.0;3233.0
117;Totaal over alle leeftijden;Gehuwd;2030;3119549.0;92392.0;2989885.0;33995.0;3277.0
118;Totaal over alle leeftijden;Gehuwd;2031;3102482.0;92828.0;2972332.0;33997.0;3325.0
119;Totaal over alle leeftijden;Gehuwd;2032;3084884.0;93208.0;2954296.0;34013.0;3367.0
120;Totaal over alle leeftijden;Gehuwd;2033;3066957.0;93544.0;2935971.0;34038.0;3404.0
121;Totaal over alle leeftijden;Gehuwd;2034;3048750.0;93845.0;2917413.0;34052.0;3440.0
122;Totaal over alle leeftijden;Gehuwd;2035;3030392.0;94101.0;2898745.0;34072.0;3474.0
123;Totaal over alle leeftijden;Gehuwd;2036;3011930.0;94317.0;2880019.0;34091.0;3503.0
124;Totaal over alle leeftijden;Gehuwd;2037;2993616.0;94523.0;2861457.0;34109.0;3527.0
125;Totaal over alle leeftijden;Gehuwd;2038;2975520.0;94693.0;2843153.0;34120.0;3554.0
126;Totaal over alle leeftijden;Gehuwd;2039;2957836.0;94850.0;2825286.0;34128.0;3572.0
127;Totaal over alle leeftijden;Gehuwd;2040;2940749.0;94993.0;2808032.0;34136.0;3588.0
128;Totaal over alle leeftijden;Gehuwd;2041;2924371.0;95112.0;2791517.0;34145.0;3597.0
129;Totaal over alle leeftijden;Gehuwd;2042;2908855.0;95244.0;2775853.0;34146.0;3612.0
130;Totaal over alle leeftijden;Gehuwd;2043;2894299.0;95374.0;2761159.0;34142.0;3624.0
131;Totaal over alle leeftijden;Gehuwd;2044;2880784.0;95481.0;2747538.0;34133.0;3632.0
132;Totaal over alle leeftijden;Gehuwd;2045;2868432.0;95584.0;2735070.0;34137.0;3641.0
133;Totaal over alle leeftijden;Gehuwd;2046;2857278.0;95688.0;2723803.0;34129.0;3658.0
134;Totaal over alle leeftijden;Gehuwd;2047;2847355.0;95767.0;2713794.0;34127.0;3667.0
135;Totaal over alle leeftijden;Gehuwd;2048;2838779.0;95843.0;2705123.0;34126.0;3687.0
136;Totaal over alle leeftijden;Gehuwd;2049;2831570.0;95919.0;2697823.0;34130.0;3698.0
137;Totaal over alle leeftijden;Gehuwd;2050;2825758.0;95976.0;2691933.0;34131.0;3718.0
138;Totaal over alle leeftijden;Verweduwd;2005;752088.0;633115.0;33156.0;84638.0;1179.0
139;Totaal over alle leeftijden;Verweduwd;2006;755359.0;635635.0;32876.0;85646.0;1202.0
140;Totaal over alle leeftijden;Verweduwd;2007;757890.0;637559.0;32492.0;86623.0;1216.0
141;Totaal over alle leeftijden;Verweduwd;2008;759913.0;639166.0;31925.0;87581.0;1241.0
142;Totaal over alle leeftijden;Verweduwd;2009;761551.0;640526.0;31372.0;88400.0;1253.0
143;Totaal over alle leeftijden;Verweduwd;2010;763017.0;641785.0;30862.0;89102.0;1268.0
144;Totaal over alle leeftijden;Verweduwd;2011;764382.0;643041.0;30285.0;89772.0;1284.0
145;Totaal over alle leeftijden;Verweduwd;2012;765663.0;644332.0;29676.0;90357.0;1298.0
146;Totaal over alle leeftijden;Verweduwd;2013;767022.0;645738.0;29030.0;90940.0;1314.0
147;Totaal over alle leeftijden;Verweduwd;2014;768417.0;647261.0;28358.0;91467.0;1331.0
148;Totaal over alle leeftijden;Verweduwd;2015;769864.0;648930.0;27629.0;91959.0;1346.0
149;Totaal over alle leeftijden;Verweduwd;2016;771374.0;650775.0;26858.0;92381.0;1360.0
150;Totaal over alle leeftijden;Verweduwd;2017;772964.0;652796.0;26057.0;92737.0;1374.0
151;Totaal over alle leeftijden;Verweduwd;2018;774575.0;654951.0;25205.0;93032.0;1387.0
152;Totaal over alle leeftijden;Verweduwd;2019;776166.0;657195.0;24326.0;93244.0;1401.0
153;Totaal over alle leeftijden;Verweduwd;2020;777727.0;659504.0;23409.0;93400.0;1414.0
154;Totaal over alle leeftijden;Verweduwd;2021;779390.0;662032.0;22459.0;93472.0;1427.0
155;Totaal over alle leeftijden;Verweduwd;2022;781368.0;664942.0;21480.0;93505.0;1441.0
156;Totaal over alle leeftijden;Verweduwd;2023;783597.0;668150.0;20490.0;93503.0;1454.0
157;Totaal over alle leeftijden;Verweduwd;2024;785967.0;671544.0;19471.0;93484.0;1468.0
158;Totaal over alle leeftijden;Verweduwd;2025;788417.0;675054.0;18440.0;93436.0;1487.0
159;Totaal over alle leeftijden;Verweduwd;2026;790821.0;678542.0;17394.0;93381.0;1504.0
160;Totaal over alle leeftijden;Verweduwd;2027;793055.0;681865.0;16343.0;93327.0;1520.0
161;Totaal over alle leeftijden;Verweduwd;2028;794989.0;684901.0;15283.0;93267.0;1538.0
162;Totaal over alle leeftijden;Verweduwd;2029;796422.0;687438.0;14219.0;93211.0;1554.0
163;Totaal over alle leeftijden;Verweduwd;2030;797288.0;689415.0;13159.0;93147.0;1567.0
164;Totaal over alle leeftijden;Verweduwd;2031;797465.0;690706.0;12119.0;93055.0;1585.0
165;Totaal over alle leeftijden;Verweduwd;2032;796860.0;691235.0;11079.0;92947.0;1599.0
166;Totaal over alle leeftijden;Verweduwd;2033;795387.0;690900.0;10064.0;92818.0;1605.0
167;Totaal over alle leeftijden;Verweduwd;2034;793019.0;689682.0;9070.0;92652.0;1615.0
168;Totaal over alle leeftijden;Verweduwd;2035;789669.0;687485.0;8107.0;92455.0;1622.0
169;Totaal over alle leeftijden;Verweduwd;2036;785310.0;684280.0;7173.0;92229.0;1628.0
170;Totaal over alle leeftijden;Verweduwd;2037;779944.0;680087.0;6274.0;91954.0;1629.0
171;Totaal over alle leeftijden;Verweduwd;2038;773649.0;674796.0;5588.0;91635.0;1630.0
172;Totaal over alle leeftijden;Verweduwd;2039;766457.0;668435.0;5125.0;91274.0;1623.0
173;Totaal over alle leeftijden;Verweduwd;2040;758504.0;661263.0;4759.0;90864.0;1618.0
174;Totaal over alle leeftijden;Verweduwd;2041;749835.0;653365.0;4467.0;90392.0;1611.0
175;Totaal over alle leeftijden;Verweduwd;2042;740518.0;644812.0;4232.0;89877.0;1597.0
176;Totaal over alle leeftijden;Verweduwd;2043;730663.0;635725.0;4037.0;89310.0;1591.0
177;Totaal over alle leeftijden;Verweduwd;2044;720302.0;626130.0;3884.0;88713.0;1575.0
178;Totaal over alle leeftijden;Verweduwd;2045;709484.0;616062.0;3774.0;88086.0;1562.0
179;Totaal over alle leeftijden;Verweduwd;2046;698240.0;605563.0;3693.0;87429.0;1555.0
180;Totaal over alle leeftijden;Verweduwd;2047;686626.0;594698.0;3645.0;86743.0;1540.0
181;Totaal over alle leeftijden;Verweduwd;2048;674650.0;583465.0;3621.0;86040.0;1524.0
182;Totaal over alle leeftijden;Verweduwd;2049;662335.0;571873.0;3628.0;85326.0;1508.0
183;Totaal over alle leeftijden;Verweduwd;2050;649693.0;559967.0;3646.0;84591.0;1489.0
184;Totaal over alle leeftijden;Gescheiden;2005;808953.0;468287.0;119870.0;218496.0;2300.0
185;Totaal over alle leeftijden;Gescheiden;2006;831025.0;484160.0;120772.0;223809.0;2284.0
186;Totaal over alle leeftijden;Gescheiden;2007;851289.0;499095.0;121207.0;228725.0;2262.0
187;Totaal over alle leeftijden;Gescheiden;2008;870404.0;513359.0;121429.0;233373.0;2243.0
188;Totaal over alle leeftijden;Gescheiden;2009;887720.0;526614.0;121210.0;237686.0;2210.0
189;Totaal over alle leeftijden;Gescheiden;2010;903428.0;538960.0;120557.0;241724.0;2187.0
190;Totaal over alle leeftijden;Gescheiden;2011;917691.0;550481.0;119557.0;245483.0;2170.0
191;Totaal over alle leeftijden;Gescheiden;2012;930580.0;561208.0;118240.0;248984.0;2148.0
192;Totaal over alle leeftijden;Gescheiden;2013;942156.0;571164.0;116647.0;252235.0;2110.0
193;Totaal over alle leeftijden;Gescheiden;2014;953078.0;580634.0;115081.0;255270.0;2093.0
194;Totaal over alle leeftijden;Gescheiden;2015;962702.0;589321.0;113273.0;258041.0;2067.0
195;Totaal over alle leeftijden;Gescheiden;2016;971315.0;597348.0;111338.0;260584.0;2045.0
196;Totaal over alle leeftijden;Gescheiden;2017;978964.0;604769.0;109304.0;262868.0;2023.0
197;Totaal over alle leeftijden;Gescheiden;2018;985667.0;611565.0;107164.0;264941.0;1997.0
198;Totaal over alle leeftijden;Gescheiden;2019;991476.0;617730.0;104946.0;266825.0;1975.0
199;Totaal over alle leeftijden;Gescheiden;2020;996412.0;623208.0;102658.0;268587.0;1959.0
200;Totaal over alle leeftijden;Gescheiden;2021;1000522.0;628033.0;100316.0;270243.0;1930.0
201;Totaal over alle leeftijden;Gescheiden;2022;1003897.0;632172.0;97912.0;271903.0;1910.0
202;Totaal over alle leeftijden;Gescheiden;2023;1006536.0;635644.0;95480.0;273521.0;1891.0
203;Totaal over alle leeftijden;Gescheiden;2024;1008446.0;638387.0;93000.0;275195.0;1864.0
204;Totaal over alle leeftijden;Gescheiden;2025;1009655.0;640412.0;90497.0;276907.0;1839.0
205;Totaal over alle leeftijden;Gescheiden;2026;1010202.0;641683.0;87968.0;278738.0;1813.0
206;Totaal over alle leeftijden;Gescheiden;2027;1010130.0;642243.0;85433.0;280662.0;1792.0
207;Totaal over alle leeftijden;Gescheiden;2028;1009434.0;642058.0;82878.0;282738.0;1760.0
208;Totaal over alle leeftijden;Gescheiden;2029;1008160.0;641191.0;80345.0;284887.0;1737.0
209;Totaal over alle leeftijden;Gescheiden;2030;1006324.0;639695.0;77820.0;287099.0;1710.0
210;Totaal over alle leeftijden;Gescheiden;2031;1003911.0;637586.0;75318.0;289324.0;1683.0
211;Totaal over alle leeftijden;Gescheiden;2032;1000968.0;634932.0;72818.0;291560.0;1658.0
212;Totaal over alle leeftijden;Gescheiden;2033;997513.0;631776.0;70330.0;293774.0;1633.0
213;Totaal over alle leeftijden;Gescheiden;2034;993604.0;628193.0;67846.0;295957.0;1608.0
214;Totaal over alle leeftijden;Gescheiden;2035;989278.0;624075.0;65432.0;298188.0;1583.0
215;Totaal over alle leeftijden;Gescheiden;2036;984573.0;619193.0;63400.0;300426.0;1554.0
216;Totaal over alle leeftijden;Gescheiden;2037;979536.0;613851.0;61515.0;302637.0;1533.0
217;Totaal over alle leeftijden;Gescheiden;2038;974239.0;608205.0;59701.0;304820.0;1513.0
218;Totaal over alle leeftijden;Gescheiden;2039;968721.0;602251.0;57992.0;306986.0;1492.0
219;Totaal over alle leeftijden;Gescheiden;2040;963009.0;596105.0;56349.0;309088.0;1467.0
220;Totaal over alle leeftijden;Gescheiden;2041;957155.0;589708.0;54770.0;311223.0;1454.0
221;Totaal over alle leeftijden;Gescheiden;2042;951220.0;583145.0;53318.0;313322.0;1435.0
222;Totaal over alle leeftijden;Gescheiden;2043;945232.0;576451.0;51964.0;315402.0;1415.0
223;Totaal over alle leeftijden;Gescheiden;2044;939263.0;569733.0;50686.0;317438.0;1406.0
224;Totaal over alle leeftijden;Gescheiden;2045;933362.0;563056.0;49450.0;319466.0;1390.0
225;Totaal over alle leeftijden;Gescheiden;2046;927543.0;556380.0;48285.0;321501.0;1377.0
226;Totaal over alle leeftijden;Gescheiden;2047;921848.0;549690.0;47216.0;323583.0;1359.0
227;Totaal over alle leeftijden;Gescheiden;2048;916342.0;542921.0;46243.0;325831.0;1347.0
228;Totaal over alle leeftijden;Gescheiden;2049;911072.0;536104.0;45368.0;328259.0;1341.0
229;Totaal over alle leeftijden;Gescheiden;2050;906032.0;529190.0;44580.0;330934.0;1328.0
230;15;Referentiepersonen;2005;1734.0;1503.0;149.0;0.0;82.0
231;15;Referentiepersonen;2006;1804.0;1564.0;154.0;0.0;86.0
232;15;Referentiepersonen;2007;1801.0;1561.0;154.0;0.0;86.0
233;15;Referentiepersonen;2008;1776.0;1540.0;151.0;0.0;85.0
234;15;Referentiepersonen;2009;1759.0;1525.0;150.0;0.0;84.0
235;15;Referentiepersonen;2010;1763.0;1529.0;150.0;0.0;84.0
236;15;Referentiepersonen;2011;1718.0;1489.0;147.0;0.0;82.0
237;15;Referentiepersonen;2012;1713.0;1486.0;145.0;0.0;82.0
238;15;Referentiepersonen;2013;1727.0;1497.0;148.0;0.0;82.0
239;15;Referentiepersonen;2014;1781.0;1544.0;152.0;0.0;85.0
240;15;Referentiepersonen;2015;1796.0;1557.0;153.0;0.0;86.0
241;15;Referentiepersonen;2016;1836.0;1592.0;157.0;0.0;87.0
242;15;Referentiepersonen;2017;1806.0;1566.0;154.0;0.0;86.0
243;15;Referentiepersonen;2018;1789.0;1551.0;152.0;0.0;86.0
244;15;Referentiepersonen;2019;1776.0;1540.0;151.0;0.0;85.0
245;15;Referentiepersonen;2020;1728.0;1498.0;147.0;0.0;83.0
246;15;Referentiepersonen;2021;1701.0;1475.0;145.0;0.0;81.0
247;15;Referentiepersonen;2022;1677.0;1454.0;143.0;0.0;80.0
248;15;Referentiepersonen;2023;1656.0;1436.0;141.0;0.0;79.0
249;15;Referentiepersonen;2024;1637.0;1420.0;139.0;0.0;78.0
250;15;Referentiepersonen;2025;1626.0;1410.0;138.0;0.0;78.0
251;15;Referentiepersonen;2026;1616.0;1401.0;138.0;0.0;77.0
252;15;Referentiepersonen;2027;1609.0;1395.0;137.0;0.0;77.0
253;15;Referentiepersonen;2028;1606.0;1392.0;137.0;0.0;77.0
254;15;Referentiepersonen;2029;1608.0;1394.0;137.0;0.0;77.0
255;15;Referentiepersonen;2030;1611.0;1397.0;137.0;0.0;77.0
256;15;Referentiepersonen;2031;1618.0;1403.0;138.0;0.0;77.0
257;15;Referentiepersonen;2032;1626.0;1410.0;138.0;0.0;78.0
258;15;Referentiepersonen;2033;1636.0;1419.0;139.0;0.0;78.0
259;15;Referentiepersonen;2034;1647.0;1428.0;140.0;0.0;79.0
260;15;Referentiepersonen;2035;1658.0;1438.0;141.0;0.0;79.0
261;15;Referentiepersonen;2036;1669.0;1447.0;142.0;0.0;80.0
262;15;Referentiepersonen;2037;1679.0;1456.0;143.0;0.0;80.0
263;15;Referentiepersonen;2038;1689.0;1464.0;144.0;0.0;81.0
264;15;Referentiepersonen;2039;1696.0;1471.0;144.0;0.0;81.0
265;15;Referentiepersonen;2040;1704.0;1478.0;145.0;0.0;81.0
266;15;Referentiepersonen;2041;1710.0;1483.0;145.0;0.0;82.0
267;15;Referentiepersonen;2042;1715.0;1487.0;146.0;0.0;82.0
268;15;Referentiepersonen;2043;1719.0;1491.0;146.0;0.0;82.0
269;15;Referentiepersonen;2044;1722.0;1494.0;146.0;0.0;82.0
270;15;Referentiepersonen;2045;1724.0;1496.0;146.0;0.0;82.0
271;15;Referentiepersonen;2046;1724.0;1496.0;146.0;0.0;82.0
272;15;Referentiepersonen;2047;1724.0;1496.0;146.0;0.0;82.0
273;15;Referentiepersonen;2048;1723.0;1495.0;146.0;0.0;82.0
274;15;Referentiepersonen;2049;1719.0;1491.0;146.0;0.0;82.0
275;15;Referentiepersonen;2050;1715.0;1488.0;145.0;0.0;82.0
276;15;Ongehuwd;2005;1734.0;1503.0;149.0;0.0;82.0
