ID;BedrijfstakkenBranchesSBI2008;Perioden;TotaalZuiveringsinstallaties_1;MechanischeZuiveringsinstallaties_2;FysischChemischeZuiveringsinstallaties_3;TotaalBiologischeInstallaties_4;BiologischAerobeInstallaties_5;BiologischAnaerobeInstallaties_6;CombinatieAnaeroobAerobeInst_7;Capaciteit_8;CorresponderendAantalInstallaties_9;TotaalHoeveelheidSlibAfgevoerd_10;LandbouwBodem_11;DiervoedersDestructiebedrijven_12;Composteren_13;Storten_14;Verbranden_15;Vergisten_16;InzetAlsBrandstof_17;OverigeBestemmingen_18;TotaalDrogeStofAfgevoerd_19;LandbouwBodem_20;DiervoedersDestructiebedrijven_21;Composteren_22;Storten_23;Verbranden_24;Vergisten_25;InzetAlsBrandstof_26;OverigeBestemmingen_27
168;384905;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
169;384905;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
170;384905;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
171;384905;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
172;384905;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
173;384905;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
174;384905;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
175;385705;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
176;385705;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
177;385705;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
178;385705;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
179;385705;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
180;385705;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
181;385705;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
182;390905;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
183;390905;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
184;390905;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
185;390905;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
186;390905;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
187;390905;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
188;390905;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
189;391600;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
190;391600;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
191;391600;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
192;391600;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
193;391600;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
194;391600;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
195;391600;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
196;391705;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
197;391705;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
198;391705;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
199;391705;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
200;391705;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
201;391705;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
202;391705;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
203;395005;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
204;395005;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
205;395005;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
206;395005;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
207;395005;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
208;395005;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
209;395005;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
210;396300;2010;2;0;1.0;1;1;0;0;5;1;50;0;0;0;0;0;;;50;8;0;0;0;0;0;;;8
211;396300;2011;2;0;1.0;1;1;0;0;5;1;681;0;0;0;0;0;;;681;27;0;0;0;0;0;;;27
212;396300;2012;1;0;0.0;1;1;0;0;5;1;908;0;0;0;0;0;;;908;49;0;0;0;0;0;;;49
213;396300;2013;1;0;0.0;1;1;0;0;5;1;604;0;0;0;0;0;0.0;0.0;604;41;0;0;0;0;0;0.0;0.0;41
214;396300;2014;2;0;1.0;1;1;0;0;5;1;140;0;0;0;0;0;0.0;0.0;140;25;0;0;0;0;0;0.0;0.0;25
215;396300;2015;1;0;0.0;1;1;0;0;5;1;123;0;0;0;0;0;0.0;102.0;21;19;0;0;0;0;0;0.0;16.0;3
216;396300;2016;1;0;0.0;1;1;0;0;5;1;75;0;0;0;0;0;0.0;0.0;75;12;0;0;0;0;0;0.0;0.0;12
217;402000;2010;1;0;0.0;1;1;0;0;120;1;297;0;0;0;0;297;;;0;238;0;0;0;0;238;;;0
218;402000;2011;1;0;0.0;1;1;0;0;120;1;473;0;0;0;0;473;;;0;378;0;0;0;0;378;;;0
219;402000;2012;1;0;0.0;1;1;0;0;100;1;146;0;0;0;0;146;;;0;117;0;0;0;0;117;;;0
220;402000;2013;1;0;0.0;1;1;0;0;100;1;299;0;0;0;0;299;0.0;0.0;0;239;0;0;0;0;239;0.0;0.0;0
221;402000;2014;1;0;0.0;1;1;0;0;100;1;312;0;0;0;0;312;0.0;0.0;0;250;0;0;0;0;250;0.0;0.0;0
222;402000;2015;1;0;0.0;1;1;0;0;100;1;237;0;0;0;0;237;0.0;0.0;0;211;0;0;0;0;211;0.0;0.0;0
223;402000;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
224;300010;2010;3;0;2.0;1;1;0;0;19;1;6906;0;0;0;0;0;;;6906;1115;0;0;0;0;0;;;1115
225;300010;2011;3;0;2.0;1;1;0;0;19;1;3943;0;0;0;0;1842;;;2101;1477;0;0;0;0;427;;;1051
226;300010;2012;8;0;5.0;3;3;0;0;164;4;13228;8757;0;21;0;1327;;;3123;2096;438;0;1;0;293;;;1364
227;300010;2013;4;0;3.0;1;1;0;0;20;1;3293;0;0;0;2056;491;746.0;0.0;0;1361;0;0;0;1028;147;186.0;0.0;0
228;300010;2014;4;0;2.0;2;2;0;0;1020;2;38662;0;0;0;25;989;0.0;0.0;37648;14042;0;0;0;15;284;0.0;0.0;13744
229;300010;2015;5;0;3.0;2;2;0;0;1020;2;33311;0;0;0;304;989;0.0;0.0;32018;13282;0;0;0;154;284;0.0;0.0;12844
230;300010;2016;5;0;3.0;2;2;0;0;1020;2;40322;0;0;0;224;989;0.0;0.0;39109;12907;0;0;0;108;284;0.0;0.0;12515
231;403405;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
232;403405;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
233;403405;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
234;403405;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
235;403405;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
236;403405;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
237;403405;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
238;408105;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
239;408105;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
240;408105;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
241;408105;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
242;408105;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
243;408105;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
244;408105;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
245;300012;2010;3;0;2.0;1;0;1;0;53;1;702;0;0;0;702;0;;;0;365;0;0;0;365;0;;;0
246;300012;2011;3;0;2.0;1;0;1;0;53;1;564;0;0;0;564;0;;;0;237;0;0;0;237;0;;;0
247;300012;2012;3;0;2.0;1;0;1;0;53;1;456;0;0;0;456;0;;;0;146;0;0;0;146;0;;;0
248;300012;2013;3;0;2.0;1;0;1;0;53;1;709;0;0;0;709;0;0.0;0.0;0;333;0;0;0;333;0;0.0;0.0;0
249;300012;2014;6;0;2.0;4;1;1;2;439;4;18265;0;0;0;12564;0;0.0;3668.0;2033;6020;0;0;0;5045;0;0.0;275.0;699
250;300012;2015;5;0;1.0;4;0;1;3;454;4;10018;0;0;0;6126;0;0.0;0.0;3892;3716;0;0;0;1887;0;0.0;0.0;1829
251;300012;2016;5;0;1.0;4;0;1;3;454;4;10999;0;0;0;7086;0;0.0;0.0;3913;4032;0;0;0;2193;0;0.0;0.0;1839
252;425305;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
253;425305;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
254;425305;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
255;425305;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
256;425305;2014;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
257;425305;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
258;425305;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
259;300014;2010;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
260;300014;2011;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
261;300014;2012;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;;;0;0;0;0;0;0;0;;;0
262;300014;2013;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
263;300014;2014;1;0;0.0;1;1;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
264;300014;2015;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
265;300014;2016;0;0;0.0;0;0;0;0;0;0;0;0;0;0;0;0;0.0;0.0;0;0;0;0;0;0;0;0.0;0.0;0
