ID;AantalMaatwerkvoorzieningen;RegioS;Perioden;ClientenMetMaatwerkvoorzieningen_1;HuishoudensMetMaatwerkvoorzieningen_2;ClientenMetMaatwerkvoorzieningen_3;HuishoudensMetMaatwerkvoorzieningen_4
1527;Totaal;Breda;1e halfjaar 2020;14265.0;13005.0;77.0;141.0
1528;Totaal;Breda;2e halfjaar 2020;14195.0;12970.0;76.0;140.0
1529;Totaal;Breda;2020;15120.0;13870.0;81.0;147.0
1530;Totaal;Breda;1e halfjaar 2021;14245.0;13065.0;77.0;142.0
1531;Totaal;Breda;2e halfjaar 2021;14285.0;13090.0;77.0;140.0
1532;Totaal;Breda;2021;15190.0;13955.0;81.0;148.0
1533;Totaal;Breda;1e halfjaar 2022;14180.0;13000.0;76.0;139.0
1534;Totaal;Breda;2e halfjaar 2022;14225.0;13025.0;76.0;138.0
1535;Totaal;Breda;2022;15180.0;13935.0;80.0;145.0
1536;Totaal;Breda;1e halfjaar 2023;14280.0;13050.0;76.0;137.0
1537;Totaal;Breda;2e halfjaar 2023;14335.0;13060.0;75.0;135.0
1538;Totaal;Breda;2023;15250.0;13930.0;79.0;142.0
1539;Totaal;Brielle;1e halfjaar 2015;1095.0;910.0;65.0;120.0
1540;Totaal;Brielle;2e halfjaar 2015;1095.0;900.0;65.0;120.0
1541;Totaal;Brielle;2015;1145.0;930.0;70.0;120.0
1542;Totaal;Brielle;1e halfjaar 2016;985.0;810.0;59.0;106.0
1543;Totaal;Brielle;2e halfjaar 2016;985.0;810.0;58.0;105.0
1544;Totaal;Brielle;2016;1045.0;840.0;61.0;109.0
1545;Totaal;Brielle;1e halfjaar 2017;980.0;775.0;57.0;100.0
1546;Totaal;Brielle;2e halfjaar 2017;975.0;765.0;57.0;98.0
1547;Totaal;Brielle;2017;1035.0;800.0;60.0;103.0
1548;Totaal;Brielle;1e halfjaar 2018;975.0;780.0;56.0;100.0
1549;Totaal;Brielle;2e halfjaar 2018;1000.0;795.0;58.0;102.0
1550;Totaal;Brielle;2018;1045.0;820.0;60.0;104.0
1551;Totaal;Brielle;1e halfjaar 2019;1070.0;970.0;62.0;120.0
1552;Totaal;Brielle;2e halfjaar 2019;1070.0;965.0;61.0;118.0
1553;Totaal;Brielle;2019;1165.0;1055.0;66.0;128.0
1554;Totaal;Brielle;1e halfjaar 2020;1000.0;920.0;57.0;112.0
1555;Totaal;Brielle;2e halfjaar 2020;1010.0;925.0;57.0;112.0
1556;Totaal;Brielle;2020;1070.0;985.0;61.0;119.0
1557;Totaal;Brielle;1e halfjaar 2021;995.0;890.0;57.0;109.0
1558;Totaal;Brielle;2e halfjaar 2021;1045.0;920.0;59.0;112.0
1559;Totaal;Brielle;2021;1090.0;960.0;61.0;116.0
1560;Totaal;Brielle;1e halfjaar 2022;1110.0;1005.0;62.0;119.0
1561;Totaal;Brielle;2e halfjaar 2022;1100.0;995.0;61.0;116.0
1562;Totaal;Brielle;2022;1210.0;1095.0;66.0;126.0
1563;Totaal;Brielle;1e halfjaar 2023;;;;
1564;Totaal;Brielle;2e halfjaar 2023;;;;
1565;Totaal;Brielle;2023;;;;
1566;Totaal;Bronckhorst;1e halfjaar 2015;1985.0;1845.0;55.0;120.0
1567;Totaal;Bronckhorst;2e halfjaar 2015;2000.0;1855.0;55.0;120.0
1568;Totaal;Bronckhorst;2015;2175.0;1990.0;60.0;125.0
1569;Totaal;Bronckhorst;1e halfjaar 2016;2010.0;1875.0;55.0;119.0
1570;Totaal;Bronckhorst;2e halfjaar 2016;1960.0;1835.0;53.0;116.0
1571;Totaal;Bronckhorst;2016;2170.0;1980.0;59.0;125.0
1572;Totaal;Bronckhorst;1e halfjaar 2017;1925.0;1790.0;53.0;113.0
1573;Totaal;Bronckhorst;2e halfjaar 2017;1895.0;1760.0;52.0;111.0
1574;Totaal;Bronckhorst;2017;2100.0;1920.0;57.0;121.0
1575;Totaal;Bronckhorst;1e halfjaar 2018;1970.0;1825.0;54.0;115.0
1576;Totaal;Bronckhorst;2e halfjaar 2018;1945.0;1800.0;53.0;113.0
1577;Totaal;Bronckhorst;2018;2150.0;1950.0;59.0;122.0
1578;Totaal;Bronckhorst;1e halfjaar 2019;2020.0;1920.0;56.0;119.0
1579;Totaal;Bronckhorst;2e halfjaar 2019;2140.0;2000.0;59.0;124.0
1580;Totaal;Bronckhorst;2019;2285.0;2145.0;63.0;131.0
1581;Totaal;Bronckhorst;1e halfjaar 2020;2225.0;2080.0;61.0;129.0
1582;Totaal;Bronckhorst;2e halfjaar 2020;2205.0;2055.0;61.0;127.0
1583;Totaal;Bronckhorst;2020;2420.0;2265.0;66.0;138.0
1584;Totaal;Bronckhorst;1e halfjaar 2021;2130.0;2000.0;59.0;123.0
1585;Totaal;Bronckhorst;2e halfjaar 2021;2200.0;2070.0;61.0;127.0
1586;Totaal;Bronckhorst;2021;2375.0;2230.0;65.0;135.0
1587;Totaal;Bronckhorst;1e halfjaar 2022;2220.0;2080.0;61.0;127.0
1588;Totaal;Bronckhorst;2e halfjaar 2022;2100.0;1975.0;57.0;120.0
1589;Totaal;Bronckhorst;2022;2425.0;2275.0;66.0;136.0
1590;Totaal;Bronckhorst;1e halfjaar 2023;1980.0;1890.0;54.0;115.0
1591;Totaal;Bronckhorst;2e halfjaar 2023;2105.0;1995.0;58.0;121.0
1592;Totaal;Bronckhorst;2023;2265.0;2145.0;62.0;128.0
1593;Totaal;Brummen;1e halfjaar 2015;205.0;185.0;10.0;20.0
1594;Totaal;Brummen;2e halfjaar 2015;295.0;270.0;15.0;30.0
1595;Totaal;Brummen;2015;310.0;280.0;15.0;30.0
1596;Totaal;Brummen;1e halfjaar 2016;1275.0;1170.0;61.0;126.0
1597;Totaal;Brummen;2e halfjaar 2016;1270.0;1170.0;61.0;126.0
1598;Totaal;Brummen;2016;1345.0;1225.0;64.0;132.0
1599;Totaal;Brummen;1e halfjaar 2017;1265.0;1165.0;60.0;126.0
1600;Totaal;Brummen;2e halfjaar 2017;1210.0;1115.0;58.0;120.0
1601;Totaal;Brummen;2017;1305.0;1180.0;62.0;127.0
1602;Totaal;Brummen;1e halfjaar 2018;1325.0;1210.0;63.0;130.0
1603;Totaal;Brummen;2e halfjaar 2018;1350.0;1235.0;65.0;133.0
1604;Totaal;Brummen;2018;1450.0;1295.0;69.0;139.0
1605;Totaal;Brummen;1e halfjaar 2019;1425.0;1320.0;68.0;139.0
1606;Totaal;Brummen;2e halfjaar 2019;1450.0;1355.0;69.0;143.0
1607;Totaal;Brummen;2019;1555.0;1445.0;74.0;150.0
1608;Totaal;Brummen;1e halfjaar 2020;1505.0;1400.0;72.0;147.0
1609;Totaal;Brummen;2e halfjaar 2020;1535.0;1430.0;73.0;149.0
1610;Totaal;Brummen;2020;1645.0;1535.0;78.0;158.0
1611;Totaal;Brummen;1e halfjaar 2021;1445.0;1340.0;69.0;139.0
1612;Totaal;Brummen;2e halfjaar 2021;1415.0;1320.0;67.0;136.0
1613;Totaal;Brummen;2021;1540.0;1435.0;73.0;146.0
1614;Totaal;Brummen;1e halfjaar 2022;1435.0;1330.0;68.0;136.0
1615;Totaal;Brummen;2e halfjaar 2022;1440.0;1350.0;68.0;137.0
1616;Totaal;Brummen;2022;1555.0;1455.0;73.0;145.0
1617;Totaal;Brummen;1e halfjaar 2023;1425.0;1355.0;67.0;137.0
1618;Totaal;Brummen;2e halfjaar 2023;1405.0;1325.0;66.0;132.0
1619;Totaal;Brummen;2023;1530.0;1445.0;71.0;142.0
1620;Totaal;Brunssum;1e halfjaar 2015;1530.0;1470.0;55.0;105.0
1621;Totaal;Brunssum;2e halfjaar 2015;;;;
1622;Totaal;Brunssum;2015;;;;
1623;Totaal;Brunssum;1e halfjaar 2016;2365.0;2065.0;82.0;149.0
1624;Totaal;Brunssum;2e halfjaar 2016;2370.0;2055.0;83.0;148.0
1625;Totaal;Brunssum;2016;2495.0;2135.0;86.0;153.0
1626;Totaal;Brunssum;1e halfjaar 2017;2280.0;1950.0;80.0;141.0
1627;Totaal;Brunssum;2e halfjaar 2017;2290.0;1960.0;80.0;141.0
1628;Totaal;Brunssum;2017;2460.0;2070.0;85.0;149.0
1629;Totaal;Brunssum;1e halfjaar 2018;2285.0;1975.0;80.0;142.0
1630;Totaal;Brunssum;2e halfjaar 2018;2300.0;1985.0;81.0;143.0
1631;Totaal;Brunssum;2018;2460.0;2070.0;86.0;149.0
1632;Totaal;Brunssum;1e halfjaar 2019;2390.0;2220.0;85.0;155.0
1633;Totaal;Brunssum;2e halfjaar 2019;2415.0;2245.0;86.0;158.0
1634;Totaal;Brunssum;2019;2585.0;2405.0;91.0;166.0
1635;Totaal;Brunssum;1e halfjaar 2020;2720.0;2520.0;97.0;177.0
1636;Totaal;Brunssum;2e halfjaar 2020;2770.0;2575.0;99.0;180.0
1637;Totaal;Brunssum;2020;2955.0;2745.0;105.0;189.0
1638;Totaal;Brunssum;1e halfjaar 2021;2730.0;2545.0;98.0;178.0
1639;Totaal;Brunssum;2e halfjaar 2021;2745.0;2555.0;98.0;178.0
1640;Totaal;Brunssum;2021;2945.0;2740.0;104.0;188.0
1641;Totaal;Brunssum;1e halfjaar 2022;2825.0;2625.0;101.0;183.0
1642;Totaal;Brunssum;2e halfjaar 2022;2935.0;2725.0;105.0;190.0
1643;Totaal;Brunssum;2022;3105.0;2880.0;110.0;198.0
1644;Totaal;Brunssum;1e halfjaar 2023;2995.0;2790.0;107.0;193.0
1645;Totaal;Brunssum;2e halfjaar 2023;3080.0;2855.0;110.0;197.0
1646;Totaal;Brunssum;2023;3295.0;3050.0;116.0;206.0
1647;Totaal;Bunnik;1e halfjaar 2015;755.0;660.0;50.0;105.0
1648;Totaal;Bunnik;2e halfjaar 2015;740.0;650.0;50.0;100.0
1649;Totaal;Bunnik;2015;780.0;680.0;50.0;105.0
1650;Totaal;Bunnik;1e halfjaar 2016;720.0;630.0;48.0;98.0
1651;Totaal;Bunnik;2e halfjaar 2016;695.0;610.0;46.0;93.0
1652;Totaal;Bunnik;2016;750.0;645.0;49.0;98.0
1653;Totaal;Bunnik;1e halfjaar 2017;715.0;610.0;47.0;93.0
1654;Totaal;Bunnik;2e halfjaar 2017;695.0;595.0;45.0;90.0
1655;Totaal;Bunnik;2017;750.0;635.0;49.0;96.0
1656;Totaal;Bunnik;1e halfjaar 2018;710.0;600.0;46.0;92.0
1657;Totaal;Bunnik;2e halfjaar 2018;705.0;590.0;46.0;91.0
1658;Totaal;Bunnik;2018;750.0;620.0;49.0;95.0
1659;Totaal;Bunnik;1e halfjaar 2019;715.0;660.0;47.0;99.0
1660;Totaal;Bunnik;2e halfjaar 2019;715.0;650.0;47.0;98.0
1661;Totaal;Bunnik;2019;760.0;690.0;50.0;103.0
1662;Totaal;Bunnik;1e halfjaar 2020;725.0;660.0;47.0;99.0
1663;Totaal;Bunnik;2e halfjaar 2020;750.0;695.0;49.0;103.0
1664;Totaal;Bunnik;2020;805.0;745.0;52.0;109.0
1665;Totaal;Bunnik;1e halfjaar 2021;720.0;680.0;47.0;101.0
1666;Totaal;Bunnik;2e halfjaar 2021;715.0;675.0;46.0;98.0
1667;Totaal;Bunnik;2021;770.0;730.0;49.0;105.0
1668;Totaal;Bunnik;1e halfjaar 2022;735.0;700.0;46.0;100.0
1669;Totaal;Bunnik;2e halfjaar 2022;745.0;715.0;46.0;101.0
1670;Totaal;Bunnik;2022;795.0;760.0;49.0;106.0
1671;Totaal;Bunnik;1e halfjaar 2023;755.0;725.0;47.0;102.0
1672;Totaal;Bunnik;2e halfjaar 2023;750.0;715.0;46.0;99.0
1673;Totaal;Bunnik;2023;820.0;780.0;50.0;107.0
1674;Totaal;Bunschoten;1e halfjaar 2015;;;;
1675;Totaal;Bunschoten;2e halfjaar 2015;;;;
1676;Totaal;Bunschoten;2015;;;;
1677;Totaal;Bunschoten;1e halfjaar 2016;1030.0;930.0;49.0;115.0
1678;Totaal;Bunschoten;2e halfjaar 2016;1015.0;915.0;48.0;112.0
1679;Totaal;Bunschoten;2016;1075.0;960.0;51.0;117.0
1680;Totaal;Bunschoten;1e halfjaar 2017;945.0;835.0;44.0;102.0
1681;Totaal;Bunschoten;2e halfjaar 2017;965.0;855.0;45.0;104.0
1682;Totaal;Bunschoten;2017;1015.0;875.0;47.0;106.0
1683;Totaal;Bunschoten;1e halfjaar 2018;980.0;860.0;45.0;102.0
1684;Totaal;Bunschoten;2e halfjaar 2018;980.0;870.0;45.0;103.0
1685;Totaal;Bunschoten;2018;1040.0;910.0;48.0;107.0
1686;Totaal;Bunschoten;1e halfjaar 2019;965.0;915.0;44.0;106.0
1687;Totaal;Bunschoten;2e halfjaar 2019;1010.0;955.0;46.0;109.0
1688;Totaal;Bunschoten;2019;1060.0;1000.0;48.0;113.0
1689;Totaal;Bunschoten;1e halfjaar 2020;1210.0;1105.0;55.0;126.0
1690;Totaal;Bunschoten;2e halfjaar 2020;1225.0;1115.0;55.0;126.0
1691;Totaal;Bunschoten;2020;1300.0;1185.0;58.0;132.0
1692;Totaal;Bunschoten;1e halfjaar 2021;1260.0;1150.0;56.0;129.0
1693;Totaal;Bunschoten;2e halfjaar 2021;1295.0;1185.0;58.0;131.0
1694;Totaal;Bunschoten;2021;1375.0;1255.0;61.0;137.0
1695;Totaal;Bunschoten;1e halfjaar 2022;1305.0;1190.0;58.0;130.0
1696;Totaal;Bunschoten;2e halfjaar 2022;1310.0;1205.0;58.0;131.0
1697;Totaal;Bunschoten;2022;1405.0;1285.0;61.0;138.0
1698;Totaal;Bunschoten;1e halfjaar 2023;1320.0;1215.0;58.0;132.0
1699;Totaal;Bunschoten;2e halfjaar 2023;1330.0;1230.0;58.0;132.0
1700;Totaal;Bunschoten;2023;1420.0;1310.0;62.0;139.0
1701;Totaal;Buren;1e halfjaar 2015;;;;
1702;Totaal;Buren;2e halfjaar 2015;;;;
1703;Totaal;Buren;2015;;;;
1704;Totaal;Buren;1e halfjaar 2016;;;;
1705;Totaal;Buren;2e halfjaar 2016;;;;
1706;Totaal;Buren;2016;;;;
1707;Totaal;Buren;1e halfjaar 2017;540.0;500.0;20.0;46.0
1708;Totaal;Buren;2e halfjaar 2017;540.0;500.0;20.0;46.0
1709;Totaal;Buren;2017;615.0;555.0;23.0;51.0
1710;Totaal;Buren;1e halfjaar 2018;;;;
1711;Totaal;Buren;2e halfjaar 2018;725.0;660.0;27.0;60.0
1712;Totaal;Buren;2018;;;;
1713;Totaal;Buren;1e halfjaar 2019;780.0;740.0;29.0;66.0
1714;Totaal;Buren;2e halfjaar 2019;835.0;795.0;31.0;70.0
1715;Totaal;Buren;2019;890.0;850.0;33.0;74.0
1716;Totaal;Buren;1e halfjaar 2020;1010.0;960.0;37.0;83.0
1717;Totaal;Buren;2e halfjaar 2020;1055.0;1010.0;39.0;87.0
1718;Totaal;Buren;2020;1125.0;1070.0;41.0;91.0
1719;Totaal;Buren;1e halfjaar 2021;1045.0;995.0;38.0;86.0
1720;Totaal;Buren;2e halfjaar 2021;1065.0;1020.0;39.0;87.0
1721;Totaal;Buren;2021;1160.0;1110.0;42.0;94.0
1722;Totaal;Buren;1e halfjaar 2022;1095.0;1045.0;40.0;89.0
1723;Totaal;Buren;2e halfjaar 2022;1130.0;1070.0;40.0;89.0
1724;Totaal;Buren;2022;1210.0;1145.0;43.0;94.0
1725;Totaal;Buren;1e halfjaar 2023;1140.0;1070.0;41.0;89.0
1726;Totaal;Buren;2e halfjaar 2023;1145.0;1085.0;41.0;89.0
1727;Totaal;Buren;2023;1235.0;1165.0;44.0;94.0
1728;Totaal;Bussum;1e halfjaar 2015;;;;
1729;Totaal;Bussum;2e halfjaar 2015;;;;
1730;Totaal;Bussum;2015;;;;
1731;Totaal;Bussum;1e halfjaar 2016;;;;
1732;Totaal;Bussum;2e halfjaar 2016;;;;
1733;Totaal;Bussum;2016;;;;
1734;Totaal;Bussum;1e halfjaar 2017;;;;
1735;Totaal;Bussum;2e halfjaar 2017;;;;
1736;Totaal;Bussum;2017;;;;
1737;Totaal;Bussum;1e halfjaar 2018;;;;
1738;Totaal;Bussum;2e halfjaar 2018;;;;
1739;Totaal;Bussum;2018;;;;
1740;Totaal;Bussum;1e halfjaar 2019;;;;
1741;Totaal;Bussum;2e halfjaar 2019;;;;
1742;Totaal;Bussum;2019;;;;
1743;Totaal;Bussum;1e halfjaar 2020;;;;
1744;Totaal;Bussum;2e halfjaar 2020;;;;
1745;Totaal;Bussum;2020;;;;
1746;Totaal;Bussum;1e halfjaar 2021;;;;
1747;Totaal;Bussum;2e halfjaar 2021;;;;
1748;Totaal;Bussum;2021;;;;
1749;Totaal;Bussum;1e halfjaar 2022;;;;
1750;Totaal;Bussum;2e halfjaar 2022;;;;
1751;Totaal;Bussum;2022;;;;
1752;Totaal;Bussum;1e halfjaar 2023;;;;
1753;Totaal;Bussum;2e halfjaar 2023;;;;
1754;Totaal;Bussum;2023;;;;
1755;Totaal;Capelle aan den IJssel;1e halfjaar 2015;;;;
1756;Totaal;Capelle aan den IJssel;2e halfjaar 2015;;;;
1757;Totaal;Capelle aan den IJssel;2015;;;;
1758;Totaal;Capelle aan den IJssel;1e halfjaar 2016;4005.0;3585.0;60.0;115.0
1759;Totaal;Capelle aan den IJssel;2e halfjaar 2016;4035.0;3590.0;60.0;115.0
1760;Totaal;Capelle aan den IJssel;2016;4265.0;3730.0;63.0;119.0
1761;Totaal;Capelle aan den IJssel;1e halfjaar 2017;4055.0;3505.0;60.0;113.0
1762;Totaal;Capelle aan den IJssel;2e halfjaar 2017;4040.0;3495.0;60.0;112.0
1763;Totaal;Capelle aan den IJssel;2017;4310.0;3665.0;63.0;117.0
1764;Totaal;Capelle aan den IJssel;1e halfjaar 2018;4055.0;3500.0;60.0;112.0
1765;Totaal;Capelle aan den IJssel;2e halfjaar 2018;4085.0;3565.0;61.0;114.0
1766;Totaal;Capelle aan den IJssel;2018;4340.0;3700.0;64.0;118.0
1767;Totaal;Capelle aan den IJssel;1e halfjaar 2019;4195.0;3960.0;62.0;122.0
1768;Totaal;Capelle aan den IJssel;2e halfjaar 2019;4375.0;4120.0;65.0;127.0
1769;Totaal;Capelle aan den IJssel;2019;4640.0;4380.0;68.0;133.0
1770;Totaal;Capelle aan den IJssel;1e halfjaar 2020;4340.0;4110.0;64.0;126.0
1771;Totaal;Capelle aan den IJssel;2e halfjaar 2020;4350.0;4135.0;64.0;126.0
1772;Totaal;Capelle aan den IJssel;2020;4680.0;4450.0;68.0;133.0
1773;Totaal;Capelle aan den IJssel;1e halfjaar 2021;4425.0;4190.0;65.0;129.0
1774;Totaal;Capelle aan den IJssel;2e halfjaar 2021;4475.0;4230.0;66.0;129.0
1775;Totaal;Capelle aan den IJssel;2021;4815.0;4560.0;70.0;137.0
1776;Totaal;Capelle aan den IJssel;1e halfjaar 2022;4480.0;4225.0;66.0;128.0
1777;Totaal;Capelle aan den IJssel;2e halfjaar 2022;4545.0;4290.0;67.0;130.0
1778;Totaal;Capelle aan den IJssel;2022;4870.0;4600.0;71.0;137.0
1779;Totaal;Capelle aan den IJssel;1e halfjaar 2023;4550.0;4290.0;67.0;130.0
1780;Totaal;Capelle aan den IJssel;2e halfjaar 2023;4645.0;4400.0;68.0;132.0
1781;Totaal;Capelle aan den IJssel;2023;4970.0;4715.0;72.0;139.0
1782;Totaal;Castricum;1e halfjaar 2015;1720.0;1575.0;50.0;100.0
1783;Totaal;Castricum;2e halfjaar 2015;1660.0;1515.0;50.0;100.0
1784;Totaal;Castricum;2015;1800.0;1620.0;50.0;105.0
1785;Totaal;Castricum;1e halfjaar 2016;;;;
1786;Totaal;Castricum;2e halfjaar 2016;;;;
1787;Totaal;Castricum;2016;;;;
1788;Totaal;Castricum;1e halfjaar 2017;1565.0;1415.0;44.0;89.0
1789;Totaal;Castricum;2e halfjaar 2017;1590.0;1430.0;44.0;89.0
1790;Totaal;Castricum;2017;1710.0;1515.0;47.0;94.0
1791;Totaal;Castricum;1e halfjaar 2018;1630.0;1475.0;45.0;92.0
1792;Totaal;Castricum;2e halfjaar 2018;1650.0;1480.0;46.0;92.0
1793;Totaal;Castricum;2018;1760.0;1555.0;49.0;96.0
1794;Totaal;Castricum;1e halfjaar 2019;1710.0;1595.0;47.0;97.0
1795;Totaal;Castricum;2e halfjaar 2019;1755.0;1630.0;48.0;99.0
1796;Totaal;Castricum;2019;1870.0;1745.0;51.0;105.0
1797;Totaal;Castricum;1e halfjaar 2020;1775.0;1655.0;49.0;100.0
1798;Totaal;Castricum;2e halfjaar 2020;1795.0;1675.0;49.0;101.0
1799;Totaal;Castricum;2020;1920.0;1795.0;53.0;107.0
1800;Totaal;Castricum;1e halfjaar 2021;1780.0;1675.0;49.0;100.0
1801;Totaal;Castricum;2e halfjaar 2021;1805.0;1695.0;49.0;101.0
1802;Totaal;Castricum;2021;1945.0;1835.0;53.0;108.0
1803;Totaal;Castricum;1e halfjaar 2022;2015.0;1895.0;55.0;113.0
1804;Totaal;Castricum;2e halfjaar 2022;1965.0;1855.0;54.0;111.0
1805;Totaal;Castricum;2022;2100.0;1985.0;57.0;117.0
1806;Totaal;Castricum;1e halfjaar 2023;1970.0;1865.0;54.0;111.0
1807;Totaal;Castricum;2e halfjaar 2023;1970.0;1865.0;54.0;110.0
1808;Totaal;Castricum;2023;2110.0;2000.0;57.0;116.0
1809;Totaal;Coevorden;1e halfjaar 2015;2680.0;2440.0;75.0;155.0
1810;Totaal;Coevorden;2e halfjaar 2015;2590.0;2365.0;75.0;150.0
1811;Totaal;Coevorden;2015;2790.0;2495.0;80.0;160.0
1812;Totaal;Coevorden;1e halfjaar 2016;2625.0;2395.0;74.0;152.0
1813;Totaal;Coevorden;2e halfjaar 2016;2625.0;2405.0;74.0;153.0
1814;Totaal;Coevorden;2016;2805.0;2505.0;78.0;159.0
1815;Totaal;Coevorden;1e halfjaar 2017;1715.0;1660.0;48.0;106.0
1816;Totaal;Coevorden;2e halfjaar 2017;1750.0;1690.0;49.0;107.0
1817;Totaal;Coevorden;2017;1965.0;1855.0;55.0;118.0
1818;Totaal;Coevorden;1e halfjaar 2018;;;;
1819;Totaal;Coevorden;2e halfjaar 2018;1820.0;1725.0;51.0;109.0
1820;Totaal;Coevorden;2018;;;;
1821;Totaal;Coevorden;1e halfjaar 2019;1730.0;1670.0;48.0;103.0
1822;Totaal;Coevorden;2e halfjaar 2019;1870.0;1795.0;52.0;110.0
1823;Totaal;Coevorden;2019;2065.0;1980.0;57.0;120.0
1824;Totaal;Coevorden;1e halfjaar 2020;1950.0;1870.0;55.0;115.0
1825;Totaal;Coevorden;2e halfjaar 2020;2070.0;1990.0;58.0;122.0
1826;Totaal;Coevorden;2020;2280.0;2185.0;64.0;132.0
1827;Totaal;Coevorden;1e halfjaar 2021;2125.0;2050.0;59.0;125.0
1828;Totaal;Coevorden;2e halfjaar 2021;2190.0;2110.0;61.0;128.0
1829;Totaal;Coevorden;2021;2420.0;2330.0;67.0;139.0
1830;Totaal;Coevorden;1e halfjaar 2022;2185.0;2095.0;61.0;127.0
1831;Totaal;Coevorden;2e halfjaar 2022;2080.0;2005.0;58.0;121.0
1832;Totaal;Coevorden;2022;2310.0;2215.0;64.0;131.0
1833;Totaal;Coevorden;1e halfjaar 2023;2345.0;2220.0;65.0;133.0
1834;Totaal;Coevorden;2e halfjaar 2023;2360.0;2245.0;66.0;134.0
1835;Totaal;Coevorden;2023;2555.0;2420.0;70.0;142.0
1836;Totaal;Cranendonck;1e halfjaar 2015;;;;
1837;Totaal;Cranendonck;2e halfjaar 2015;;;;
1838;Totaal;Cranendonck;2015;;;;
1839;Totaal;Cranendonck;1e halfjaar 2016;985.0;850.0;47.0;96.0
1840;Totaal;Cranendonck;2e halfjaar 2016;990.0;865.0;48.0;98.0
1841;Totaal;Cranendonck;2016;1075.0;905.0;51.0;102.0
1842;Totaal;Cranendonck;1e halfjaar 2017;1000.0;850.0;48.0;96.0
1843;Totaal;Cranendonck;2e halfjaar 2017;1005.0;845.0;49.0;95.0
1844;Totaal;Cranendonck;2017;1075.0;890.0;52.0;100.0
1845;Totaal;Cranendonck;1e halfjaar 2018;1030.0;855.0;50.0;96.0
1846;Totaal;Cranendonck;2e halfjaar 2018;1020.0;855.0;50.0;96.0
1847;Totaal;Cranendonck;2018;1105.0;890.0;53.0;99.0
1848;Totaal;Cranendonck;1e halfjaar 2019;1005.0;940.0;48.0;101.0
1849;Totaal;Cranendonck;2e halfjaar 2019;1040.0;980.0;49.0;104.0
1850;Totaal;Cranendonck;2019;1115.0;1045.0;52.0;109.0
1851;Totaal;Cranendonck;1e halfjaar 2020;1035.0;970.0;49.0;103.0
1852;Totaal;Cranendonck;2e halfjaar 2020;1065.0;1000.0;50.0;106.0
1853;Totaal;Cranendonck;2020;1165.0;1095.0;54.0;114.0
1854;Totaal;Cranendonck;1e halfjaar 2021;1095.0;1035.0;52.0;109.0
1855;Totaal;Cranendonck;2e halfjaar 2021;1130.0;1070.0;54.0;112.0
1856;Totaal;Cranendonck;2021;1220.0;1150.0;58.0;119.0
1857;Totaal;Cranendonck;1e halfjaar 2022;1165.0;1100.0;55.0;115.0
1858;Totaal;Cranendonck;2e halfjaar 2022;1155.0;1090.0;55.0;114.0
1859;Totaal;Cranendonck;2022;1245.0;1180.0;58.0;121.0
1860;Totaal;Cranendonck;1e halfjaar 2023;1145.0;1085.0;54.0;113.0
1861;Totaal;Cranendonck;2e halfjaar 2023;1155.0;1100.0;55.0;113.0
1862;Totaal;Cranendonck;2023;1240.0;1180.0;58.0;119.0
1863;Totaal;Cromstrijen;1e halfjaar 2015;;;;
1864;Totaal;Cromstrijen;2e halfjaar 2015;;;;
1865;Totaal;Cromstrijen;2015;;;;
1866;Totaal;Cromstrijen;1e halfjaar 2016;;;;
1867;Totaal;Cromstrijen;2e halfjaar 2016;;;;
1868;Totaal;Cromstrijen;2016;;;;
1869;Totaal;Cromstrijen;1e halfjaar 2017;490.0;425.0;38.0;77.0
1870;Totaal;Cromstrijen;2e halfjaar 2017;510.0;440.0;40.0;79.0
1871;Totaal;Cromstrijen;2017;545.0;460.0;42.0;83.0
1872;Totaal;Cromstrijen;1e halfjaar 2018;520.0;450.0;40.0;81.0
1873;Totaal;Cromstrijen;2e halfjaar 2018;550.0;480.0;42.0;85.0
1874;Totaal;Cromstrijen;2018;580.0;500.0;44.0;89.0
1875;Totaal;Cromstrijen;1e halfjaar 2019;;;;
1876;Totaal;Cromstrijen;2e halfjaar 2019;;;;
1877;Totaal;Cromstrijen;2019;;;;
1878;Totaal;Cromstrijen;1e halfjaar 2020;;;;
1879;Totaal;Cromstrijen;2e halfjaar 2020;;;;
1880;Totaal;Cromstrijen;2020;;;;
1881;Totaal;Cromstrijen;1e halfjaar 2021;;;;
1882;Totaal;Cromstrijen;2e halfjaar 2021;;;;
1883;Totaal;Cromstrijen;2021;;;;
1884;Totaal;Cromstrijen;1e halfjaar 2022;;;;
1885;Totaal;Cromstrijen;2e halfjaar 2022;;;;
1886;Totaal;Cromstrijen;2022;;;;
1887;Totaal;Cromstrijen;1e halfjaar 2023;;;;
1888;Totaal;Cromstrijen;2e halfjaar 2023;;;;
1889;Totaal;Cromstrijen;2023;;;;
1890;Totaal;Cuijk;1e halfjaar 2015;;;;
1891;Totaal;Cuijk;2e halfjaar 2015;;;;
1892;Totaal;Cuijk;2015;;;;
1893;Totaal;Cuijk;1e halfjaar 2016;;;;
1894;Totaal;Cuijk;2e halfjaar 2016;;;;
1895;Totaal;Cuijk;2016;;;;
1896;Totaal;Cuijk;1e halfjaar 2017;;;;
1897;Totaal;Cuijk;2e halfjaar 2017;1210.0;1105.0;48.0;100.0
1898;Totaal;Cuijk;2017;;;;
1899;Totaal;Cuijk;1e halfjaar 2018;1140.0;1040.0;46.0;94.0
