ID;Leeftijd;BurgerlijkeStaat;Geslacht;Perioden;Personen_1;AlleenstaandePersonen_2;SamenwonendePersonen_3;ThuiswonendeKinderen_4;Eenouders_5;OverigePersonen_6;InInstitutieWonendePersonen_7
0;Totaal over de leeftijden;Personen;Totale bevolking;2000;15863950.0;2299174.0;8175448.0;4542405.0;385856.0;238216.0;222852.0
1;Totaal over de leeftijden;Personen;Totale bevolking;2001;15981758.0;2349856.0;8212415.0;4574905.0;389728.0;240166.0;214690.0
2;Totaal over de leeftijden;Personen;Totale bevolking;2002;16097764.0;2396145.0;8248184.0;4608064.0;393220.0;242291.0;209865.0
3;Totaal over de leeftijden;Personen;Totale bevolking;2003;16211034.0;2440704.0;8284032.0;4640189.0;396507.0;244508.0;205095.0
4;Totaal over de leeftijden;Personen;Totale bevolking;2004;16320079.0;2483584.0;8320368.0;4669329.0;399550.0;246823.0;200424.0
5;Totaal over de leeftijden;Personen;Totale bevolking;2005;16424709.0;2525358.0;8357310.0;4694640.0;402317.0;249225.0;195860.0
6;Totaal over de leeftijden;Personen;Totale bevolking;2006;16523637.0;2566602.0;8393646.0;4715540.0;404806.0;251702.0;191344.0
7;Totaal over de leeftijden;Personen;Totale bevolking;2007;16616780.0;2607561.0;8428922.0;4732137.0;407017.0;254249.0;186895.0
8;Totaal over de leeftijden;Personen;Totale bevolking;2008;16704273.0;2648435.0;8463108.0;4744478.0;408904.0;256817.0;182533.0
9;Totaal over de leeftijden;Personen;Totale bevolking;2009;16786706.0;2689440.0;8496550.0;4752513.0;410459.0;259441.0;178303.0
10;Totaal over de leeftijden;Personen;Totale bevolking;2010;16864472.0;2730420.0;8529362.0;4756677.0;411699.0;262064.0;174251.0
11;Totaal over de leeftijden;Personen;Totale bevolking;2011;16938478.0;2771136.0;8561766.0;4757786.0;412677.0;264646.0;170478.0
12;Totaal over de leeftijden;Personen;Totale bevolking;2012;17009194.0;2811441.0;8593562.0;4756671.0;413331.0;267146.0;167045.0
13;Totaal over de leeftijden;Personen;Totale bevolking;2013;17076949.0;2851039.0;8624808.0;4753821.0;413751.0;269535.0;164003.0
14;Totaal over de leeftijden;Personen;Totale bevolking;2014;17142059.0;2889736.0;8655140.0;4750059.0;413942.0;271794.0;161410.0
15;Totaal over de leeftijden;Personen;Totale bevolking;2015;17204906.0;2927504.0;8684374.0;4745892.0;413873.0;273925.0;159341.0
16;Totaal over de leeftijden;Personen;Totale bevolking;2016;17265765.0;2964408.0;8712320.0;4741511.0;413660.0;276004.0;157865.0
17;Totaal over de leeftijden;Personen;Totale bevolking;2017;17324788.0;3000720.0;8738788.0;4736941.0;413261.0;278050.0;157029.0
18;Totaal over de leeftijden;Personen;Totale bevolking;2018;17382133.0;3036492.0;8763558.0;4732357.0;412752.0;280063.0;156916.0
19;Totaal over de leeftijden;Personen;Totale bevolking;2019;17437913.0;3071606.0;8786640.0;4727705.0;412206.0;282166.0;157601.0
20;Totaal over de leeftijden;Personen;Totale bevolking;2020;17492098.0;3106022.0;8807981.0;4723126.0;411654.0;284153.0;159168.0
21;Totaal over de leeftijden;Personen;Totale bevolking;2021;17544669.0;3139612.0;8827924.0;4718712.0;411132.0;286033.0;161259.0
22;Totaal over de leeftijden;Personen;Totale bevolking;2022;17595453.0;3172143.0;8846521.0;4714739.0;410709.0;287876.0;163472.0
23;Totaal over de leeftijden;Personen;Totale bevolking;2023;17644313.0;3203336.0;8863878.0;4711302.0;410390.0;289584.0;165837.0
24;Totaal over de leeftijden;Personen;Totale bevolking;2024;17691078.0;3232810.0;8879879.0;4708678.0;410229.0;291124.0;168375.0
25;Totaal over de leeftijden;Personen;Totale bevolking;2025;17735544.0;3260454.0;8894255.0;4707128.0;410230.0;292392.0;171098.0
26;Totaal over de leeftijden;Personen;Totale bevolking;2026;17777663.0;3286136.0;8906694.0;4706976.0;410405.0;293450.0;174014.0
27;Totaal over de leeftijden;Personen;Totale bevolking;2027;17817162.0;3309572.0;8916990.0;4708434.0;410740.0;294344.0;177095.0
28;Totaal over de leeftijden;Personen;Totale bevolking;2028;17853945.0;3330762.0;8924864.0;4711696.0;411219.0;295066.0;180352.0
29;Totaal over de leeftijden;Personen;Totale bevolking;2029;17887872.0;3349667.0;8930229.0;4716781.0;411801.0;295632.0;183775.0
30;Totaal over de leeftijden;Personen;Totale bevolking;2030;17918871.0;3366266.0;8933119.0;4723612.0;412454.0;296100.0;187338.0
31;Totaal over de leeftijden;Personen;Totale bevolking;2031;17946903.0;3380743.0;8933638.0;4731982.0;413152.0;296432.0;190974.0
32;Totaal over de leeftijden;Personen;Totale bevolking;2032;17971841.0;3393148.0;8931959.0;4741561.0;413847.0;296750.0;194588.0
33;Totaal over de leeftijden;Personen;Totale bevolking;2033;17993622.0;3403841.0;8928312.0;4751962.0;414519.0;296908.0;198086.0
34;Totaal over de leeftijden;Personen;Totale bevolking;2034;18012142.0;3412754.0;8923096.0;4762743.0;415145.0;297006.0;201401.0
35;Totaal over de leeftijden;Personen;Totale bevolking;2035;18027428.0;3420036.0;8916663.0;4773457.0;415711.0;297055.0;204506.0
36;Totaal over de leeftijden;Personen;Totale bevolking;2036;18039370.0;3425705.0;8909264.0;4783710.0;416223.0;297058.0;207411.0
37;Totaal over de leeftijden;Personen;Totale bevolking;2037;18048129.0;3429792.0;8901402.0;4793142.0;416640.0;297034.0;210123.0
38;Totaal over de leeftijden;Personen;Totale bevolking;2038;18054073.0;3432457.0;8893572.0;4801485.0;416941.0;296972.0;212647.0
39;Totaal over de leeftijden;Personen;Totale bevolking;2039;18057192.0;3433819.0;8885893.0;4808578.0;417117.0;296856.0;214932.0
40;Totaal over de leeftijden;Personen;Totale bevolking;2040;18058048.0;3434165.0;8878755.0;4814310.0;417169.0;296650.0;217001.0
41;Totaal over de leeftijden;Personen;Totale bevolking;2041;18056969.0;3433490.0;8872312.0;4818651.0;417105.0;296525.0;218884.0
42;Totaal over de leeftijden;Personen;Totale bevolking;2042;18054115.0;3431872.0;8866693.0;4821656.0;416929.0;296385.0;220583.0
43;Totaal over de leeftijden;Personen;Totale bevolking;2043;18049876.0;3429442.0;8862020.0;4823406.0;416653.0;296217.0;222141.0
44;Totaal over de leeftijden;Personen;Totale bevolking;2044;18044363.0;3426136.0;8858288.0;4824074.0;416279.0;296039.0;223554.0
45;Totaal over de leeftijden;Personen;Totale bevolking;2045;18038166.0;3422306.0;8855664.0;4823834.0;415821.0;295661.0;224896.0
46;Totaal over de leeftijden;Personen;Totale bevolking;2046;18031549.0;3417606.0;8854218.0;4822861.0;415284.0;295400.0;226185.0
47;Totaal over de leeftijden;Personen;Totale bevolking;2047;18024559.0;3411912.0;8853954.0;4821373.0;414682.0;295281.0;227360.0
48;Totaal over de leeftijden;Personen;Totale bevolking;2048;18017680.0;3405556.0;8854988.0;4819555.0;414021.0;295110.0;228449.0
49;Totaal over de leeftijden;Personen;Totale bevolking;2049;18011059.0;3398564.0;8857240.0;4817556.0;413326.0;294958.0;229418.0
50;Totaal over de leeftijden;Personen;Totale bevolking;2050;18004927.0;3391016.0;8860744.0;4815563.0;412603.0;294782.0;230222.0
51;Totaal over de leeftijden;Personen;Mannen;2000;7846317.0;1037610.0;4093871.0;2453210.0;58704.0;122915.0;80008.0
52;Totaal over de leeftijden;Personen;Mannen;2001;7906484.0;1070506.0;4106208.0;2467875.0;59464.0;125504.0;76929.0
53;Totaal over de leeftijden;Personen;Mannen;2002;7965187.0;1096262.0;4124093.0;2483399.0;60194.0;126405.0;74838.0
54;Totaal over de leeftijden;Personen;Mannen;2003;8022717.0;1120940.0;4142016.0;2498701.0;60897.0;127341.0;72820.0
55;Totaal over de leeftijden;Personen;Mannen;2004;8078375.0;1144546.0;4160185.0;2512830.0;61588.0;128342.0;70883.0
56;Totaal over de leeftijden;Personen;Mannen;2005;8132036.0;1167319.0;4178654.0;2525355.0;62267.0;129414.0;69026.0
57;Totaal over de leeftijden;Personen;Mannen;2006;8182875.0;1189574.0;4196824.0;2535852.0;62886.0;130515.0;67227.0
58;Totaal over de leeftijden;Personen;Mannen;2007;8230731.0;1211321.0;4214460.0;2544364.0;63471.0;131637.0;65478.0
59;Totaal over de leeftijden;Personen;Mannen;2008;8275697.0;1232670.0;4231552.0;2550948.0;64008.0;132718.0;63800.0
60;Totaal over de leeftijden;Personen;Mannen;2009;8318070.0;1253748.0;4248276.0;2555575.0;64502.0;133773.0;62196.0
61;Totaal over de leeftijden;Personen;Mannen;2010;8358066.0;1274548.0;4264681.0;2558439.0;64928.0;134780.0;60690.0
62;Totaal over de leeftijden;Personen;Mannen;2011;8396244.0;1295094.0;4280884.0;2559897.0;65292.0;135775.0;59301.0
63;Totaal over de leeftijden;Personen;Mannen;2012;8432695.0;1315351.0;4296782.0;2560221.0;65574.0;136716.0;58052.0
64;Totaal over de leeftijden;Personen;Mannen;2013;8467643.0;1335267.0;4312401.0;2559590.0;65786.0;137633.0;56967.0
65;Totaal over de leeftijden;Personen;Mannen;2014;8501166.0;1354780.0;4327568.0;2558323.0;65904.0;138526.0;56065.0
66;Totaal over de leeftijden;Personen;Mannen;2015;8533461.0;1373937.0;4342186.0;2556626.0;65941.0;139397.0;55375.0
67;Totaal over de leeftijden;Personen;Mannen;2016;8564681.0;1392734.0;4356158.0;2554659.0;65924.0;140282.0;54922.0
68;Totaal over de leeftijden;Personen;Mannen;2017;8594840.0;1411255.0;4369394.0;2552508.0;65808.0;141152.0;54723.0
69;Totaal over de leeftijden;Personen;Mannen;2018;8623982.0;1429415.0;4381778.0;2550367.0;65614.0;142013.0;54796.0
