ID;Broedvogelsoort;Perioden;Index1990100_1;Index2005100_2;TrendGehelePeriode_3;TrendLaatste10Jaar_4
146;4700;1992;114.0;;.                             ;.                             
147;4700;1993;84.0;;.                             ;.                             
148;4700;1994;92.0;;.                             ;.                             
149;4700;1995;95.0;;.                             ;.                             
150;4700;1996;92.0;;.                             ;.                             
151;4700;1997;81.0;;.                             ;.                             
152;4700;1998;101.0;;.                             ;.                             
153;4700;1999;101.0;;.                             ;.                             
154;4700;2000;89.0;;.                             ;.                             
155;4700;2001;90.0;;.                             ;.                             
156;4700;2002;88.0;;.                             ;.                             
157;4700;2003;97.0;;.                             ;.                             
158;4700;2004;95.0;;.                             ;.                             
159;4700;2005;95.0;;Stabiel                       ;Stabiel                       
160;13490;1990;100.0;;.                             ;.                             
161;13490;1991;91.0;;.                             ;.                             
162;13490;1992;79.0;;.                             ;.                             
163;13490;1993;85.0;;.                             ;.                             
164;13490;1994;70.0;;.                             ;.                             
165;13490;1995;79.0;;.                             ;.                             
166;13490;1996;74.0;;.                             ;.                             
167;13490;1997;88.0;;.                             ;.                             
168;13490;1998;88.0;;.                             ;.                             
169;13490;1999;77.0;;.                             ;.                             
170;13490;2000;76.0;;.                             ;.                             
171;13490;2001;70.0;;.                             ;.                             
172;13490;2002;65.0;;.                             ;.                             
173;13490;2003;84.0;;.                             ;.                             
174;13490;2004;87.0;;.                             ;.                             
175;13490;2005;93.0;;Stabiel                       ;Stabiel                       
176;14790;1990;100.0;;.                             ;.                             
177;14790;1991;131.0;;.                             ;.                             
178;14790;1992;99.0;;.                             ;.                             
179;14790;1993;112.0;;.                             ;.                             
180;14790;1994;116.0;;.                             ;.                             
181;14790;1995;106.0;;.                             ;.                             
182;14790;1996;122.0;;.                             ;.                             
183;14790;1997;124.0;;.                             ;.                             
184;14790;1998;104.0;;.                             ;.                             
185;14790;1999;116.0;;.                             ;.                             
186;14790;2000;117.0;;.                             ;.                             
187;14790;2001;133.0;;.                             ;.                             
188;14790;2002;153.0;;.                             ;.                             
189;14790;2003;179.0;;.                             ;.                             
190;14790;2004;158.0;;.                             ;.                             
191;14790;2005;190.0;;Matige toename                ;Matige toename                
192;14870;1990;100.0;;.                             ;.                             
193;14870;1991;95.0;;.                             ;.                             
194;14870;1992;88.0;;.                             ;.                             
195;14870;1993;95.0;;.                             ;.                             
196;14870;1994;101.0;;.                             ;.                             
197;14870;1995;90.0;;.                             ;.                             
198;14870;1996;97.0;;.                             ;.                             
199;14870;1997;102.0;;.                             ;.                             
200;14870;1998;91.0;;.                             ;.                             
201;14870;1999;94.0;;.                             ;.                             
202;14870;2000;104.0;;.                             ;.                             
203;14870;2001;107.0;;.                             ;.                             
204;14870;2002;111.0;;.                             ;.                             
205;14870;2003;125.0;;.                             ;.                             
206;14870;2004;127.0;;.                             ;.                             
207;14870;2005;123.0;;Matige toename                ;Matige toename                
208;9740;1990;100.0;;.                             ;.                             
209;9740;1991;83.0;;.                             ;.                             
210;9740;1992;116.0;;.                             ;.                             
211;9740;1993;220.0;;.                             ;.                             
212;9740;1994;304.0;;.                             ;.                             
213;9740;1995;282.0;;.                             ;.                             
214;9740;1996;320.0;;.                             ;.                             
215;9740;1997;330.0;;.                             ;.                             
216;9740;1998;341.0;;.                             ;.                             
217;9740;1999;307.0;;.                             ;.                             
218;9740;2000;314.0;;.                             ;.                             
219;9740;2001;311.0;;.                             ;.                             
220;9740;2002;313.0;;.                             ;.                             
221;9740;2003;280.0;;.                             ;.                             
222;9740;2004;288.0;;.                             ;.                             
223;9740;2005;331.0;;Matige toename                ;Stabiel                       
224;10090;1990;100.0;;.                             ;.                             
225;10090;1991;84.0;;.                             ;.                             
226;10090;1992;81.0;;.                             ;.                             
227;10090;1993;83.0;;.                             ;.                             
228;10090;1994;86.0;;.                             ;.                             
229;10090;1995;75.0;;.                             ;.                             
230;10090;1996;100.0;;.                             ;.                             
231;10090;1997;94.0;;.                             ;.                             
232;10090;1998;101.0;;.                             ;.                             
233;10090;1999;118.0;;.                             ;.                             
234;10090;2000;108.0;;.                             ;.                             
235;10090;2001;105.0;;.                             ;.                             
236;10090;2002;101.0;;.                             ;.                             
237;10090;2003;100.0;;.                             ;.                             
238;10090;2004;117.0;;.                             ;.                             
239;10090;2005;125.0;;Matige toename                ;Matige toename                
240;3100;1990;100.0;;.                             ;.                             
241;3100;1991;96.0;;.                             ;.                             
242;3100;1992;74.0;;.                             ;.                             
243;3100;1993;54.0;;.                             ;.                             
244;3100;1994;48.0;;.                             ;.                             
245;3100;1995;43.0;;.                             ;.                             
246;3100;1996;49.0;;.                             ;.                             
247;3100;1997;50.0;;.                             ;.                             
248;3100;1998;65.0;;.                             ;.                             
249;3100;1999;50.0;;.                             ;.                             
250;3100;2000;48.0;;.                             ;.                             
251;3100;2001;48.0;;.                             ;.                             
252;3100;2002;48.0;;.                             ;.                             
253;3100;2003;48.0;;.                             ;.                             
254;3100;2004;43.0;;.                             ;.                             
255;3100;2005;56.0;;Matige afname                 ;Stabiel                       
256;12500;1990;100.0;;.                             ;.                             
257;12500;1991;77.0;;.                             ;.                             
258;12500;1992;68.0;;.                             ;.                             
259;12500;1993;71.0;;.                             ;.                             
260;12500;1994;67.0;;.                             ;.                             
261;12500;1995;73.0;;.                             ;.                             
262;12500;1996;86.0;;.                             ;.                             
263;12500;1997;83.0;;.                             ;.                             
264;12500;1998;79.0;;.                             ;.                             
265;12500;1999;71.0;;.                             ;.                             
266;12500;2000;71.0;;.                             ;.                             
267;12500;2001;66.0;;.                             ;.                             
268;12500;2002;63.0;;.                             ;.                             
269;12500;2003;68.0;;.                             ;.                             
270;12500;2004;87.0;;.                             ;.                             
271;12500;2005;86.0;;Stabiel                       ;Stabiel                       
272;7610;1990;100.0;;.                             ;.                             
273;7610;1991;91.0;;.                             ;.                             
274;7610;1992;81.0;;.                             ;.                             
275;7610;1993;92.0;;.                             ;.                             
276;7610;1994;86.0;;.                             ;.                             
277;7610;1995;81.0;;.                             ;.                             
278;7610;1996;100.0;;.                             ;.                             
279;7610;1997;82.0;;.                             ;.                             
280;7610;1998;80.0;;.                             ;.                             
281;7610;1999;112.0;;.                             ;.                             
282;7610;2000;77.0;;.                             ;.                             
283;7610;2001;84.0;;.                             ;.                             
284;7610;2002;93.0;;.                             ;.                             
285;7610;2003;90.0;;.                             ;.                             
286;7610;2004;91.0;;.                             ;.                             
287;7610;2005;96.0;;Stabiel                       ;Stabiel                       
288;12740;1990;100.0;;.                             ;.                             
289;12740;1991;66.0;;.                             ;.                             
290;12740;1992;79.0;;.                             ;.                             
291;12740;1993;62.0;;.                             ;.                             
292;12740;1994;80.0;;.                             ;.                             
293;12740;1995;85.0;;.                             ;.                             
294;12740;1996;82.0;;.                             ;.                             
295;12740;1997;55.0;;.                             ;.                             
296;12740;1998;49.0;;.                             ;.                             
297;12740;1999;54.0;;.                             ;.                             
298;12740;2000;54.0;;.                             ;.                             
299;12740;2001;48.0;;.                             ;.                             
300;12740;2002;42.0;;.                             ;.                             
301;12740;2003;59.0;;.                             ;.                             
302;12740;2004;55.0;;.                             ;.                             
303;12740;2005;57.0;;Matige afname                 ;Matige afname                 
304;1670;1990;;0.0;.                             ;.                             
305;1670;1991;;0.0;.                             ;.                             
306;1670;1992;;1.0;.                             ;.                             
307;1670;1993;;1.0;.                             ;.                             
308;1670;1994;;1.0;.                             ;.                             
309;1670;1995;;2.0;.                             ;.                             
310;1670;1996;;7.0;.                             ;.                             
311;1670;1997;;7.0;.                             ;.                             
312;1670;1998;;10.0;.                             ;.                             
313;1670;1999;;12.0;.                             ;.                             
314;1670;2000;;21.0;.                             ;.                             
315;1670;2001;;27.0;.                             ;.                             
316;1670;2002;;40.0;.                             ;.                             
317;1670;2003;;50.0;.                             ;.                             
318;1670;2004;;74.0;.                             ;.                             
319;1670;2005;;100.0;Sterke  toename               ;Sterke  toename               
320;2180;1990;100.0;;.                             ;.                             
321;2180;1991;112.0;;.                             ;.                             
322;2180;1992;125.0;;.                             ;.                             
323;2180;1993;100.0;;.                             ;.                             
324;2180;1994;125.0;;.                             ;.                             
325;2180;1995;50.0;;.                             ;.                             
326;2180;1996;75.0;;.                             ;.                             
327;2180;1997;225.0;;.                             ;.                             
328;2180;1998;125.0;;.                             ;.                             
329;2180;1999;325.0;;.                             ;.                             
330;2180;2000;250.0;;.                             ;.                             
331;2180;2001;250.0;;.                             ;.                             
332;2180;2002;300.0;;.                             ;.                             
333;2180;2003;250.0;;.                             ;.                             
334;2180;2004;200.0;;.                             ;.                             
335;2180;2005;150.0;;Matige toename                ;Onzeker                       
336;2600;1990;100.0;;.                             ;.                             
337;2600;1991;94.0;;.                             ;.                             
338;2600;1992;98.0;;.                             ;.                             
339;2600;1993;97.0;;.                             ;.                             
340;2600;1994;101.0;;.                             ;.                             
341;2600;1995;99.0;;.                             ;.                             
342;2600;1996;98.0;;.                             ;.                             
343;2600;1997;101.0;;.                             ;.                             
344;2600;1998;100.0;;.                             ;.                             
345;2600;1999;97.0;;.                             ;.                             
346;2600;2000;102.0;;.                             ;.                             
347;2600;2001;114.0;;.                             ;.                             
348;2600;2002;110.0;;.                             ;.                             
349;2600;2003;100.0;;.                             ;.                             
350;2600;2004;93.0;;.                             ;.                             
351;2600;2005;95.0;;Stabiel                       ;Stabiel                       
352;2870;1990;100.0;;.                             ;.                             
353;2870;1991;116.0;;.                             ;.                             
354;2870;1992;110.0;;.                             ;.                             
355;2870;1993;133.0;;.                             ;.                             
356;2870;1994;137.0;;.                             ;.                             
357;2870;1995;144.0;;.                             ;.                             
358;2870;1996;150.0;;.                             ;.                             
359;2870;1997;156.0;;.                             ;.                             
360;2870;1998;162.0;;.                             ;.                             
361;2870;1999;170.0;;.                             ;.                             
362;2870;2000;174.0;;.                             ;.                             
363;2870;2001;178.0;;.                             ;.                             
364;2870;2002;183.0;;.                             ;.                             
365;2870;2003;179.0;;.                             ;.                             
366;2870;2004;181.0;;.                             ;.                             
367;2870;2005;182.0;;Matige toename                ;Matige toename                
368;70;1990;100.0;;.                             ;.                             
369;70;1991;51.0;;.                             ;.                             
370;70;1992;62.0;;.                             ;.                             
371;70;1993;87.0;;.                             ;.                             
372;70;1994;100.0;;.                             ;.                             
373;70;1995;145.0;;.                             ;.                             
374;70;1996;85.0;;.                             ;.                             
375;70;1997;79.0;;.                             ;.                             
376;70;1998;94.0;;.                             ;.                             
377;70;1999;141.0;;.                             ;.                             
378;70;2000;160.0;;.                             ;.                             
379;70;2001;169.0;;.                             ;.                             
380;70;2002;179.0;;.                             ;.                             
381;70;2003;178.0;;.                             ;.                             
382;70;2004;201.0;;.                             ;.                             
383;70;2005;175.0;;Sterke  toename               ;Sterke  toename               
384;8480;1990;100.0;;.                             ;.                             
385;8480;1991;99.0;;.                             ;.                             
386;8480;1992;84.0;;.                             ;.                             
387;8480;1993;86.0;;.                             ;.                             
388;8480;1994;67.0;;.                             ;.                             
389;8480;1995;52.0;;.                             ;.                             
390;8480;1996;55.0;;.                             ;.                             
391;8480;1997;57.0;;.                             ;.                             
392;8480;1998;57.0;;.                             ;.                             
393;8480;1999;43.0;;.                             ;.                             
394;8480;2000;46.0;;.                             ;.                             
395;8480;2001;41.0;;.                             ;.                             
396;8480;2002;30.0;;.                             ;.                             
397;8480;2003;18.0;;.                             ;.                             
398;8480;2004;16.0;;.                             ;.                             
399;8480;2005;9.0;;Sterke afname                 ;Sterke afname                 
400;10050;1990;100.0;;.                             ;.                             
401;10050;1991;79.0;;.                             ;.                             
402;10050;1992;112.0;;.                             ;.                             
403;10050;1993;96.0;;.                             ;.                             
404;10050;1994;85.0;;.                             ;.                             
405;10050;1995;86.0;;.                             ;.                             
406;10050;1996;83.0;;.                             ;.                             
407;10050;1997;74.0;;.                             ;.                             
408;10050;1998;65.0;;.                             ;.                             
409;10050;1999;46.0;;.                             ;.                             
410;10050;2000;40.0;;.                             ;.                             
411;10050;2001;27.0;;.                             ;.                             
412;10050;2002;9.0;;.                             ;.                             
413;10050;2003;2.0;;.                             ;.                             
414;10050;2004;0.0;;.                             ;.                             
415;10050;2005;0.0;;Sterke afname                 ;Sterke afname                 
416;6240;1990;100.0;;.                             ;.                             
417;6240;1991;62.0;;.                             ;.                             
418;6240;1992;83.0;;.                             ;.                             
419;6240;1993;113.0;;.                             ;.                             
420;6240;1994;88.0;;.                             ;.                             
421;6240;1995;102.0;;.                             ;.                             
422;6240;1996;112.0;;.                             ;.                             
423;6240;1997;139.0;;.                             ;.                             
424;6240;1998;139.0;;.                             ;.                             
425;6240;1999;131.0;;.                             ;.                             
426;6240;2000;127.0;;.                             ;.                             
427;6240;2001;124.0;;.                             ;.                             
428;6240;2002;122.0;;.                             ;.                             
429;6240;2003;134.0;;.                             ;.                             
430;6240;2004;147.0;;.                             ;.                             
431;6240;2005;116.0;;Matige toename                ;Stabiel                       
432;2060;1990;100.0;;.                             ;.                             
433;2060;1991;99.0;;.                             ;.                             
434;2060;1992;88.0;;.                             ;.                             
435;2060;1993;157.0;;.                             ;.                             
436;2060;1994;150.0;;.                             ;.                             
437;2060;1995;128.0;;.                             ;.                             
438;2060;1996;121.0;;.                             ;.                             
439;2060;1997;140.0;;.                             ;.                             
440;2060;1998;134.0;;.                             ;.                             
441;2060;1999;127.0;;.                             ;.                             
442;2060;2000;102.0;;.                             ;.                             
443;2060;2001;108.0;;.                             ;.                             
444;2060;2002;92.0;;.                             ;.                             
445;2060;2003;74.0;;.                             ;.                             
446;2060;2004;82.0;;.                             ;.                             
447;2060;2005;84.0;;Matige afname                 ;Matige afname                 
448;15490;1990;100.0;;.                             ;.                             
449;15490;1991;89.0;;.                             ;.                             
450;15490;1992;82.0;;.                             ;.                             
451;15490;1993;78.0;;.                             ;.                             
452;15490;1994;83.0;;.                             ;.                             
453;15490;1995;82.0;;.                             ;.                             
454;15490;1996;77.0;;.                             ;.                             
455;15490;1997;70.0;;.                             ;.                             
456;15490;1998;65.0;;.                             ;.                             
457;15490;1999;71.0;;.                             ;.                             
458;15490;2000;70.0;;.                             ;.                             
459;15490;2001;71.0;;.                             ;.                             
460;15490;2002;72.0;;.                             ;.                             
461;15490;2003;79.0;;.                             ;.                             
462;15490;2004;69.0;;.                             ;.                             
463;15490;2005;77.0;;Matige afname                 ;Stabiel                       
464;3940;1990;100.0;;.                             ;.                             
465;3940;1991;105.0;;.                             ;.                             
466;3940;1992;96.0;;.                             ;.                             
467;3940;1993;89.0;;.                             ;.                             
468;3940;1994;80.0;;.                             ;.                             
469;3940;1995;73.0;;.                             ;.                             
470;3940;1996;80.0;;.                             ;.                             
471;3940;1997;71.0;;.                             ;.                             
472;3940;1998;70.0;;.                             ;.                             
473;3940;1999;71.0;;.                             ;.                             
474;3940;2000;65.0;;.                             ;.                             
475;3940;2001;62.0;;.                             ;.                             
476;3940;2002;59.0;;.                             ;.                             
477;3940;2003;63.0;;.                             ;.                             
478;3940;2004;65.0;;.                             ;.                             
479;3940;2005;67.0;;Matige afname                 ;Matige afname                 
480;13120;1990;100.0;;.                             ;.                             
481;13120;1991;86.0;;.                             ;.                             
482;13120;1992;79.0;;.                             ;.                             
483;13120;1993;79.0;;.                             ;.                             
484;13120;1994;77.0;;.                             ;.                             
485;13120;1995;88.0;;.                             ;.                             
486;13120;1996;85.0;;.                             ;.                             
487;13120;1997;80.0;;.                             ;.                             
488;13120;1998;74.0;;.                             ;.                             
489;13120;1999;79.0;;.                             ;.                             
490;13120;2000;72.0;;.                             ;.                             
491;13120;2001;65.0;;.                             ;.                             
492;13120;2002;59.0;;.                             ;.                             
493;13120;2003;61.0;;.                             ;.                             
494;13120;2004;67.0;;.                             ;.                             
495;13120;2005;68.0;;Matige afname                 ;Matige afname                 
496;13080;1990;100.0;;.                             ;.                             
497;13080;1991;60.0;;.                             ;.                             
498;13080;1992;57.0;;.                             ;.                             
499;13080;1993;120.0;;.                             ;.                             
500;13080;1994;66.0;;.                             ;.                             
501;13080;1995;66.0;;.                             ;.                             
502;13080;1996;58.0;;.                             ;.                             
503;13080;1997;41.0;;.                             ;.                             
504;13080;1998;41.0;;.                             ;.                             
505;13080;1999;38.0;;.                             ;.                             
506;13080;2000;37.0;;.                             ;.                             
507;13080;2001;37.0;;.                             ;.                             
508;13080;2002;38.0;;.                             ;.                             
509;13080;2003;37.0;;.                             ;.                             
510;13080;2004;33.0;;.                             ;.                             
511;13080;2005;27.0;;Sterke afname                 ;Matige afname                 
512;90;1990;100.0;;.                             ;.                             
513;90;1991;109.0;;.                             ;.                             
514;90;1992;110.0;;.                             ;.                             
515;90;1993;135.0;;.                             ;.                             
516;90;1994;120.0;;.                             ;.                             
517;90;1995;115.0;;.                             ;.                             
518;90;1996;102.0;;.                             ;.                             
519;90;1997;99.0;;.                             ;.                             
520;90;1998;95.0;;.                             ;.                             
521;90;1999;100.0;;.                             ;.                             
522;90;2000;113.0;;.                             ;.                             
523;90;2001;112.0;;.                             ;.                             
524;90;2002;111.0;;.                             ;.                             
525;90;2003;107.0;;.                             ;.                             
526;90;2004;107.0;;.                             ;.                             
527;90;2005;107.0;;Stabiel                       ;Stabiel                       
528;15390;1990;100.0;;.                             ;.                             
529;15390;1991;117.0;;.                             ;.                             
530;15390;1992;112.0;;.                             ;.                             
531;15390;1993;109.0;;.                             ;.                             
532;15390;1994;107.0;;.                             ;.                             
533;15390;1995;117.0;;.                             ;.                             
534;15390;1996;113.0;;.                             ;.                             
535;15390;1997;131.0;;.                             ;.                             
536;15390;1998;115.0;;.                             ;.                             
537;15390;1999;124.0;;.                             ;.                             
538;15390;2000;118.0;;.                             ;.                             
539;15390;2001;122.0;;.                             ;.                             
540;15390;2002;127.0;;.                             ;.                             
541;15390;2003;131.0;;.                             ;.                             
542;15390;2004;126.0;;.                             ;.                             
543;15390;2005;136.0;;Matige toename                ;Stabiel                       
544;18570;1990;100.0;;.                             ;.                             
