ID;Gebieden;Leeftijden;Geslacht;Totaal_1;Ongehuwd_2;TeZamenWonende_3;GescheidenVanTafelEnBed_4;InWeduwenstaat_5;GescheidenVanEcht_6;BurgerlijkeStaatOnbekend_7;Pagina_8
40;Nederland;21-23 maand;Mannen;17401;17401;0;0;0;0;0;RY114
41;Nederland;21-23 maand;Vrouwen;16607;16607;0;0;0;0;0;RY114
42;Nederland;0 jaar;Totaal;146389;146389;0;0;0;0;0;RY114
43;Nederland;0 jaar;Mannen;74126;74126;0;0;0;0;0;RY114
44;Nederland;0 jaar;Vrouwen;72263;72263;0;0;0;0;0;RY114
45;Nederland;1 jaar;Totaal;133559;133559;0;0;0;0;0;RY114
46;Nederland;1 jaar;Mannen;67494;67494;0;0;0;0;0;RY114
47;Nederland;1 jaar;Vrouwen;66065;66065;0;0;0;0;0;RY114
48;Nederland;2 jaar;Totaal;131235;131235;0;0;0;0;0;RY114
49;Nederland;2 jaar;Mannen;65959;65959;0;0;0;0;0;RY114
50;Nederland;2 jaar;Vrouwen;65276;65276;0;0;0;0;0;RY114
51;Nederland;3 jaar;Totaal;128842;128842;0;0;0;0;0;RY114
52;Nederland;3 jaar;Mannen;65037;65037;0;0;0;0;0;RY114
53;Nederland;3 jaar;Vrouwen;63805;63805;0;0;0;0;0;RY114
54;Nederland;4 jaar;Totaal;122756;122756;0;0;0;0;0;RY114
55;Nederland;4 jaar;Mannen;61791;61791;0;0;0;0;0;RY114
56;Nederland;4 jaar;Vrouwen;60965;60965;0;0;0;0;0;RY114
57;Nederland;5 jaar;Totaal;120941;120941;0;0;0;0;0;RY114
58;Nederland;5 jaar;Mannen;60837;60837;0;0;0;0;0;RY114
59;Nederland;5 jaar;Vrouwen;60104;60104;0;0;0;0;0;RY114
60;Nederland;6 jaar;Totaal;120262;120262;0;0;0;0;0;RY114
61;Nederland;6 jaar;Mannen;60454;60454;0;0;0;0;0;RY114
62;Nederland;6 jaar;Vrouwen;59808;59808;0;0;0;0;0;RY114
63;Nederland;7 jaar;Totaal;112619;112619;0;0;0;0;0;RY114
64;Nederland;7 jaar;Mannen;56502;56502;0;0;0;0;0;RY114
65;Nederland;7 jaar;Vrouwen;56117;56117;0;0;0;0;0;RY114
66;Nederland;8 jaar;Totaal;113763;113763;0;0;0;0;0;RY114
67;Nederland;8 jaar;Mannen;57173;57173;0;0;0;0;0;RY114
68;Nederland;8 jaar;Vrouwen;56590;56590;0;0;0;0;0;RY114
69;Nederland;9 jaar;Totaal;108858;108858;0;0;0;0;0;RY114
70;Nederland;9 jaar;Mannen;54703;54703;0;0;0;0;0;RY114
71;Nederland;9 jaar;Vrouwen;54155;54155;0;0;0;0;0;RY114
72;Nederland;10 jaar;Totaal;109108;109108;0;0;0;0;0;RY114
73;Nederland;10 jaar;Mannen;54929;54929;0;0;0;0;0;RY114
74;Nederland;10 jaar;Vrouwen;54179;54179;0;0;0;0;0;RY114
75;Nederland;11 jaar;Totaal;109363;109363;0;0;0;0;0;RY114
76;Nederland;11 jaar;Mannen;55227;55227;0;0;0;0;0;RY114
77;Nederland;11 jaar;Vrouwen;54136;54136;0;0;0;0;0;RY114
78;Nederland;12 jaar;Totaal;108039;108039;0;0;0;0;0;RY114
79;Nederland;12 jaar;Mannen;54558;54558;0;0;0;0;0;RY114
80;Nederland;12 jaar;Vrouwen;53481;53481;0;0;0;0;0;RY114
81;Nederland;13 jaar;Totaal;106657;106657;0;0;0;0;0;RY114
82;Nederland;13 jaar;Mannen;53469;53469;0;0;0;0;0;RY114
83;Nederland;13 jaar;Vrouwen;53188;53188;0;0;0;0;0;RY114
84;Nederland;14 jaar;Totaal;104908;104908;0;0;0;0;0;RY114
85;Nederland;14 jaar;Mannen;52801;52801;0;0;0;0;0;RY114
86;Nederland;14 jaar;Vrouwen;52107;52107;0;0;0;0;0;RY114
87;Nederland;15 jaar;Totaal;102248;102247;1;0;0;0;0;RY114
88;Nederland;15 jaar;Mannen;51517;51517;0;0;0;0;0;RY114
89;Nederland;15 jaar;Vrouwen;50731;50730;1;0;0;0;0;RY114
90;Nederland;16 jaar;Totaal;97773;97710;62;0;1;0;0;RY114
91;Nederland;16 jaar;Mannen;49138;49137;1;0;0;0;0;RY114
92;Nederland;16 jaar;Vrouwen;48635;48573;61;0;1;0;0;RY114
93;Nederland;17 jaar;Totaal;99030;98784;242;1;2;1;0;RY114
94;Nederland;17 jaar;Mannen;49592;49571;21;0;0;0;0;RY114
95;Nederland;17 jaar;Vrouwen;49438;49213;221;1;2;1;0;RY114
96;Nederland;18 jaar;Totaal;94705;93916;779;1;9;0;0;RY114
97;Nederland;18 jaar;Mannen;47662;47545;112;1;4;0;0;RY114
98;Nederland;18 jaar;Vrouwen;47043;46371;667;0;5;0;0;RY114
99;Nederland;19 jaar;Totaal;92745;90779;1937;4;23;2;0;RY114
100;Nederland;19 jaar;Mannen;45928;45595;322;1;10;0;0;RY114
101;Nederland;19 jaar;Vrouwen;46817;45184;1615;3;13;2;0;RY114
102;Nederland;20 jaar;Totaal;94382;89490;4854;3;35;0;0;RY115
103;Nederland;20 jaar;Mannen;46623;45569;1037;3;14;0;0;RY115
104;Nederland;20 jaar;Vrouwen;47759;43921;3817;0;21;0;0;RY115
105;Nederland;21 jaar;Totaal;90768;82442;8247;8;59;11;1;RY115
106;Nederland;21 jaar;Mannen;44972;42741;2211;3;15;1;1;RY115
107;Nederland;21 jaar;Vrouwen;45796;39701;6036;5;44;10;0;RY115
108;Nederland;22 jaar;Totaal;89581;76089;13385;15;84;8;0;RY115
109;Nederland;22 jaar;Mannen;44129;40093;4004;2;29;1;0;RY115
110;Nederland;22 jaar;Vrouwen;45452;35996;9381;13;55;7;0;RY115
111;Nederland;23 jaar;Totaal;88479;68308;20001;11;140;18;1;RY115
112;Nederland;23 jaar;Mannen;43293;36343;6900;5;39;5;1;RY115
113;Nederland;23 jaar;Vrouwen;45186;31965;13101;6;101;13;0;RY115
114;Nederland;24 jaar;Totaal;83249;57414;25595;21;194;24;1;RY115
115;Nederland;24 jaar;Mannen;40597;30750;9772;10;60;4;1;RY115
116;Nederland;24 jaar;Vrouwen;42652;26664;15823;11;134;20;0;RY115
117;Nederland;25 jaar;Totaal;82474;50172;31974;23;255;50;0;RY115
118;Nederland;25 jaar;Mannen;40079;26727;13237;7;95;13;0;RY115
119;Nederland;25 jaar;Vrouwen;42395;23445;18737;16;160;37;0;RY115
120;Nederland;26 jaar;Totaal;80036;42495;37121;19;361;38;2;RY115
121;Nederland;26 jaar;Mannen;38760;22850;15751;9;137;11;2;RY115
122;Nederland;26 jaar;Vrouwen;41276;19645;21370;10;224;27;0;RY115
123;Nederland;27 jaar;Totaal;78161;36705;40876;33;479;68;0;RY115
124;Nederland;27 jaar;Mannen;37814;19388;18208;15;184;19;0;RY115
125;Nederland;27 jaar;Vrouwen;40347;17317;22668;18;295;49;0;RY115
126;Nederland;28 jaar;Totaal;70600;29284;40661;40;542;72;1;RY115
127;Nederland;28 jaar;Mannen;34185;15465;18488;18;190;24;0;RY115
128;Nederland;28 jaar;Vrouwen;36415;13819;22173;22;352;48;1;RY115
129;Nederland;29 jaar;Totaal;71730;26775;44203;40;634;77;1;RY115
130;Nederland;29 jaar;Mannen;34935;14052;20614;15;231;22;1;RY115
131;Nederland;29 jaar;Vrouwen;36795;12723;23589;25;403;55;0;RY115
132;Nederland;30 jaar;Totaal;69955;23236;45838;28;751;101;1;RY115
133;Nederland;30 jaar;Mannen;33790;11826;21637;9;289;28;1;RY115
134;Nederland;30 jaar;Vrouwen;36165;11410;24201;19;462;73;0;RY115
135;Nederland;31 jaar;Totaal;68785;20283;47546;35;808;112;1;RY115
136;Nederland;31 jaar;Mannen;33299;10169;22786;16;290;37;1;RY115
137;Nederland;31 jaar;Vrouwen;35486;10114;24760;19;518;75;0;RY115
138;Nederland;32 jaar;Totaal;68810;18403;49251;43;982;131;0;RY115
139;Nederland;32 jaar;Mannen;33755;9418;23896;19;373;49;0;RY115
140;Nederland;32 jaar;Vrouwen;35055;8985;25355;24;609;82;0;RY115
141;Nederland;33 jaar;Totaal;68104;16890;49909;56;1100;149;0;RY115
142;Nederland;33 jaar;Mannen;33411;8505;24440;26;396;44;0;RY115
143;Nederland;33 jaar;Vrouwen;34693;8385;25469;30;704;105;0;RY115
144;Nederland;34 jaar;Totaal;66129;15095;49677;47;1180;130;0;RY115
145;Nederland;34 jaar;Mannen;32258;7459;24307;17;436;39;0;RY115
146;Nederland;34 jaar;Vrouwen;33871;7636;25370;30;744;91;0;RY115
147;Nederland;35 jaar;Totaal;65313;14062;49712;70;1319;148;2;RY115
148;Nederland;35 jaar;Mannen;31928;6909;24512;28;425;53;1;RY115
149;Nederland;35 jaar;Vrouwen;33385;7153;25200;42;894;95;1;RY115
150;Nederland;36 jaar;Totaal;66102;13502;50934;64;1451;150;1;RY115
151;Nederland;36 jaar;Mannen;32495;6565;25333;22;527;47;1;RY115
152;Nederland;36 jaar;Vrouwen;33607;6937;25601;42;924;103;0;RY115
153;Nederland;37 jaar;Totaal;59105;11643;45761;50;1508;143;0;RY115
154;Nederland;37 jaar;Mannen;29250;5721;22936;21;515;57;0;RY115
155;Nederland;37 jaar;Vrouwen;29855;5922;22825;29;993;86;0;RY115
156;Nederland;38 jaar;Totaal;58874;10863;46198;62;1612;134;5;RY115
157;Nederland;38 jaar;Mannen;29180;5292;23256;30;543;55;4;RY115
158;Nederland;38 jaar;Vrouwen;29694;5571;22942;32;1069;79;1;RY115
159;Nederland;39 jaar;Totaal;54193;9976;42355;64;1634;164;0;RY115
160;Nederland;39 jaar;Mannen;26892;4791;21447;19;578;57;0;RY115
161;Nederland;39 jaar;Vrouwen;27301;5185;20908;45;1056;107;0;RY115
162;Nederland;40 jaar;Totaal;55880;9799;43884;84;1932;181;0;RY115
163;Nederland;40 jaar;Mannen;27661;4796;22136;35;631;63;0;RY115
164;Nederland;40 jaar;Vrouwen;28219;5003;21748;49;1301;118;0;RY115
165;Nederland;41 jaar;Totaal;50594;8432;39979;65;1943;170;5;RY115
166;Nederland;41 jaar;Mannen;25046;4020;20312;26;615;69;4;RY115
167;Nederland;41 jaar;Vrouwen;25548;4412;19667;39;1328;101;1;RY115
168;Nederland;42 jaar;Totaal;51881;8236;41228;72;2191;154;0;RY115
169;Nederland;42 jaar;Mannen;25702;3944;20973;33;699;53;0;RY115
170;Nederland;42 jaar;Vrouwen;26179;4292;20255;39;1492;101;0;RY115
171;Nederland;43 jaar;Totaal;50787;8000;40178;66;2366;175;2;RY115
172;Nederland;43 jaar;Mannen;25174;3731;20594;35;745;68;1;RY115
173;Nederland;43 jaar;Vrouwen;25613;4269;19584;31;1621;107;1;RY115
174;Nederland;44 jaar;Totaal;47592;7154;37728;88;2471;151;0;RY115
175;Nederland;44 jaar;Mannen;23831;3481;19443;43;807;57;0;RY115
176;Nederland;44 jaar;Vrouwen;23761;3673;18285;45;1664;94;0;RY115
177;Nederland;45 jaar;Totaal;48518;7217;38302;96;2732;169;2;RY115
178;Nederland;45 jaar;Mannen;23965;3456;19592;46;811;59;1;RY115
179;Nederland;45 jaar;Vrouwen;24553;3761;18710;50;1921;110;1;RY115
180;Nederland;46 jaar;Totaal;47430;6743;37520;66;2942;159;0;RY115
181;Nederland;46 jaar;Mannen;23579;3285;19319;30;884;61;0;RY115
182;Nederland;46 jaar;Vrouwen;23851;3458;18201;36;2058;98;0;RY115
183;Nederland;47 jaar;Totaal;49860;6866;39342;91;3353;208;0;RY115
184;Nederland;47 jaar;Mannen;24527;3259;20113;38;1041;76;0;RY115
185;Nederland;47 jaar;Vrouwen;25333;3607;19229;53;2312;132;0;RY115
186;Nederland;48 jaar;Totaal;46721;6115;36981;77;3388;160;0;RY115
187;Nederland;48 jaar;Mannen;23162;2925;19029;29;1106;73;0;RY115
188;Nederland;48 jaar;Vrouwen;23559;3190;17952;48;2282;87;0;RY115
189;Nederland;49 jaar;Totaal;47670;6237;37252;95;3902;184;0;RY115
190;Nederland;49 jaar;Mannen;23677;2980;19346;46;1235;70;0;RY115
191;Nederland;49 jaar;Vrouwen;23993;3257;17906;49;2667;114;0;RY115
192;Nederland;50 jaar;Totaal;48022;6333;37183;111;4243;152;0;RY116
193;Nederland;50 jaar;Mannen;23386;2930;19019;49;1332;56;0;RY116
194;Nederland;50 jaar;Vrouwen;24636;3403;18164;62;2911;96;0;RY116
195;Nederland;51 jaar;Totaal;40368;5297;30850;89;3983;149;0;RY116
196;Nederland;51 jaar;Mannen;19926;2474;16094;39;1256;63;0;RY116
197;Nederland;51 jaar;Vrouwen;20442;2823;14756;50;2727;86;0;RY116
198;Nederland;52 jaar;Totaal;36470;4834;27586;61;3873;115;1;RY116
199;Nederland;52 jaar;Mannen;17789;2196;14330;19;1191;52;1;RY116
200;Nederland;52 jaar;Vrouwen;18681;2638;13256;42;2682;63;0;RY116
201;Nederland;53 jaar;Totaal;37299;4795;27979;71;4306;147;1;RY116
202;Nederland;53 jaar;Mannen;18134;2123;14641;22;1282;65;1;RY116
203;Nederland;53 jaar;Vrouwen;19165;2672;13338;49;3024;82;0;RY116
204;Nederland;54 jaar;Totaal;40857;5040;30490;90;5104;130;3;RY116
205;Nederland;54 jaar;Mannen;19992;2372;15938;38;1600;43;1;RY116
206;Nederland;54 jaar;Vrouwen;20865;2668;14552;52;3504;87;2;RY116
207;Nederland;55 jaar;Totaal;41358;5020;30435;98;5644;161;0;RY116
208;Nederland;55 jaar;Mannen;20284;2310;16112;46;1763;53;0;RY116
209;Nederland;55 jaar;Vrouwen;21074;2710;14323;52;3881;108;0;RY116
210;Nederland;56 jaar;Totaal;38563;4827;27897;74;5634;131;0;RY116
211;Nederland;56 jaar;Mannen;18865;2214;14791;41;1763;56;0;RY116
212;Nederland;56 jaar;Vrouwen;19698;2613;13106;33;3871;75;0;RY116
213;Nederland;57 jaar;Totaal;38848;4617;27886;79;6149;116;1;RY116
214;Nederland;57 jaar;Mannen;18833;2124;14735;41;1899;33;1;RY116
215;Nederland;57 jaar;Vrouwen;20015;2493;13151;38;4250;83;0;RY116
216;Nederland;58 jaar;Totaal;36799;4467;26068;73;6089;101;1;RY116
217;Nederland;58 jaar;Mannen;18185;2110;14137;38;1860;39;1;RY116
218;Nederland;58 jaar;Vrouwen;18614;2357;11931;35;4229;62;0;RY116
219;Nederland;59 jaar;Totaal;37920;4441;26309;84;6970;116;0;RY116
220;Nederland;59 jaar;Mannen;18251;1976;14012;48;2170;45;0;RY116
221;Nederland;59 jaar;Vrouwen;19669;2465;12297;36;4800;71;0;RY116
222;Nederland;60 jaar;Totaal;36489;4356;24731;64;7224;113;1;RY116
223;Nederland;60 jaar;Mannen;17488;2003;13182;26;2237;39;1;RY116
224;Nederland;60 jaar;Vrouwen;19001;2353;11549;38;4987;74;0;RY116
225;Nederland;61 jaar;Totaal;35053;4092;23484;60;7329;88;0;RY116
226;Nederland;61 jaar;Mannen;16864;1841;12664;30;2301;28;0;RY116
227;Nederland;61 jaar;Vrouwen;18189;2251;10820;30;5028;60;0;RY116
228;Nederland;62 jaar;Totaal;31997;3815;20807;58;7235;82;0;RY116
229;Nederland;62 jaar;Mannen;15413;1769;11296;20;2300;28;0;RY116
230;Nederland;62 jaar;Vrouwen;16584;2046;9511;38;4935;54;0;RY116
231;Nederland;63 jaar;Totaal;32186;3744;20442;75;7824;100;1;RY116
232;Nederland;63 jaar;Mannen;15425;1638;11228;44;2469;45;1;RY116
233;Nederland;63 jaar;Vrouwen;16761;2106;9214;31;5355;55;0;RY116
234;Nederland;64 jaar;Totaal;29693;3370;18520;43;7681;77;2;RY116
235;Nederland;64 jaar;Mannen;14205;1497;10173;19;2488;27;1;RY116
236;Nederland;64 jaar;Vrouwen;15488;1873;8347;24;5193;50;1;RY116
237;Nederland;65 jaar;Totaal;28168;3081;16952;54;8004;75;2;RY116
238;Nederland;65 jaar;Mannen;13282;1346;9372;28;2514;21;1;RY116
239;Nederland;65 jaar;Vrouwen;14886;1735;7580;26;5490;54;1;RY116
240;Nederland;66 jaar;Totaal;27381;3007;15997;52;8237;88;0;RY116
241;Nederland;66 jaar;Mannen;12965;1265;8918;30;2713;39;0;RY116
242;Nederland;66 jaar;Vrouwen;14416;1742;7079;22;5524;49;0;RY116
243;Nederland;67 jaar;Totaal;23143;2677;12922;34;7456;54;0;RY116
244;Nederland;67 jaar;Mannen;10866;1124;7278;15;2426;23;0;RY116
245;Nederland;67 jaar;Vrouwen;12277;1553;5644;19;5030;31;0;RY116
246;Nederland;68 jaar;Totaal;21829;2560;11647;29;7542;51;0;RY116
247;Nederland;68 jaar;Mannen;10461;1110;6781;16;2526;28;0;RY116
248;Nederland;68 jaar;Vrouwen;11368;1450;4866;13;5016;23;0;RY116
249;Nederland;69 jaar;Totaal;23141;2562;11786;46;8682;65;0;RY116
250;Nederland;69 jaar;Mannen;10591;1070;6725;25;2754;17;0;RY116
251;Nederland;69 jaar;Vrouwen;12550;1492;5061;21;5928;48;0;RY116
252;Nederland;70 jaar;Totaal;21310;2337;10534;40;8368;31;0;RY116
253;Nederland;70 jaar;Mannen;9925;973;6086;15;2836;15;0;RY116
254;Nederland;70 jaar;Vrouwen;11385;1364;4448;25;5532;16;0;RY116
255;Nederland;71 jaar;Totaal;18895;2104;8742;30;7980;39;0;RY116
256;Nederland;71 jaar;Mannen;8908;858;5274;17;2742;17;0;RY116
257;Nederland;71 jaar;Vrouwen;9987;1246;3468;13;5238;22;0;RY116
258;Nederland;72 jaar;Totaal;16999;1928;7593;29;7408;40;1;RY116
259;Nederland;72 jaar;Mannen;7819;755;4455;11;2588;10;0;RY116
260;Nederland;72 jaar;Vrouwen;9180;1173;3138;18;4820;30;1;RY116
261;Nederland;73 jaar;Totaal;16781;1822;7054;19;7858;27;1;RY116
262;Nederland;73 jaar;Mannen;7552;725;4113;11;2691;12;0;RY116
263;Nederland;73 jaar;Vrouwen;9229;1097;2941;8;5167;15;1;RY116
264;Nederland;74 jaar;Totaal;15761;1740;6161;22;7802;36;0;RY116
265;Nederland;74 jaar;Mannen;7210;711;3673;10;2803;13;0;RY116
266;Nederland;74 jaar;Vrouwen;8551;1029;2488;12;4999;23;0;RY116
267;Nederland;75 jaar;Totaal;15038;1628;5662;21;7699;28;0;RY116
268;Nederland;75 jaar;Mannen;6834;657;3438;12;2722;5;0;RY116
269;Nederland;75 jaar;Vrouwen;8204;971;2224;9;4977;23;0;RY116
270;Nederland;76 jaar;Totaal;13226;1432;4543;8;7220;22;1;RY116
271;Nederland;76 jaar;Mannen;5935;545;2781;7;2590;11;1;RY116
272;Nederland;76 jaar;Vrouwen;7291;887;1762;1;4630;11;0;RY116
273;Nederland;77 jaar;Totaal;11635;1197;3825;9;6579;25;0;RY116
274;Nederland;77 jaar;Mannen;5301;451;2377;6;2459;8;0;RY116
275;Nederland;77 jaar;Vrouwen;6334;746;1448;3;4120;17;0;RY116
276;Nederland;78 jaar;Totaal;9901;1026;3010;7;5836;22;0;RY116
277;Nederland;78 jaar;Mannen;4397;388;1846;4;2152;7;0;RY116
278;Nederland;78 jaar;Vrouwen;5504;638;1164;3;3684;15;0;RY116
279;Nederland;79 jaar;Totaal;8301;921;2265;7;5096;12;0;RY116
280;Nederland;79 jaar;Mannen;3631;323;1425;4;1874;5;0;RY116
281;Nederland;79 jaar;Vrouwen;4670;598;840;3;3222;7;0;RY116
282;Nederland;80 jaar;Totaal;7098;809;1731;3;4547;8;0;RY117
283;Nederland;80 jaar;Mannen;3172;313;1106;2;1749;2;0;RY117
284;Nederland;80 jaar;Vrouwen;3926;496;625;1;2798;6;0;RY117
285;Nederland;81 jaar;Totaal;5820;640;1427;10;3738;5;0;RY117
286;Nederland;81 jaar;Mannen;2605;237;921;4;1439;4;0;RY117
287;Nederland;81 jaar;Vrouwen;3215;403;506;6;2299;1;0;RY117
288;Nederland;82 jaar;Totaal;4838;539;1024;7;3264;4;0;RY117
289;Nederland;82 jaar;Mannen;2131;209;696;5;1220;1;0;RY117
290;Nederland;82 jaar;Vrouwen;2707;330;328;2;2044;3;0;RY117
291;Nederland;83 jaar;Totaal;4196;446;792;5;2947;6;0;RY117
292;Nederland;83 jaar;Mannen;1799;156;511;1;1129;2;0;RY117
293;Nederland;83 jaar;Vrouwen;2397;290;281;4;1818;4;0;RY117
294;Nederland;84 jaar;Totaal;3295;346;555;8;2384;2;0;RY117
295;Nederland;84 jaar;Mannen;1359;119;364;7;869;0;0;RY117
296;Nederland;84 jaar;Vrouwen;1936;227;191;1;1515;2;0;RY117
297;Nederland;85 jaar;Totaal;2563;250;440;4;1868;1;0;RY117
298;Nederland;85 jaar;Mannen;1057;88;304;3;662;0;0;RY117
299;Nederland;85 jaar;Vrouwen;1506;162;136;1;1206;1;0;RY117
300;Nederland;86 jaar;Totaal;2028;217;300;5;1502;4;0;RY117
301;Nederland;86 jaar;Mannen;844;65;205;4;568;2;0;RY117
302;Nederland;86 jaar;Vrouwen;1184;152;95;1;934;2;0;RY117
303;Nederland;87 jaar;Totaal;1499;157;212;0;1129;1;0;RY117
304;Nederland;87 jaar;Mannen;600;48;148;0;403;1;0;RY117
305;Nederland;87 jaar;Vrouwen;899;109;64;0;726;0;0;RY117
306;Nederland;88 jaar;Totaal;1151;105;130;2;914;0;0;RY117
307;Nederland;88 jaar;Mannen;415;27;78;1;309;0;0;RY117
308;Nederland;88 jaar;Vrouwen;736;78;52;1;605;0;0;RY117
309;Nederland;89 jaar;Totaal;861;85;88;1;686;1;0;RY117
310;Nederland;89 jaar;Mannen;342;27;64;0;251;0;0;RY117
311;Nederland;89 jaar;Vrouwen;519;58;24;1;435;1;0;RY117
312;Nederland;90 jaar;Totaal;520;50;39;1;430;0;0;RY117
313;Nederland;90 jaar;Mannen;218;15;27;0;176;0;0;RY117
314;Nederland;90 jaar;Vrouwen;302;35;12;1;254;0;0;RY117
315;Nederland;91 jaar;Totaal;372;47;34;2;289;0;0;RY117
316;Nederland;91 jaar;Mannen;136;12;27;1;96;0;0;RY117
317;Nederland;91 jaar;Vrouwen;236;35;7;1;193;0;0;RY117
318;Nederland;92 jaar;Totaal;248;19;13;0;216;0;0;RY117
319;Nederland;92 jaar;Mannen;89;5;7;0;77;0;0;RY117
320;Nederland;92 jaar;Vrouwen;159;14;6;0;139;0;0;RY117
321;Nederland;93 jaar;Totaal;200;15;17;0;167;1;0;RY117
322;Nederland;93 jaar;Mannen;73;7;15;0;51;0;0;RY117
323;Nederland;93 jaar;Vrouwen;127;8;2;0;116;1;0;RY117
324;Nederland;94 jaar;Totaal;129;20;7;2;100;0;0;RY117
325;Nederland;94 jaar;Mannen;42;6;3;0;33;0;0;RY117
326;Nederland;94 jaar;Vrouwen;87;14;4;2;67;0;0;RY117
327;Nederland;95 jaar;Totaal;88;9;6;0;73;0;0;RY117
328;Nederland;95 jaar;Mannen;28;0;5;0;23;0;0;RY117
329;Nederland;95 jaar;Vrouwen;60;9;1;0;50;0;0;RY117
330;Nederland;96 jaar;Totaal;57;5;3;2;47;0;0;RY117
331;Nederland;96 jaar;Mannen;24;3;3;1;17;0;0;RY117
332;Nederland;96 jaar;Vrouwen;33;2;0;1;30;0;0;RY117
333;Nederland;97 jaar;Totaal;33;6;3;0;24;0;0;RY117
334;Nederland;97 jaar;Mannen;17;3;3;0;11;0;0;RY117
335;Nederland;97 jaar;Vrouwen;16;3;0;0;13;0;0;RY117
336;Nederland;98 jaar;Totaal;12;3;1;0;8;0;0;RY117
337;Nederland;98 jaar;Mannen;6;1;1;0;4;0;0;RY117
338;Nederland;98 jaar;Vrouwen;6;2;0;0;4;0;0;RY117
339;Nederland;99 jaar;Totaal;16;3;1;0;11;1;0;RY117
340;Nederland;99 jaar;Mannen;8;2;1;0;5;0;0;RY117
341;Nederland;99 jaar;Vrouwen;8;1;0;0;6;1;0;RY117
342;Nederland;100 jaar;Totaal;6;0;0;0;6;0;0;RY117
343;Nederland;100 jaar;Mannen;3;0;0;0;3;0;0;RY117
344;Nederland;100 jaar;Vrouwen;3;0;0;0;3;0;0;RY117
345;Nederland;101 jaar;Totaal;2;0;1;0;1;0;0;RY117
346;Nederland;101 jaar;Mannen;1;0;1;0;0;0;0;RY117
347;Nederland;101 jaar;Vrouwen;1;0;0;0;1;0;0;RY117
348;Nederland;Onbekende leeftijd;Totaal;111;34;25;2;9;2;39;RY117
