ID;WijkenEnBuurten;Perioden;Gemeentenaam_1;SoortRegio_2;Codering_3;IndelingswijzigingWijkenEnBuurten_4;Werkloosheidsuitkering_5;Bijstandsuitkering_6;Arbeidsongeschiktheidsuitkering_7;AOWUitkering_8;Werkloosheidsuitkering_9;Bijstandsuitkering_10;Arbeidsongeschiktheidsuitkering_11;AOWUitkering_12;InwonersVanaf15Jaar_13;InwonersVanaf15JrTotAOWLeeftijd_14;InwonersVanafDeAOWLeeftijd_15
626;Cortgene;2019 september;Alblasserdam                            ;Buurt   ;BU04820101;1.0;10.0;0.0;20.0;260.0;1.0;0.0;3.0;36.0;730.0;470.0;260.0
627;Cortgene;2019 december;Alblasserdam                            ;Buurt   ;BU04820101;1.0;10.0;0.0;20.0;260.0;1.0;0.0;3.0;36.0;740.0;470.0;270.0
628;Redersbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820102;1.0;10.0;20.0;20.0;230.0;1.0;4.0;4.0;39.0;580.0;350.0;230.0
629;Redersbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820102;1.0;10.0;20.0;20.0;230.0;1.0;4.0;3.0;40.0;570.0;340.0;230.0
630;Redersbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820102;1.0;10.0;30.0;20.0;230.0;1.0;4.0;4.0;41.0;570.0;340.0;230.0
631;Redersbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820102;1.0;10.0;20.0;20.0;230.0;1.0;4.0;3.0;40.0;570.0;340.0;230.0
632;kerkbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820103;1.0;10.0;20.0;40.0;190.0;1.0;1.0;4.0;16.0;1220.0;1020.0;200.0
633;kerkbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820103;1.0;10.0;20.0;40.0;210.0;1.0;1.0;3.0;17.0;1260.0;1050.0;210.0
634;kerkbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820103;1.0;10.0;10.0;40.0;210.0;1.0;1.0;3.0;17.0;1260.0;1040.0;210.0
635;kerkbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820103;1.0;10.0;10.0;40.0;210.0;1.0;1.0;4.0;17.0;1250.0;1040.0;210.0
636;Polderbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820104;1.0;0.0;0.0;10.0;70.0;1.0;0.0;3.0;15.0;440.0;370.0;70.0
637;Polderbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820104;1.0;0.0;0.0;10.0;70.0;0.0;0.0;3.0;15.0;430.0;370.0;70.0
638;Polderbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820104;1.0;0.0;0.0;10.0;70.0;1.0;0.0;3.0;15.0;430.0;360.0;70.0
639;Polderbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820104;1.0;0.0;0.0;10.0;60.0;1.0;0.0;3.0;15.0;430.0;370.0;60.0
640;De Werven;2019 maart;Alblasserdam                            ;Buurt   ;BU04820105;1.0;10.0;10.0;20.0;310.0;1.0;1.0;2.0;34.0;900.0;590.0;310.0
641;De Werven;2019 juni;Alblasserdam                            ;Buurt   ;BU04820105;1.0;10.0;10.0;20.0;310.0;1.0;1.0;2.0;35.0;890.0;580.0;310.0
642;De Werven;2019 september;Alblasserdam                            ;Buurt   ;BU04820105;1.0;10.0;10.0;20.0;310.0;1.0;1.0;2.0;35.0;890.0;580.0;310.0
643;De Werven;2019 december;Alblasserdam                            ;Buurt   ;BU04820105;1.0;10.0;10.0;20.0;320.0;1.0;1.0;2.0;36.0;890.0;580.0;320.0
644;Wijk 02 Kinderdijk;2019 maart;Alblasserdam                            ;Wijk    ;WK048202  ;1.0;40.0;80.0;190.0;540.0;1.0;2.0;6.0;18.0;3080.0;2540.0;540.0
645;Wijk 02 Kinderdijk;2019 juni;Alblasserdam                            ;Wijk    ;WK048202  ;1.0;50.0;70.0;190.0;530.0;2.0;2.0;6.0;17.0;3100.0;2560.0;540.0
646;Wijk 02 Kinderdijk;2019 september;Alblasserdam                            ;Wijk    ;WK048202  ;1.0;40.0;70.0;200.0;540.0;1.0;2.0;6.0;18.0;3100.0;2560.0;540.0
647;Wijk 02 Kinderdijk;2019 december;Alblasserdam                            ;Wijk    ;WK048202  ;1.0;40.0;70.0;200.0;550.0;1.0;2.0;6.0;18.0;3090.0;2550.0;550.0
648;Dijk;2019 maart;Alblasserdam                            ;Buurt   ;BU04820201;1.0;10.0;0.0;20.0;100.0;2.0;0.0;3.0;20.0;490.0;390.0;100.0
649;Dijk;2019 juni;Alblasserdam                            ;Buurt   ;BU04820201;1.0;10.0;0.0;20.0;100.0;2.0;0.0;3.0;21.0;490.0;390.0;100.0
650;Dijk;2019 september;Alblasserdam                            ;Buurt   ;BU04820201;1.0;10.0;0.0;20.0;100.0;2.0;0.0;3.0;21.0;490.0;390.0;100.0
651;Dijk;2019 december;Alblasserdam                            ;Buurt   ;BU04820201;1.0;10.0;0.0;20.0;100.0;1.0;0.0;4.0;22.0;480.0;380.0;100.0
652;Vogelbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820202;1.0;20.0;30.0;70.0;180.0;2.0;3.0;7.0;18.0;1010.0;830.0;180.0
653;Vogelbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820202;1.0;20.0;20.0;70.0;170.0;2.0;2.0;7.0;17.0;1030.0;850.0;180.0
654;Vogelbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820202;1.0;20.0;20.0;70.0;170.0;2.0;2.0;7.0;17.0;1020.0;850.0;170.0
655;Vogelbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820202;1.0;20.0;20.0;70.0;180.0;2.0;2.0;7.0;17.0;1020.0;850.0;180.0
656;Waterland;2019 maart;Alblasserdam                            ;Buurt   ;BU04820203;1.0;10.0;10.0;40.0;60.0;2.0;1.0;10.0;16.0;400.0;330.0;60.0
657;Waterland;2019 juni;Alblasserdam                            ;Buurt   ;BU04820203;1.0;10.0;0.0;40.0;70.0;1.0;1.0;9.0;17.0;400.0;330.0;70.0
658;Waterland;2019 september;Alblasserdam                            ;Buurt   ;BU04820203;1.0;0.0;0.0;40.0;70.0;1.0;1.0;9.0;17.0;400.0;330.0;70.0
659;Waterland;2019 december;Alblasserdam                            ;Buurt   ;BU04820203;1.0;0.0;0.0;40.0;70.0;1.0;1.0;9.0;18.0;400.0;330.0;70.0
660;Groene Long;2019 maart;Alblasserdam                            ;Buurt   ;BU04820204;1.0;;;;;;;;;10.0;10.0;0.0
661;Groene Long;2019 juni;Alblasserdam                            ;Buurt   ;BU04820204;1.0;;;;;;;;;10.0;10.0;0.0
662;Groene Long;2019 september;Alblasserdam                            ;Buurt   ;BU04820204;1.0;;;;;;;;;10.0;10.0;0.0
663;Groene Long;2019 december;Alblasserdam                            ;Buurt   ;BU04820204;1.0;;;;;;;;;10.0;10.0;0.0
664;Rivierenbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820205;1.0;0.0;30.0;40.0;180.0;1.0;4.0;6.0;24.0;750.0;580.0;180.0
665;Rivierenbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820205;1.0;10.0;30.0;40.0;170.0;1.0;4.0;6.0;23.0;750.0;580.0;170.0
666;Rivierenbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820205;1.0;10.0;30.0;40.0;180.0;1.0;4.0;6.0;23.0;750.0;580.0;180.0
667;Rivierenbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820205;1.0;10.0;30.0;40.0;180.0;1.0;4.0;6.0;23.0;750.0;580.0;180.0
668;Nieuw Kinderdijk;2019 maart;Alblasserdam                            ;Buurt   ;BU04820206;1.0;0.0;20.0;30.0;20.0;1.0;4.0;7.0;5.0;420.0;400.0;20.0
669;Nieuw Kinderdijk;2019 juni;Alblasserdam                            ;Buurt   ;BU04820206;1.0;10.0;20.0;30.0;20.0;1.0;4.0;7.0;5.0;420.0;400.0;20.0
670;Nieuw Kinderdijk;2019 september;Alblasserdam                            ;Buurt   ;BU04820206;1.0;10.0;20.0;30.0;20.0;1.0;4.0;7.0;5.0;420.0;400.0;20.0
671;Nieuw Kinderdijk;2019 december;Alblasserdam                            ;Buurt   ;BU04820206;1.0;10.0;20.0;30.0;20.0;1.0;4.0;7.0;4.0;430.0;410.0;20.0
672;Wijk 03 Blokweer;2019 maart;Alblasserdam                            ;Wijk    ;WK048203  ;1.0;100.0;160.0;270.0;1110.0;2.0;3.0;4.0;18.0;6090.0;4980.0;1110.0
673;Wijk 03 Blokweer;2019 juni;Alblasserdam                            ;Wijk    ;WK048203  ;1.0;90.0;160.0;270.0;1100.0;2.0;3.0;4.0;18.0;6080.0;4980.0;1100.0
674;Wijk 03 Blokweer;2019 september;Alblasserdam                            ;Wijk    ;WK048203  ;1.0;90.0;160.0;270.0;1110.0;1.0;3.0;4.0;18.0;6100.0;5000.0;1110.0
675;Wijk 03 Blokweer;2019 december;Alblasserdam                            ;Wijk    ;WK048203  ;1.0;90.0;160.0;280.0;1110.0;1.0;3.0;5.0;18.0;6110.0;5000.0;1110.0
676;Zeelt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820301;1.0;10.0;10.0;30.0;120.0;1.0;1.0;4.0;15.0;800.0;690.0;120.0
677;Zeelt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820301;1.0;10.0;10.0;30.0;120.0;2.0;1.0;4.0;15.0;810.0;690.0;120.0
678;Zeelt;2019 september;Alblasserdam                            ;Buurt   ;BU04820301;1.0;10.0;10.0;30.0;120.0;2.0;1.0;4.0;15.0;820.0;700.0;120.0
679;Zeelt;2019 december;Alblasserdam                            ;Buurt   ;BU04820301;1.0;10.0;10.0;30.0;120.0;2.0;1.0;4.0;15.0;820.0;690.0;120.0
680;Middelland;2019 maart;Alblasserdam                            ;Buurt   ;BU04820302;1.0;10.0;0.0;10.0;70.0;2.0;0.0;3.0;13.0;500.0;440.0;70.0
681;Middelland;2019 juni;Alblasserdam                            ;Buurt   ;BU04820302;1.0;10.0;0.0;10.0;70.0;2.0;0.0;3.0;13.0;510.0;440.0;70.0
682;Middelland;2019 september;Alblasserdam                            ;Buurt   ;BU04820302;1.0;10.0;0.0;10.0;70.0;1.0;0.0;3.0;14.0;500.0;430.0;70.0
683;Middelland;2019 december;Alblasserdam                            ;Buurt   ;BU04820302;1.0;10.0;0.0;10.0;70.0;1.0;0.0;3.0;14.0;500.0;430.0;70.0
684;Blokweer Noord;2019 maart;Alblasserdam                            ;Buurt   ;BU04820303;1.0;20.0;10.0;30.0;140.0;2.0;1.0;4.0;17.0;800.0;660.0;140.0
685;Blokweer Noord;2019 juni;Alblasserdam                            ;Buurt   ;BU04820303;1.0;10.0;10.0;40.0;130.0;1.0;2.0;5.0;17.0;780.0;650.0;130.0
686;Blokweer Noord;2019 september;Alblasserdam                            ;Buurt   ;BU04820303;1.0;10.0;10.0;40.0;130.0;1.0;1.0;5.0;17.0;780.0;650.0;130.0
687;Blokweer Noord;2019 december;Alblasserdam                            ;Buurt   ;BU04820303;1.0;10.0;10.0;30.0;130.0;1.0;1.0;4.0;17.0;790.0;660.0;130.0
688;Blokweer Zuid;2019 maart;Alblasserdam                            ;Buurt   ;BU04820304;1.0;10.0;0.0;20.0;120.0;1.0;0.0;3.0;19.0;640.0;520.0;120.0
689;Blokweer Zuid;2019 juni;Alblasserdam                            ;Buurt   ;BU04820304;1.0;10.0;0.0;20.0;120.0;1.0;0.0;3.0;18.0;640.0;520.0;120.0
690;Blokweer Zuid;2019 september;Alblasserdam                            ;Buurt   ;BU04820304;1.0;10.0;0.0;20.0;120.0;2.0;0.0;3.0;19.0;640.0;520.0;120.0
691;Blokweer Zuid;2019 december;Alblasserdam                            ;Buurt   ;BU04820304;1.0;10.0;0.0;20.0;120.0;1.0;0.0;3.0;19.0;640.0;520.0;120.0
692;Drentsebuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820305;1.0;20.0;30.0;40.0;210.0;2.0;3.0;5.0;28.0;760.0;550.0;210.0
693;Drentsebuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820305;1.0;10.0;30.0;40.0;210.0;1.0;3.0;5.0;28.0;770.0;550.0;210.0
694;Drentsebuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820305;1.0;10.0;30.0;40.0;210.0;1.0;3.0;5.0;28.0;760.0;550.0;210.0
695;Drentsebuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820305;1.0;10.0;30.0;40.0;210.0;1.0;3.0;5.0;28.0;750.0;550.0;210.0
696;Florabuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820306;1.0;20.0;40.0;70.0;260.0;2.0;3.0;5.0;21.0;1270.0;1010.0;260.0
697;Florabuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820306;1.0;20.0;30.0;70.0;260.0;1.0;3.0;5.0;21.0;1260.0;990.0;260.0
698;Florabuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820306;1.0;20.0;30.0;70.0;270.0;1.0;3.0;5.0;21.0;1270.0;1000.0;270.0
699;Florabuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820306;1.0;20.0;40.0;70.0;270.0;2.0;3.0;5.0;21.0;1270.0;1010.0;270.0
700;Staatsliedenbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820307;1.0;30.0;80.0;60.0;190.0;2.0;6.0;5.0;15.0;1320.0;1120.0;190.0
701;Staatsliedenbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820307;1.0;30.0;80.0;60.0;190.0;2.0;6.0;5.0;14.0;1320.0;1130.0;190.0
702;Staatsliedenbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820307;1.0;30.0;80.0;70.0;190.0;2.0;6.0;5.0;14.0;1330.0;1140.0;190.0
703;Staatsliedenbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820307;1.0;20.0;80.0;70.0;190.0;2.0;6.0;5.0;14.0;1340.0;1150.0;190.0
704;Wijk 04 Souburgh;2019 maart;Alblasserdam                            ;Wijk    ;WK048204  ;1.0;40.0;80.0;120.0;980.0;1.0;3.0;4.0;32.0;3030.0;2050.0;990.0
705;Wijk 04 Souburgh;2019 juni;Alblasserdam                            ;Wijk    ;WK048204  ;1.0;30.0;80.0;120.0;980.0;1.0;3.0;4.0;32.0;3030.0;2050.0;980.0
706;Wijk 04 Souburgh;2019 september;Alblasserdam                            ;Wijk    ;WK048204  ;1.0;30.0;80.0;130.0;970.0;1.0;3.0;4.0;32.0;3030.0;2060.0;970.0
707;Wijk 04 Souburgh;2019 december;Alblasserdam                            ;Wijk    ;WK048204  ;1.0;30.0;80.0;120.0;960.0;1.0;3.0;4.0;32.0;3020.0;2050.0;970.0
708;Schildersbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820401;1.0;10.0;20.0;30.0;400.0;1.0;2.0;3.0;37.0;1070.0;670.0;400.0
709;Schildersbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820401;1.0;10.0;20.0;40.0;390.0;1.0;2.0;3.0;37.0;1060.0;670.0;390.0
710;Schildersbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820401;1.0;10.0;20.0;30.0;390.0;1.0;2.0;3.0;37.0;1060.0;670.0;390.0
711;Schildersbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820401;1.0;10.0;20.0;30.0;390.0;1.0;2.0;3.0;37.0;1060.0;660.0;400.0
712;Schrijversbuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820402;1.0;20.0;50.0;70.0;300.0;1.0;4.0;5.0;23.0;1300.0;990.0;310.0
713;Schrijversbuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820402;1.0;20.0;50.0;70.0;300.0;1.0;4.0;5.0;23.0;1300.0;990.0;310.0
714;Schrijversbuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820402;1.0;10.0;50.0;70.0;300.0;1.0;4.0;6.0;23.0;1290.0;990.0;300.0
715;Schrijversbuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820402;1.0;10.0;50.0;70.0;290.0;1.0;4.0;6.0;23.0;1280.0;990.0;300.0
716;Klein Alblas;2019 maart;Alblasserdam                            ;Buurt   ;BU04820403;1.0;0.0;0.0;0.0;20.0;2.0;0.0;2.0;7.0;220.0;210.0;20.0
717;Klein Alblas;2019 juni;Alblasserdam                            ;Buurt   ;BU04820403;1.0;0.0;0.0;0.0;20.0;2.0;0.0;2.0;7.0;220.0;210.0;20.0
718;Klein Alblas;2019 september;Alblasserdam                            ;Buurt   ;BU04820403;1.0;0.0;0.0;0.0;20.0;2.0;0.0;2.0;8.0;220.0;200.0;20.0
719;Klein Alblas;2019 december;Alblasserdam                            ;Buurt   ;BU04820403;1.0;0.0;0.0;0.0;20.0;2.0;0.0;2.0;8.0;220.0;200.0;20.0
720;Oranjebuurt;2019 maart;Alblasserdam                            ;Buurt   ;BU04820404;1.0;0.0;10.0;10.0;270.0;1.0;3.0;3.0;60.0;450.0;180.0;270.0
721;Oranjebuurt;2019 juni;Alblasserdam                            ;Buurt   ;BU04820404;1.0;0.0;20.0;20.0;270.0;1.0;3.0;4.0;59.0;460.0;190.0;270.0
722;Oranjebuurt;2019 september;Alblasserdam                            ;Buurt   ;BU04820404;1.0;10.0;10.0;20.0;260.0;1.0;3.0;4.0;57.0;460.0;200.0;260.0
723;Oranjebuurt;2019 december;Alblasserdam                            ;Buurt   ;BU04820404;1.0;10.0;20.0;20.0;260.0;1.0;3.0;4.0;56.0;460.0;200.0;260.0
724;Wijk 05 Bedrijventerrein;2019 maart;Alblasserdam                            ;Wijk    ;WK048205  ;1.0;0.0;0.0;0.0;10.0;0.0;3.0;4.0;8.0;70.0;70.0;10.0
725;Wijk 05 Bedrijventerrein;2019 juni;Alblasserdam                            ;Wijk    ;WK048205  ;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;11.0;50.0;40.0;10.0
726;Wijk 05 Bedrijventerrein;2019 september;Alblasserdam                            ;Wijk    ;WK048205  ;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;11.0;50.0;40.0;10.0
727;Wijk 05 Bedrijventerrein;2019 december;Alblasserdam                            ;Wijk    ;WK048205  ;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;11.0;50.0;40.0;10.0
728;Vinkenwaard;2019 maart;Alblasserdam                            ;Buurt   ;BU04820501;1.0;;;;;;;;;10.0;10.0;0.0
729;Vinkenwaard;2019 juni;Alblasserdam                            ;Buurt   ;BU04820501;1.0;;;;;;;;;10.0;10.0;0.0
730;Vinkenwaard;2019 september;Alblasserdam                            ;Buurt   ;BU04820501;1.0;;;;;;;;;10.0;10.0;0.0
731;Vinkenwaard;2019 december;Alblasserdam                            ;Buurt   ;BU04820501;1.0;;;;;;;;;10.0;10.0;0.0
732;Hoogendijk;2019 maart;Alblasserdam                            ;Buurt   ;BU04820502;1.0;;;;;;;;;30.0;30.0;0.0
733;Hoogendijk;2019 juni;Alblasserdam                            ;Buurt   ;BU04820502;1.0;;;;;;;;;0.0;0.0;0.0
734;Hoogendijk;2019 september;Alblasserdam                            ;Buurt   ;BU04820502;1.0;;;;;;;;;0.0;0.0;0.0
735;Hoogendijk;2019 december;Alblasserdam                            ;Buurt   ;BU04820502;1.0;;;;;;;;;0.0;0.0;0.0
736;Nieuwland;2019 maart;Alblasserdam                            ;Buurt   ;BU04820503;1.0;;;;;;;;;30.0;30.0;0.0
737;Nieuwland;2019 juni;Alblasserdam                            ;Buurt   ;BU04820503;1.0;;;;;;;;;30.0;30.0;0.0
738;Nieuwland;2019 september;Alblasserdam                            ;Buurt   ;BU04820503;1.0;;;;;;;;;30.0;30.0;0.0
739;Nieuwland;2019 december;Alblasserdam                            ;Buurt   ;BU04820503;1.0;;;;;;;;;30.0;30.0;0.0
740;Wijk 06 Landelijk gebied;2019 maart;Alblasserdam                            ;Wijk    ;WK048206  ;1.0;0.0;0.0;0.0;20.0;1.0;0.0;2.0;15.0;100.0;90.0;20.0
741;Wijk 06 Landelijk gebied;2019 juni;Alblasserdam                            ;Wijk    ;WK048206  ;1.0;0.0;0.0;0.0;20.0;2.0;2.0;2.0;13.0;140.0;120.0;20.0
742;Wijk 06 Landelijk gebied;2019 september;Alblasserdam                            ;Wijk    ;WK048206  ;1.0;0.0;0.0;0.0;20.0;2.0;2.0;2.0;13.0;140.0;120.0;20.0
743;Wijk 06 Landelijk gebied;2019 december;Alblasserdam                            ;Wijk    ;WK048206  ;1.0;0.0;0.0;0.0;20.0;1.0;1.0;2.0;12.0;140.0;120.0;20.0
744;Polder Blokweer;2019 maart;Alblasserdam                            ;Buurt   ;BU04820601;1.0;;;;;;;;;10.0;0.0;0.0
745;Polder Blokweer;2019 juni;Alblasserdam                            ;Buurt   ;BU04820601;1.0;;;;;;;;;10.0;0.0;0.0
746;Polder Blokweer;2019 september;Alblasserdam                            ;Buurt   ;BU04820601;1.0;;;;;;;;;10.0;0.0;0.0
747;Polder Blokweer;2019 december;Alblasserdam                            ;Buurt   ;BU04820601;1.0;;;;;;;;;10.0;0.0;0.0
748;Polder Kortland;2019 maart;Alblasserdam                            ;Buurt   ;BU04820602;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;50.0;40.0;0.0
749;Polder Kortland;2019 juni;Alblasserdam                            ;Buurt   ;BU04820602;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;50.0;40.0;0.0
750;Polder Kortland;2019 september;Alblasserdam                            ;Buurt   ;BU04820602;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;50.0;40.0;0.0
751;Polder Kortland;2019 december;Alblasserdam                            ;Buurt   ;BU04820602;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;8.0;50.0;50.0;10.0
752;Polder Souburgh;2019 maart;Alblasserdam                            ;Buurt   ;BU04820603;1.0;;;;;;;;;20.0;10.0;10.0
753;Polder Souburgh;2019 juni;Alblasserdam                            ;Buurt   ;BU04820603;1.0;;;;;;;;;20.0;10.0;10.0
754;Polder Souburgh;2019 september;Alblasserdam                            ;Buurt   ;BU04820603;1.0;;;;;;;;;20.0;10.0;10.0
755;Polder Souburgh;2019 december;Alblasserdam                            ;Buurt   ;BU04820603;1.0;;;;;;;;;20.0;10.0;10.0
756;Polder Vinkenwaard;2019 maart;Alblasserdam                            ;Buurt   ;BU04820604;1.0;;;;;;;;;40.0;30.0;0.0
757;Polder Vinkenwaard;2019 juni;Alblasserdam                            ;Buurt   ;BU04820604;1.0;0.0;0.0;0.0;10.0;5.0;3.0;3.0;9.0;70.0;60.0;10.0
758;Polder Vinkenwaard;2019 september;Alblasserdam                            ;Buurt   ;BU04820604;1.0;0.0;0.0;0.0;10.0;4.0;3.0;3.0;9.0;70.0;60.0;10.0
759;Polder Vinkenwaard;2019 december;Alblasserdam                            ;Buurt   ;BU04820604;1.0;0.0;0.0;0.0;10.0;3.0;3.0;3.0;9.0;70.0;60.0;10.0
760;Albrandswaard;2019 maart;Albrandswaard                           ;Gemeente;GM0613    ;;300.0;300.0;750.0;3990.0;1.0;1.0;4.0;19.0;20660.0;16670.0;3990.0
761;Albrandswaard;2019 juni;Albrandswaard                           ;Gemeente;GM0613    ;;290.0;310.0;750.0;3990.0;1.0;2.0;4.0;19.0;20770.0;16770.0;3990.0
762;Albrandswaard;2019 september;Albrandswaard                           ;Gemeente;GM0613    ;;290.0;300.0;750.0;4060.0;1.0;1.0;4.0;19.0;20950.0;16880.0;4060.0
763;Albrandswaard;2019 december;Albrandswaard                           ;Gemeente;GM0613    ;;300.0;300.0;740.0;4090.0;1.0;1.0;4.0;19.0;21040.0;16940.0;4100.0
764;Wijk 01 Poortugaal-Noord;2019 maart;Albrandswaard                           ;Wijk    ;WK061301  ;1.0;30.0;20.0;70.0;260.0;2.0;1.0;3.0;12.0;2210.0;1950.0;260.0
765;Wijk 01 Poortugaal-Noord;2019 juni;Albrandswaard                           ;Wijk    ;WK061301  ;1.0;30.0;20.0;70.0;270.0;1.0;1.0;3.0;12.0;2220.0;1950.0;270.0
766;Wijk 01 Poortugaal-Noord;2019 september;Albrandswaard                           ;Wijk    ;WK061301  ;1.0;30.0;20.0;70.0;280.0;1.0;1.0;3.0;12.0;2220.0;1940.0;280.0
767;Wijk 01 Poortugaal-Noord;2019 december;Albrandswaard                           ;Wijk    ;WK061301  ;1.0;30.0;20.0;60.0;270.0;2.0;1.0;3.0;12.0;2220.0;1950.0;270.0
768;Valckesteyn;2019 maart;Albrandswaard                           ;Buurt   ;BU06130101;1.0;30.0;20.0;60.0;200.0;2.0;1.0;3.0;10.0;1990.0;1790.0;200.0
769;Valckesteyn;2019 juni;Albrandswaard                           ;Buurt   ;BU06130101;1.0;30.0;20.0;60.0;200.0;1.0;1.0;3.0;10.0;2000.0;1790.0;200.0
770;Valckesteyn;2019 september;Albrandswaard                           ;Buurt   ;BU06130101;1.0;30.0;20.0;60.0;210.0;1.0;1.0;3.0;11.0;1990.0;1780.0;210.0
771;Valckesteyn;2019 december;Albrandswaard                           ;Buurt   ;BU06130101;1.0;30.0;20.0;60.0;210.0;2.0;1.0;3.0;11.0;2000.0;1790.0;210.0
772;Zwaardijk-Kruisdijk;2019 maart;Albrandswaard                           ;Buurt   ;BU06130102;1.0;0.0;0.0;0.0;30.0;4.0;3.0;4.0;41.0;70.0;40.0;30.0
773;Zwaardijk-Kruisdijk;2019 juni;Albrandswaard                           ;Buurt   ;BU06130102;1.0;0.0;0.0;0.0;30.0;4.0;3.0;4.0;41.0;70.0;40.0;30.0
774;Zwaardijk-Kruisdijk;2019 september;Albrandswaard                           ;Buurt   ;BU06130102;1.0;0.0;0.0;0.0;30.0;4.0;3.0;4.0;41.0;70.0;40.0;30.0
775;Zwaardijk-Kruisdijk;2019 december;Albrandswaard                           ;Buurt   ;BU06130102;1.0;0.0;0.0;0.0;30.0;1.0;3.0;4.0;40.0;70.0;40.0;30.0
776;Poortugaal;2019 maart;Albrandswaard                           ;Buurt   ;BU06130103;1.0;0.0;0.0;0.0;10.0;2.0;0.0;4.0;18.0;50.0;40.0;10.0
777;Poortugaal;2019 juni;Albrandswaard                           ;Buurt   ;BU06130103;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;18.0;50.0;40.0;10.0
778;Poortugaal;2019 september;Albrandswaard                           ;Buurt   ;BU06130103;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;20.0;50.0;40.0;10.0
779;Poortugaal;2019 december;Albrandswaard                           ;Buurt   ;BU06130103;1.0;0.0;0.0;0.0;10.0;0.0;0.0;4.0;22.0;50.0;40.0;10.0
780;Buitengebied Poortugaal;2019 maart;Albrandswaard                           ;Buurt   ;BU06130104;1.0;0.0;0.0;0.0;20.0;1.0;0.0;3.0;23.0;100.0;70.0;20.0
781;Buitengebied Poortugaal;2019 juni;Albrandswaard                           ;Buurt   ;BU06130104;1.0;0.0;0.0;0.0;20.0;1.0;0.0;3.0;22.0;100.0;80.0;20.0
782;Buitengebied Poortugaal;2019 september;Albrandswaard                           ;Buurt   ;BU06130104;1.0;0.0;0.0;0.0;30.0;1.0;0.0;2.0;25.0;100.0;80.0;30.0
783;Buitengebied Poortugaal;2019 december;Albrandswaard                           ;Buurt   ;BU06130104;1.0;0.0;0.0;0.0;30.0;1.0;0.0;2.0;25.0;100.0;80.0;30.0
784;Wijk 02 Rhoon-Noord;2019 maart;Albrandswaard                           ;Wijk    ;WK061302  ;1.0;30.0;30.0;60.0;290.0;2.0;2.0;4.0;18.0;1620.0;1330.0;300.0
