ID;Bedrijfstakken;RegioS;Perioden;Vestigingen_1
1308;A-U Alle economische activiteiten;Montferland;2009;2000.0
1309;A-U Alle economische activiteiten;Montferland;2010;2005.0
1310;A-U Alle economische activiteiten;Montfoort;2006;860.0
1311;A-U Alle economische activiteiten;Montfoort;2007;890.0
1312;A-U Alle economische activiteiten;Montfoort;2008;955.0
1313;A-U Alle economische activiteiten;Montfoort;2009;1010.0
1314;A-U Alle economische activiteiten;Montfoort;2010;1025.0
1315;A-U Alle economische activiteiten;Mook en Middelaar;2006;375.0
1316;A-U Alle economische activiteiten;Mook en Middelaar;2007;390.0
1317;A-U Alle economische activiteiten;Mook en Middelaar;2008;410.0
1318;A-U Alle economische activiteiten;Mook en Middelaar;2009;440.0
1319;A-U Alle economische activiteiten;Mook en Middelaar;2010;445.0
1320;A-U Alle economische activiteiten;Moordrecht;2006;400.0
1321;A-U Alle economische activiteiten;Moordrecht;2007;425.0
1322;A-U Alle economische activiteiten;Moordrecht;2008;460.0
1323;A-U Alle economische activiteiten;Moordrecht;2009;520.0
1324;A-U Alle economische activiteiten;Moordrecht;2010;
1325;A-U Alle economische activiteiten;Muiden;2006;410.0
1326;A-U Alle economische activiteiten;Muiden;2007;450.0
1327;A-U Alle economische activiteiten;Muiden;2008;475.0
1328;A-U Alle economische activiteiten;Muiden;2009;485.0
1329;A-U Alle economische activiteiten;Muiden;2010;480.0
1330;A-U Alle economische activiteiten;Naarden;2006;1245.0
1331;A-U Alle economische activiteiten;Naarden;2007;1340.0
1332;A-U Alle economische activiteiten;Naarden;2008;1365.0
1333;A-U Alle economische activiteiten;Naarden;2009;1470.0
1334;A-U Alle economische activiteiten;Naarden;2010;1480.0
1335;A-U Alle economische activiteiten;Neder-Betuwe;2006;1370.0
1336;A-U Alle economische activiteiten;Neder-Betuwe;2007;1435.0
1337;A-U Alle economische activiteiten;Neder-Betuwe;2008;1530.0
1338;A-U Alle economische activiteiten;Neder-Betuwe;2009;1600.0
1339;A-U Alle economische activiteiten;Neder-Betuwe;2010;1645.0
1340;A-U Alle economische activiteiten;Nederlek;2006;700.0
1341;A-U Alle economische activiteiten;Nederlek;2007;720.0
1342;A-U Alle economische activiteiten;Nederlek;2008;760.0
1343;A-U Alle economische activiteiten;Nederlek;2009;795.0
1344;A-U Alle economische activiteiten;Nederlek;2010;805.0
1345;A-U Alle economische activiteiten;Nederweert;2006;1120.0
1346;A-U Alle economische activiteiten;Nederweert;2007;1140.0
1347;A-U Alle economische activiteiten;Nederweert;2008;1170.0
1348;A-U Alle economische activiteiten;Nederweert;2009;1210.0
1349;A-U Alle economische activiteiten;Nederweert;2010;1235.0
1350;A-U Alle economische activiteiten;Neerijnen;2006;955.0
1351;A-U Alle economische activiteiten;Neerijnen;2007;990.0
1352;A-U Alle economische activiteiten;Neerijnen;2008;1050.0
1353;A-U Alle economische activiteiten;Neerijnen;2009;1070.0
1354;A-U Alle economische activiteiten;Neerijnen;2010;1090.0
1355;A-U Alle economische activiteiten;Niedorp;2006;825.0
1356;A-U Alle economische activiteiten;Niedorp;2007;860.0
1357;A-U Alle economische activiteiten;Niedorp;2008;905.0
1358;A-U Alle economische activiteiten;Niedorp;2009;945.0
1359;A-U Alle economische activiteiten;Niedorp;2010;940.0
1360;A-U Alle economische activiteiten;Nieuwegein;2006;2915.0
1361;A-U Alle economische activiteiten;Nieuwegein;2007;3030.0
1362;A-U Alle economische activiteiten;Nieuwegein;2008;3145.0
1363;A-U Alle economische activiteiten;Nieuwegein;2009;3375.0
1364;A-U Alle economische activiteiten;Nieuwegein;2010;3400.0
1365;A-U Alle economische activiteiten;Nieuwerkerk aan den IJssel;2006;1000.0
1366;A-U Alle economische activiteiten;Nieuwerkerk aan den IJssel;2007;1060.0
1367;A-U Alle economische activiteiten;Nieuwerkerk aan den IJssel;2008;1115.0
1368;A-U Alle economische activiteiten;Nieuwerkerk aan den IJssel;2009;1150.0
1369;A-U Alle economische activiteiten;Nieuwerkerk aan den IJssel;2010;
1370;A-U Alle economische activiteiten;Nieuwkoop;2006;660.0
1371;A-U Alle economische activiteiten;Nieuwkoop;2007;1750.0
1372;A-U Alle economische activiteiten;Nieuwkoop;2008;1800.0
1373;A-U Alle economische activiteiten;Nieuwkoop;2009;1875.0
1374;A-U Alle economische activiteiten;Nieuwkoop;2010;1900.0
1375;A-U Alle economische activiteiten;Nieuw-Lekkerland;2006;310.0
1376;A-U Alle economische activiteiten;Nieuw-Lekkerland;2007;335.0
1377;A-U Alle economische activiteiten;Nieuw-Lekkerland;2008;365.0
1378;A-U Alle economische activiteiten;Nieuw-Lekkerland;2009;390.0
1379;A-U Alle economische activiteiten;Nieuw-Lekkerland;2010;410.0
1380;A-U Alle economische activiteiten;Nijefurd;2006;890.0
1381;A-U Alle economische activiteiten;Nijefurd;2007;905.0
1382;A-U Alle economische activiteiten;Nijefurd;2008;930.0
1383;A-U Alle economische activiteiten;Nijefurd;2009;960.0
1384;A-U Alle economische activiteiten;Nijefurd;2010;945.0
1385;A-U Alle economische activiteiten;Nijkerk;2006;2255.0
1386;A-U Alle economische activiteiten;Nijkerk;2007;2380.0
1387;A-U Alle economische activiteiten;Nijkerk;2008;2505.0
1388;A-U Alle economische activiteiten;Nijkerk;2009;2635.0
1389;A-U Alle economische activiteiten;Nijkerk;2010;2700.0
1390;A-U Alle economische activiteiten;Nijmegen;2006;6335.0
1391;A-U Alle economische activiteiten;Nijmegen;2007;6605.0
1392;A-U Alle economische activiteiten;Nijmegen;2008;6910.0
1393;A-U Alle economische activiteiten;Nijmegen;2009;7335.0
1394;A-U Alle economische activiteiten;Nijmegen;2010;7535.0
1395;A-U Alle economische activiteiten;Noord-Beveland;2006;510.0
1396;A-U Alle economische activiteiten;Noord-Beveland;2007;540.0
1397;A-U Alle economische activiteiten;Noord-Beveland;2008;550.0
1398;A-U Alle economische activiteiten;Noord-Beveland;2009;565.0
1399;A-U Alle economische activiteiten;Noord-Beveland;2010;590.0
1400;A-U Alle economische activiteiten;Noordenveld;2006;1585.0
1401;A-U Alle economische activiteiten;Noordenveld;2007;1685.0
1402;A-U Alle economische activiteiten;Noordenveld;2008;1725.0
1403;A-U Alle economische activiteiten;Noordenveld;2009;1810.0
1404;A-U Alle economische activiteiten;Noordenveld;2010;1860.0
1405;A-U Alle economische activiteiten;Noorder-Koggenland;2006;655.0
1406;A-U Alle economische activiteiten;Noorder-Koggenland;2007;
1407;A-U Alle economische activiteiten;Noorder-Koggenland;2008;
1408;A-U Alle economische activiteiten;Noorder-Koggenland;2009;
1409;A-U Alle economische activiteiten;Noorder-Koggenland;2010;
1410;A-U Alle economische activiteiten;Noordoostpolder;2006;2945.0
1411;A-U Alle economische activiteiten;Noordoostpolder;2007;3035.0
1412;A-U Alle economische activiteiten;Noordoostpolder;2008;3140.0
1413;A-U Alle economische activiteiten;Noordoostpolder;2009;3280.0
1414;A-U Alle economische activiteiten;Noordoostpolder;2010;3295.0
1415;A-U Alle economische activiteiten;Noordwijk;2006;1330.0
1416;A-U Alle economische activiteiten;Noordwijk;2007;1405.0
1417;A-U Alle economische activiteiten;Noordwijk;2008;1510.0
1418;A-U Alle economische activiteiten;Noordwijk;2009;1585.0
1419;A-U Alle economische activiteiten;Noordwijk;2010;1660.0
1420;A-U Alle economische activiteiten;Noordwijkerhout;2006;930.0
1421;A-U Alle economische activiteiten;Noordwijkerhout;2007;980.0
1422;A-U Alle economische activiteiten;Noordwijkerhout;2008;1040.0
1423;A-U Alle economische activiteiten;Noordwijkerhout;2009;1030.0
1424;A-U Alle economische activiteiten;Noordwijkerhout;2010;1055.0
1425;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2006;1335.0
1426;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2007;1400.0
1427;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2008;1455.0
1428;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2009;1485.0
1429;A-U Alle economische activiteiten;Nuenen, Gerwen en Nederwetten;2010;1505.0
1430;A-U Alle economische activiteiten;Nunspeet;2006;1405.0
1431;A-U Alle economische activiteiten;Nunspeet;2007;1465.0
1432;A-U Alle economische activiteiten;Nunspeet;2008;1520.0
1433;A-U Alle economische activiteiten;Nunspeet;2009;1590.0
1434;A-U Alle economische activiteiten;Nunspeet;2010;1620.0
1435;A-U Alle economische activiteiten;Nuth;2006;850.0
1436;A-U Alle economische activiteiten;Nuth;2007;880.0
1437;A-U Alle economische activiteiten;Nuth;2008;895.0
1438;A-U Alle economische activiteiten;Nuth;2009;910.0
1439;A-U Alle economische activiteiten;Nuth;2010;940.0
1440;A-U Alle economische activiteiten;Obdam;2006;390.0
1441;A-U Alle economische activiteiten;Obdam;2007;
1442;A-U Alle economische activiteiten;Obdam;2008;
1443;A-U Alle economische activiteiten;Obdam;2009;
1444;A-U Alle economische activiteiten;Obdam;2010;
1445;A-U Alle economische activiteiten;Oegstgeest;2006;825.0
1446;A-U Alle economische activiteiten;Oegstgeest;2007;905.0
1447;A-U Alle economische activiteiten;Oegstgeest;2008;960.0
1448;A-U Alle economische activiteiten;Oegstgeest;2009;1030.0
1449;A-U Alle economische activiteiten;Oegstgeest;2010;1045.0
1450;A-U Alle economische activiteiten;Oirschot;2006;1195.0
1451;A-U Alle economische activiteiten;Oirschot;2007;1235.0
1452;A-U Alle economische activiteiten;Oirschot;2008;1270.0
1453;A-U Alle economische activiteiten;Oirschot;2009;1310.0
1454;A-U Alle economische activiteiten;Oirschot;2010;1355.0
1455;A-U Alle economische activiteiten;Oisterwijk;2006;1660.0
1456;A-U Alle economische activiteiten;Oisterwijk;2007;1730.0
1457;A-U Alle economische activiteiten;Oisterwijk;2008;1815.0
1458;A-U Alle economische activiteiten;Oisterwijk;2009;1920.0
1459;A-U Alle economische activiteiten;Oisterwijk;2010;1930.0
1460;A-U Alle economische activiteiten;Oldambt;2006;
1461;A-U Alle economische activiteiten;Oldambt;2007;
1462;A-U Alle economische activiteiten;Oldambt;2008;
1463;A-U Alle economische activiteiten;Oldambt;2009;
1464;A-U Alle economische activiteiten;Oldambt;2010;1890.0
1465;A-U Alle economische activiteiten;Oldebroek;2006;1110.0
1466;A-U Alle economische activiteiten;Oldebroek;2007;1170.0
1467;A-U Alle economische activiteiten;Oldebroek;2008;1265.0
1468;A-U Alle economische activiteiten;Oldebroek;2009;1340.0
1469;A-U Alle economische activiteiten;Oldebroek;2010;1380.0
1470;A-U Alle economische activiteiten;Oldenzaal;2006;1455.0
1471;A-U Alle economische activiteiten;Oldenzaal;2007;1515.0
1472;A-U Alle economische activiteiten;Oldenzaal;2008;1565.0
1473;A-U Alle economische activiteiten;Oldenzaal;2009;1665.0
1474;A-U Alle economische activiteiten;Oldenzaal;2010;1700.0
1475;A-U Alle economische activiteiten;Olst-Wijhe;2006;940.0
1476;A-U Alle economische activiteiten;Olst-Wijhe;2007;975.0
1477;A-U Alle economische activiteiten;Olst-Wijhe;2008;1005.0
1478;A-U Alle economische activiteiten;Olst-Wijhe;2009;1040.0
1479;A-U Alle economische activiteiten;Olst-Wijhe;2010;1045.0
1480;A-U Alle economische activiteiten;Ommen;2006;1165.0
1481;A-U Alle economische activiteiten;Ommen;2007;1200.0
1482;A-U Alle economische activiteiten;Ommen;2008;1230.0
1483;A-U Alle economische activiteiten;Ommen;2009;1285.0
1484;A-U Alle economische activiteiten;Ommen;2010;1280.0
1485;A-U Alle economische activiteiten;Onderbanken;2006;270.0
1486;A-U Alle economische activiteiten;Onderbanken;2007;290.0
1487;A-U Alle economische activiteiten;Onderbanken;2008;295.0
1488;A-U Alle economische activiteiten;Onderbanken;2009;310.0
1489;A-U Alle economische activiteiten;Onderbanken;2010;310.0
1490;A-U Alle economische activiteiten;Oost Gelre;2006;
1491;A-U Alle economische activiteiten;Oost Gelre;2007;1620.0
1492;A-U Alle economische activiteiten;Oost Gelre;2008;1700.0
1493;A-U Alle economische activiteiten;Oost Gelre;2009;1735.0
1494;A-U Alle economische activiteiten;Oost Gelre;2010;1785.0
1495;A-U Alle economische activiteiten;Oosterhout;2006;2705.0
1496;A-U Alle economische activiteiten;Oosterhout;2007;2870.0
1497;A-U Alle economische activiteiten;Oosterhout;2008;3015.0
1498;A-U Alle economische activiteiten;Oosterhout;2009;3160.0
1499;A-U Alle economische activiteiten;Oosterhout;2010;3210.0
1500;A-U Alle economische activiteiten;Oostflakkee;2006;560.0
1501;A-U Alle economische activiteiten;Oostflakkee;2007;595.0
1502;A-U Alle economische activiteiten;Oostflakkee;2008;605.0
1503;A-U Alle economische activiteiten;Oostflakkee;2009;635.0
1504;A-U Alle economische activiteiten;Oostflakkee;2010;660.0
1505;A-U Alle economische activiteiten;Ooststellingwerf;2006;1425.0
1506;A-U Alle economische activiteiten;Ooststellingwerf;2007;1500.0
1507;A-U Alle economische activiteiten;Ooststellingwerf;2008;1550.0
1508;A-U Alle economische activiteiten;Ooststellingwerf;2009;1570.0
1509;A-U Alle economische activiteiten;Ooststellingwerf;2010;1585.0
1510;A-U Alle economische activiteiten;Oostzaan;2006;430.0
1511;A-U Alle economische activiteiten;Oostzaan;2007;450.0
1512;A-U Alle economische activiteiten;Oostzaan;2008;475.0
1513;A-U Alle economische activiteiten;Oostzaan;2009;495.0
1514;A-U Alle economische activiteiten;Oostzaan;2010;520.0
1515;A-U Alle economische activiteiten;Opmeer;2006;695.0
1516;A-U Alle economische activiteiten;Opmeer;2007;740.0
1517;A-U Alle economische activiteiten;Opmeer;2008;790.0
1518;A-U Alle economische activiteiten;Opmeer;2009;835.0
1519;A-U Alle economische activiteiten;Opmeer;2010;845.0
1520;A-U Alle economische activiteiten;Opsterland;2006;1650.0
1521;A-U Alle economische activiteiten;Opsterland;2007;1710.0
1522;A-U Alle economische activiteiten;Opsterland;2008;1715.0
1523;A-U Alle economische activiteiten;Opsterland;2009;1820.0
1524;A-U Alle economische activiteiten;Opsterland;2010;1865.0
1525;A-U Alle economische activiteiten;Oss;2006;3700.0
1526;A-U Alle economische activiteiten;Oss;2007;3830.0
1527;A-U Alle economische activiteiten;Oss;2008;4020.0
1528;A-U Alle economische activiteiten;Oss;2009;4220.0
1529;A-U Alle economische activiteiten;Oss;2010;4360.0
1530;A-U Alle economische activiteiten;Oud-Beijerland;2006;1180.0
1531;A-U Alle economische activiteiten;Oud-Beijerland;2007;1210.0
1532;A-U Alle economische activiteiten;Oud-Beijerland;2008;1265.0
1533;A-U Alle economische activiteiten;Oud-Beijerland;2009;1350.0
1534;A-U Alle economische activiteiten;Oud-Beijerland;2010;1340.0
1535;A-U Alle economische activiteiten;Oude IJsselstreek;2006;2090.0
1536;A-U Alle economische activiteiten;Oude IJsselstreek;2007;2175.0
1537;A-U Alle economische activiteiten;Oude IJsselstreek;2008;2225.0
1538;A-U Alle economische activiteiten;Oude IJsselstreek;2009;2295.0
1539;A-U Alle economische activiteiten;Oude IJsselstreek;2010;2325.0
1540;A-U Alle economische activiteiten;Ouder-Amstel;2006;715.0
1541;A-U Alle economische activiteiten;Ouder-Amstel;2007;750.0
1542;A-U Alle economische activiteiten;Ouder-Amstel;2008;760.0
1543;A-U Alle economische activiteiten;Ouder-Amstel;2009;805.0
1544;A-U Alle economische activiteiten;Ouder-Amstel;2010;820.0
1545;A-U Alle economische activiteiten;Ouderkerk;2006;480.0
1546;A-U Alle economische activiteiten;Ouderkerk;2007;500.0
1547;A-U Alle economische activiteiten;Ouderkerk;2008;510.0
1548;A-U Alle economische activiteiten;Ouderkerk;2009;520.0
1549;A-U Alle economische activiteiten;Ouderkerk;2010;535.0
1550;A-U Alle economische activiteiten;Oudewater;2006;760.0
1551;A-U Alle economische activiteiten;Oudewater;2007;785.0
1552;A-U Alle economische activiteiten;Oudewater;2008;815.0
1553;A-U Alle economische activiteiten;Oudewater;2009;850.0
1554;A-U Alle economische activiteiten;Oudewater;2010;850.0
1555;A-U Alle economische activiteiten;Overbetuwe;2006;2190.0
1556;A-U Alle economische activiteiten;Overbetuwe;2007;2300.0
1557;A-U Alle economische activiteiten;Overbetuwe;2008;2420.0
1558;A-U Alle economische activiteiten;Overbetuwe;2009;2585.0
1559;A-U Alle economische activiteiten;Overbetuwe;2010;2685.0
1560;A-U Alle economische activiteiten;Papendrecht;2006;1170.0
1561;A-U Alle economische activiteiten;Papendrecht;2007;1250.0
1562;A-U Alle economische activiteiten;Papendrecht;2008;1320.0
1563;A-U Alle economische activiteiten;Papendrecht;2009;1380.0
1564;A-U Alle economische activiteiten;Papendrecht;2010;1425.0
1565;A-U Alle economische activiteiten;Peel en Maas;2006;
1566;A-U Alle economische activiteiten;Peel en Maas;2007;
1567;A-U Alle economische activiteiten;Peel en Maas;2008;
1568;A-U Alle economische activiteiten;Peel en Maas;2009;
1569;A-U Alle economische activiteiten;Peel en Maas;2010;2445.0
1570;A-U Alle economische activiteiten;Pekela;2006;420.0
1571;A-U Alle economische activiteiten;Pekela;2007;445.0
1572;A-U Alle economische activiteiten;Pekela;2008;470.0
1573;A-U Alle economische activiteiten;Pekela;2009;480.0
1574;A-U Alle economische activiteiten;Pekela;2010;495.0
1575;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2006;1925.0
1576;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2007;2025.0
1577;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2008;2175.0
1578;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2009;2375.0
1579;A-U Alle economische activiteiten;Pijnacker-Nootdorp;2010;2470.0
1580;A-U Alle economische activiteiten;Purmerend;2006;2835.0
1581;A-U Alle economische activiteiten;Purmerend;2007;2985.0
1582;A-U Alle economische activiteiten;Purmerend;2008;3135.0
1583;A-U Alle economische activiteiten;Purmerend;2009;3335.0
1584;A-U Alle economische activiteiten;Purmerend;2010;3405.0
1585;A-U Alle economische activiteiten;Putten;2006;1520.0
1586;A-U Alle economische activiteiten;Putten;2007;1575.0
1587;A-U Alle economische activiteiten;Putten;2008;1660.0
1588;A-U Alle economische activiteiten;Putten;2009;1755.0
1589;A-U Alle economische activiteiten;Putten;2010;1790.0
1590;A-U Alle economische activiteiten;Raalte;2006;1955.0
1591;A-U Alle economische activiteiten;Raalte;2007;1980.0
1592;A-U Alle economische activiteiten;Raalte;2008;2040.0
1593;A-U Alle economische activiteiten;Raalte;2009;2120.0
1594;A-U Alle economische activiteiten;Raalte;2010;2140.0
1595;A-U Alle economische activiteiten;Reeuwijk;2006;1035.0
1596;A-U Alle economische activiteiten;Reeuwijk;2007;1050.0
1597;A-U Alle economische activiteiten;Reeuwijk;2008;1090.0
1598;A-U Alle economische activiteiten;Reeuwijk;2009;1120.0
1599;A-U Alle economische activiteiten;Reeuwijk;2010;1110.0
1600;A-U Alle economische activiteiten;Reiderland;2006;270.0
1601;A-U Alle economische activiteiten;Reiderland;2007;285.0
1602;A-U Alle economische activiteiten;Reiderland;2008;300.0
1603;A-U Alle economische activiteiten;Reiderland;2009;330.0
1604;A-U Alle economische activiteiten;Reiderland;2010;
1605;A-U Alle economische activiteiten;Reimerswaal;2006;1095.0
1606;A-U Alle economische activiteiten;Reimerswaal;2007;1150.0
1607;A-U Alle economische activiteiten;Reimerswaal;2008;1210.0
1608;A-U Alle economische activiteiten;Reimerswaal;2009;1255.0
1609;A-U Alle economische activiteiten;Reimerswaal;2010;1240.0
1610;A-U Alle economische activiteiten;Renkum;2006;1405.0
1611;A-U Alle economische activiteiten;Renkum;2007;1460.0
1612;A-U Alle economische activiteiten;Renkum;2008;1555.0
1613;A-U Alle economische activiteiten;Renkum;2009;1675.0
1614;A-U Alle economische activiteiten;Renkum;2010;1735.0
1615;A-U Alle economische activiteiten;Renswoude;2006;360.0
1616;A-U Alle economische activiteiten;Renswoude;2007;380.0
1617;A-U Alle economische activiteiten;Renswoude;2008;380.0
1618;A-U Alle economische activiteiten;Renswoude;2009;410.0
1619;A-U Alle economische activiteiten;Renswoude;2010;420.0
1620;A-U Alle economische activiteiten;Reusel-De Mierden;2006;835.0
1621;A-U Alle economische activiteiten;Reusel-De Mierden;2007;875.0
1622;A-U Alle economische activiteiten;Reusel-De Mierden;2008;920.0
1623;A-U Alle economische activiteiten;Reusel-De Mierden;2009;940.0
1624;A-U Alle economische activiteiten;Reusel-De Mierden;2010;950.0
1625;A-U Alle economische activiteiten;Rheden;2006;1790.0
1626;A-U Alle economische activiteiten;Rheden;2007;1870.0
1627;A-U Alle economische activiteiten;Rheden;2008;1980.0
1628;A-U Alle economische activiteiten;Rheden;2009;2085.0
1629;A-U Alle economische activiteiten;Rheden;2010;2130.0
1630;A-U Alle economische activiteiten;Rhenen;2006;985.0
1631;A-U Alle economische activiteiten;Rhenen;2007;1035.0
1632;A-U Alle economische activiteiten;Rhenen;2008;1070.0
1633;A-U Alle economische activiteiten;Rhenen;2009;1115.0
1634;A-U Alle economische activiteiten;Rhenen;2010;1140.0
1635;A-U Alle economische activiteiten;Ridderkerk;2006;2190.0
1636;A-U Alle economische activiteiten;Ridderkerk;2007;2275.0
1637;A-U Alle economische activiteiten;Ridderkerk;2008;2325.0
1638;A-U Alle economische activiteiten;Ridderkerk;2009;2410.0
1639;A-U Alle economische activiteiten;Ridderkerk;2010;2440.0
1640;A-U Alle economische activiteiten;Rijnwaarden;2006;460.0
1641;A-U Alle economische activiteiten;Rijnwaarden;2007;490.0
1642;A-U Alle economische activiteiten;Rijnwaarden;2008;510.0
1643;A-U Alle economische activiteiten;Rijnwaarden;2009;535.0
1644;A-U Alle economische activiteiten;Rijnwaarden;2010;560.0
1645;A-U Alle economische activiteiten;Rijnwoude;2006;1215.0
1646;A-U Alle economische activiteiten;Rijnwoude;2007;1265.0
1647;A-U Alle economische activiteiten;Rijnwoude;2008;1305.0
1648;A-U Alle economische activiteiten;Rijnwoude;2009;1340.0
1649;A-U Alle economische activiteiten;Rijnwoude;2010;1345.0
1650;A-U Alle economische activiteiten;Rijssen-Holten;2006;1750.0
1651;A-U Alle economische activiteiten;Rijssen-Holten;2007;1815.0
1652;A-U Alle economische activiteiten;Rijssen-Holten;2008;1885.0
1653;A-U Alle economische activiteiten;Rijssen-Holten;2009;2000.0
1654;A-U Alle economische activiteiten;Rijssen-Holten;2010;2025.0
1655;A-U Alle economische activiteiten;Rijswijk (ZH.);2006;2215.0
1656;A-U Alle economische activiteiten;Rijswijk (ZH.);2007;2320.0
1657;A-U Alle economische activiteiten;Rijswijk (ZH.);2008;2455.0
1658;A-U Alle economische activiteiten;Rijswijk (ZH.);2009;2590.0
1659;A-U Alle economische activiteiten;Rijswijk (ZH.);2010;2680.0
1660;A-U Alle economische activiteiten;Roerdalen;2006;445.0
1661;A-U Alle economische activiteiten;Roerdalen;2007;975.0
1662;A-U Alle economische activiteiten;Roerdalen;2008;970.0
1663;A-U Alle economische activiteiten;Roerdalen;2009;1010.0
1664;A-U Alle economische activiteiten;Roerdalen;2010;1015.0
1665;A-U Alle economische activiteiten;Roermond;2006;2295.0
1666;A-U Alle economische activiteiten;Roermond;2007;2845.0
1667;A-U Alle economische activiteiten;Roermond;2008;2850.0
1668;A-U Alle economische activiteiten;Roermond;2009;2995.0
1669;A-U Alle economische activiteiten;Roermond;2010;3090.0
1670;A-U Alle economische activiteiten;Roggel en Neer;2006;485.0
1671;A-U Alle economische activiteiten;Roggel en Neer;2007;
1672;A-U Alle economische activiteiten;Roggel en Neer;2008;
1673;A-U Alle economische activiteiten;Roggel en Neer;2009;
1674;A-U Alle economische activiteiten;Roggel en Neer;2010;
1675;A-U Alle economische activiteiten;De Ronde Venen;2006;2240.0
1676;A-U Alle economische activiteiten;De Ronde Venen;2007;2375.0
1677;A-U Alle economische activiteiten;De Ronde Venen;2008;2470.0
1678;A-U Alle economische activiteiten;De Ronde Venen;2009;2625.0
1679;A-U Alle economische activiteiten;De Ronde Venen;2010;2675.0
1680;A-U Alle economische activiteiten;Roosendaal;2006;3655.0
1681;A-U Alle economische activiteiten;Roosendaal;2007;3825.0
1682;A-U Alle economische activiteiten;Roosendaal;2008;3995.0
1683;A-U Alle economische activiteiten;Roosendaal;2009;4185.0
1684;A-U Alle economische activiteiten;Roosendaal;2010;4180.0
1685;A-U Alle economische activiteiten;Rotterdam;2006;25480.0
1686;A-U Alle economische activiteiten;Rotterdam;2007;26735.0
1687;A-U Alle economische activiteiten;Rotterdam;2008;28210.0
1688;A-U Alle economische activiteiten;Rotterdam;2009;29960.0
1689;A-U Alle economische activiteiten;Rotterdam;2010;30725.0
1690;A-U Alle economische activiteiten;Rozenburg;2006;300.0
1691;A-U Alle economische activiteiten;Rozenburg;2007;325.0
1692;A-U Alle economische activiteiten;Rozenburg;2008;340.0
1693;A-U Alle economische activiteiten;Rozenburg;2009;365.0
1694;A-U Alle economische activiteiten;Rozenburg;2010;380.0
1695;A-U Alle economische activiteiten;Rozendaal;2006;75.0
1696;A-U Alle economische activiteiten;Rozendaal;2007;80.0
1697;A-U Alle economische activiteiten;Rozendaal;2008;80.0
1698;A-U Alle economische activiteiten;Rozendaal;2009;85.0
1699;A-U Alle economische activiteiten;Rozendaal;2010;90.0
1700;A-U Alle economische activiteiten;Rucphen;2006;1315.0
1701;A-U Alle economische activiteiten;Rucphen;2007;1380.0
1702;A-U Alle economische activiteiten;Rucphen;2008;1470.0
1703;A-U Alle economische activiteiten;Rucphen;2009;1540.0
1704;A-U Alle economische activiteiten;Rucphen;2010;1570.0
1705;A-U Alle economische activiteiten;Schagen;2006;975.0
1706;A-U Alle economische activiteiten;Schagen;2007;1015.0
1707;A-U Alle economische activiteiten;Schagen;2008;1045.0
1708;A-U Alle economische activiteiten;Schagen;2009;1085.0
1709;A-U Alle economische activiteiten;Schagen;2010;1100.0
1710;A-U Alle economische activiteiten;Scheemda;2006;545.0
1711;A-U Alle economische activiteiten;Scheemda;2007;575.0
1712;A-U Alle economische activiteiten;Scheemda;2008;560.0
1713;A-U Alle economische activiteiten;Scheemda;2009;620.0
1714;A-U Alle economische activiteiten;Scheemda;2010;
1715;A-U Alle economische activiteiten;Schermer;2006;420.0
1716;A-U Alle economische activiteiten;Schermer;2007;440.0
1717;A-U Alle economische activiteiten;Schermer;2008;455.0
1718;A-U Alle economische activiteiten;Schermer;2009;485.0
1719;A-U Alle economische activiteiten;Schermer;2010;475.0
1720;A-U Alle economische activiteiten;Scherpenzeel;2006;485.0
1721;A-U Alle economische activiteiten;Scherpenzeel;2007;520.0
1722;A-U Alle economische activiteiten;Scherpenzeel;2008;560.0
1723;A-U Alle economische activiteiten;Scherpenzeel;2009;580.0
1724;A-U Alle economische activiteiten;Scherpenzeel;2010;595.0
1725;A-U Alle economische activiteiten;Schiedam;2006;2920.0
1726;A-U Alle economische activiteiten;Schiedam;2007;3060.0
1727;A-U Alle economische activiteiten;Schiedam;2008;3200.0
1728;A-U Alle economische activiteiten;Schiedam;2009;3425.0
1729;A-U Alle economische activiteiten;Schiedam;2010;3530.0
1730;A-U Alle economische activiteiten;Schiermonnikoog;2006;85.0
1731;A-U Alle economische activiteiten;Schiermonnikoog;2007;85.0
1732;A-U Alle economische activiteiten;Schiermonnikoog;2008;85.0
1733;A-U Alle economische activiteiten;Schiermonnikoog;2009;90.0
1734;A-U Alle economische activiteiten;Schiermonnikoog;2010;95.0
1735;A-U Alle economische activiteiten;Schijndel;2006;1420.0
1736;A-U Alle economische activiteiten;Schijndel;2007;1490.0
1737;A-U Alle economische activiteiten;Schijndel;2008;1555.0
1738;A-U Alle economische activiteiten;Schijndel;2009;1635.0
1739;A-U Alle economische activiteiten;Schijndel;2010;1660.0
1740;A-U Alle economische activiteiten;Schinnen;2006;580.0
1741;A-U Alle economische activiteiten;Schinnen;2007;600.0
1742;A-U Alle economische activiteiten;Schinnen;2008;645.0
