ID;RegioSSituatie2011;Perioden;TotaalHuishoudens_1;Eenpersoonshuishoudens_2;Paren_3;Eenouderhuishoudens_4;OverigeHuishoudens_5;TotaalHuishoudens_6;Eenpersoonshuishoudens_7;Paren_8;Eenouderhuishoudens_9;OverigeHuishoudens_10;TotaalHuishoudens_11;Eenpersoonshuishoudens_12;Paren_13;Eenouderhuishoudens_14;OverigeHuishoudens_15;TotaalHuishoudens_16;Eenpersoonshuishoudens_17;Paren_18;Eenouderhuishoudens_19;OverigeHuishoudens_20;RegionaleCodering_21
380;Zuid-Holland (PV);2015;1646.6;638.4;872.3;124.5;11.4;1175.5;439.0;667.4;64.3;4.8;283.0;113.0;120.8;45.4;3.8;188.1;86.4;84.1;14.8;2.8;PV28  
381;Zuid-Holland (PV);2016;1657.4;644.6;876.5;125.0;11.3;1179.2;442.1;668.1;64.4;4.7;287.4;114.6;123.5;45.5;3.8;190.8;87.9;85.0;15.1;2.8;PV28  
382;Zuid-Holland (PV);2017;1668.2;650.8;880.8;125.4;11.2;1183.8;445.4;669.3;64.4;4.7;291.4;115.9;126.0;45.7;3.8;193.0;89.5;85.5;15.4;2.7;PV28  
383;Zuid-Holland (PV);2018;1679.3;657.1;884.9;125.9;11.4;1187.4;448.5;669.6;64.5;4.8;296.5;117.8;129.2;45.7;3.8;195.4;90.8;86.0;15.7;2.8;PV28  
384;Zuid-Holland (PV);2019;1690.7;664.4;888.5;126.3;11.5;1191.2;452.4;669.3;64.6;4.9;301.8;119.7;132.6;45.7;3.8;197.7;92.3;86.6;16.0;2.8;PV28  
385;Zuid-Holland (PV);2020;1702.8;672.4;892.2;126.7;11.5;1194.9;456.6;668.6;64.8;4.9;307.6;121.9;136.2;45.7;3.9;200.3;93.9;87.5;16.2;2.8;PV28  
386;Zuid-Holland (PV);2021;1714.6;680.4;895.3;127.2;11.7;1199.1;461.3;668.0;64.8;4.9;312.6;123.6;139.1;45.9;4.0;202.9;95.5;88.2;16.5;2.7;PV28  
387;Zuid-Holland (PV);2022;1725.9;688.2;898.5;127.5;11.7;1203.1;465.6;667.6;64.9;4.9;318.3;126.0;142.3;45.9;4.1;204.6;96.6;88.6;16.7;2.7;PV28  
388;Zuid-Holland (PV);2023;1737.0;695.9;901.4;127.8;11.9;1206.7;469.8;666.8;65.1;5.0;324.0;128.4;145.6;45.9;4.1;206.3;97.7;88.9;16.9;2.7;PV28  
389;Zuid-Holland (PV);2024;1747.4;703.5;903.7;128.2;12.0;1209.8;473.6;665.7;65.4;5.1;329.9;131.0;148.9;45.8;4.1;207.8;98.9;89.1;17.0;2.7;PV28  
390;Zuid-Holland (PV);2025;1757.7;711.5;905.9;128.3;12.0;1212.7;478.0;664.2;65.4;5.1;335.8;133.7;152.2;45.7;4.1;209.2;99.8;89.5;17.2;2.7;PV28  
391;Zuid-Holland (PV);2026;1767.7;719.4;907.8;128.5;12.1;1215.2;481.8;662.6;65.6;5.2;341.8;136.5;155.4;45.6;4.2;210.6;101.0;89.7;17.2;2.7;PV28  
392;Zuid-Holland (PV);2027;1776.9;726.9;909.3;128.6;12.1;1217.5;485.7;660.8;65.7;5.2;347.2;139.0;158.4;45.6;4.2;212.2;102.2;90.1;17.3;2.7;PV28  
393;Zuid-Holland (PV);2028;1785.7;734.5;910.3;128.7;12.1;1220.0;489.9;659.0;65.9;5.3;352.3;141.6;161.0;45.5;4.2;213.3;103.0;90.3;17.3;2.7;PV28  
394;Zuid-Holland (PV);2029;1793.7;741.5;911.0;128.8;12.3;1221.4;493.5;656.6;66.0;5.3;357.7;144.1;163.9;45.4;4.3;214.6;104.0;90.6;17.4;2.7;PV28  
395;Zuid-Holland (PV);2030;1800.4;748.0;911.0;129.1;12.3;1221.1;495.9;653.6;66.3;5.3;363.2;147.0;166.6;45.4;4.3;216.0;105.1;90.8;17.5;2.7;PV28  
396;Zuid-Holland (PV);2031;1807.3;754.9;910.8;129.3;12.3;1220.0;498.3;649.9;66.5;5.3;369.5;150.1;169.7;45.3;4.4;217.8;106.4;91.2;17.6;2.7;PV28  
397;Zuid-Holland (PV);2032;1813.5;761.3;910.3;129.4;12.5;1218.6;500.1;646.5;66.7;5.4;375.5;153.5;172.4;45.1;4.4;219.4;107.7;91.4;17.6;2.7;PV28  
398;Zuid-Holland (PV);2033;1819.2;767.4;909.5;129.7;12.6;1216.2;501.6;642.3;67.0;5.4;381.6;156.7;175.5;45.0;4.5;221.3;109.2;91.7;17.8;2.7;PV28  
399;Zuid-Holland (PV);2034;1824.6;773.5;908.5;129.9;12.7;1214.1;503.0;638.4;67.3;5.4;387.2;159.8;178.1;44.8;4.6;223.3;110.7;92.0;17.9;2.6;PV28  
400;Zuid-Holland (PV);2035;1829.5;778.8;907.8;130.2;12.7;1211.8;504.0;635.0;67.4;5.5;392.7;162.8;180.6;44.8;4.6;224.9;112.1;92.2;17.9;2.7;PV28  
401;Zuid-Holland (PV);2036;1833.9;783.7;906.9;130.5;12.7;1209.2;504.6;631.4;67.7;5.5;398.1;165.8;182.9;44.9;4.6;226.6;113.3;92.7;18.0;2.7;PV28  
402;Zuid-Holland (PV);2037;1838.1;788.6;906.0;130.8;12.7;1206.3;505.4;627.6;67.9;5.5;403.3;168.6;185.3;44.8;4.6;228.5;114.7;93.1;18.1;2.6;PV28  
403;Zuid-Holland (PV);2038;1842.0;793.3;904.8;131.1;12.8;1203.6;506.2;623.9;68.1;5.5;408.1;171.2;187.4;44.9;4.6;230.3;115.9;93.6;18.1;2.7;PV28  
404;Zuid-Holland (PV);2039;1845.7;798.0;903.5;131.3;12.9;1200.2;506.7;619.8;68.2;5.5;413.3;174.0;189.7;44.9;4.7;232.2;117.3;94.0;18.2;2.7;PV28  
405;Zuid-Holland (PV);2040;1848.8;801.6;902.7;131.6;12.9;1196.6;506.8;615.9;68.3;5.6;417.9;176.2;192.0;45.0;4.7;234.3;118.6;94.8;18.2;2.6;PV28  
406;Zeeland (PV);2012;169.6;56.7;101.7;10.1;1.1;142.3;45.9;88.2;7.6;0.6;8.0;3.3;3.4;1.1;0.3;19.3;7.5;10.1;1.5;0.2;PV29  
407;Zeeland (PV);2013;170.6;57.6;101.5;10.4;1.2;142.4;46.4;87.7;7.7;0.6;8.7;3.6;3.6;1.2;0.3;19.5;7.6;10.2;1.5;0.3;PV29  
408;Zeeland (PV);2014;171.5;58.3;101.4;10.6;1.2;142.4;46.7;87.3;7.8;0.6;9.4;3.9;3.9;1.3;0.3;19.7;7.7;10.2;1.5;0.3;PV29  
409;Zeeland (PV);2015;172.4;59.1;101.4;10.7;1.2;142.4;47.1;86.9;7.7;0.6;10.1;4.2;4.1;1.4;0.4;20.0;7.8;10.3;1.5;0.3;PV29  
410;Zeeland (PV);2016;173.3;59.9;101.3;10.8;1.3;142.4;47.5;86.5;7.7;0.6;10.7;4.5;4.3;1.5;0.4;20.2;7.9;10.5;1.6;0.3;PV29  
411;Zeeland (PV);2017;174.1;60.7;101.1;11.0;1.3;142.3;47.9;86.1;7.8;0.6;11.2;4.7;4.5;1.6;0.4;20.5;8.0;10.6;1.6;0.3;PV29  
412;Zeeland (PV);2018;175.0;61.4;101.2;11.1;1.3;142.3;48.2;85.8;7.7;0.6;11.9;5.0;4.7;1.8;0.4;20.8;8.1;10.7;1.6;0.3;PV29  
413;Zeeland (PV);2019;176.0;62.4;101.2;11.2;1.3;142.5;48.8;85.4;7.7;0.6;12.5;5.3;5.0;1.8;0.4;21.0;8.3;10.8;1.7;0.3;PV29  
414;Zeeland (PV);2020;176.8;63.2;101.1;11.2;1.3;142.6;49.3;85.0;7.6;0.6;13.0;5.6;5.2;1.9;0.4;21.2;8.3;10.9;1.7;0.3;PV29  
415;Zeeland (PV);2021;177.6;64.0;101.1;11.3;1.3;142.7;49.8;84.8;7.5;0.6;13.6;5.8;5.4;2.1;0.4;21.3;8.3;11.0;1.7;0.3;PV29  
416;Zeeland (PV);2022;178.4;64.9;101.0;11.2;1.3;142.6;50.3;84.4;7.4;0.6;14.1;6.1;5.5;2.2;0.4;21.6;8.5;11.1;1.7;0.3;PV29  
417;Zeeland (PV);2023;178.9;65.6;100.9;11.2;1.3;142.4;50.7;83.9;7.2;0.6;14.7;6.3;5.7;2.2;0.4;21.9;8.6;11.3;1.7;0.3;PV29  
418;Zeeland (PV);2024;179.4;66.2;100.7;11.2;1.3;142.1;51.0;83.4;7.2;0.6;15.2;6.6;6.0;2.3;0.4;22.0;8.7;11.3;1.7;0.3;PV29  
419;Zeeland (PV);2025;179.9;67.0;100.4;11.2;1.2;142.0;51.5;82.9;7.0;0.6;15.7;6.8;6.1;2.4;0.4;22.2;8.8;11.4;1.7;0.3;PV29  
420;Zeeland (PV);2026;180.0;67.4;100.2;11.2;1.3;141.6;51.6;82.4;6.9;0.6;16.1;6.9;6.4;2.5;0.4;22.3;8.9;11.4;1.7;0.3;PV29  
421;Zeeland (PV);2027;180.3;68.1;99.8;11.2;1.3;141.3;52.0;81.8;6.9;0.6;16.6;7.1;6.5;2.6;0.4;22.5;9.0;11.5;1.7;0.3;PV29  
422;Zeeland (PV);2028;180.4;68.6;99.4;11.1;1.3;140.7;52.2;81.2;6.7;0.6;17.0;7.3;6.7;2.6;0.4;22.7;9.1;11.5;1.8;0.3;PV29  
423;Zeeland (PV);2029;180.5;69.2;98.9;11.2;1.3;140.4;52.6;80.5;6.7;0.6;17.4;7.4;6.9;2.7;0.4;22.7;9.2;11.5;1.8;0.3;PV29  
424;Zeeland (PV);2030;180.3;69.4;98.4;11.2;1.3;139.7;52.6;79.9;6.6;0.6;17.8;7.5;7.1;2.7;0.4;22.8;9.2;11.5;1.8;0.3;PV29  
425;Zeeland (PV);2031;180.0;69.8;97.8;11.1;1.3;139.0;52.8;79.0;6.5;0.6;18.2;7.7;7.3;2.8;0.4;22.8;9.3;11.5;1.8;0.3;PV29  
426;Zeeland (PV);2032;179.6;70.1;97.2;11.1;1.3;138.1;52.9;78.2;6.4;0.6;18.6;7.9;7.5;2.9;0.4;22.9;9.3;11.5;1.8;0.3;PV29  
427;Zeeland (PV);2033;179.3;70.3;96.6;11.1;1.3;137.3;53.0;77.3;6.4;0.6;19.0;8.0;7.8;2.9;0.4;22.9;9.4;11.5;1.8;0.3;PV29  
428;Zeeland (PV);2034;178.9;70.5;96.0;11.1;1.3;136.4;53.0;76.4;6.4;0.6;19.4;8.1;8.0;3.0;0.4;23.0;9.5;11.5;1.7;0.3;PV29  
429;Zeeland (PV);2035;178.4;70.7;95.3;11.0;1.4;135.3;52.9;75.5;6.3;0.7;19.9;8.2;8.3;3.0;0.4;23.2;9.6;11.6;1.7;0.3;PV29  
430;Zeeland (PV);2036;177.8;70.8;94.6;11.0;1.4;134.3;52.8;74.6;6.2;0.7;20.3;8.4;8.4;3.0;0.4;23.2;9.6;11.6;1.8;0.3;PV29  
431;Zeeland (PV);2037;177.2;71.0;94.0;11.0;1.3;133.4;52.8;73.7;6.2;0.6;20.6;8.5;8.6;3.0;0.4;23.2;9.7;11.6;1.7;0.3;PV29  
432;Zeeland (PV);2038;176.8;71.1;93.2;11.1;1.4;132.6;52.8;72.9;6.3;0.7;20.9;8.6;8.8;3.1;0.4;23.3;9.8;11.5;1.8;0.3;PV29  
433;Zeeland (PV);2039;176.2;71.2;92.6;11.1;1.4;131.6;52.7;72.0;6.2;0.7;21.1;8.6;9.0;3.1;0.4;23.4;9.8;11.5;1.8;0.3;PV29  
434;Zeeland (PV);2040;175.8;71.3;92.0;11.0;1.4;130.7;52.6;71.2;6.2;0.7;21.6;8.8;9.2;3.1;0.4;23.5;9.9;11.6;1.8;0.3;PV29  
435;Noord-Brabant (PV);2012;1085.0;363.9;647.7;65.8;7.7;907.5;293.9;560.7;49.2;3.8;78.5;29.8;36.8;9.6;2.2;99.1;40.2;50.1;7.0;1.8;PV30  
436;Noord-Brabant (PV);2013;1096.7;372.4;648.9;67.5;8.0;913.2;298.9;560.3;50.2;3.8;82.4;32.0;38.0;10.2;2.3;101.2;41.5;50.6;7.1;1.9;PV30  
437;Noord-Brabant (PV);2014;1107.1;380.3;649.8;68.9;8.1;918.0;303.8;559.6;50.8;3.8;86.1;33.8;39.1;10.9;2.3;103.1;42.7;51.1;7.3;1.9;PV30  
438;Noord-Brabant (PV);2015;1117.4;388.0;651.1;70.1;8.1;922.8;309.0;558.9;51.2;3.8;89.6;35.4;40.3;11.5;2.4;105.0;43.6;51.9;7.5;2.0;PV30  
439;Noord-Brabant (PV);2016;1126.9;395.2;652.4;71.2;8.1;927.3;314.1;558.3;51.4;3.6;92.9;36.8;41.6;12.2;2.4;106.6;44.4;52.5;7.7;2.0;PV30  
440;Noord-Brabant (PV);2017;1136.3;402.5;653.4;72.2;8.2;931.0;318.6;557.2;51.5;3.7;96.7;38.4;43.0;12.8;2.5;108.6;45.5;53.2;7.9;2.0;PV30  
441;Noord-Brabant (PV);2018;1145.1;409.5;654.3;73.0;8.3;934.8;323.4;556.1;51.6;3.7;100.0;39.7;44.4;13.4;2.6;110.3;46.4;53.8;8.0;2.0;PV30  
442;Noord-Brabant (PV);2019;1153.7;416.2;655.5;73.6;8.4;938.4;328.0;555.2;51.4;3.8;103.4;41.0;45.8;14.0;2.6;111.9;47.2;54.5;8.2;2.0;PV30  
443;Noord-Brabant (PV);2020;1161.6;422.6;656.3;74.3;8.4;941.3;332.0;554.2;51.3;3.8;106.7;42.4;47.0;14.7;2.6;113.6;48.2;55.1;8.3;2.0;PV30  
444;Noord-Brabant (PV);2021;1169.4;429.1;657.1;74.8;8.3;944.2;336.2;553.1;51.1;3.8;110.2;43.8;48.6;15.2;2.6;115.0;49.1;55.4;8.5;2.0;PV30  
445;Noord-Brabant (PV);2022;1176.7;435.3;657.7;75.2;8.5;946.4;340.2;551.5;50.8;3.8;113.6;45.1;50.0;15.7;2.7;116.7;49.9;56.1;8.7;2.0;PV30  
446;Noord-Brabant (PV);2023;1183.3;441.2;658.1;75.3;8.6;948.3;344.1;549.9;50.4;3.9;116.7;46.2;51.5;16.2;2.7;118.3;50.9;56.7;8.8;2.0;PV30  
447;Noord-Brabant (PV);2024;1189.4;446.9;658.4;75.6;8.5;949.7;347.6;548.2;50.0;3.9;119.9;47.6;53.0;16.6;2.7;119.8;51.7;57.2;9.0;1.9;PV30  
448;Noord-Brabant (PV);2025;1195.1;452.3;658.7;75.5;8.6;950.5;350.9;546.3;49.4;3.9;123.2;48.7;54.7;17.0;2.7;121.4;52.7;57.6;9.1;1.9;PV30  
449;Noord-Brabant (PV);2026;1200.1;457.3;658.5;75.8;8.5;950.7;353.7;544.0;49.1;3.9;126.6;50.0;56.3;17.5;2.8;122.9;53.5;58.2;9.3;1.9;PV30  
450;Noord-Brabant (PV);2027;1204.5;462.1;657.9;75.8;8.6;950.4;356.5;541.4;48.6;3.9;129.7;51.1;58.0;17.8;2.8;124.4;54.5;58.5;9.5;1.9;PV30  
451;Noord-Brabant (PV);2028;1209.2;467.3;657.3;75.8;8.8;950.3;359.6;538.7;48.0;4.0;133.0;52.3;59.6;18.2;2.9;126.0;55.4;59.0;9.6;1.9;PV30  
452;Noord-Brabant (PV);2029;1213.6;472.5;656.5;75.8;8.8;950.7;363.0;536.0;47.6;4.0;135.8;53.3;61.1;18.5;2.9;127.1;56.2;59.3;9.7;1.9;PV30  
453;Noord-Brabant (PV);2030;1218.0;477.5;655.8;75.8;8.9;950.2;365.7;533.3;47.1;4.1;139.3;54.7;62.9;18.8;2.9;128.6;57.2;59.6;9.9;1.9;PV30  
454;Noord-Brabant (PV);2031;1222.1;482.4;654.9;75.9;8.9;950.4;368.8;530.6;46.8;4.1;142.2;55.6;64.6;19.1;2.9;129.6;58.0;59.7;10.0;1.9;PV30  
455;Noord-Brabant (PV);2032;1225.6;487.1;653.4;76.1;8.9;950.2;372.0;527.4;46.6;4.2;144.8;56.2;66.3;19.4;2.9;130.6;58.8;59.8;10.2;1.8;PV30  
456;Noord-Brabant (PV);2033;1228.7;491.5;652.1;76.1;9.0;949.5;375.1;524.0;46.1;4.2;147.5;56.9;68.1;19.6;2.9;131.7;59.4;60.1;10.3;1.9;PV30  
457;Noord-Brabant (PV);2034;1231.5;495.7;650.4;76.2;9.1;948.5;378.1;520.2;46.0;4.3;150.3;57.7;69.9;19.8;2.9;132.6;60.0;60.4;10.4;1.8;PV30  
458;Noord-Brabant (PV);2035;1233.5;499.4;648.6;76.4;9.1;946.9;380.4;516.2;45.9;4.3;152.9;58.5;71.6;20.0;2.9;133.7;60.4;60.8;10.5;1.9;PV30  
459;Noord-Brabant (PV);2036;1235.5;503.0;646.7;76.6;9.1;945.1;382.7;512.1;45.9;4.4;155.4;59.0;73.4;20.1;2.9;135.1;61.3;61.2;10.7;1.9;PV30  
460;Noord-Brabant (PV);2037;1236.8;506.1;644.6;76.9;9.1;942.7;384.6;507.7;45.9;4.4;157.9;59.8;75.1;20.2;2.8;136.2;61.7;61.8;10.8;1.9;PV30  
461;Noord-Brabant (PV);2038;1237.9;508.9;642.9;77.2;9.0;940.7;386.4;503.8;46.1;4.4;160.1;60.4;76.9;20.1;2.8;137.2;62.1;62.2;11.0;1.8;PV30  
462;Noord-Brabant (PV);2039;1238.9;511.6;641.0;77.2;9.1;938.1;388.1;499.7;45.9;4.5;162.5;61.1;78.4;20.2;2.8;138.3;62.4;62.9;11.1;1.9;PV30  
463;Noord-Brabant (PV);2040;1239.9;514.1;639.1;77.5;9.2;935.6;389.2;495.7;46.1;4.5;164.9;61.9;80.1;20.1;2.8;139.5;63.0;63.3;11.2;1.9;PV30  
464;Limburg (PV);2012;513.2;177.7;298.5;33.0;3.9;404.1;135.3;243.0;23.8;1.9;26.6;10.6;11.7;3.3;1.0;82.5;31.8;43.7;5.9;1.0;PV31  
465;Limburg (PV);2013;516.9;181.4;297.9;33.7;4.0;406.2;138.2;241.9;24.1;1.9;28.3;11.5;12.3;3.5;1.0;82.4;31.7;43.7;6.0;1.0;PV31  
466;Limburg (PV);2014;519.9;184.6;297.3;34.1;4.0;407.7;140.8;240.8;24.2;1.9;29.9;12.3;12.7;3.8;1.1;82.3;31.4;43.8;6.1;1.0;PV31  
467;Limburg (PV);2015;522.7;187.5;296.6;34.5;4.0;409.2;143.5;239.6;24.3;1.9;31.4;13.0;13.2;4.2;1.1;82.1;31.1;43.8;6.1;1.1;PV31  
468;Limburg (PV);2016;525.4;190.5;295.9;34.9;4.1;410.3;145.9;238.3;24.2;1.9;33.2;13.9;13.7;4.5;1.1;81.9;30.7;43.9;6.2;1.1;PV31  
469;Limburg (PV);2017;527.4;193.1;295.1;35.2;4.1;411.1;148.3;236.8;24.2;1.8;34.8;14.5;14.3;4.7;1.2;81.6;30.3;43.9;6.2;1.1;PV31  
470;Limburg (PV);2018;529.3;195.9;294.2;35.2;4.1;411.6;150.4;235.5;23.9;1.8;36.4;15.3;14.8;5.0;1.2;81.3;30.1;43.8;6.2;1.0;PV31  
471;Limburg (PV);2019;531.1;198.3;293.4;35.2;4.1;412.4;152.7;234.2;23.7;1.8;37.8;15.9;15.3;5.3;1.2;80.9;29.8;43.9;6.3;1.1;PV31  
472;Limburg (PV);2020;532.7;200.7;292.4;35.4;4.1;412.9;154.6;233.0;23.5;1.8;39.2;16.6;15.8;5.6;1.2;80.7;29.5;43.7;6.4;1.1;PV31  
473;Limburg (PV);2021;534.1;202.8;291.7;35.3;4.2;413.1;156.3;231.7;23.2;1.9;40.7;17.1;16.4;5.8;1.3;80.4;29.4;43.6;6.3;1.1;PV31  
474;Limburg (PV);2022;535.2;205.0;290.7;35.4;4.2;413.2;158.0;230.4;23.0;1.9;41.7;17.6;16.8;6.0;1.3;80.3;29.4;43.5;6.3;1.0;PV31  
475;Limburg (PV);2023;536.4;207.2;289.7;35.3;4.2;413.1;159.6;229.0;22.7;1.8;43.0;18.1;17.3;6.3;1.3;80.3;29.4;43.4;6.4;1.0;PV31  
476;Limburg (PV);2024;537.4;209.2;288.7;35.2;4.2;412.9;161.1;227.6;22.3;1.9;44.2;18.6;17.8;6.5;1.4;80.3;29.5;43.3;6.4;1.0;PV31  
477;Limburg (PV);2025;538.0;211.0;287.6;35.0;4.4;412.4;162.6;226.0;21.9;1.9;45.5;19.0;18.4;6.7;1.4;80.1;29.4;43.3;6.4;1.1;PV31  
478;Limburg (PV);2026;538.3;212.8;286.3;34.9;4.3;411.7;163.9;224.4;21.6;1.9;46.6;19.6;18.8;6.9;1.4;79.9;29.3;43.2;6.4;1.0;PV31  
479;Limburg (PV);2027;538.5;214.4;285.0;34.9;4.3;411.2;165.4;222.5;21.4;1.9;47.7;19.9;19.4;7.0;1.4;79.7;29.1;43.1;6.4;1.0;PV31  
480;Limburg (PV);2028;538.6;216.1;283.5;34.8;4.3;410.4;166.6;220.8;21.2;1.9;48.9;20.4;19.9;7.2;1.4;79.3;29.1;42.8;6.4;1.0;PV31  
481;Limburg (PV);2029;538.2;217.5;281.9;34.7;4.2;409.1;167.7;218.7;20.8;1.9;50.1;20.9;20.4;7.4;1.3;79.0;28.9;42.7;6.4;1.0;PV31  
482;Limburg (PV);2030;537.5;218.7;279.9;34.6;4.3;407.7;168.6;216.5;20.6;1.9;51.1;21.2;20.9;7.6;1.4;78.7;28.9;42.4;6.4;1.0;PV31  
483;Limburg (PV);2031;536.3;219.6;277.8;34.6;4.2;406.1;169.4;214.3;20.4;1.9;52.0;21.4;21.5;7.8;1.4;78.1;28.8;42.0;6.4;0.9;PV31  
484;Limburg (PV);2032;535.1;220.7;275.7;34.5;4.2;404.5;170.3;212.1;20.2;1.9;52.9;21.8;21.9;7.9;1.4;77.7;28.7;41.7;6.4;0.9;PV31  
485;Limburg (PV);2033;533.7;221.4;273.5;34.5;4.3;402.7;170.9;209.8;20.1;2.0;53.8;21.9;22.4;8.1;1.4;77.2;28.6;41.3;6.3;0.9;PV31  
486;Limburg (PV);2034;532.1;221.9;271.2;34.7;4.3;400.9;171.3;207.5;20.1;2.0;54.6;22.2;22.8;8.2;1.4;76.6;28.4;40.9;6.3;0.9;PV31  
487;Limburg (PV);2035;530.8;222.7;269.1;34.7;4.3;399.1;171.9;205.2;20.0;2.0;55.4;22.4;23.4;8.4;1.4;76.2;28.3;40.6;6.4;0.9;PV31  
488;Limburg (PV);2036;529.2;223.1;266.9;34.9;4.3;397.0;172.1;202.8;20.0;2.0;56.4;22.8;23.8;8.5;1.3;75.8;28.3;40.2;6.4;0.9;PV31  
489;Limburg (PV);2037;527.4;223.5;264.8;34.8;4.3;394.9;172.3;200.6;19.9;2.1;57.1;22.9;24.4;8.5;1.3;75.4;28.2;39.8;6.4;0.9;PV31  
490;Limburg (PV);2038;525.6;224.0;262.4;34.9;4.2;392.5;172.5;198.1;19.9;2.0;58.0;23.3;24.8;8.6;1.3;75.2;28.3;39.5;6.4;0.9;PV31  
491;Limburg (PV);2039;523.8;224.1;260.4;34.9;4.3;390.2;172.2;196.0;19.9;2.1;58.7;23.5;25.2;8.6;1.3;74.9;28.4;39.2;6.4;1.0;PV31  
492;Limburg (PV);2040;522.0;224.4;258.4;34.9;4.3;387.9;172.0;194.0;19.8;2.1;59.4;23.8;25.7;8.6;1.3;74.6;28.5;38.8;6.4;0.9;PV31  
493;Oost-Groningen (CR);2012;67.4;21.2;41.2;4.4;0.6;60.8;18.8;38.0;3.7;0.3;2.3;0.9;1.0;0.3;0.2;4.2;1.5;2.2;0.4;0.1;CR01  
494;Oost-Groningen (CR);2013;67.6;21.6;40.9;4.5;0.6;60.7;19.0;37.6;3.7;0.3;2.6;1.0;1.0;0.4;0.2;4.3;1.6;2.2;0.4;0.1;CR01  
495;Oost-Groningen (CR);2014;67.7;22.0;40.6;4.5;0.6;60.5;19.2;37.2;3.7;0.3;2.8;1.1;1.1;0.4;0.2;4.4;1.7;2.3;0.4;0.1;CR01  
496;Oost-Groningen (CR);2015;67.9;22.4;40.3;4.6;0.6;60.3;19.5;36.8;3.7;0.3;3.1;1.3;1.2;0.4;0.2;4.5;1.7;2.3;0.4;0.1;CR01  
497;Oost-Groningen (CR);2016;68.0;22.7;40.0;4.6;0.7;60.0;19.5;36.4;3.7;0.3;3.3;1.3;1.2;0.5;0.2;4.7;1.8;2.3;0.4;0.2;CR01  
498;Oost-Groningen (CR);2017;68.0;22.9;39.7;4.7;0.7;59.8;19.6;36.1;3.7;0.3;3.5;1.4;1.3;0.5;0.2;4.8;1.9;2.3;0.4;0.2;CR01  
499;Oost-Groningen (CR);2018;68.2;23.3;39.4;4.7;0.7;59.6;19.9;35.7;3.7;0.3;3.6;1.5;1.3;0.6;0.2;4.9;1.9;2.4;0.4;0.2;CR01  
500;Oost-Groningen (CR);2019;68.2;23.6;39.2;4.8;0.7;59.4;20.0;35.4;3.7;0.3;3.8;1.6;1.4;0.6;0.2;5.0;1.9;2.4;0.5;0.2;CR01  
501;Oost-Groningen (CR);2020;68.3;23.9;38.9;4.7;0.7;59.2;20.2;35.1;3.6;0.3;4.0;1.7;1.4;0.7;0.2;5.1;2.0;2.4;0.5;0.2;CR01  
502;Oost-Groningen (CR);2021;68.4;24.2;38.7;4.8;0.7;59.1;20.3;34.8;3.6;0.4;4.2;1.8;1.4;0.7;0.2;5.2;2.1;2.5;0.5;0.2;CR01  
503;Oost-Groningen (CR);2022;68.4;24.5;38.5;4.7;0.7;58.9;20.5;34.5;3.5;0.3;4.3;1.9;1.5;0.8;0.2;5.2;2.1;2.5;0.5;0.2;CR01  
504;Oost-Groningen (CR);2023;68.6;24.8;38.4;4.7;0.7;58.7;20.7;34.2;3.4;0.4;4.6;2.0;1.6;0.8;0.2;5.3;2.1;2.6;0.5;0.2;CR01  
505;Oost-Groningen (CR);2024;68.6;25.2;38.1;4.6;0.7;58.4;21.0;33.8;3.3;0.4;4.8;2.0;1.7;0.8;0.2;5.4;2.2;2.6;0.5;0.2;CR01  
506;Oost-Groningen (CR);2025;68.6;25.4;37.9;4.6;0.7;58.3;21.1;33.6;3.2;0.3;5.0;2.1;1.8;0.9;0.2;5.4;2.2;2.6;0.5;0.2;CR01  
507;Oost-Groningen (CR);2026;68.6;25.7;37.6;4.6;0.7;58.0;21.3;33.3;3.2;0.3;5.0;2.1;1.8;0.9;0.2;5.5;2.2;2.6;0.5;0.2;CR01  
508;Oost-Groningen (CR);2027;68.6;25.9;37.4;4.6;0.7;57.8;21.5;32.8;3.1;0.3;5.2;2.2;1.9;0.9;0.2;5.6;2.2;2.6;0.5;0.2;CR01  
509;Oost-Groningen (CR);2028;68.4;26.1;37.1;4.6;0.7;57.4;21.5;32.5;3.1;0.3;5.4;2.2;2.0;0.9;0.2;5.6;2.3;2.6;0.5;0.1;CR01  
510;Oost-Groningen (CR);2029;68.3;26.2;36.8;4.5;0.7;57.1;21.7;32.1;3.0;0.3;5.5;2.3;2.1;0.9;0.2;5.6;2.3;2.7;0.6;0.1;CR01  
511;Oost-Groningen (CR);2030;68.2;26.5;36.5;4.5;0.7;56.8;21.9;31.6;3.0;0.3;5.7;2.4;2.2;1.0;0.2;5.7;2.2;2.7;0.6;0.1;CR01  
512;Oost-Groningen (CR);2031;68.1;26.7;36.2;4.5;0.7;56.6;22.1;31.3;2.9;0.4;5.8;2.4;2.2;1.0;0.2;5.7;2.2;2.7;0.6;0.1;CR01  
513;Oost-Groningen (CR);2032;67.9;26.9;35.9;4.5;0.7;56.2;22.2;30.8;2.9;0.3;5.9;2.4;2.3;1.0;0.2;5.8;2.3;2.8;0.6;0.1;CR01  
514;Oost-Groningen (CR);2033;67.7;27.0;35.6;4.4;0.7;55.9;22.3;30.5;2.8;0.3;6.0;2.5;2.3;1.0;0.2;5.8;2.3;2.8;0.6;0.1;CR01  
