ID;Leeftijd;PrognoseInterval;Perioden;TotaalMannenEnVrouwen_1;Mannen_2;Vrouwen_3
1010;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2015;993383;508305;485076
1011;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2016;1005751;514386;491368
1012;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2017;1014780;518345;496435
1013;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2018;1020777;521806;498968
1014;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2019;1019708;521278;498428
1015;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2020;1010835;516313;494522
1016;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2021;990258;506133;484160
1017;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2022;971501;496818;474592
1018;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2023;950501;485882;464728
1019;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2024;933997;477669;456412
1020;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2025;924064;472776;451288
1021;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2026;919229;469980;449249
1022;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2027;911592;465928;445658
1023;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2028;903584;462101;441368
1024;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2029;889647;454756;434891
1025;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2030;875001;447470;427649
1026;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2031;860671;440263;420395
1027;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2032;845755;432848;412912
1028;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2033;840347;430053;410285
1029;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2034;835790;427678;408112
1030;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2035;832504;426065;406439
1031;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2036;829487;424633;404854
1032;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2037;825485;422883;402838
1033;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2038;825381;422604;402710
1034;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2039;825799;422868;402922
1035;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2040;824187;422111;401993
1036;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2041;820722;420409;400313
1037;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2042;814513;417229;397284
1038;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2043;816172;418041;398131
1039;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2044;811650;415929;395721
1040;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2045;804461;412067;392394
1041;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2046;801770;410723;391047
1042;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2047;796156;407802;388354
1043;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2048;792764;406054;386589
1044;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2049;781701;400428;381273
1045;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2050;772816;395893;376862
1046;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2051;769651;394392;375259
1047;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2052;759673;389146;370542
1048;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2053;753247;385843;367404
1049;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2054;747634;383064;364570
1050;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2055;734213;376209;358005
1051;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2056;721699;369839;351861
1052;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2057;714578;366043;348535
1053;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2058;701981;359621;342360
1054;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2059;691848;354415;337433
1055;15 tot 20 jaar;Ondergrens 95%-prognose-interval;2060;681520;349198;332323
1056;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2013;993899;508225;485668
1057;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2014;997955;510348;487594
1058;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2015;1003324;513236;490089
1059;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2016;1018959;520985;497986
1060;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2017;1032116;527147;504969
1061;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2018;1041761;532453;509297
1062;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2019;1043713;533486;510260
1063;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2020;1037498;529936;507572
1064;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2021;1020932;521773;499163
1065;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2022;1006016;514543;491481
1066;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2023;989170;505592;483487
1067;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2024;975747;499083;476664
1068;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2025;969820;496283;473538
1069;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2026;968681;495394;473287
1070;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2027;965422;493659;471713
1071;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2028;961800;492211;469633
1072;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2029;960040;491182;468957
1073;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2030;962591;492495;470127
1074;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2031;969291;496445;473280
1075;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2032;980881;502217;478620
1076;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2033;1000272;512133;487938
1077;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2034;1014602;519474;495128
1078;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2035;1029660;527097;502563
1079;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2036;1049487;537273;511961
1080;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2037;1060816;543277;517458
1081;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2038;1078120;551991;526129
1082;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2039;1093304;560105;533199
1083;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2040;1106941;567085;539928
1084;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2041;1114432;570715;543717
1085;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2042;1126687;577077;549610
1086;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2043;1138089;582854;555234
1087;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2044;1148125;588240;559885
1088;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2045;1156397;592444;563953
1089;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2046;1166945;597652;569292
1090;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2047;1172716;600826;571890
1091;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2048;1177676;603395;574280
1092;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2049;1181240;605122;576119
1093;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2050;1181503;605298;576205
1094;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2051;1178788;603804;574984
1095;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2052;1179452;604304;575190
1096;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2053;1186578;607753;578825
1097;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2054;1185581;607233;578348
1098;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2055;1186546;607754;578841
1099;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2056;1182206;605645;576760
1100;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2057;1178384;603836;574549
1101;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2058;1181810;605407;576403
1102;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2059;1180908;604955;575953
1103;15 tot 20 jaar;Bovengrens 95%-prognose-interval;2060;1181633;605320;576313
1104;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2013;991422;507042;484382
1105;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2014;993068;507965;485103
1106;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2015;995758;509466;486284
1107;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2016;1008788;515900;492892
1108;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2017;1018678;520309;498367
1109;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2018;1025481;524163;501297
1110;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2019;1025219;524073;501168
1111;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2020;1016637;519273;497348
1112;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2021;997510;509784;487706
1113;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2022;979620;500961;478657
1114;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2023;959692;490473;469187
1115;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2024;944089;482766;461358
1116;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2025;934892;478326;456541
1117;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2026;930919;475953;454938
1118;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2027;924275;472507;451779
1119;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2028;917698;469401;448293
1120;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2029;906908;463679;443229
1121;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2030;895296;457820;437479
1122;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2031;885465;453086;432176
1123;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2032;878762;449751;429021
1124;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2033;877745;449171;428499
1125;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2034;876713;448775;427942
1126;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2035;880035;450567;429445
1127;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2036;881011;451212;429971
1128;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2037;882246;451780;430510
1129;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2038;883292;452279;431151
1130;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2039;883961;452759;431284
1131;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2040;886160;453802;432408
1132;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2041;888403;455018;433470
1133;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2042;887014;454364;432597
1134;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2043;885084;453449;431771
1135;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2044;884538;453032;431551
1136;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2045;885877;453913;432025
1137;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2046;886275;454045;432318
1138;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2047;884696;453283;431378
1139;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2048;883299;452594;430739
1140;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2049;880481;451049;429414
1141;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2050;876220;448957;427285
1142;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2051;871936;446670;425292
1143;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2052;864388;442786;421510
1144;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2053;857544;439386;418203
1145;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2054;850253;435490;414763
1146;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2055;841575;431168;410442
1147;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2056;835316;427968;407349
1148;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2057;829136;424765;404266
1149;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2058;823960;422116;401835
1150;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2059;818497;419332;399165
1151;15 tot 20 jaar;Ondergrens 67%-prognose-interval;2060;816087;418093;397975
1152;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2013;993069;507831;485236
1153;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2014;996376;509588;486786
1154;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2015;1000844;512012;488836
1155;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2016;1015601;519328;496281
1156;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2017;1027114;524571;502523
1157;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2018;1035747;529382;506362
1158;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2019;1037234;530189;507053
1159;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2020;1030616;526415;504172
1160;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2021;1013127;517774;495367
1161;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2022;996799;509739;487036
1162;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2023;979068;500373;478702
1163;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2024;965748;493818;471925
1164;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2025;958440;490364;468018
1165;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2026;955930;488894;467029
1166;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2027;951268;486387;464837
1167;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2028;947680;484823;462847
1168;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2029;942271;481932;460381
1169;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2030;938327;479995;458320
1170;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2031;938291;480249;458014
1171;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2032;944925;483664;461239
1172;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2033;955719;489272;466434
1173;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2034;968202;495805;472419
1174;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2035;979687;501657;478082
1175;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2036;993101;508461;484553
1176;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2037;1005331;514814;490405
1177;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2038;1012057;518310;493778
1178;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2039;1024085;524597;499464
1179;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2040;1034697;530064;504742
1180;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2041;1042287;533890;508406
1181;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2042;1049104;537397;511822
1182;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2043;1054878;540410;514418
1183;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2044;1059483;542779;516659
1184;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2045;1062799;544490;518303
1185;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2046;1065087;545677;519538
1186;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2047;1068329;547147;521096
1187;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2048;1067434;546765;520668
1188;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2049;1070598;548562;522035
1189;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2050;1071467;548882;522585
1190;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2051;1071253;548756;522502
1191;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2052;1070490;548366;522042
1192;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2053;1069868;548231;521624
1193;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2054;1066040;546130;520010
1194;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2055;1063042;544479;518447
1195;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2056;1060319;543225;517094
1196;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2057;1056460;541261;515291
1197;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2058;1051386;538620;512765
1198;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2059;1050831;538405;512445
1199;15 tot 20 jaar;Bovengrens 67%-prognose-interval;2060;1052411;539128;513206
1200;20 tot 25 jaar;Prognose;2013;1056840;534387;522453
1201;20 tot 25 jaar;Prognose;2014;1062318;537365;524954
1202;20 tot 25 jaar;Prognose;2015;1066496;539981;526514
1203;20 tot 25 jaar;Prognose;2016;1058218;535556;522662
1204;20 tot 25 jaar;Prognose;2017;1050570;532246;518324
1205;20 tot 25 jaar;Prognose;2018;1047145;529875;517270
1206;20 tot 25 jaar;Prognose;2019;1051123;532054;519068
1207;20 tot 25 jaar;Prognose;2020;1055713;534586;521127
1208;20 tot 25 jaar;Prognose;2021;1069655;541528;528128
1209;20 tot 25 jaar;Prognose;2022;1080297;546396;533901
1210;20 tot 25 jaar;Prognose;2023;1087433;550465;536968
1211;20 tot 25 jaar;Prognose;2024;1087679;550639;537041
1212;20 tot 25 jaar;Prognose;2025;1079867;546235;533632
1213;20 tot 25 jaar;Prognose;2026;1061754;537255;524498
1214;20 tot 25 jaar;Prognose;2027;1044772;528856;515916
1215;20 tot 25 jaar;Prognose;2028;1026293;519100;507193
1216;20 tot 25 jaar;Prognose;2029;1012024;512020;500005
1217;20 tot 25 jaar;Prognose;2030;1004105;508184;495922
1218;20 tot 25 jaar;Prognose;2031;1001035;506260;494775
1219;20 tot 25 jaar;Prognose;2032;995845;503482;492363
1220;20 tot 25 jaar;Prognose;2033;990821;501169;489652
1221;20 tot 25 jaar;Prognose;2034;983035;496937;486098
1222;20 tot 25 jaar;Prognose;2035;976268;493505;482763
1223;20 tot 25 jaar;Prognose;2036;972004;491675;480329
1224;20 tot 25 jaar;Prognose;2037;973208;492222;480986
1225;20 tot 25 jaar;Prognose;2038;979121;495264;483856
1226;20 tot 25 jaar;Prognose;2039;985895;498748;487147
1227;20 tot 25 jaar;Prognose;2040;993118;502454;490664
1228;20 tot 25 jaar;Prognose;2041;999845;505895;493951
1229;20 tot 25 jaar;Prognose;2042;1006299;509200;497099
1230;20 tot 25 jaar;Prognose;2043;1011812;512019;499793
1231;20 tot 25 jaar;Prognose;2044;1016783;514557;502226
1232;20 tot 25 jaar;Prognose;2045;1021330;516874;504456
1233;20 tot 25 jaar;Prognose;2046;1025256;518869;506387
1234;20 tot 25 jaar;Prognose;2047;1028426;520476;507951
1235;20 tot 25 jaar;Prognose;2048;1031133;521843;509290
1236;20 tot 25 jaar;Prognose;2049;1033371;522972;510400
1237;20 tot 25 jaar;Prognose;2050;1034950;523752;511198
1238;20 tot 25 jaar;Prognose;2051;1036033;524288;511745
1239;20 tot 25 jaar;Prognose;2052;1036518;524512;512007
1240;20 tot 25 jaar;Prognose;2053;1036298;524376;511922
1241;20 tot 25 jaar;Prognose;2054;1035215;523785;511429
1242;20 tot 25 jaar;Prognose;2055;1033191;522726;510466
1243;20 tot 25 jaar;Prognose;2056;1030249;521193;509056
1244;20 tot 25 jaar;Prognose;2057;1026558;519268;507290
1245;20 tot 25 jaar;Prognose;2058;1022265;517035;505229
1246;20 tot 25 jaar;Prognose;2059;1017621;514633;502989
1247;20 tot 25 jaar;Prognose;2060;1012888;512186;500702
1248;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2013;1051585;532111;519504
1249;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2014;1052377;533006;519348
1250;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2015;1051335;533418;517919
1251;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2016;1038728;526968;511643
1252;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2017;1026406;521572;504968
1253;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2018;1019728;517324;502206
1254;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2019;1021450;518674;502744
1255;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2020;1023631;520065;503763
1256;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2021;1034019;525183;508740
1257;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2022;1044341;529826;514458
1258;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2023;1050564;533341;517042
1259;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2024;1048768;532722;516067
1260;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2025;1038762;527126;511443
1261;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2026;1019506;517744;501984
1262;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2027;999589;507796;491819
1263;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2028;980204;497542;482645
1264;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2029;964758;489869;474836
1265;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2030;955770;485581;470351
1266;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2031;950904;482720;468377
1267;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2032;943481;478371;465072
1268;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2033;935689;474677;461295
1269;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2034;926779;469943;456553
1270;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2035;912239;462358;449858
1271;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2036;897559;455546;442740
1272;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2037;889467;451383;438946
1273;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2038;884939;448394;436281
1274;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2039;879193;445818;433172
1275;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2040;876262;444370;432217
1276;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2041;872339;442454;430408
1277;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2042;871868;442217;430165
1278;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2043;871994;441500;430888
1279;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2044;873979;442051;430183
1280;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2045;868901;439636;427927
1281;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2046;864381;438059;426722
1282;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2047;861004;435690;424057
1283;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2048;862521;436990;425560
1284;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2049;858619;435354;423947
1285;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2050;855501;434514;421215
1286;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2051;855053;433830;421706
1287;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2052;850727;429811;419005
1288;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2053;843469;425691;417425
1289;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2054;836645;423399;414095
1290;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2055;827572;418962;408600
1291;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2056;815127;411808;403564
1292;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2057;810389;409261;399667
1293;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2058;805581;406261;398760
1294;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2059;796344;401799;394735
1295;20 tot 25 jaar;Ondergrens 95%-prognose-interval;2060;788991;397878;391102
1296;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2013;1061711;536486;525225
1297;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2014;1072507;541736;530692
1298;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2015;1082587;546942;535629
1299;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2016;1079613;544880;534672
1300;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2017;1078245;544362;533777
1301;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2018;1079172;543966;535144
1302;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2019;1084981;547206;537807
1303;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2020;1092185;551072;541110
1304;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2021;1109693;559667;550020
1305;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2022;1123648;566143;557459
1306;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2023;1133796;571627;562039
1307;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2024;1137205;573023;564182
1308;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2025;1129420;569089;560870
1309;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2026;1112758;561028;552077
1310;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2027;1098772;553985;544783
1311;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2028;1082112;544799;537089
1312;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2029;1068708;538359;530494
1313;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2030;1062885;535453;527158
1314;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2031;1061039;534185;526974
1315;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2032;1060042;533463;526089
1316;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2033;1055775;531719;524155
1317;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2034;1051597;529504;521769
1318;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2035;1051158;529626;522732
1319;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2036;1054356;531376;523672
1320;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2037;1065416;537280;528563
1321;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2038;1079224;545740;535451
1322;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2039;1093616;551595;541297
1323;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2040;1109861;560233;549179
1324;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2041;1122245;566153;555234
1325;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2042;1135440;573175;562126
1326;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2043;1151785;582004;569397
1327;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2044;1165398;590068;575267
1328;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2045;1180741;596920;582920
1329;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2046;1192568;602238;588235
1330;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2047;1194948;603356;590413
1331;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2048;1204638;609172;595168
1332;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2049;1220118;614880;603383
1333;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2050;1226967;621094;605860
1334;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2051;1232593;623385;609763
1335;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2052;1234609;624233;610145
1336;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2053;1241339;627496;613107
1337;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2054;1249539;631403;616581
1338;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2055;1256006;634579;619709
1339;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2056;1247644;632085;614972
1340;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2057;1250368;632341;616421
1341;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2058;1249575;630091;617270
1342;20 tot 25 jaar;Bovengrens 95%-prognose-interval;2059;1251569;632003;617964
