ID;RegioS;Perioden;TotaalJeugdzorgtrajectenInNatura_1;TotaalJeugdhulptrajectenInNatura_2;TotaalJeugdhulpZonderVerblijf_3;UitgevoerdDoorHetWijkOfBuurtteam_4;TotaalNietUitgevoerd_5;AmbulanteJeugdhulpOpLocatieAanbieder_6;DaghulpOpLocatieVanDeAanbieder_7;JeugdhulpInHetNetwerkVanDeJongere_8;TotaalJeugdhulpMetVerblijf_9;Pleegzorg_10;Gezinsgericht_11;GeslotenPlaatsing_12;AnderVerblijfBijJeugdhulpaanbieder_13;TotaalJeugdbeschermingstrajecten_14;TotaalOndertoezichtstelling_15;Ondertoezichtstelling_16;VoorlopigeOndertoezichtstelling_17;TotaalVoogdij_18;ReguliereVoogdij_19;VoorlopigeVoogdij_20;TijdelijkeVoogdij_21;TotaalJeugdreclasseringstrajecten_22;ToezichtEnBegeleidingGedwongenKader_23;ToezichtEnBegeleidingVrijwillig_24;IndividueleTrajectbegeleidingHardeKern_25;IndividueleTrajectbegeleidingCRIEM_26;ScholingsEnTrainingsprogramma_27;GedragsbeinvloedendeMaatregel_28;VoorbereidGedragsbeinvloedMaatregel_29
245;Alkmaar en omgeving (CR);30 juni 2021;5845.0;5290.0;4795.0;10.0;4785.0;3300.0;465.0;1025.0;495.0;235.0;60.0;;190.0;510.0;400.0;395.0;;110.0;100.0;;10.0;50.0;45.0;;;;;;
246;Alkmaar en omgeving (CR);31 december 2021;5880.0;5315.0;4845.0;10.0;4830.0;3470.0;425.0;940.0;470.0;225.0;55.0;;185.0;510.0;405.0;395.0;10.0;105.0;95.0;;10.0;50.0;50.0;;;;;;
247;Alkmaar en omgeving (CR);30 juni 2022;5670.0;5135.0;4680.0;25.0;4655.0;3340.0;530.0;785.0;450.0;205.0;75.0;;170.0;490.0;375.0;370.0;;115.0;105.0;;10.0;50.0;45.0;;;;;;
248;Alkmaar en omgeving (CR);31 december 2022;5400.0;4895.0;4455.0;15.0;4440.0;3320.0;440.0;680.0;440.0;195.0;70.0;;170.0;460.0;345.0;340.0;;115.0;105.0;;10.0;45.0;40.0;;;;;;
249;Alkmaar en omgeving (CR);30 juni 2023;6490.0;5990.0;5555.0;45.0;5510.0;4315.0;445.0;750.0;440.0;200.0;70.0;;160.0;445.0;325.0;325.0;;115.0;105.0;;10.0;55.0;55.0;;;;;;
250;Alkmaar en omgeving (CR);31 december 2023;6600.0;6105.0;5655.0;45.0;5610.0;4420.0;420.0;775.0;450.0;200.0;65.0;;180.0;430.0;320.0;320.0;;115.0;105.0;;;65.0;55.0;;;;;;
251;Alkmaar en omgeving (CR);30 juni 2024;6985.0;6475.0;6070.0;35.0;6035.0;4655.0;445.0;935.0;405.0;200.0;65.0;10.0;135.0;450.0;330.0;325.0;;120.0;115.0;;;65.0;55.0;10.0;;;;;
252;IJmond (CR);30 juni 2021;4490.0;4055.0;3670.0;20.0;3650.0;2475.0;335.0;840.0;385.0;220.0;75.0;;85.0;400.0;310.0;305.0;;85.0;85.0;;;35.0;30.0;;;;;;
253;IJmond (CR);31 december 2021;4370.0;3975.0;3595.0;25.0;3575.0;2455.0;310.0;810.0;380.0;215.0;65.0;;100.0;365.0;280.0;280.0;;85.0;85.0;;;30.0;25.0;;;;;;
254;IJmond (CR);30 juni 2022;3490.0;3115.0;2925.0;30.0;2900.0;2155.0;245.0;500.0;190.0;80.0;40.0;10.0;65.0;340.0;250.0;250.0;;90.0;85.0;;;30.0;25.0;;;;;;
255;IJmond (CR);31 december 2022;3285.0;2950.0;2780.0;30.0;2750.0;2230.0;195.0;325.0;170.0;70.0;30.0;10.0;55.0;315.0;230.0;225.0;;85.0;85.0;;;20.0;20.0;;;;;;
256;IJmond (CR);30 juni 2023;4525.0;4235.0;3880.0;35.0;3845.0;2995.0;240.0;610.0;350.0;185.0;105.0;;65.0;270.0;190.0;190.0;;80.0;75.0;;;25.0;20.0;;;;;;
257;IJmond (CR);31 december 2023;4480.0;4170.0;3800.0;35.0;3765.0;2895.0;210.0;660.0;370.0;180.0;115.0;10.0;60.0;285.0;200.0;200.0;;80.0;80.0;;;30.0;25.0;;;;;;
258;IJmond (CR);30 juni 2024;4445.0;4125.0;3765.0;25.0;3745.0;2830.0;225.0;690.0;360.0;185.0;100.0;15.0;60.0;285.0;210.0;200.0;;75.0;70.0;;;35.0;35.0;;;;;;
259;Agglomeratie Haarlem (CR);30 juni 2021;4465.0;4100.0;3825.0;25.0;3800.0;2610.0;325.0;865.0;275.0;140.0;85.0;;50.0;305.0;240.0;240.0;;65.0;60.0;;;60.0;55.0;;;;;;
260;Agglomeratie Haarlem (CR);31 december 2021;4560.0;4200.0;3910.0;25.0;3885.0;2690.0;305.0;890.0;290.0;130.0;95.0;;65.0;310.0;250.0;245.0;;65.0;60.0;;;50.0;45.0;;;;;;
261;Agglomeratie Haarlem (CR);30 juni 2022;3435.0;3120.0;2985.0;25.0;2960.0;2235.0;195.0;530.0;135.0;50.0;40.0;;45.0;280.0;210.0;205.0;;65.0;65.0;;;40.0;35.0;;;;;;
262;Agglomeratie Haarlem (CR);31 december 2022;3170.0;2885.0;2780.0;25.0;2755.0;2250.0;140.0;370.0;105.0;40.0;20.0;;45.0;250.0;190.0;190.0;;60.0;60.0;;;40.0;35.0;;;;;;
263;Agglomeratie Haarlem (CR);30 juni 2023;4845.0;4590.0;4290.0;45.0;4245.0;3375.0;225.0;645.0;300.0;140.0;115.0;;45.0;220.0;165.0;165.0;;55.0;50.0;;;40.0;35.0;;;;;;
264;Agglomeratie Haarlem (CR);31 december 2023;4930.0;4680.0;4375.0;40.0;4335.0;3460.0;210.0;660.0;305.0;145.0;105.0;;50.0;205.0;155.0;155.0;;45.0;45.0;;;50.0;45.0;;;;;;
265;Agglomeratie Haarlem (CR);30 juni 2024;5035.0;4760.0;4460.0;30.0;4430.0;3540.0;215.0;680.0;300.0;150.0;100.0;;45.0;210.0;160.0;155.0;10.0;50.0;50.0;;;65.0;55.0;;;;;;
266;Zaanstreek (CR);30 juni 2021;2610.0;2270.0;1900.0;15.0;1885.0;1355.0;145.0;390.0;370.0;205.0;40.0;;120.0;295.0;215.0;215.0;;80.0;75.0;;;50.0;40.0;;;;;;
267;Zaanstreek (CR);31 december 2021;2495.0;2160.0;1805.0;10.0;1795.0;1240.0;150.0;400.0;355.0;190.0;35.0;;125.0;280.0;200.0;200.0;;80.0;75.0;;;55.0;50.0;;;;;;
268;Zaanstreek (CR);30 juni 2022;5035.0;4715.0;4415.0;2310.0;2105.0;1440.0;210.0;455.0;305.0;205.0;30.0;;65.0;270.0;190.0;190.0;;80.0;70.0;;;50.0;40.0;10.0;;;;;
269;Zaanstreek (CR);31 december 2022;5190.0;4905.0;4590.0;2300.0;2285.0;1560.0;235.0;490.0;315.0;220.0;30.0;;65.0;235.0;160.0;160.0;;75.0;70.0;;;50.0;40.0;10.0;;;;;
270;Zaanstreek (CR);30 juni 2023;5090.0;4830.0;4430.0;2175.0;2260.0;1605.0;225.0;430.0;400.0;195.0;25.0;10.0;175.0;215.0;145.0;145.0;;65.0;60.0;;;50.0;40.0;10.0;;;;;
271;Zaanstreek (CR);31 december 2023;5085.0;4825.0;4360.0;2140.0;2220.0;1585.0;245.0;390.0;465.0;195.0;25.0;;240.0;205.0;140.0;130.0;10.0;65.0;60.0;;;55.0;45.0;10.0;;;;;
272;Zaanstreek (CR);30 juni 2024;5570.0;5300.0;4840.0;2270.0;2570.0;1920.0;250.0;405.0;460.0;200.0;25.0;;230.0;215.0;150.0;150.0;;65.0;60.0;;;55.0;50.0;;;;;;
273;Groot-Amsterdam (CR);30 juni 2021;26470.0;24430.0;22185.0;5750.0;16435.0;10665.0;1335.0;4435.0;2240.0;1290.0;255.0;60.0;635.0;1500.0;1015.0;1000.0;20.0;485.0;460.0;15.0;10.0;540.0;450.0;85.0;;;;;
274;Groot-Amsterdam (CR);31 december 2021;26545.0;24630.0;22475.0;5515.0;16960.0;10810.0;1570.0;4575.0;2155.0;1250.0;265.0;55.0;590.0;1425.0;945.0;925.0;25.0;480.0;455.0;20.0;;490.0;435.0;50.0;;;;;
275;Groot-Amsterdam (CR);30 juni 2022;28555.0;26555.0;24395.0;5550.0;18845.0;12260.0;1555.0;5030.0;2165.0;1370.0;270.0;40.0;480.0;1485.0;895.0;890.0;10.0;585.0;565.0;15.0;;515.0;445.0;70.0;;;;;
276;Groot-Amsterdam (CR);31 december 2022;28585.0;26720.0;24535.0;5120.0;19415.0;12910.0;1535.0;4970.0;2185.0;1370.0;270.0;50.0;495.0;1355.0;795.0;775.0;20.0;560.0;540.0;15.0;;510.0;435.0;75.0;;;;;
277;Groot-Amsterdam (CR);30 juni 2023;28620.0;26815.0;24410.0;4915.0;19495.0;13220.0;1620.0;4655.0;2405.0;1305.0;225.0;45.0;835.0;1305.0;770.0;750.0;20.0;535.0;505.0;20.0;;500.0;415.0;75.0;;;;;
278;Groot-Amsterdam (CR);31 december 2023;28770.0;27015.0;24440.0;4320.0;20120.0;13840.0;1710.0;4565.0;2575.0;1300.0;245.0;50.0;980.0;1235.0;740.0;725.0;15.0;495.0;470.0;15.0;10.0;520.0;440.0;80.0;;;;;
279;Groot-Amsterdam (CR);30 juni 2024;30620.0;28910.0;26380.0;4585.0;21800.0;15145.0;1890.0;4765.0;2530.0;1275.0;235.0;55.0;960.0;1175.0;725.0;705.0;20.0;450.0;435.0;;10.0;535.0;455.0;75.0;;;;;
280;Het Gooi en Vechtstreek (CR);30 juni 2021;5315.0;4950.0;4595.0;10.0;4585.0;3340.0;355.0;890.0;355.0;145.0;65.0;20.0;125.0;325.0;255.0;245.0;10.0;70.0;70.0;;;35.0;30.0;;;;;;
281;Het Gooi en Vechtstreek (CR);31 december 2021;5545.0;5165.0;4800.0;10.0;4790.0;3565.0;385.0;845.0;365.0;145.0;70.0;20.0;130.0;340.0;275.0;270.0;;70.0;65.0;;;35.0;30.0;;;;;;
282;Het Gooi en Vechtstreek (CR);30 juni 2022;5405.0;5040.0;4665.0;35.0;4630.0;3510.0;320.0;800.0;380.0;190.0;45.0;15.0;130.0;330.0;260.0;260.0;;70.0;65.0;;;35.0;25.0;;;;;;
283;Het Gooi en Vechtstreek (CR);31 december 2022;5930.0;5535.0;5180.0;40.0;5140.0;3945.0;315.0;880.0;355.0;175.0;40.0;15.0;125.0;350.0;285.0;275.0;10.0;70.0;65.0;;;40.0;30.0;10.0;;;;;
284;Het Gooi en Vechtstreek (CR);30 juni 2023;5440.0;5095.0;4770.0;35.0;4735.0;3375.0;300.0;1060.0;325.0;135.0;25.0;20.0;145.0;310.0;250.0;245.0;;60.0;60.0;;;35.0;25.0;;10.0;;;;
285;Het Gooi en Vechtstreek (CR);31 december 2023;6000.0;5680.0;5335.0;40.0;5295.0;3630.0;320.0;1345.0;340.0;145.0;30.0;20.0;145.0;285.0;225.0;220.0;;60.0;60.0;;;35.0;30.0;;10.0;;;;
286;Het Gooi en Vechtstreek (CR);30 juni 2024;6620.0;6300.0;5950.0;30.0;5920.0;4080.0;350.0;1485.0;350.0;140.0;35.0;20.0;160.0;285.0;225.0;220.0;;60.0;60.0;;;40.0;35.0;;;;;;
287;Agglomeratie Leiden en Bollenstreek (CR);30 juni 2021;10480.0;9785.0;9325.0;2700.0;6625.0;5420.0;425.0;780.0;460.0;265.0;85.0;20.0;85.0;600.0;485.0;475.0;10.0;110.0;105.0;;;95.0;80.0;10.0;;;;;
288;Agglomeratie Leiden en Bollenstreek (CR);31 december 2021;9920.0;9240.0;8790.0;2395.0;6395.0;5080.0;455.0;860.0;450.0;250.0;85.0;15.0;100.0;580.0;480.0;475.0;;100.0;100.0;;;100.0;80.0;15.0;;;;;
289;Agglomeratie Leiden en Bollenstreek (CR);30 juni 2022;10420.0;9750.0;9285.0;2685.0;6600.0;5280.0;435.0;885.0;470.0;285.0;100.0;15.0;65.0;565.0;450.0;445.0;;115.0;115.0;;;100.0;90.0;10.0;;;;;
290;Agglomeratie Leiden en Bollenstreek (CR);31 december 2022;11050.0;10410.0;9915.0;3025.0;6890.0;5535.0;450.0;905.0;495.0;280.0;115.0;20.0;80.0;550.0;440.0;430.0;10.0;110.0;110.0;;;90.0;80.0;10.0;;;;;
291;Agglomeratie Leiden en Bollenstreek (CR);30 juni 2023;11300.0;10685.0;10175.0;3570.0;6605.0;5100.0;475.0;1025.0;510.0;265.0;110.0;15.0;120.0;535.0;425.0;415.0;10.0;110.0;105.0;;;85.0;75.0;10.0;;;;;
292;Agglomeratie Leiden en Bollenstreek (CR);31 december 2023;11545.0;10935.0;10435.0;3680.0;6750.0;5270.0;470.0;1010.0;500.0;255.0;120.0;10.0;120.0;535.0;425.0;420.0;10.0;105.0;105.0;;;75.0;65.0;;;;;;
293;Agglomeratie Leiden en Bollenstreek (CR);30 juni 2024;11835.0;11250.0;10770.0;3330.0;7445.0;5885.0;460.0;1100.0;475.0;250.0;120.0;10.0;95.0;510.0;410.0;410.0;;100.0;100.0;;;75.0;70.0;;;;;;
294;Agglomeratie 's-Gravenhage (CR);30 juni 2021;20150.0;18315.0;16785.0;3095.0;13690.0;9465.0;820.0;3400.0;1525.0;830.0;100.0;65.0;530.0;1425.0;1100.0;1075.0;20.0;325.0;305.0;15.0;;410.0;340.0;60.0;;;;;
295;Agglomeratie 's-Gravenhage (CR);31 december 2021;20400.0;18585.0;17050.0;2900.0;14150.0;9745.0;915.0;3490.0;1535.0;790.0;110.0;40.0;595.0;1425.0;1115.0;1085.0;30.0;310.0;295.0;10.0;10.0;390.0;335.0;50.0;;;;;
296;Agglomeratie 's-Gravenhage (CR);30 juni 2022;22425.0;20565.0;19120.0;3170.0;15950.0;11585.0;1020.0;3345.0;1440.0;815.0;110.0;40.0;480.0;1465.0;1055.0;1020.0;30.0;410.0;395.0;;10.0;400.0;345.0;35.0;;10.0;;;
297;Agglomeratie 's-Gravenhage (CR);31 december 2022;22390.0;20605.0;19170.0;2970.0;16200.0;12005.0;1090.0;3105.0;1435.0;815.0;115.0;40.0;460.0;1400.0;1005.0;965.0;40.0;400.0;385.0;10.0;;385.0;335.0;40.0;;;;;
298;Agglomeratie 's-Gravenhage (CR);30 juni 2023;23760.0;22060.0;20565.0;3945.0;16620.0;12060.0;1190.0;3365.0;1495.0;855.0;140.0;45.0;455.0;1310.0;905.0;880.0;25.0;400.0;380.0;15.0;;390.0;355.0;30.0;;;;;
299;Agglomeratie 's-Gravenhage (CR);31 december 2023;22615.0;20965.0;19455.0;2910.0;16540.0;11910.0;1160.0;3470.0;1510.0;840.0;155.0;30.0;485.0;1255.0;880.0;855.0;25.0;375.0;355.0;10.0;;395.0;360.0;35.0;;;;;
300;Agglomeratie 's-Gravenhage (CR);30 juni 2024;20615.0;19010.0;17570.0;1715.0;15855.0;11715.0;1035.0;3110.0;1440.0;795.0;150.0;25.0;470.0;1210.0;845.0;835.0;10.0;365.0;350.0;10.0;;395.0;350.0;45.0;;;;;
301;Delft en Westland (CR);30 juni 2021;5250.0;4900.0;4540.0;830.0;3710.0;2695.0;170.0;845.0;360.0;230.0;20.0;10.0;100.0;305.0;215.0;210.0;;90.0;90.0;;;45.0;40.0;;;;;;
302;Delft en Westland (CR);31 december 2021;5340.0;5015.0;4665.0;865.0;3805.0;2750.0;200.0;855.0;350.0;220.0;20.0;10.0;100.0;285.0;205.0;200.0;;80.0;80.0;;;45.0;35.0;;;;;;
303;Delft en Westland (CR);30 juni 2022;5605.0;5310.0;4945.0;795.0;4150.0;3035.0;210.0;905.0;360.0;230.0;25.0;;100.0;255.0;200.0;195.0;;55.0;55.0;;;45.0;45.0;;;;;;
304;Delft en Westland (CR);31 december 2022;5655.0;5345.0;4995.0;765.0;4230.0;3150.0;215.0;865.0;350.0;225.0;20.0;;95.0;255.0;205.0;195.0;10.0;55.0;55.0;;;50.0;45.0;;;;;;
305;Delft en Westland (CR);30 juni 2023;5895.0;5595.0;5260.0;890.0;4375.0;3210.0;220.0;945.0;335.0;205.0;25.0;;95.0;245.0;190.0;190.0;;50.0;50.0;;;55.0;50.0;;;;;;
306;Delft en Westland (CR);31 december 2023;6045.0;5745.0;5400.0;845.0;4550.0;3320.0;235.0;1000.0;345.0;200.0;30.0;10.0;100.0;255.0;205.0;195.0;;50.0;45.0;;;45.0;45.0;;;;;;
307;Delft en Westland (CR);30 juni 2024;5975.0;5700.0;5355.0;695.0;4660.0;3400.0;265.0;990.0;345.0;200.0;40.0;10.0;100.0;240.0;190.0;190.0;;50.0;45.0;;;35.0;35.0;;;;;;
308;Oost-Zuid-Holland (CR);30 juni 2021;8255.0;7395.0;6715.0;685.0;6035.0;4195.0;605.0;1235.0;680.0;340.0;160.0;20.0;155.0;785.0;530.0;510.0;15.0;260.0;250.0;;;75.0;65.0;;;;;;
309;Oost-Zuid-Holland (CR);31 december 2021;8370.0;7510.0;6810.0;410.0;6400.0;4470.0;620.0;1305.0;700.0;340.0;170.0;20.0;170.0;775.0;515.0;510.0;10.0;260.0;250.0;;;80.0;70.0;;;;;;
310;Oost-Zuid-Holland (CR);30 juni 2022;8460.0;7685.0;6935.0;410.0;6530.0;4600.0;655.0;1275.0;750.0;400.0;170.0;20.0;155.0;705.0;510.0;505.0;10.0;195.0;190.0;;;70.0;60.0;;;;;;
311;Oost-Zuid-Holland (CR);31 december 2022;8770.0;8035.0;7235.0;540.0;6695.0;4770.0;645.0;1280.0;795.0;405.0;190.0;25.0;175.0;665.0;470.0;465.0;;195.0;190.0;;;70.0;60.0;;;;;;
312;Oost-Zuid-Holland (CR);30 juni 2023;9075.0;8370.0;7615.0;1295.0;6320.0;4480.0;670.0;1170.0;755.0;395.0;170.0;10.0;180.0;625.0;430.0;425.0;;195.0;195.0;;;85.0;75.0;;;;;;
313;Oost-Zuid-Holland (CR);31 december 2023;9085.0;8390.0;7630.0;1515.0;6115.0;4165.0;720.0;1230.0;760.0;380.0;190.0;10.0;180.0;615.0;425.0;420.0;;195.0;190.0;;;80.0;70.0;;;;;;
314;Oost-Zuid-Holland (CR);30 juni 2024;7520.0;6870.0;6195.0;415.0;5780.0;3680.0;650.0;1455.0;675.0;330.0;185.0;10.0;155.0;570.0;390.0;390.0;;180.0;180.0;;;80.0;70.0;;;;;;
315;Groot-Rijnmond (CR);30 juni 2021;26575.0;22855.0;19865.0;4750.0;15115.0;11375.0;1055.0;2685.0;2990.0;1840.0;190.0;90.0;870.0;2980.0;2150.0;2100.0;45.0;830.0;800.0;15.0;15.0;745.0;650.0;85.0;10.0;;;;
316;Groot-Rijnmond (CR);31 december 2021;26300.0;22705.0;19780.0;4470.0;15310.0;11460.0;1035.0;2820.0;2925.0;1795.0;195.0;80.0;855.0;2870.0;2065.0;2020.0;50.0;805.0;775.0;15.0;15.0;725.0;630.0;80.0;15.0;;;;
317;Groot-Rijnmond (CR);30 juni 2022;26350.0;22790.0;19775.0;4250.0;15520.0;11735.0;1050.0;2735.0;3015.0;1950.0;180.0;70.0;815.0;2820.0;1855.0;1825.0;30.0;970.0;935.0;15.0;20.0;740.0;650.0;80.0;15.0;;;;
318;Groot-Rijnmond (CR);31 december 2022;27485.0;24015.0;21055.0;4090.0;16965.0;13105.0;1090.0;2770.0;2960.0;1930.0;200.0;65.0;765.0;2735.0;1810.0;1755.0;55.0;930.0;890.0;20.0;20.0;730.0;635.0;80.0;10.0;;;;
319;Groot-Rijnmond (CR);30 juni 2023;27200.0;23825.0;20755.0;3390.0;17365.0;13045.0;1360.0;2965.0;3070.0;1865.0;150.0;50.0;1005.0;2640.0;1725.0;1685.0;40.0;915.0;875.0;20.0;20.0;740.0;630.0;95.0;15.0;;;;
320;Groot-Rijnmond (CR);31 december 2023;28090.0;24755.0;21785.0;3475.0;18310.0;13560.0;1470.0;3285.0;2970.0;1795.0;135.0;35.0;1005.0;2525.0;1625.0;1585.0;40.0;900.0;850.0;30.0;20.0;805.0;680.0;110.0;15.0;;;;
321;Groot-Rijnmond (CR);30 juni 2024;31255.0;27990.0;24985.0;3740.0;21245.0;15940.0;1490.0;3815.0;3010.0;1780.0;155.0;40.0;1035.0;2360.0;1515.0;1475.0;45.0;845.0;810.0;20.0;15.0;900.0;755.0;130.0;10.0;;;;
322;Zuidoost-Zuid-Holland (CR);30 juni 2021;10430.0;9455.0;8595.0;3745.0;4850.0;3280.0;565.0;1005.0;860.0;495.0;165.0;20.0;175.0;880.0;575.0;570.0;;300.0;290.0;;;100.0;95.0;;;;;;
323;Zuidoost-Zuid-Holland (CR);31 december 2021;10235.0;9290.0;8475.0;3670.0;4805.0;3165.0;570.0;1070.0;815.0;465.0;155.0;15.0;175.0;850.0;550.0;535.0;10.0;300.0;295.0;;;100.0;95.0;;;;;;
324;Zuidoost-Zuid-Holland (CR);30 juni 2022;10690.0;9885.0;9075.0;3580.0;5495.0;3980.0;420.0;1100.0;810.0;450.0;155.0;;195.0;700.0;475.0;470.0;;225.0;220.0;;;105.0;100.0;;;;;;
325;Zuidoost-Zuid-Holland (CR);31 december 2022;10800.0;10015.0;9230.0;3510.0;5725.0;4165.0;415.0;1145.0;785.0;440.0;140.0;10.0;195.0;685.0;465.0;455.0;10.0;220.0;210.0;;;95.0;90.0;10.0;;;;;
326;Zuidoost-Zuid-Holland (CR);30 juni 2023;10565.0;9775.0;9025.0;3155.0;5870.0;4295.0;370.0;1205.0;750.0;395.0;110.0;;240.0;705.0;500.0;495.0;;205.0;205.0;;;85.0;80.0;;;;;;
327;Zuidoost-Zuid-Holland (CR);31 december 2023;10345.0;9600.0;8835.0;2855.0;5980.0;4330.0;370.0;1280.0;765.0;395.0;110.0;;255.0;665.0;480.0;475.0;;185.0;185.0;;;80.0;75.0;;;;;;
328;Zuidoost-Zuid-Holland (CR);30 juni 2024;10670.0;9930.0;9125.0;2680.0;6445.0;4690.0;405.0;1345.0;805.0;395.0;140.0;;270.0;645.0;465.0;450.0;10.0;180.0;180.0;;;90.0;80.0;10.0;;;;;
329;Zeeuwsch-Vlaanderen (CR);30 juni 2021;3090.0;2830.0;2500.0;265.0;2235.0;1515.0;190.0;530.0;330.0;200.0;25.0;;105.0;230.0;170.0;170.0;;55.0;55.0;;;30.0;30.0;;;;;;
330;Zeeuwsch-Vlaanderen (CR);31 december 2021;3100.0;2840.0;2520.0;265.0;2255.0;1555.0;180.0;520.0;320.0;190.0;25.0;;105.0;240.0;185.0;180.0;;55.0;55.0;;;20.0;20.0;;;;;;
331;Zeeuwsch-Vlaanderen (CR);30 juni 2022;3240.0;2960.0;2650.0;280.0;2370.0;1640.0;165.0;565.0;310.0;185.0;20.0;;105.0;255.0;175.0;175.0;;80.0;75.0;;;25.0;25.0;;;;;;
332;Zeeuwsch-Vlaanderen (CR);31 december 2022;3140.0;2865.0;2565.0;255.0;2310.0;1565.0;155.0;585.0;300.0;185.0;20.0;;90.0;250.0;170.0;165.0;;80.0;80.0;;;25.0;25.0;;;;;;
333;Zeeuwsch-Vlaanderen (CR);30 juni 2023;2735.0;2455.0;2170.0;85.0;2085.0;1215.0;240.0;630.0;285.0;175.0;30.0;;80.0;250.0;175.0;170.0;;75.0;75.0;;;25.0;25.0;;;;;;
334;Zeeuwsch-Vlaanderen (CR);31 december 2023;2665.0;2385.0;2100.0;85.0;2015.0;1140.0;230.0;645.0;285.0;170.0;35.0;;80.0;250.0;180.0;180.0;;70.0;70.0;;;25.0;25.0;;;;;;
335;Zeeuwsch-Vlaanderen (CR);30 juni 2024;3210.0;2930.0;2650.0;85.0;2560.0;1705.0;230.0;625.0;280.0;155.0;35.0;;85.0;255.0;195.0;195.0;;60.0;60.0;;;25.0;25.0;;;;;;
336;Overig Zeeland (CR);30 juni 2021;6650.0;5940.0;5230.0;60.0;5170.0;3560.0;425.0;1185.0;710.0;450.0;85.0;;175.0;625.0;405.0;400.0;;220.0;215.0;;;90.0;80.0;;;;;;
337;Overig Zeeland (CR);31 december 2021;6790.0;6065.0;5345.0;45.0;5300.0;3720.0;410.0;1175.0;720.0;450.0;90.0;10.0;170.0;635.0;420.0;415.0;;215.0;210.0;;;90.0;90.0;;;;;;
338;Overig Zeeland (CR);30 juni 2022;6745.0;6070.0;5380.0;35.0;5345.0;3700.0;410.0;1240.0;690.0;445.0;60.0;15.0;170.0;575.0;395.0;390.0;;180.0;175.0;;;100.0;90.0;10.0;;;;;
339;Overig Zeeland (CR);31 december 2022;7025.0;6400.0;5690.0;35.0;5655.0;3935.0;405.0;1315.0;710.0;445.0;65.0;15.0;190.0;540.0;360.0;350.0;10.0;180.0;175.0;;;85.0;75.0;;;;;;
340;Overig Zeeland (CR);30 juni 2023;7290.0;6670.0;5990.0;45.0;5950.0;4175.0;415.0;1355.0;680.0;410.0;70.0;15.0;185.0;535.0;370.0;365.0;;165.0;165.0;;;80.0;75.0;;;;;;
341;Overig Zeeland (CR);31 december 2023;7435.0;6815.0;6140.0;30.0;6110.0;4330.0;370.0;1410.0;670.0;405.0;75.0;10.0;180.0;540.0;380.0;375.0;;165.0;155.0;;;80.0;80.0;;;;;;
342;Overig Zeeland (CR);30 juni 2024;9240.0;8610.0;7955.0;30.0;7925.0;6035.0;410.0;1480.0;655.0;380.0;85.0;;180.0;550.0;385.0;375.0;10.0;160.0;155.0;;;80.0;75.0;;;;;;
343;West-Noord-Brabant (CR);30 juni 2021;13535.0;12375.0;11540.0;1040.0;10495.0;7895.0;615.0;1985.0;835.0;540.0;105.0;25.0;170.0;970.0;645.0;630.0;15.0;325.0;320.0;;;185.0;170.0;20.0;;;;;
344;West-Noord-Brabant (CR);31 december 2021;14210.0;13090.0;12245.0;1090.0;11155.0;8360.0;685.0;2110.0;845.0;530.0;120.0;20.0;175.0;950.0;630.0;615.0;10.0;320.0;315.0;;;170.0;150.0;15.0;;;;;
345;West-Noord-Brabant (CR);30 juni 2022;13835.0;12820.0;12305.0;875.0;11430.0;8535.0;715.0;2175.0;515.0;190.0;110.0;20.0;195.0;865.0;575.0;565.0;10.0;290.0;280.0;10.0;;150.0;135.0;15.0;;;;;
346;West-Noord-Brabant (CR);31 december 2022;14505.0;13480.0;12980.0;885.0;12095.0;8975.0;765.0;2355.0;500.0;160.0;120.0;10.0;205.0;870.0;595.0;590.0;;275.0;270.0;;;155.0;140.0;10.0;;;;;
347;West-Noord-Brabant (CR);30 juni 2023;13970.0;12980.0;12470.0;980.0;11490.0;8820.0;645.0;2025.0;510.0;185.0;130.0;20.0;180.0;855.0;585.0;575.0;10.0;265.0;260.0;;;135.0;120.0;15.0;;;;;
348;West-Noord-Brabant (CR);31 december 2023;14040.0;13015.0;12535.0;1005.0;11530.0;8920.0;655.0;1950.0;480.0;150.0;130.0;20.0;180.0;885.0;605.0;595.0;10.0;285.0;275.0;;;140.0;130.0;10.0;;;;;
349;West-Noord-Brabant (CR);30 juni 2024;15275.0;14270.0;13815.0;920.0;12895.0;10100.0;710.0;2080.0;460.0;145.0;140.0;10.0;160.0;855.0;585.0;575.0;15.0;270.0;260.0;;;145.0;135.0;10.0;;;;;
350;Midden-Noord-Brabant (CR);30 juni 2021;8985.0;8000.0;7185.0;65.0;7120.0;5090.0;335.0;1695.0;810.0;485.0;85.0;15.0;225.0;875.0;560.0;550.0;10.0;315.0;305.0;;;110.0;105.0;;;;;;
351;Midden-Noord-Brabant (CR);31 december 2021;9170.0;8210.0;7400.0;65.0;7340.0;5265.0;345.0;1730.0;810.0;470.0;90.0;20.0;230.0;840.0;540.0;535.0;;300.0;290.0;;;120.0;115.0;;;;;;
352;Midden-Noord-Brabant (CR);30 juni 2022;9070.0;8180.0;7365.0;65.0;7300.0;5350.0;335.0;1620.0;815.0;455.0;90.0;25.0;245.0;770.0;505.0;505.0;;265.0;255.0;;;120.0;110.0;;;;;;
