ID;Geslacht;Gebieden;Beroepen;Ongehuwd_1;Gehuwd_2;OnbekendeBurgerlijkeStaat_3;Beneden12Jaar_4;k_1213Jaar_5;Ongehuwd_6;Gehuwd_7;Ongehuwd_8;Gehuwd_9;Ongehuwd_10;Gehuwd_11;OnbekendeBurgerlijkeStaat_12;Ongehuwd_13;Gehuwd_14;OnbekendeBurgerlijkeStaat_15;Ongehuwd_16;Gehuwd_17;OnbekendeBurgerlijkeStaat_18;Ongehuwd_19;Gehuwd_20;OnbekendeBurgerlijkeStaat_21;Ongehuwd_22;Gehuwd_23;OnbekendeBurgerlijkeStaat_24;Ongehuwd_25;Gehuwd_26;Ongehuwd_27;Gehuwd_28;OnbekendeBurgerlijkeStaat_29;Ongehuwd_30;Gehuwd_31;OnbekendeBurgerlijkeStaat_32;Pagina_33
47;Totaal;Nederland; 1b      D Tot. - Fabr. van cement, g...;151.0;312.0;0.0;2.0;7.0;9.0;0.0;16.0;0.0;46.0;8.0;0.0;56.0;82.0;0.0;8.0;117.0;0.0;7.0;65.0;0.0;0.0;21.0;0.0;0.0;16.0;0.0;3.0;0.0;0.0;0.0;0.0;RY  4
48;Totaal;Nederland; 1b0     A Fabr. van cement, gips, ka...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
49;Totaal;Nederland; 1b0     B Fabr. van cement, gips, ka...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
50;Totaal;Nederland; 1b0     C Fabr. van cement, gips, ka...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
51;Totaal;Nederland; 1b0     D Fabr. van cement, gips, ka...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
52;Totaal;Nederland; 1b1.0   A Fabr. van gips - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
53;Totaal;Nederland; 1b1.0   C Fabr. van gips - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
54;Totaal;Nederland; 1b1.0   D Fabr. van gips - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
55;Totaal;Nederland; 1b1.1   A Fabrikanten;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
56;Totaal;Nederland; 1b1.1   C Fabrikanten;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
57;Totaal;Nederland; 1b1.1   D Fabrikanten;2.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
58;Totaal;Nederland; 1b1.2   C Kantoorpersoneel;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
59;Totaal;Nederland; 1b1.3   C Machinisten;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
60;Totaal;Nederland; 1b2.0   A Fabr. van kalk - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
61;Totaal;Nederland; 1b2.0   B Fabr. van kalk - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
62;Totaal;Nederland; 1b2.0   C Fabr. van kalk - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
63;Totaal;Nederland; 1b2.0   D Fabr. van kalk - zonder na...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
64;Totaal;Nederland; 1b2.1   A Fabrikanten;8.0;27.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;3.0;0.0;3.0;14.0;0.0;1.0;6.0;0.0;1.0;1.0;0.0;0.0;1.0;0.0;2.0;0.0;0.0;0.0;0.0;RY  2
65;Totaal;Nederland; 1b2.1   B Fabrikanten;0.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;3.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
66;Totaal;Nederland; 1b2.1   C Fabrikanten;2.0;33.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;2.0;6.0;0.0;0.0;11.0;0.0;0.0;9.0;0.0;0.0;1.0;0.0;0.0;4.0;0.0;1.0;0.0;0.0;0.0;0.0;RY  2
67;Totaal;Nederland; 1b2.1   D Fabrikanten;50.0;166.0;0.0;0.0;0.0;1.0;0.0;5.0;0.0;17.0;2.0;0.0;17.0;32.0;0.0;4.0;67.0;0.0;6.0;37.0;0.0;0.0;17.0;0.0;0.0;9.0;0.0;2.0;0.0;0.0;0.0;0.0;RY  2
68;Totaal;Nederland; 1b2.2   C Kantoorpersoneel;3.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;1.0;0.0;0.0;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
69;Totaal;Nederland; 1b2.3   C Machinisten;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
70;Totaal;Nederland; 1b2.4   D Stokers;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
71;Totaal;Nederland; 1b2.5   B Schippers;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
72;Totaal;Nederland; 1b2.5   D Schippers;3.0;7.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;1.0;0.0;0.0;3.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;RY  2
73;Totaal;Nederland; 1b3.0   A Fabr. van tras [en cement]...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
74;Totaal;Nederland; 1b3.0   B Fabr. van tras [en cement]...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
75;Totaal;Nederland; 1b3.0   C Fabr. van tras [en cement]...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
76;Totaal;Nederland; 1b3.0   D Fabr. van tras [en cement]...;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
77;Totaal;Nederland; 1b3.1   A Fabrikanten;2.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;1.0;0.0;1.0;4.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
78;Totaal;Nederland; 1b3.1   B Fabrikanten;1.0;4.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
79;Totaal;Nederland; 1b3.1   C Fabrikanten;1.0;11.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;3.0;0.0;0.0;6.0;0.0;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
80;Totaal;Nederland; 1b3.1   D Fabrikanten;87.0;120.0;0.0;2.0;7.0;8.0;0.0;11.0;0.0;22.0;5.0;0.0;33.0;45.0;0.0;3.0;38.0;0.0;1.0;23.0;0.0;0.0;3.0;0.0;0.0;6.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
81;Totaal;Nederland; 1b3.2   C Technisch pers.;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
82;Totaal;Nederland; 1b3.2   D Technisch pers.;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;; Zero
83;Totaal;Nederland; 1b3.3   C Kantoorpers.;4.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;2.0;0.0;0.0;1.0;0.0;0.0;0.0;2.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
84;Totaal;Nederland; 1b3.4   D Pers. alg. dienst;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
85;Totaal;Nederland; 1b3.5   D Kuipers;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
86;Totaal;Nederland; 1b3.6   C Machinisten;0.0;2.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
87;Totaal;Nederland; 1b3.7   D Stokers;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
88;Totaal;Nederland; 1b3.8   D Metselaars;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
89;Totaal;Nederland; 1b3.9   D Schrijnwerkers;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  2
90;Totaal;Nederland; 1b3.10  D Smeden;1.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  4
91;Totaal;Nederland; 1b3.11  D Timmerlieden;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;1.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;0.0;RY  4
