ID;BedrijfstakkenWoningen;RegioS;Perioden;AantalInstallaties_1;OpgesteldVermogenVanZonnepanelen_2
55;Alle economische activiteit en woningen;Friesland (PV);2018;42683.0;316681.0
56;Alle economische activiteit en woningen;Drenthe (PV);2012;3244.0;15453.0
57;Alle economische activiteit en woningen;Drenthe (PV);2013;6809.0;34543.0
58;Alle economische activiteit en woningen;Drenthe (PV);2014;10147.0;52234.0
59;Alle economische activiteit en woningen;Drenthe (PV);2015;15072.0;75689.0
60;Alle economische activiteit en woningen;Drenthe (PV);2016;22236.0;107929.0
61;Alle economische activiteit en woningen;Drenthe (PV);2017;32330.0;161046.0
62;Alle economische activiteit en woningen;Drenthe (PV);2018;40965.0;243573.0
63;Alle economische activiteit en woningen;Overijssel (PV);2012;6444.0;32422.0
64;Alle economische activiteit en woningen;Overijssel (PV);2013;12918.0;67822.0
65;Alle economische activiteit en woningen;Overijssel (PV);2014;20416.0;105657.0
66;Alle economische activiteit en woningen;Overijssel (PV);2015;31079.0;165317.0
67;Alle economische activiteit en woningen;Overijssel (PV);2016;38605.0;217520.0
68;Alle economische activiteit en woningen;Overijssel (PV);2017;48068.0;275308.0
69;Alle economische activiteit en woningen;Overijssel (PV);2018;60974.0;391783.0
70;Alle economische activiteit en woningen;Flevoland (PV);2012;2336.0;10731.0
71;Alle economische activiteit en woningen;Flevoland (PV);2013;4574.0;23950.0
72;Alle economische activiteit en woningen;Flevoland (PV);2014;6907.0;39506.0
73;Alle economische activiteit en woningen;Flevoland (PV);2015;9591.0;66085.0
74;Alle economische activiteit en woningen;Flevoland (PV);2016;12101.0;89994.0
75;Alle economische activiteit en woningen;Flevoland (PV);2017;17671.0;133498.0
76;Alle economische activiteit en woningen;Flevoland (PV);2018;22799.0;186734.0
77;Alle economische activiteit en woningen;Gelderland (PV);2012;9329.0;32174.0
78;Alle economische activiteit en woningen;Gelderland (PV);2013;20825.0;84594.0
79;Alle economische activiteit en woningen;Gelderland (PV);2014;31608.0;133886.0
80;Alle economische activiteit en woningen;Gelderland (PV);2015;44862.0;192066.0
81;Alle economische activiteit en woningen;Gelderland (PV);2016;58950.0;270076.0
82;Alle economische activiteit en woningen;Gelderland (PV);2017;77614.0;367842.0
83;Alle economische activiteit en woningen;Gelderland (PV);2018;107146.0;557812.0
84;Alle economische activiteit en woningen;Utrecht (PV);2012;6522.0;19521.0
85;Alle economische activiteit en woningen;Utrecht (PV);2013;12714.0;40719.0
86;Alle economische activiteit en woningen;Utrecht (PV);2014;17946.0;59679.0
87;Alle economische activiteit en woningen;Utrecht (PV);2015;23938.0;86571.0
88;Alle economische activiteit en woningen;Utrecht (PV);2016;29881.0;113275.0
89;Alle economische activiteit en woningen;Utrecht (PV);2017;39978.0;165197.0
90;Alle economische activiteit en woningen;Utrecht (PV);2018;53253.0;251564.0
91;Alle economische activiteit en woningen;Noord-Holland (PV);2012;10940.0;32813.0
92;Alle economische activiteit en woningen;Noord-Holland (PV);2013;23145.0;72438.0
93;Alle economische activiteit en woningen;Noord-Holland (PV);2014;33248.0;112049.0
94;Alle economische activiteit en woningen;Noord-Holland (PV);2015;44678.0;162467.0
95;Alle economische activiteit en woningen;Noord-Holland (PV);2016;56047.0;232196.0
96;Alle economische activiteit en woningen;Noord-Holland (PV);2017;72360.0;312892.0
97;Alle economische activiteit en woningen;Noord-Holland (PV);2018;97409.0;493264.0
98;Alle economische activiteit en woningen;Zuid-Holland (PV);2012;13715.0;30660.0
99;Alle economische activiteit en woningen;Zuid-Holland (PV);2013;24486.0;70391.0
100;Alle economische activiteit en woningen;Zuid-Holland (PV);2014;36438.0;117467.0
101;Alle economische activiteit en woningen;Zuid-Holland (PV);2015;47755.0;169686.0
102;Alle economische activiteit en woningen;Zuid-Holland (PV);2016;59093.0;229118.0
103;Alle economische activiteit en woningen;Zuid-Holland (PV);2017;77190.0;317332.0
104;Alle economische activiteit en woningen;Zuid-Holland (PV);2018;102698.0;502318.0
105;Alle economische activiteit en woningen;Zeeland (PV);2012;2121.0;7782.0
106;Alle economische activiteit en woningen;Zeeland (PV);2013;5158.0;21612.0
107;Alle economische activiteit en woningen;Zeeland (PV);2014;9666.0;39254.0
108;Alle economische activiteit en woningen;Zeeland (PV);2015;13713.0;57384.0
109;Alle economische activiteit en woningen;Zeeland (PV);2016;19884.0;79030.0
110;Alle economische activiteit en woningen;Zeeland (PV);2017;25884.0;103430.0
111;Alle economische activiteit en woningen;Zeeland (PV);2018;32619.0;222797.0
112;Alle economische activiteit en woningen;Noord-Brabant (PV);2012;9993.0;43472.0
113;Alle economische activiteit en woningen;Noord-Brabant (PV);2013;22617.0;104077.0
114;Alle economische activiteit en woningen;Noord-Brabant (PV);2014;32823.0;158874.0
115;Alle economische activiteit en woningen;Noord-Brabant (PV);2015;43860.0;232076.0
116;Alle economische activiteit en woningen;Noord-Brabant (PV);2016;55548.0;312845.0
117;Alle economische activiteit en woningen;Noord-Brabant (PV);2017;75041.0;434365.0
118;Alle economische activiteit en woningen;Noord-Brabant (PV);2018;104353.0;717231.0
119;Alle economische activiteit en woningen;Limburg (PV);2012;8041.0;30592.0
120;Alle economische activiteit en woningen;Limburg (PV);2013;14798.0;58317.0
121;Alle economische activiteit en woningen;Limburg (PV);2014;19543.0;81649.0
122;Alle economische activiteit en woningen;Limburg (PV);2015;29216.0;140734.0
123;Alle economische activiteit en woningen;Limburg (PV);2016;38853.0;195922.0
124;Alle economische activiteit en woningen;Limburg (PV);2017;53450.0;264761.0
125;Alle economische activiteit en woningen;Limburg (PV);2018;70666.0;367177.0
126;Alle economische activiteit en woningen;Niet in te delen (PV);2012;11.0;57.0
127;Alle economische activiteit en woningen;Niet in te delen (PV);2013;15.0;129.0
128;Alle economische activiteit en woningen;Niet in te delen (PV);2014;95.0;304.0
129;Alle economische activiteit en woningen;Niet in te delen (PV);2015;176.0;516.0
130;Alle economische activiteit en woningen;Niet in te delen (PV);2016;216.0;588.0
131;Alle economische activiteit en woningen;Niet in te delen (PV);2017;2.0;28.0
132;Alle economische activiteit en woningen;Niet in te delen (PV);2018;308.0;958.0
133;Alle economische activiteit en woningen;Aa en Hunze;2012;318.0;1966.0
134;Alle economische activiteit en woningen;Aa en Hunze;2013;636.0;3644.0
135;Alle economische activiteit en woningen;Aa en Hunze;2014;943.0;5170.0
136;Alle economische activiteit en woningen;Aa en Hunze;2015;1245.0;6657.0
137;Alle economische activiteit en woningen;Aa en Hunze;2016;1458.0;8689.0
138;Alle economische activiteit en woningen;Aa en Hunze;2017;1789.0;10595.0
139;Alle economische activiteit en woningen;Aa en Hunze;2018;2281.0;15434.0
140;Alle economische activiteit en woningen;Aalburg;2012;37.0;270.0
141;Alle economische activiteit en woningen;Aalburg;2013;85.0;483.0
142;Alle economische activiteit en woningen;Aalburg;2014;120.0;761.0
143;Alle economische activiteit en woningen;Aalburg;2015;154.0;902.0
144;Alle economische activiteit en woningen;Aalburg;2016;191.0;1109.0
145;Alle economische activiteit en woningen;Aalburg;2017;262.0;1417.0
146;Alle economische activiteit en woningen;Aalburg;2018;405.0;2652.0
147;Alle economische activiteit en woningen;Aalsmeer;2012;121.0;341.0
148;Alle economische activiteit en woningen;Aalsmeer;2013;369.0;1267.0
149;Alle economische activiteit en woningen;Aalsmeer;2014;502.0;1769.0
150;Alle economische activiteit en woningen;Aalsmeer;2015;644.0;2682.0
151;Alle economische activiteit en woningen;Aalsmeer;2016;810.0;3835.0
152;Alle economische activiteit en woningen;Aalsmeer;2017;939.0;4973.0
153;Alle economische activiteit en woningen;Aalsmeer;2018;1293.0;8296.0
154;Alle economische activiteit en woningen;Aalten;2012;198.0;713.0
155;Alle economische activiteit en woningen;Aalten;2013;477.0;2108.0
156;Alle economische activiteit en woningen;Aalten;2014;636.0;2854.0
157;Alle economische activiteit en woningen;Aalten;2015;854.0;4042.0
158;Alle economische activiteit en woningen;Aalten;2016;1148.0;5495.0
159;Alle economische activiteit en woningen;Aalten;2017;1421.0;7001.0
160;Alle economische activiteit en woningen;Aalten;2018;1846.0;9439.0
161;Alle economische activiteit en woningen;Achtkarspelen;2012;202.0;737.0
162;Alle economische activiteit en woningen;Achtkarspelen;2013;406.0;1566.0
163;Alle economische activiteit en woningen;Achtkarspelen;2014;558.0;2145.0
164;Alle economische activiteit en woningen;Achtkarspelen;2015;691.0;2804.0
165;Alle economische activiteit en woningen;Achtkarspelen;2016;850.0;4387.0
166;Alle economische activiteit en woningen;Achtkarspelen;2017;1046.0;5998.0
167;Alle economische activiteit en woningen;Achtkarspelen;2018;1523.0;21105.0
168;Alle economische activiteit en woningen;Alblasserdam;2012;61.0;123.0
169;Alle economische activiteit en woningen;Alblasserdam;2013;203.0;743.0
170;Alle economische activiteit en woningen;Alblasserdam;2014;240.0;948.0
171;Alle economische activiteit en woningen;Alblasserdam;2015;286.0;1104.0
172;Alle economische activiteit en woningen;Alblasserdam;2016;322.0;1303.0
173;Alle economische activiteit en woningen;Alblasserdam;2017;381.0;1657.0
174;Alle economische activiteit en woningen;Alblasserdam;2018;503.0;2488.0
175;Alle economische activiteit en woningen;Albrandswaard;2012;96.0;191.0
176;Alle economische activiteit en woningen;Albrandswaard;2013;165.0;443.0
177;Alle economische activiteit en woningen;Albrandswaard;2014;260.0;808.0
178;Alle economische activiteit en woningen;Albrandswaard;2015;341.0;1078.0
179;Alle economische activiteit en woningen;Albrandswaard;2016;396.0;1643.0
180;Alle economische activiteit en woningen;Albrandswaard;2017;532.0;2368.0
181;Alle economische activiteit en woningen;Albrandswaard;2018;671.0;2978.0
182;Alle economische activiteit en woningen;Alkmaar;2012;760.0;1942.0
183;Alle economische activiteit en woningen;Alkmaar;2013;1423.0;4002.0
184;Alle economische activiteit en woningen;Alkmaar;2014;1847.0;5414.0
185;Alle economische activiteit en woningen;Alkmaar;2015;2238.0;6971.0
186;Alle economische activiteit en woningen;Alkmaar;2016;2641.0;10424.0
187;Alle economische activiteit en woningen;Alkmaar;2017;3309.0;13070.0
188;Alle economische activiteit en woningen;Alkmaar;2018;5017.0;23746.0
189;Alle economische activiteit en woningen;Almelo;2012;168.0;525.0
190;Alle economische activiteit en woningen;Almelo;2013;420.0;1574.0
191;Alle economische activiteit en woningen;Almelo;2014;717.0;2851.0
192;Alle economische activiteit en woningen;Almelo;2015;1254.0;5110.0
193;Alle economische activiteit en woningen;Almelo;2016;1533.0;6637.0
194;Alle economische activiteit en woningen;Almelo;2017;1929.0;8938.0
195;Alle economische activiteit en woningen;Almelo;2018;2559.0;12670.0
196;Alle economische activiteit en woningen;Almere;2012;1016.0;2146.0
197;Alle economische activiteit en woningen;Almere;2013;1799.0;5033.0
198;Alle economische activiteit en woningen;Almere;2014;2691.0;8408.0
199;Alle economische activiteit en woningen;Almere;2015;3879.0;13258.0
200;Alle economische activiteit en woningen;Almere;2016;4737.0;17587.0
201;Alle economische activiteit en woningen;Almere;2017;8000.0;27572.0
202;Alle economische activiteit en woningen;Almere;2018;9734.0;37050.0
203;Alle economische activiteit en woningen;Alphen aan den Rijn;2012;360.0;1059.0
204;Alle economische activiteit en woningen;Alphen aan den Rijn;2013;765.0;2679.0
205;Alle economische activiteit en woningen;Alphen aan den Rijn;2014;1260.0;4577.0
206;Alle economische activiteit en woningen;Alphen aan den Rijn;2015;1779.0;7020.0
207;Alle economische activiteit en woningen;Alphen aan den Rijn;2016;2225.0;9497.0
208;Alle economische activiteit en woningen;Alphen aan den Rijn;2017;3062.0;14089.0
209;Alle economische activiteit en woningen;Alphen aan den Rijn;2018;4630.0;21012.0
210;Alle economische activiteit en woningen;Alphen-Chaam;2012;38.0;194.0
211;Alle economische activiteit en woningen;Alphen-Chaam;2013;77.0;394.0
212;Alle economische activiteit en woningen;Alphen-Chaam;2014;123.0;888.0
213;Alle economische activiteit en woningen;Alphen-Chaam;2015;191.0;1296.0
214;Alle economische activiteit en woningen;Alphen-Chaam;2016;251.0;2006.0
215;Alle economische activiteit en woningen;Alphen-Chaam;2017;322.0;2500.0
216;Alle economische activiteit en woningen;Alphen-Chaam;2018;410.0;3520.0
217;Alle economische activiteit en woningen;Ameland;2012;41.0;88.0
218;Alle economische activiteit en woningen;Ameland;2013;81.0;238.0
219;Alle economische activiteit en woningen;Ameland;2014;122.0;481.0
220;Alle economische activiteit en woningen;Ameland;2015;150.0;6581.0
221;Alle economische activiteit en woningen;Ameland;2016;170.0;6656.0
222;Alle economische activiteit en woningen;Ameland;2017;199.0;6797.0
223;Alle economische activiteit en woningen;Ameland;2018;238.0;7226.0
224;Alle economische activiteit en woningen;Amersfoort;2012;1199.0;2901.0
225;Alle economische activiteit en woningen;Amersfoort;2013;1785.0;4702.0
226;Alle economische activiteit en woningen;Amersfoort;2014;2403.0;6897.0
227;Alle economische activiteit en woningen;Amersfoort;2015;3038.0;9145.0
228;Alle economische activiteit en woningen;Amersfoort;2016;3769.0;11887.0
229;Alle economische activiteit en woningen;Amersfoort;2017;4885.0;15972.0
230;Alle economische activiteit en woningen;Amersfoort;2018;7426.0;25441.0
231;Alle economische activiteit en woningen;Amstelveen;2012;175.0;640.0
232;Alle economische activiteit en woningen;Amstelveen;2013;531.0;1614.0
233;Alle economische activiteit en woningen;Amstelveen;2014;839.0;2784.0
234;Alle economische activiteit en woningen;Amstelveen;2015;1139.0;4111.0
235;Alle economische activiteit en woningen;Amstelveen;2016;1411.0;4967.0
236;Alle economische activiteit en woningen;Amstelveen;2017;1592.0;5891.0
237;Alle economische activiteit en woningen;Amstelveen;2018;1926.0;7577.0
238;Alle economische activiteit en woningen;Amsterdam;2012;1223.0;4019.0
239;Alle economische activiteit en woningen;Amsterdam;2013;1885.0;6163.0
240;Alle economische activiteit en woningen;Amsterdam;2014;2888.0;12265.0
241;Alle economische activiteit en woningen;Amsterdam;2015;4129.0;17556.0
242;Alle economische activiteit en woningen;Amsterdam;2016;5493.0;24475.0
243;Alle economische activiteit en woningen;Amsterdam;2017;7812.0;33991.0
244;Alle economische activiteit en woningen;Amsterdam;2018;10322.0;52025.0
245;Alle economische activiteit en woningen;Apeldoorn;2012;948.0;2015.0
246;Alle economische activiteit en woningen;Apeldoorn;2013;1657.0;4551.0
247;Alle economische activiteit en woningen;Apeldoorn;2014;2313.0;7066.0
248;Alle economische activiteit en woningen;Apeldoorn;2015;4061.0;11488.0
249;Alle economische activiteit en woningen;Apeldoorn;2016;5056.0;14929.0
250;Alle economische activiteit en woningen;Apeldoorn;2017;6336.0;20971.0
251;Alle economische activiteit en woningen;Apeldoorn;2018;8170.0;35521.0
252;Alle economische activiteit en woningen;Appingedam;2012;;
253;Alle economische activiteit en woningen;Appingedam;2013;;
254;Alle economische activiteit en woningen;Appingedam;2014;151.0;499.0
255;Alle economische activiteit en woningen;Appingedam;2015;735.0;2162.0
256;Alle economische activiteit en woningen;Appingedam;2016;928.0;2919.0
257;Alle economische activiteit en woningen;Appingedam;2017;1049.0;3490.0
258;Alle economische activiteit en woningen;Appingedam;2018;1168.0;4043.0
259;Alle economische activiteit en woningen;Arnhem;2012;359.0;808.0
260;Alle economische activiteit en woningen;Arnhem;2013;825.0;2543.0
261;Alle economische activiteit en woningen;Arnhem;2014;1202.0;4007.0
262;Alle economische activiteit en woningen;Arnhem;2015;1858.0;5695.0
263;Alle economische activiteit en woningen;Arnhem;2016;2669.0;10603.0
264;Alle economische activiteit en woningen;Arnhem;2017;3365.0;13946.0
265;Alle economische activiteit en woningen;Arnhem;2018;5127.0;21856.0
266;Alle economische activiteit en woningen;Assen;2012;350.0;1178.0
267;Alle economische activiteit en woningen;Assen;2013;752.0;2893.0
268;Alle economische activiteit en woningen;Assen;2014;1123.0;4642.0
269;Alle economische activiteit en woningen;Assen;2015;1657.0;6605.0
270;Alle economische activiteit en woningen;Assen;2016;2828.0;12069.0
271;Alle economische activiteit en woningen;Assen;2017;4082.0;16352.0
272;Alle economische activiteit en woningen;Assen;2018;4928.0;23552.0
273;Alle economische activiteit en woningen;Asten;2012;65.0;326.0
274;Alle economische activiteit en woningen;Asten;2013;160.0;937.0
275;Alle economische activiteit en woningen;Asten;2014;240.0;1566.0
276;Alle economische activiteit en woningen;Asten;2015;341.0;3584.0
277;Alle economische activiteit en woningen;Asten;2016;439.0;4598.0
278;Alle economische activiteit en woningen;Asten;2017;559.0;6792.0
279;Alle economische activiteit en woningen;Asten;2018;813.0;9573.0
280;Alle economische activiteit en woningen;Baarle-Nassau;2012;19.0;158.0
281;Alle economische activiteit en woningen;Baarle-Nassau;2013;50.0;333.0
282;Alle economische activiteit en woningen;Baarle-Nassau;2014;64.0;506.0
283;Alle economische activiteit en woningen;Baarle-Nassau;2015;86.0;716.0
284;Alle economische activiteit en woningen;Baarle-Nassau;2016;127.0;1193.0
285;Alle economische activiteit en woningen;Baarle-Nassau;2017;191.0;1510.0
286;Alle economische activiteit en woningen;Baarle-Nassau;2018;252.0;2546.0
287;Alle economische activiteit en woningen;Baarn;2012;73.0;216.0
288;Alle economische activiteit en woningen;Baarn;2013;157.0;529.0
289;Alle economische activiteit en woningen;Baarn;2014;336.0;1061.0
290;Alle economische activiteit en woningen;Baarn;2015;535.0;1502.0
291;Alle economische activiteit en woningen;Baarn;2016;796.0;2183.0
292;Alle economische activiteit en woningen;Baarn;2017;1099.0;3114.0
293;Alle economische activiteit en woningen;Baarn;2018;1293.0;3814.0
294;Alle economische activiteit en woningen;Barendrecht;2012;155.0;359.0
295;Alle economische activiteit en woningen;Barendrecht;2013;280.0;727.0
296;Alle economische activiteit en woningen;Barendrecht;2014;518.0;1493.0
297;Alle economische activiteit en woningen;Barendrecht;2015;717.0;2209.0
298;Alle economische activiteit en woningen;Barendrecht;2016;921.0;2931.0
299;Alle economische activiteit en woningen;Barendrecht;2017;1072.0;4845.0
300;Alle economische activiteit en woningen;Barendrecht;2018;1355.0;8204.0
301;Alle economische activiteit en woningen;Barneveld;2012;153.0;788.0
302;Alle economische activiteit en woningen;Barneveld;2013;439.0;2793.0
303;Alle economische activiteit en woningen;Barneveld;2014;661.0;4074.0
304;Alle economische activiteit en woningen;Barneveld;2015;928.0;6277.0
305;Alle economische activiteit en woningen;Barneveld;2016;1240.0;8022.0
306;Alle economische activiteit en woningen;Barneveld;2017;1804.0;11437.0
307;Alle economische activiteit en woningen;Barneveld;2018;2719.0;19614.0
308;Alle economische activiteit en woningen;Bedum;2012;53.0;165.0
309;Alle economische activiteit en woningen;Bedum;2013;133.0;467.0
310;Alle economische activiteit en woningen;Bedum;2014;208.0;806.0
311;Alle economische activiteit en woningen;Bedum;2015;918.0;2820.0
312;Alle economische activiteit en woningen;Bedum;2016;1113.0;3439.0
313;Alle economische activiteit en woningen;Bedum;2017;1265.0;3973.0
314;Alle economische activiteit en woningen;Bedum;2018;1361.0;4476.0
315;Alle economische activiteit en woningen;Beek (L.);2012;158.0;495.0
316;Alle economische activiteit en woningen;Beek (L.);2013;254.0;875.0
317;Alle economische activiteit en woningen;Beek (L.);2014;342.0;1201.0
318;Alle economische activiteit en woningen;Beek (L.);2015;572.0;2261.0
319;Alle economische activiteit en woningen;Beek (L.);2016;709.0;3156.0
320;Alle economische activiteit en woningen;Beek (L.);2017;925.0;3938.0
321;Alle economische activiteit en woningen;Beek (L.);2018;1347.0;5413.0
322;Alle economische activiteit en woningen;Beemster;2012;64.0;399.0
323;Alle economische activiteit en woningen;Beemster;2013;135.0;743.0
324;Alle economische activiteit en woningen;Beemster;2014;177.0;948.0
325;Alle economische activiteit en woningen;Beemster;2015;241.0;1291.0
326;Alle economische activiteit en woningen;Beemster;2016;363.0;1976.0
327;Alle economische activiteit en woningen;Beemster;2017;451.0;2580.0
328;Alle economische activiteit en woningen;Beemster;2018;537.0;2913.0
329;Alle economische activiteit en woningen;Beesel;2012;81.0;470.0
330;Alle economische activiteit en woningen;Beesel;2013;168.0;818.0
331;Alle economische activiteit en woningen;Beesel;2014;220.0;1116.0
332;Alle economische activiteit en woningen;Beesel;2015;428.0;1878.0
333;Alle economische activiteit en woningen;Beesel;2016;606.0;2574.0
334;Alle economische activiteit en woningen;Beesel;2017;775.0;3273.0
335;Alle economische activiteit en woningen;Beesel;2018;960.0;4369.0
336;Alle economische activiteit en woningen;Berg en Dal;2012;154.0;473.0
337;Alle economische activiteit en woningen;Berg en Dal;2013;360.0;1507.0
338;Alle economische activiteit en woningen;Berg en Dal;2014;550.0;2573.0
339;Alle economische activiteit en woningen;Berg en Dal;2015;731.0;3427.0
340;Alle economische activiteit en woningen;Berg en Dal;2016;877.0;4187.0
341;Alle economische activiteit en woningen;Berg en Dal;2017;1179.0;5465.0
342;Alle economische activiteit en woningen;Berg en Dal;2018;1814.0;8198.0
343;Alle economische activiteit en woningen;Bergeijk;2012;76.0;460.0
344;Alle economische activiteit en woningen;Bergeijk;2013;198.0;1114.0
345;Alle economische activiteit en woningen;Bergeijk;2014;302.0;1694.0
346;Alle economische activiteit en woningen;Bergeijk;2015;398.0;2540.0
347;Alle economische activiteit en woningen;Bergeijk;2016;512.0;4451.0
348;Alle economische activiteit en woningen;Bergeijk;2017;662.0;5386.0
349;Alle economische activiteit en woningen;Bergeijk;2018;953.0;9057.0
350;Alle economische activiteit en woningen;Bergen (L.);2012;64.0;267.0
351;Alle economische activiteit en woningen;Bergen (L.);2013;162.0;792.0
352;Alle economische activiteit en woningen;Bergen (L.);2014;215.0;1072.0
353;Alle economische activiteit en woningen;Bergen (L.);2015;285.0;1637.0
354;Alle economische activiteit en woningen;Bergen (L.);2016;398.0;2265.0
355;Alle economische activiteit en woningen;Bergen (L.);2017;530.0;3150.0
356;Alle economische activiteit en woningen;Bergen (L.);2018;678.0;4009.0
357;Alle economische activiteit en woningen;Bergen (NH.);2012;193.0;410.0
358;Alle economische activiteit en woningen;Bergen (NH.);2013;489.0;1345.0
359;Alle economische activiteit en woningen;Bergen (NH.);2014;733.0;2082.0
360;Alle economische activiteit en woningen;Bergen (NH.);2015;875.0;2843.0
361;Alle economische activiteit en woningen;Bergen (NH.);2016;1053.0;3869.0
362;Alle economische activiteit en woningen;Bergen (NH.);2017;1408.0;5434.0
363;Alle economische activiteit en woningen;Bergen (NH.);2018;2329.0;7983.0
364;Alle economische activiteit en woningen;Bergen op Zoom;2012;803.0;1398.0
365;Alle economische activiteit en woningen;Bergen op Zoom;2013;1530.0;2763.0
366;Alle economische activiteit en woningen;Bergen op Zoom;2014;2005.0;4152.0
367;Alle economische activiteit en woningen;Bergen op Zoom;2015;2428.0;5214.0
368;Alle economische activiteit en woningen;Bergen op Zoom;2016;2787.0;6393.0
369;Alle economische activiteit en woningen;Bergen op Zoom;2017;3347.0;8258.0
370;Alle economische activiteit en woningen;Bergen op Zoom;2018;3940.0;11217.0
371;Alle economische activiteit en woningen;Berkelland;2012;266.0;1472.0
372;Alle economische activiteit en woningen;Berkelland;2013;671.0;3835.0
373;Alle economische activiteit en woningen;Berkelland;2014;1020.0;5824.0
374;Alle economische activiteit en woningen;Berkelland;2015;1443.0;7878.0
375;Alle economische activiteit en woningen;Berkelland;2016;1861.0;9775.0
376;Alle economische activiteit en woningen;Berkelland;2017;2306.0;12177.0
377;Alle economische activiteit en woningen;Berkelland;2018;2970.0;18096.0
378;Alle economische activiteit en woningen;Bernheze;2012;155.0;797.0
379;Alle economische activiteit en woningen;Bernheze;2013;317.0;1795.0
380;Alle economische activiteit en woningen;Bernheze;2014;452.0;2470.0
381;Alle economische activiteit en woningen;Bernheze;2015;598.0;4075.0
